id,margin,bush,gore,trash1,trash2,other,hex_color
37095,1.97%, 50.60%, 48.64%,-,-,0.7599999999999909%,81017c
37097,31.63%, 65.49%, 33.86%,-,-,0.6500000000000057%,a60156
37099,4.25%, 51.46%, 47.21%,-,-,1.3299999999999983%,830378
37101,32.82%, 66.12%, 33.30%,-,-,0.5799999999999983%,a80154
37103,7.37%, 53.33%, 45.96%,-,-,0.710000000000008%,870175
37105,16.10%, 57.77%, 41.67%,-,-,0.5600000000000023%,93016a
37107,9.38%, 54.40%, 45.02%,-,-,0.5799999999999983%,8a0172
37109,30.74%, 65.03%, 34.29%,-,-,0.6800000000000068%,a50157
37111,31.13%, 65.01%, 33.88%,-,-,1.1099999999999852%,a50256
37113,28.13%, 63.52%, 35.39%,-,-,1.0900000000000034%,a1025a
37115,14.07%, 56.17%, 42.10%,-,-,1.7299999999999898%,8f046b
37117,5.43%, 47.19%, 52.63%,-,-,0.18000000000000682%,780086
37119,2.72%, 50.97%, 48.25%,-,-,0.7800000000000011%,81017b
37121,52.26%, 75.52%, 23.26%,-,-,1.2199999999999989%,c0033b
37123,10.78%, 55.11%, 44.34%,-,-,0.5499999999999972%,8c0171
37125,27.63%, 63.52%, 35.88%,-,-,0.5999999999999943%,a1015b
37127,18.42%, 58.97%, 40.56%,-,-,0.46999999999999886%,960167
37129,10.87%, 55.04%, 44.17%,-,-,0.789999999999992%,8c0270
37131,34.71%, 32.52%, 67.23%,-,-,0.25%,5200ab
37133,31.07%, 65.06%, 33.99%,-,-,0.9499999999999886%,a50256
37135,26.33%, 36.34%, 62.66%,-,-,1.0%,5c029f
37137,15.47%, 57.21%, 41.74%,-,-,1.0499999999999972%,91026a
37139,8.54%, 45.34%, 53.88%,-,-,0.7800000000000011%,730189
37141,8.80%, 54.13%, 45.32%,-,-,0.5499999999999972%,8a0173
37143,4.58%, 51.79%, 47.21%,-,-,1.0%,840278
37145,14.20%, 56.81%, 42.61%,-,-,0.5799999999999983%,90016c
37147,8.14%, 53.84%, 45.70%,-,-,0.45999999999999375%,890174
37149,23.61%, 61.11%, 37.50%,-,-,1.3900000000000006%,9b035f
37151,45.89%, 72.51%, 26.62%,-,-,0.8699999999999903%,b80243
37153,11.72%, 43.89%, 55.61%,-,-,0.5%,6f018d
37155,20.55%, 39.40%, 59.95%,-,-,0.6500000000000057%,640198
37157,17.58%, 58.35%, 40.76%,-,-,0.8900000000000006%,940267
37159,31.79%, 65.53%, 33.74%,-,-,0.7299999999999898%,a70156
37161,27.90%, 63.34%, 35.44%,-,-,1.2199999999999989%,a1035a
37163,8.53%, 54.11%, 45.57%,-,-,0.3199999999999932%,890074
37165,20.07%, 39.77%, 59.84%,-,-,0.38999999999998636%,650098
37167,37.17%, 68.14%, 30.97%,-,-,0.8900000000000006%,ad024e
37169,40.73%, 70.00%, 29.27%,-,-,0.730000000000004%,b2014a
37171,32.73%, 65.93%, 33.21%,-,-,0.8599999999999852%,a80254
37173,2.91%, 50.89%, 47.99%,-,-,1.1200000000000045%,81027a
37175,27.89%, 63.35%, 35.46%,-,-,1.1899999999999977%,a1035a
37177,9.13%, 45.08%, 54.21%,-,-,0.710000000000008%,72018a
37179,36.02%, 67.59%, 31.57%,-,-,0.8400000000000034%,ac0250
37181,12.03%, 43.81%, 55.84%,-,-,0.3499999999999943%,6f008e
37183,7.09%, 53.13%, 46.03%,-,-,0.8400000000000034%,870275
37185,34.94%, 32.41%, 67.34%,-,-,0.25%,5200ab
37187,10.94%, 44.36%, 55.30%,-,-,0.3400000000000034%,71008d
37189,13.24%, 55.75%, 42.51%,-,-,1.740000000000009%,8e046c
37191,22.88%, 61.26%, 38.38%,-,-,0.35999999999999943%,9c0061
37193,39.47%, 69.18%, 29.71%,-,-,1.1099999999999852%,b0024b
37195,8.86%, 54.24%, 45.38%,-,-,0.37999999999999545%,8a0073
37197,53.41%, 76.27%, 22.85%,-,-,0.8799999999999955%,c2023a
37199,14.33%, 56.71%, 42.38%,-,-,0.9099999999999966%,90026c
38001,46.55%, 71.21%, 24.66%,-,-,4.13000000000001%,b50a3e
38003,26.43%, 60.06%, 33.63%,-, 2.78%,6.310000000000002%,991055
38005,4.78%, 48.98%, 44.20%,-, 2.32%,6.819999999999993%,7c1170
38007,59.43%, 75.05%, 15.62%,-, 2.86%,9.329999999999998%,bf1727
38009,31.87%, 63.66%, 31.79%,-, 2.57%,4.550000000000011%,a20b51
38011,50.99%, 73.42%, 22.43%,-, 2.72%,4.150000000000006%,bb0a39
38013,38.69%, 67.18%, 28.49%,-,-,4.329999999999998%,ab0b48
38015,36.61%, 65.16%, 28.54%,-, 3.31%,6.300000000000011%,a61048
38017,20.48%, 56.85%, 36.36%,-, 4.34%,6.789999999999992%,90115c
38019,37.75%, 63.81%, 26.06%,-, 3.08%,10.129999999999995%,a21942
38021,37.58%, 66.51%, 28.93%,-,-,4.560000000000002%,a90b49
38023,17.25%, 55.79%, 38.54%,-, 3.02%,5.670000000000002%,8e0e62
38025,37.62%, 65.05%, 27.43%,-, 3.13%,7.52000000000001%,a51345
38027,19.32%, 55.44%, 36.12%,-, 2.84%,8.439999999999998%,8d155c
38029,51.46%, 71.79%, 20.33%,-, 2.11%,7.8799999999999955%,b71433
38031,40.05%, 67.24%, 27.19%,-, 2.64%,5.570000000000007%,ab0e45
38033,56.03%, 75.25%, 19.21%,-, 3.20%,5.539999999999992%,bf0e30
38035,18.61%, 55.93%, 37.32%,-, 4.82%,6.75%,8e115f
38037,59.00%, 75.47%, 16.47%,-,-,8.060000000000002%,c01429
38039,29.68%, 62.63%, 32.95%,-,-,4.4199999999999875%,9f0b54
38041,46.35%, 69.59%, 23.24%,-, 2.90%,7.170000000000002%,b1123b
38043,43.42%, 65.60%, 22.18%,-, 2.27%,12.219999999999999%,a71f38
38045,36.51%, 64.42%, 27.92%,-, 2.03%,7.659999999999997%,a41347
38047,51.44%, 70.92%, 19.48%,-,-,9.599999999999994%,b41831
38049,29.01%, 61.45%, 32.44%,-, 2.89%,6.109999999999999%,9c0f52
38051,50.58%, 71.96%, 21.38%,-, 2.20%,6.660000000000011%,b71036
38053,41.50%, 69.12%, 27.62%,-,-,3.259999999999991%,b00846
38055,30.69%, 62.23%, 31.53%,-, 2.52%,6.240000000000009%,9e0f50
38057,45.33%, 68.55%, 23.23%,-, 3.61%,8.219999999999999%,ae143b
38059,31.67%, 62.31%, 30.64%,-, 3.04%,7.049999999999997%,9e114e
38061,7.25%, 50.62%, 43.37%,-, 3.63%,6.010000000000005%,810f6e
38063,18.70%, 56.03%, 37.34%,-, 2.66%,6.6299999999999955%,8e105f
38065,44.24%, 67.46%, 23.22%,-, 3.43%,9.320000000000007%,ac173b
38067,35.38%, 64.30%, 28.92%,-, 2.91%,6.780000000000001%,a31149
38069,43.02%, 68.39%, 25.37%,-, 2.74%,6.239999999999995%,ae0f40
38071,27.06%, 60.38%, 33.31%,-, 3.23%,6.310000000000002%,991054
38073,15.01%, 54.73%, 39.72%,-, 2.46%,5.550000000000011%,8b0e65
38075,28.30%, 61.56%, 33.26%,-, 2.78%,5.180000000000007%,9c0d54
38077,31.30%, 62.37%, 31.07%,-, 2.99%,6.560000000000002%,9f104f
38079,28.76%, 32.20%, 60.96%,-, 3.12%,6.840000000000003%,52119b
38081,6.59%, 50.50%, 43.91%,-, 2.20%,5.590000000000003%,800e6f
38083,58.84%, 76.19%, 17.35%,-,-,6.460000000000008%,c2102c
38085,43.71%, 25.84%, 69.55%,-,-,4.609999999999999%,410bb1
38087,52.26%, 71.49%, 19.23%,-, 3.85%,9.280000000000001%,b61731
38089,36.85%, 65.33%, 28.47%,-, 3.08%,6.200000000000003%,a60f48
38091,14.88%, 54.13%, 39.26%,-, 2.31%,6.609999999999999%,8a1064
38093,26.55%, 60.19%, 33.64%,-, 2.81%,6.170000000000002%,990f55
38095,23.89%, 58.37%, 34.48%,-, 2.61%,7.150000000000006%,941257
38097,21.40%, 58.17%, 36.77%,-, 2.31%,5.060000000000002%,940c5d
38099,26.17%, 59.80%, 33.64%,-, 2.06%,6.560000000000002%,981055
38101,28.75%, 62.26%, 33.51%,-, 2.66%,4.230000000000004%,9e0a55
38103,39.38%, 66.80%, 27.43%,-, 2.12%,5.77000000000001%,aa0e45
38105,36.60%, 66.44%, 29.85%,-, 2.01%,3.710000000000008%,a9094c
39001,27.35%, 62.34%, 34.99%,-,-,2.6699999999999875%,9e0659
39003,33.45%, 65.41%, 31.96%,-,-,2.6299999999999955%,a60651
39005,32.21%, 63.66%, 31.45%,-, 2.65%,4.890000000000001%,a20c50
39007,4.79%, 45.45%, 50.24%,-, 2.81%,4.310000000000002%,730a80
39009,13.58%, 38.13%, 51.71%,-, 6.54%,10.159999999999997%,611983
39011,41.25%, 69.22%, 27.97%,-,-,2.8100000000000023%,b00747
39013,11.13%, 41.89%, 53.02%,-, 2.40%,5.090000000000003%,6a0c87
39015,24.68%, 61.03%, 36.35%,-,-,2.6200000000000045%,9b065c
39017,29.40%, 63.32%, 33.93%,-,-,2.75%,a10756
39019,14.45%, 54.91%, 40.45%,-, 2.21%,4.640000000000001%,8c0b67
39021,20.82%, 58.80%, 37.98%,-, 2.21%,3.219999999999999%,950860
39023,0.56%, 48.06%, 48.62%,-, 2.34%,3.319999999999993%,7a087b
39025,37.50%, 67.45%, 29.95%,-,-,2.5999999999999943%,ab064c
39027,33.40%, 65.19%, 31.79%,-, 2.16%,3.0200000000000102%,a60751
39029,2.58%, 49.08%, 46.50%,-, 2.74%,4.420000000000002%,7d0b76
39031,18.57%, 57.77%, 39.21%,-, 2.07%,3.019999999999996%,930763
39033,25.79%, 60.84%, 35.05%,-, 2.80%,4.109999999999999%,9b0a59
39035,29.20%, 33.42%, 62.62%,-, 2.95%,3.960000000000008%,550a9f
39037,30.41%, 63.68%, 33.27%,-,-,3.049999999999997%,a20754
39039,20.72%, 58.74%, 38.02%,-, 2.25%,3.239999999999995%,950860
39041,35.21%, 66.13%, 30.93%,-, 2.19%,2.9399999999999977%,a8074e
39043,4.65%, 45.99%, 50.64%,-, 2.49%,3.3700000000000045%,750881
39045,26.73%, 61.97%, 35.24%,-, 2.06%,2.789999999999992%,9e0759
39047,25.03%, 61.27%, 36.25%,-,-,2.4799999999999898%,9c065c
39049,1.00%, 47.78%, 48.79%,-, 2.58%,3.430000000000007%,79087c
39051,25.09%, 61.10%, 36.01%,-,-,2.8900000000000006%,9b075b
39053,20.66%, 58.79%, 38.13%,-,-,3.0799999999999983%,950761
39055,23.69%, 59.66%, 35.98%,-, 3.30%,4.360000000000014%,980b5b
39057,19.76%, 58.20%, 38.43%,-, 2.44%,3.3700000000000045%,940861
39059,9.97%, 53.02%, 43.05%,-, 2.62%,3.930000000000007%,870a6d
39061,11.27%, 54.03%, 42.76%,-, 2.44%,3.210000000000008%,89086d
39063,39.80%, 68.54%, 28.74%,-,-,2.719999999999999%,ae0649
39065,21.27%, 59.03%, 37.76%,-, 2.01%,3.210000000000008%,960860
39067,0.92%, 47.72%, 46.80%,-, 2.68%,5.480000000000004%,790d77
39069,31.41%, 64.37%, 32.95%,-,-,2.6799999999999926%,a40654
39071,28.48%, 62.98%, 34.49%,-,-,2.530000000000001%,a00657
39073,11.42%, 53.01%, 41.60%,-, 2.71%,5.390000000000001%,870d6a
39075,51.26%, 73.85%, 22.59%,-,-,3.5600000000000023%,bc0939
39077,19.21%, 57.52%, 38.31%,-, 2.62%,4.1699999999999875%,920a61
39079,14.63%, 55.71%, 41.08%,-,-,3.210000000000008%,8e0868
39081,7.07%, 43.42%, 50.49%,-, 2.59%,6.090000000000003%,6e0f80
39083,29.44%, 63.00%, 33.55%,-, 2.13%,3.450000000000003%,a00855
39085,5.12%, 50.45%, 45.33%,-, 3.09%,4.219999999999999%,800a73
39087,5.01%, 51.25%, 46.24%,-,-,2.509999999999991%,820675
39089,22.39%, 59.52%, 37.13%,-, 2.40%,3.3499999999999943%,97085e
39091,31.99%, 64.20%, 32.21%,-, 2.43%,3.5900000000000034%,a30952
39093,10.57%, 42.75%, 53.32%,-, 2.84%,3.930000000000007%,6d0a87
39095,18.68%, 39.15%, 57.83%,-, 2.26%,3.0200000000000102%,630793
39097,24.58%, 60.63%, 36.05%,-, 2.04%,3.319999999999993%,9a085b
39099,25.19%, 35.45%, 60.65%,-, 2.91%,3.9000000000000057%,5a099a
39101,13.08%, 54.87%, 41.79%,-, 2.37%,3.3400000000000034%,8b086a
39103,16.02%, 55.84%, 39.82%,-, 2.93%,4.340000000000003%,8e0b65
39105,21.19%, 58.70%, 37.51%,-, 2.31%,3.789999999999992%,95095f
39107,39.76%, 68.25%, 28.49%,-, 2.14%,3.260000000000005%,ae0848
39109,24.40%, 60.78%, 36.38%,-, 2.05%,2.8400000000000034%,9a075c
39111,6.47%, 44.20%, 50.67%,-, 2.09%,5.1299999999999955%,700d81
39113,2.08%, 47.53%, 49.61%,-, 2.03%,2.8599999999999994%,79077e
39115,19.86%, 57.58%, 37.73%,-, 2.95%,4.689999999999998%,920b60
39117,25.80%, 61.08%, 35.28%,-, 2.38%,3.6400000000000006%,9b0959
39119,14.04%, 55.16%, 41.12%,-, 2.70%,3.719999999999999%,8c0968
39121,19.02%, 57.36%, 38.34%,-, 2.57%,4.299999999999997%,920a61
39123,2.16%, 49.66%, 47.50%,-, 2.16%,2.8400000000000034%,7e0779
39125,20.41%, 58.24%, 37.83%,-, 2.71%,3.930000000000007%,940a60
39127,4.25%, 50.20%, 45.95%,-, 2.60%,3.8499999999999943%,800975
39129,23.22%, 60.41%, 37.19%,-,-,2.4000000000000057%,9a065e
39131,3.88%, 50.50%, 46.62%,-,-,2.8799999999999955%,800776
39133,5.05%, 44.95%, 49.99%,-, 3.72%,5.060000000000002%,720c7f
39135,26.43%, 61.52%, 35.09%,-, 2.22%,3.3899999999999864%,9c0859
39137,50.59%, 74.01%, 23.43%,-,-,2.5600000000000023%,bc063b
39139,18.12%, 57.10%, 38.98%,-, 2.47%,3.9200000000000017%,910963
39141,7.86%, 52.68%, 44.83%,-,-,2.490000000000009%,860672
39143,9.92%, 53.21%, 43.30%,-, 2.28%,3.490000000000009%,87086e
39145,3.42%, 50.17%, 46.74%,-,-,3.0900000000000034%,7f0777
39147,17.87%, 56.93%, 39.06%,-, 2.74%,4.009999999999991%,910a63
39149,29.91%, 63.43%, 33.52%,-,-,3.049999999999997%,a10755
39151,1.78%, 48.89%, 47.11%,-, 2.52%,4.0%,7c0a78
39153,10.25%, 43.02%, 53.26%,-, 2.65%,3.719999999999999%,6d0987
39155,23.89%, 36.01%, 59.90%,-, 2.86%,4.090000000000003%,5b0a98
39157,9.89%, 52.67%, 42.78%,-, 2.86%,4.549999999999997%,860b6d
39159,37.96%, 67.56%, 29.61%,-,-,2.8299999999999983%,ac074b
39161,33.81%, 65.66%, 31.84%,-,-,2.5%,a70651
39163,13.81%, 54.99%, 41.18%,-, 2.22%,3.8299999999999983%,8c0969
39165,42.24%, 69.95%, 27.71%,-,-,2.3400000000000034%,b20546
39167,18.70%, 57.86%, 39.16%,-, 2.15%,2.980000000000004%,930763
39169,26.21%, 61.04%, 34.83%,-, 2.76%,4.1299999999999955%,9b0a58
39171,28.19%, 62.45%, 34.26%,-, 2.18%,3.289999999999992%,9f0857
39173,9.23%, 52.70%, 43.47%,-, 2.94%,3.8299999999999983%,86096e
39175,27.64%, 62.21%, 34.57%,-,-,3.219999999999999%,9e0858
40001,19.11%, 58.61%, 39.50%,-,-,1.8900000000000006%,950464
40003,51.97%, 75.23%, 23.25%,-,-,1.519999999999996%,bf033b
40005,10.85%, 54.93%, 44.08%,-,-,0.9900000000000091%,8c0270
40007,71.38%, 85.18%, 13.80%,-,-,1.019999999999996%,d90223
40009,25.40%, 62.26%, 36.86%,-,-,0.8799999999999955%,9e025d
40011,30.07%, 64.31%, 34.25%,-,-,1.4399999999999977%,a30357
40013,4.51%, 51.80%, 47.28%,-,-,0.9200000000000017%,840278
40015,6.11%, 52.50%, 46.38%,-,-,1.1200000000000045%,850276
40017,45.64%, 72.32%, 26.68%,-,-,1.0%,b80244
40019,18.28%, 58.74%, 40.46%,-,-,0.7999999999999972%,950267
40021,2.34%, 47.82%, 50.15%,-,-,2.030000000000001%,79057f
40023,6.36%, 46.30%, 52.66%,-,-,1.0400000000000063%,760286
40025,67.59%, 82.88%, 15.30%,-,-,1.8200000000000074%,d30427
40027,25.73%, 62.22%, 36.49%,-,-,1.289999999999992%,9e035d
40029,2.03%, 50.64%, 48.60%,-,-,0.7599999999999909%,81017b
40031,17.50%, 58.31%, 40.81%,-,-,0.8799999999999955%,940268
40033,12.89%, 55.92%, 43.03%,-,-,1.0499999999999972%,8e026d
40035,4.50%, 51.33%, 46.83%,-,-,1.8400000000000034%,820477
40037,16.12%, 57.20%, 41.08%,-,-,1.7199999999999989%,910468
40039,35.02%, 66.99%, 31.97%,-,-,1.0400000000000063%,aa0251
40041,15.76%, 57.05%, 41.29%,-,-,1.6599999999999966%,910469
40043,45.41%, 72.39%, 26.98%,-,-,0.6299999999999955%,b80144
40045,51.91%, 75.16%, 23.25%,-,-,1.5900000000000034%,bf043b
40047,38.55%, 68.73%, 30.18%,-,-,1.0900000000000034%,af024c
40049,13.68%, 56.24%, 42.56%,-,-,1.1999999999999886%,8f036c
40051,24.59%, 61.69%, 37.09%,-,-,1.2199999999999989%,9d035e
40053,42.07%, 70.40%, 28.33%,-,-,1.269999999999996%,b30348
40055,20.82%, 59.80%, 38.99%,-,-,1.210000000000008%,980363
40057,15.35%, 57.43%, 42.07%,-,-,0.5%,92016b
40059,54.78%, 77.01%, 22.22%,-,-,0.769999999999996%,c40138
40061,10.18%, 44.06%, 54.24%,-,-,1.6999999999999886%,70048a
40063,3.01%, 47.90%, 50.91%,-,-,1.1899999999999977%,7a0381
40065,37.70%, 68.53%, 30.82%,-,-,0.6500000000000057%,ae014e
40067,2.89%, 50.91%, 48.01%,-,-,1.0800000000000125%,81027a
40069,6.69%, 52.72%, 46.03%,-,-,1.25%,860375
40071,31.09%, 64.79%, 33.71%,-,-,1.5%,a50355
40073,55.96%, 77.49%, 21.53%,-,-,0.980000000000004%,c50236
40075,16.77%, 57.95%, 41.17%,-,-,0.8799999999999955%,930268
40077,3.43%, 47.40%, 50.83%,-,-,1.7700000000000102%,780481
40079,11.20%, 54.82%, 43.62%,-,-,1.5600000000000023%,8b036f
40081,27.75%, 63.13%, 35.38%,-,-,1.4899999999999949%,a0035a
40083,28.57%, 63.61%, 35.04%,-,-,1.3499999999999943%,a20359
40085,8.21%, 53.59%, 45.37%,-,-,1.039999999999992%,880273
40087,29.14%, 64.05%, 34.91%,-,-,1.0400000000000063%,a30259
40089,27.18%, 62.97%, 35.79%,-,-,1.240000000000009%,a0035b
40091,9.79%, 44.26%, 54.05%,-,-,1.6899999999999977%,700489
40093,60.77%, 79.71%, 18.94%,-,-,1.3500000000000085%,cb0330
40095,8.80%, 53.90%, 45.10%,-,-,1.0%,890273
40097,3.67%, 50.94%, 47.27%,-,-,1.789999999999992%,810478
40099,7.03%, 53.01%, 45.98%,-,-,1.0100000000000051%,870275
40101,2.83%, 47.87%, 50.70%,-,-,1.4300000000000068%,7a0381
40103,38.62%, 68.77%, 30.15%,-,-,1.0800000000000125%,af024c
40105,9.51%, 53.75%, 44.25%,-,-,2.0%,890570
40107,2.53%, 50.42%, 47.89%,-,-,1.6899999999999977%,80047a
40109,25.77%, 62.34%, 36.57%,-,-,1.0900000000000034%,9e025d
40111,10.54%, 43.99%, 54.53%,-,-,1.4799999999999898%,70038b
40113,3.76%, 51.15%, 47.39%,-,-,1.460000000000008%,820378
40115,0.19%, 49.29%, 49.49%,-,-,1.2199999999999989%,7d037e
40117,16.05%, 57.15%, 41.10%,-,-,1.75%,910468
40119,23.80%, 61.15%, 37.36%,-,-,1.490000000000009%,9b035f
40121,5.42%, 52.05%, 46.63%,-,-,1.3199999999999932%,840376
40123,14.90%, 56.86%, 41.97%,-,-,1.1700000000000017%,90026b
40125,20.04%, 59.31%, 39.27%,-,-,1.4199999999999875%,970364
40127,8.33%, 53.61%, 45.29%,-,-,1.0999999999999943%,880273
40129,47.01%, 73.15%, 26.14%,-,-,0.7099999999999937%,ba0142
40131,23.83%, 61.18%, 37.35%,-,-,1.4699999999999989%,9c035f
40133,2.90%, 50.99%, 48.09%,-,-,0.9199999999999875%,82027a
40135,9.70%, 53.97%, 44.27%,-,-,1.759999999999991%,890470
40137,25.12%, 62.10%, 36.98%,-,-,0.9200000000000017%,9e025e
40139,63.73%, 81.54%, 17.81%,-,-,0.6499999999999915%,cf012d
40141,15.53%, 57.33%, 41.80%,-,-,0.8700000000000045%,92026a
40143,24.00%, 61.34%, 37.34%,-,-,1.3199999999999932%,9c035f
40145,22.02%, 60.33%, 38.31%,-,-,1.3599999999999994%,990361
40147,34.44%, 66.47%, 32.03%,-,-,1.5%,a90351
40149,28.78%, 63.79%, 35.00%,-,-,1.210000000000008%,a20359
40151,38.04%, 68.56%, 30.52%,-,-,0.9200000000000017%,ae024d
40153,43.90%, 71.37%, 27.46%,-,-,1.1699999999999875%,b50246
41001,41.45%, 68.03%, 26.58%,-, 3.50%,5.390000000000001%,ad0d43
41003,9.47%, 41.40%, 50.87%,-, 6.44%,7.730000000000004%,691381
41005,0.69%, 47.79%, 47.10%,-, 3.92%,5.109999999999999%,790d78
41007,8.17%, 42.19%, 50.36%,-, 5.70%,7.450000000000003%,6b1280
41009,4.54%, 44.20%, 48.74%,-, 4.58%,7.060000000000002%,70127c
41011,13.67%, 53.19%, 39.52%,-, 4.80%,7.289999999999992%,871264
41013,34.90%, 64.79%, 29.89%,-, 3.12%,5.319999999999993%,a50d4c
41015,21.38%, 56.90%, 35.53%,-, 5.24%,7.569999999999993%,91135a
41017,17.40%, 55.51%, 38.11%,-, 4.84%,6.3799999999999955%,8d1061
41019,34.10%, 64.16%, 30.06%,-, 3.74%,5.780000000000001%,a30e4c
41021,29.36%, 62.29%, 32.94%,-, 3.39%,4.77000000000001%,9e0c53
41023,64.72%, 80.03%, 15.31%,-, 2.55%,4.659999999999997%,cc0b27
41025,54.45%, 74.96%, 20.51%,-, 2.25%,4.530000000000001%,bf0b34
41027,4.11%, 43.53%, 47.63%,-, 7.54%,8.840000000000003%,6f1679
41029,15.21%, 54.31%, 39.10%,-, 4.96%,6.590000000000003%,8a1063
41031,16.78%, 55.65%, 38.87%,-, 3.58%,5.480000000000004%,8d0d63
41033,28.10%, 60.40%, 32.30%,-, 4.85%,7.300000000000011%,9a1252
41035,40.63%, 67.72%, 27.08%,-, 3.11%,5.200000000000003%,ac0d45
41037,56.93%, 75.89%, 18.96%,-, 2.90%,5.150000000000006%,c10d30
41039,11.17%, 40.46%, 51.64%,-, 6.73%,7.900000000000006%,671483
41041,11.44%, 39.99%, 51.43%,-, 6.80%,8.579999999999998%,651583
41043,19.55%, 57.13%, 37.58%,-, 3.64%,5.289999999999992%,910d5f
41045,50.83%, 73.28%, 22.45%,-, 2.38%,4.269999999999996%,ba0a39
41047,7.07%, 50.68%, 43.61%,-, 4.13%,5.710000000000008%,810e6f
41049,28.46%, 61.62%, 33.17%,-, 2.41%,5.210000000000008%,9d0d54
41051,35.31%, 28.20%, 63.52%,-, 7.09%,8.280000000000001%,4715a1
41053,10.78%, 52.68%, 41.90%,-, 4.22%,5.420000000000002%,860d6a
41055,33.24%, 63.94%, 30.70%,-, 3.39%,5.359999999999999%,a30d4e
41057,0.11%, 46.66%, 46.56%,-, 4.95%,6.780000000000001%,761176
41059,27.45%, 61.32%, 33.86%,-, 2.84%,4.819999999999993%,9c0c56
41061,35.27%, 64.89%, 29.62%,-, 3.61%,5.489999999999995%,a50d4b
41063,56.89%, 76.36%, 19.47%,-, 2.65%,4.170000000000002%,c20a31
41065,6.94%, 50.23%, 43.29%,-, 4.81%,6.480000000000004%,80106e
41067,2.46%, 46.29%, 48.75%,-, 3.76%,4.960000000000008%,760c7c
41069,45.42%, 69.44%, 24.02%,-, 3.21%,6.540000000000006%,b1103d
41071,13.90%, 54.01%, 40.11%,-, 4.18%,5.8799999999999955%,890e66
42001,27.41%, 62.34%, 34.93%,-, 2.08%,2.7299999999999898%,9e0659
42003,16.24%, 40.41%, 56.65%,-,-,2.9399999999999977%,670790
42005,15.98%, 56.55%, 40.58%,-,-,2.8700000000000045%,900767
42007,8.74%, 44.12%, 52.85%,-,-,3.030000000000001%,700786
42009,41.80%, 69.97%, 28.17%,-,-,1.8599999999999994%,b20447
42011,8.96%, 52.68%, 43.72%,-, 2.58%,3.5999999999999943%,86096f
42013,27.92%, 62.86%, 34.94%,-,-,2.200000000000003%,a00559
42015,28.90%, 62.78%, 33.88%,-, 2.57%,3.3400000000000034%,a00856
42017,4.17%, 46.29%, 50.46%,-, 2.39%,3.25%,760880
42019,26.78%, 62.12%, 35.34%,-,-,2.539999999999992%,9e065a
42021,3.83%, 46.45%, 50.27%,-, 2.27%,3.280000000000001%,760880
42023,26.89%, 61.58%, 34.68%,-, 2.23%,3.740000000000009%,9d0958
42025,4.47%, 45.67%, 50.14%,-, 2.70%,4.189999999999998%,740a7f
42027,9.61%, 52.79%, 43.19%,-, 3.27%,4.02000000000001%,860a6e
42029,9.61%, 53.33%, 43.72%,-, 2.29%,2.950000000000003%,87076f
42031,26.44%, 61.81%, 35.37%,-,-,2.819999999999993%,9d075a
42033,20.57%, 58.82%, 38.25%,-,-,2.930000000000007%,950761
42035,4.53%, 50.56%, 46.03%,-, 2.56%,3.4099999999999966%,800875
42037,14.24%, 55.20%, 40.96%,-, 3.03%,3.8400000000000034%,8c0968
42039,16.83%, 56.58%, 39.76%,-, 2.56%,3.6599999999999966%,900965
42041,26.94%, 62.17%, 35.23%,-,-,2.5999999999999943%,9e0659
42043,9.18%, 53.28%, 44.10%,-, 2.05%,2.6200000000000045%,870670
42045,11.70%, 42.66%, 54.36%,-, 2.16%,2.980000000000004%,6c078a
42047,11.73%, 54.10%, 42.37%,-, 2.59%,3.530000000000001%,89096c
42049,9.23%, 43.64%, 52.88%,-, 2.65%,3.4799999999999898%,6f0886
42051,16.43%, 40.40%, 56.84%,-,-,2.759999999999991%,670790
42053,23.13%, 60.05%, 36.93%,-, 2.50%,3.0200000000000102%,99075e
42055,36.97%, 67.41%, 30.44%,-,-,2.1500000000000057%,ab054d
42057,44.05%, 71.01%, 26.96%,-,-,2.030000000000001%,b50544
42059,9.81%, 43.14%, 52.96%,-, 2.47%,3.9000000000000057%,6e0987
42061,33.43%, 65.21%, 31.78%,-, 2.13%,3.010000000000005%,a60751
42063,9.97%, 53.50%, 43.52%,-, 2.26%,2.9799999999999898%,88076e
42065,33.59%, 65.24%, 31.65%,-,-,3.1100000000000136%,a60750
42067,36.22%, 66.86%, 30.64%,-,-,2.5%,aa064e
42069,23.22%, 36.41%, 59.63%,-, 2.21%,3.960000000000008%,5c0a98
42071,34.75%, 66.09%, 31.34%,-,-,2.569999999999993%,a8064f
42073,6.39%, 45.56%, 51.95%,-,-,2.489999999999995%,740684
42075,27.11%, 62.17%, 35.06%,-,-,2.769999999999996%,9e0759
42077,1.01%, 47.71%, 48.72%,-, 2.82%,3.569999999999993%,79097c
42079,8.25%, 43.76%, 52.01%,-, 2.89%,4.230000000000004%,6f0a84
42081,28.88%, 62.83%, 33.95%,-, 2.23%,3.219999999999999%,a00856
42083,26.26%, 61.12%, 34.86%,-, 2.55%,4.02000000000001%,9b0a58
42085,1.41%, 47.47%, 48.87%,-, 2.20%,3.6599999999999966%,79097c
42087,31.24%, 64.32%, 33.08%,-,-,2.6000000000000085%,a40654
42089,2.83%, 49.63%, 46.80%,-, 2.81%,3.569999999999993%,7e0977
42091,9.74%, 43.81%, 53.54%,-, 2.05%,2.6500000000000057%,6f0688
