id,margin,bush,kerry,other3,other2,other1
50007,29.53%, 34.01%, 63.54%,-,-, 2.45%
50009,10.73%, 54.17%, 43.45%,-,-, 2.38%
50011,8.34%, 44.86%, 53.20%,-,-, 1.94%
50013,12.07%, 43.02%, 55.09%,-,-, 1.89%
50015,27.72%, 34.97%, 62.69%,-,-, 2.34%
50017,11.67%, 43.11%, 54.78%,-,-, 2.11%
50019,5.42%, 46.28%, 51.71%,-,-, 2.01%
50021,4.73%, 46.62%, 51.34%,-,-, 2.04%
50023,24.54%, 36.44%, 60.98%,-,-, 2.58%
50025,35.21%, 31.22%, 66.43%,-,-, 2.35%
50027,22.98%, 37.35%, 60.33%,-,-, 2.32%
51001,16.53%, 57.85%, 41.31%,-,-, 0.84%
51003,2.06%, 48.46%, 50.51%,-,-, 1.03%
51005,10.55%, 55.07%, 44.52%,-,-, 0.42%
51007,30.33%, 64.83%, 34.50%,-,-, 0.67%
51009,22.78%, 61.11%, 38.33%,-,-, 0.56%
51011,32.68%, 65.60%, 32.92%,-,-, 1.47%
51013,36.29%, 31.31%, 67.60%,-,-, 1.09%
51015,50.77%, 74.40%, 23.63%,-,-, 1.97%
51017,26.47%, 62.75%, 36.28%,-,-, 0.96%
51019,40.83%, 69.82%, 28.98%,-,-, 1.20%
51021,38.95%, 68.48%, 29.53%,-,-, 1.99%
51023,38.39%, 68.78%, 30.39%,-,-, 0.83%
51025,17.47%, 41.18%, 58.65%,-,-, 0.17%
51027,7.81%, 45.85%, 53.67%,-,-, 0.48%
51029,6.57%, 52.85%, 46.28%,-,-, 0.88%
51031,39.26%, 69.10%, 29.84%,-,-, 1.06%
51033,1.22%, 50.22%, 49.01%,-,-, 0.77%
51035,35.33%, 67.39%, 32.06%,-,-, 0.55%
51036,26.20%, 36.46%, 62.66%,-,-, 0.87%
51037,17.34%, 58.22%, 40.88%,-,-, 0.90%
51041,25.71%, 62.58%, 36.88%,-,-, 0.54%
51043,16.02%, 57.51%, 41.49%,-,-, 1.00%
51045,30.71%, 65.09%, 34.38%,-,-, 0.53%
51047,29.16%, 64.25%, 35.09%,-,-, 0.66%
51049,15.90%, 57.61%, 41.71%,-,-, 0.68%
51051,2.30%, 48.49%, 50.78%,-,-, 0.73%
51053,14.98%, 57.14%, 42.15%,-,-, 0.71%
51057,6.84%, 53.04%, 46.20%,-,-, 0.76%
51059,7.30%, 45.94%, 53.25%,-,-, 0.81%
51061,27.74%, 63.55%, 35.81%,-,-, 0.64%
51063,24.86%, 61.81%, 36.95%,-,-, 1.25%
51065,18.65%, 58.94%, 40.29%,-,-, 0.77%
51067,27.21%, 63.21%, 36.01%,-,-, 0.78%
51069,36.91%, 67.93%, 31.02%,-,-, 1.05%
51071,16.98%, 57.62%, 40.64%,-,-, 1.75%
51073,36.61%, 67.86%, 31.26%,-,-, 0.88%
51075,29.84%, 64.50%, 34.66%,-,-, 0.84%
51077,31.18%, 65.22%, 34.05%,-,-, 0.73%
51079,33.58%, 65.86%, 32.28%,-,-, 1.86%
51081,18.37%, 40.68%, 59.04%,-,-, 0.28%
51083,14.62%, 57.06%, 42.44%,-,-, 0.50%
51085,43.26%, 71.36%, 28.10%,-,-, 0.54%
51087,8.20%, 53.82%, 45.62%,-,-, 0.56%
51089,14.95%, 56.94%, 41.99%,-,-, 1.06%
51091,30.26%, 64.61%, 34.34%,-,-, 1.05%
51093,25.57%, 62.56%, 36.99%,-,-, 0.45%
51095,22.56%, 60.95%, 38.39%,-,-, 0.67%
51097,7.03%, 52.86%, 45.83%,-,-, 1.31%
51099,30.11%, 64.69%, 34.58%,-,-, 0.73%
51101,28.54%, 63.98%, 35.45%,-,-, 0.57%
51103,20.02%, 59.78%, 39.76%,-,-, 0.47%
51105,16.98%, 57.97%, 40.99%,-,-, 1.03%
51107,12.09%, 55.69%, 43.60%,-,-, 0.72%
51109,18.60%, 58.85%, 40.25%,-,-, 0.90%
51111,9.46%, 54.49%, 45.03%,-,-, 0.48%
51113,23.91%, 61.61%, 37.70%,-,-, 0.69%
51115,37.20%, 68.18%, 30.98%,-,-, 0.84%
51117,15.85%, 57.27%, 41.42%,-,-, 1.31%
51119,26.45%, 62.04%, 35.60%,-,-, 2.36%
51121,9.34%, 54.16%, 44.83%,-,-, 1.01%
51125,0.06%, 49.57%, 49.63%,-,-, 0.80%
51127,37.39%, 68.13%, 30.75%,-,-, 1.12%
51131,1.93%, 48.54%, 50.46%,-,-, 1.00%
51133,20.03%, 59.79%, 39.76%,-,-, 0.45%
51135,11.08%, 54.78%, 43.70%,-,-, 1.53%
51137,21.15%, 59.94%, 38.79%,-,-, 1.27%
51139,30.17%, 64.78%, 34.61%,-,-, 0.60%
51141,35.73%, 67.04%, 31.31%,-,-, 1.66%
51143,30.63%, 64.46%, 33.83%,-,-, 1.71%
51145,48.04%, 73.62%, 25.59%,-,-, 0.79%
51147,0.83%, 48.81%, 49.64%,-,-, 1.54%
51149,23.13%, 61.35%, 38.22%,-,-, 0.43%
51153,6.44%, 52.84%, 46.40%,-,-, 0.77%
51155,24.27%, 61.53%, 37.26%,-,-, 1.21%
51157,8.27%, 53.63%, 45.36%,-,-, 1.01%
51159,24.96%, 61.95%, 36.98%,-,-, 1.07%
51161,30.90%, 65.14%, 34.24%,-,-, 0.63%
51163,19.44%, 58.95%, 39.51%,-,-, 1.55%
51165,49.51%, 74.40%, 24.89%,-,-, 0.71%
51167,7.97%, 53.20%, 45.23%,-,-, 1.57%
51169,31.65%, 65.00%, 33.35%,-,-, 1.65%
51171,38.69%, 68.94%, 30.25%,-,-, 0.82%
51173,30.55%, 64.18%, 33.63%,-,-, 2.19%
51175,7.84%, 53.63%, 45.80%,-,-, 0.57%
51177,26.19%, 62.77%, 36.58%,-,-, 0.65%
51179,24.56%, 61.98%, 37.42%,-,-, 0.60%
51181,11.67%, 43.81%, 55.48%,-,-, 0.71%
51183,12.20%, 43.50%, 55.70%,-,-, 0.81%
51185,16.33%, 57.43%, 41.10%,-,-, 1.47%
51187,23.88%, 61.13%, 37.25%,-,-, 1.61%
51191,32.91%, 65.51%, 32.60%,-,-, 1.89%
51193,0.92%, 50.13%, 49.21%,-,-, 0.66%
51195,17.66%, 58.20%, 40.54%,-,-, 1.26%
51197,37.48%, 68.47%, 30.99%,-,-, 0.54%
51199,30.52%, 64.91%, 34.39%,-,-, 0.70%
51510,34.58%, 32.26%, 66.84%,-,-, 0.90%
51515,16.92%, 57.91%, 40.99%,-,-, 1.10%
51520,27.89%, 63.58%, 35.69%,-,-, 0.73%
51530,20.13%, 59.31%, 39.18%,-,-, 1.51%
51540,44.76%, 27.00%, 71.77%,-,-, 1.23%
51550,14.79%, 57.11%, 42.32%,-,-, 0.56%
51570,49.42%, 74.46%, 25.04%,-,-, 0.50%
51580,3.26%, 47.98%, 51.24%,-,-, 0.78%
51590,0.19%, 49.18%, 49.37%,-,-, 1.45%
51595,12.47%, 43.67%, 56.15%,-,-, 0.18%
51600,3.32%, 47.84%, 51.16%,-,-, 1.01%
51610,30.67%, 34.01%, 64.68%,-,-, 1.31%
51620,8.40%, 45.62%, 54.02%,-,-, 0.37%
51630,9.22%, 44.95%, 54.16%,-,-, 0.89%
51640,14.95%, 57.22%, 42.27%,-,-, 0.51%
51650,15.46%, 41.98%, 57.44%,-,-, 0.58%
51660,13.05%, 55.89%, 42.85%,-,-, 1.26%
51670,8.54%, 53.57%, 45.02%,-,-, 1.41%
51678,15.24%, 41.81%, 57.05%,-,-, 1.15%
51680,10.15%, 54.67%, 44.52%,-,-, 0.81%
51683,13.14%, 56.24%, 43.11%,-,-, 0.65%
51685,9.27%, 54.23%, 44.96%,-,-, 0.81%
51690,8.89%, 45.30%, 54.19%,-,-, 0.52%
51700,4.58%, 47.40%, 51.98%,-,-, 0.63%
51710,24.26%, 37.41%, 61.67%,-,-, 0.92%
51720,2.86%, 51.06%, 48.20%,-,-, 0.73%
51730,62.30%, 18.73%, 81.03%,-,-, 0.24%
51735,55.25%, 77.22%, 21.98%,-,-, 0.80%
51740,22.51%, 38.48%, 60.99%,-,-, 0.53%
51750,6.60%, 52.92%, 46.32%,-,-, 0.76%
51760,41.08%, 29.11%, 70.19%,-,-, 0.70%
51770,6.11%, 46.28%, 52.39%,-,-, 1.33%
51775,24.91%, 61.96%, 37.04%,-,-, 1.00%
51790,21.28%, 60.29%, 39.01%,-,-, 0.71%
51800,4.75%, 52.08%, 47.32%,-,-, 0.60%
51810,18.83%, 59.06%, 40.22%,-,-, 0.72%
51820,28.88%, 63.95%, 35.06%,-,-, 0.99%
51830,3.52%, 47.78%, 51.30%,-,-, 0.93%
51840,14.09%, 56.55%, 42.46%,-,-, 1.00%
53001,47.51%, 73.16%, 25.65%,-,-, 1.19%
53003,22.77%, 60.55%, 37.78%,-,-, 1.67%
53005,34.09%, 66.30%, 32.21%,-,-, 1.48%
53007,27.22%, 62.80%, 35.58%,-,-, 1.62%
53009,4.96%, 51.33%, 46.37%,-,-, 2.30%
53011,5.34%, 51.99%, 46.65%,-,-, 1.36%
53013,41.05%, 69.77%, 28.71%,-,-, 1.52%
53015,3.23%, 47.54%, 50.76%,-,-, 1.70%
53017,34.36%, 66.56%, 32.20%,-,-, 1.24%
53019,24.46%, 60.38%, 35.92%,-,-, 3.71%
53021,34.46%, 66.57%, 32.11%,-,-, 1.32%
53023,43.18%, 70.83%, 27.65%,-,-, 1.52%
53025,38.55%, 68.47%, 29.92%,-,-, 1.60%
53027,6.12%, 46.05%, 52.17%,-,-, 1.79%
53029,3.99%, 51.20%, 47.22%,-,-, 1.58%
53031,26.60%, 35.66%, 62.25%,-,-, 2.09%
53033,31.22%, 33.65%, 64.87%,-,-, 1.49%
53035,4.37%, 46.86%, 51.23%,-,-, 1.91%
53037,14.40%, 56.17%, 41.77%,-,-, 2.05%
53039,10.59%, 54.23%, 43.63%,-,-, 2.14%
53041,31.81%, 64.89%, 33.08%,-,-, 2.04%
53043,39.73%, 69.09%, 29.36%,-,-, 1.55%
53045,3.57%, 47.20%, 50.78%,-,-, 2.02%
53047,20.36%, 58.96%, 38.61%,-,-, 2.43%
53049,8.97%, 44.43%, 53.40%,-,-, 2.18%
53051,22.31%, 59.58%, 37.27%,-,-, 3.15%
53053,2.37%, 48.05%, 50.43%,-,-, 1.52%
53055,32.65%, 32.56%, 65.21%,-,-, 2.23%
53057,1.93%, 49.98%, 48.05%,-,-, 1.97%
53059,6.22%, 52.24%, 46.02%,-,-, 1.74%
53061,7.50%, 45.47%, 52.97%,-,-, 1.57%
53063,11.90%, 55.09%, 43.19%,-,-, 1.72%
53065,30.45%, 63.99%, 33.54%,-,-, 2.47%
53067,13.00%, 42.55%, 55.55%,-,-, 1.90%
53069,6.71%, 52.39%, 45.68%,-,-, 1.92%
53071,26.46%, 62.48%, 36.02%,-,-, 1.50%
53073,8.82%, 44.58%, 53.40%,-,-, 2.02%
53075,6.16%, 52.17%, 46.01%,-,-, 1.82%
53077,20.44%, 59.56%, 39.12%,-,-, 1.32%
54001,20.95%, 60.17%, 39.22%,-,-, 0.62%
54003,26.78%, 63.03%, 36.24%,-,-, 0.73%
54005,16.92%, 41.25%, 58.18%,-,-, 0.57%
54007,0.81%, 49.35%, 50.16%,-,-, 0.50%
54009,2.82%, 48.17%, 50.99%,-,-, 0.84%
54011,11.73%, 55.43%, 43.70%,-,-, 0.87%
54013,11.15%, 54.97%, 43.82%,-,-, 1.21%
54015,8.91%, 53.98%, 45.06%,-,-, 0.96%
54017,49.13%, 74.30%, 25.17%,-,-, 0.53%
54019,6.42%, 46.45%, 52.87%,-,-, 0.68%
54021,17.74%, 58.38%, 40.64%,-,-, 0.98%
54023,61.42%, 80.50%, 19.08%,-,-, 0.42%
54025,15.63%, 57.43%, 41.81%,-,-, 0.76%
54027,37.94%, 68.65%, 30.70%,-,-, 0.65%
54029,2.74%, 50.96%, 48.22%,-,-, 0.82%
54031,38.25%, 68.90%, 30.65%,-,-, 0.45%
54033,12.66%, 55.94%, 43.28%,-,-, 0.78%
54035,17.50%, 58.41%, 40.92%,-,-, 0.67%
54037,6.19%, 52.71%, 46.52%,-,-, 0.77%
54039,1.61%, 50.53%, 48.92%,-,-, 0.55%
54041,28.15%, 63.51%, 35.36%,-,-, 1.13%
54043,0.65%, 49.35%, 48.70%,-,-, 1.95%
54045,5.54%, 47.02%, 52.56%,-,-, 0.42%
54047,23.83%, 37.84%, 61.67%,-,-, 0.49%
54049,2.46%, 48.23%, 50.69%,-,-, 1.08%
54051,13.81%, 56.50%, 42.70%,-,-, 0.80%
54053,9.00%, 54.10%, 45.10%,-,-, 0.79%
54055,17.33%, 58.34%, 41.01%,-,-, 0.64%
54057,37.83%, 68.53%, 30.70%,-,-, 0.78%
54059,12.87%, 43.28%, 56.15%,-,-, 0.56%
54061,3.96%, 51.51%, 47.55%,-,-, 0.94%
54063,21.49%, 60.33%, 38.83%,-,-, 0.84%
54065,32.70%, 65.88%, 33.18%,-,-, 0.93%
54067,6.73%, 52.99%, 46.26%,-,-, 0.75%
54069,15.45%, 57.35%, 41.89%,-,-, 0.76%
54071,21.59%, 60.55%, 38.97%,-,-, 0.48%
54073,20.73%, 60.00%, 39.27%,-,-, 0.73%
54075,18.43%, 58.58%, 40.15%,-,-, 1.28%
54077,32.63%, 65.85%, 33.22%,-,-, 0.93%
54079,25.51%, 62.49%, 36.98%,-,-, 0.53%
54081,21.96%, 60.67%, 38.71%,-,-, 0.63%
54083,14.10%, 56.68%, 42.58%,-,-, 0.75%
54085,48.05%, 73.55%, 25.50%,-,-, 0.95%
54087,13.57%, 56.39%, 42.82%,-,-, 0.79%
54089,8.58%, 53.91%, 45.33%,-,-, 0.76%
54091,19.48%, 59.43%, 39.95%,-,-, 0.63%
54093,21.64%, 60.53%, 38.89%,-,-, 0.58%
54095,32.91%, 65.91%, 33.00%,-,-, 1.08%
54097,33.97%, 66.62%, 32.65%,-,-, 0.73%
54099,8.92%, 54.11%, 45.20%,-,-, 0.69%
54101,6.49%, 46.42%, 52.91%,-,-, 0.67%
54103,4.63%, 51.95%, 47.31%,-,-, 0.74%
54105,31.31%, 65.07%, 33.76%,-,-, 1.17%
54107,27.85%, 63.60%, 35.75%,-,-, 0.65%
54109,14.81%, 57.18%, 42.37%,-,-, 0.45%
55001,5.33%, 46.77%, 52.09%,-,-, 1.14%
55003,27.09%, 36.01%, 63.10%,-,-, 0.88%
55005,1.40%, 50.26%, 48.86%,-,-, 0.88%
55007,21.56%, 38.71%, 60.26%,-,-, 1.03%
55009,9.93%, 54.48%, 44.56%,-,-, 0.96%
55011,6.53%, 46.13%, 52.67%,-,-, 1.20%
55013,2.62%, 50.89%, 48.27%,-,-, 0.85%
55015,17.53%, 58.24%, 40.71%,-,-, 1.05%
55017,2.29%, 50.62%, 48.33%,-,-, 1.06%
55019,6.61%, 52.67%, 46.06%,-,-, 1.28%
55021,2.22%, 50.60%, 48.38%,-,-, 1.01%
55023,11.54%, 43.50%, 55.04%,-,-, 1.45%
55025,33.07%, 32.95%, 66.02%,-,-, 1.03%
55027,23.71%, 61.35%, 37.64%,-,-, 1.00%
55029,3.10%, 50.94%, 47.84%,-,-, 1.22%
55031,32.12%, 33.54%, 65.66%,-,-, 0.80%
55033,5.01%, 46.95%, 51.95%,-,-, 1.10%
55035,9.77%, 44.47%, 54.24%,-,-, 1.29%
55037,26.06%, 62.52%, 36.45%,-,-, 1.03%
55039,26.54%, 62.77%, 36.23%,-,-, 1.00%
55041,1.92%, 50.61%, 48.69%,-,-, 0.70%
55043,2.60%, 48.32%, 50.92%,-,-, 0.76%
55045,5.91%, 46.56%, 52.47%,-,-, 0.96%
55047,28.17%, 63.59%, 35.42%,-,-, 0.99%
55049,14.14%, 42.64%, 56.79%,-,-, 0.57%
55051,1.86%, 48.57%, 50.43%,-,-, 1.01%
55053,8.86%, 45.11%, 53.97%,-,-, 0.93%
55055,13.89%, 56.45%, 42.56%,-,-, 0.98%
55057,5.97%, 52.29%, 46.32%,-,-, 1.39%
55059,5.91%, 46.56%, 52.48%,-,-, 0.96%
55061,7.05%, 52.96%, 45.91%,-,-, 1.14%
55063,7.86%, 45.53%, 53.38%,-,-, 1.09%
55065,5.64%, 46.84%, 52.48%,-,-, 0.68%
55067,13.40%, 56.30%, 42.90%,-,-, 0.79%
55069,3.44%, 51.11%, 47.67%,-,-, 1.22%
55071,5.38%, 52.14%, 46.77%,-,-, 1.09%
55073,8.07%, 53.47%, 45.40%,-,-, 1.13%
55075,7.53%, 53.28%, 45.76%,-,-, 0.96%
55077,9.66%, 54.31%, 44.65%,-,-, 1.04%
55078,65.73%, 16.84%, 82.57%,-,-, 0.58%
55079,24.34%, 37.39%, 61.72%,-,-, 0.89%
55081,7.17%, 53.06%, 45.89%,-,-, 1.05%
55083,12.68%, 55.79%, 43.11%,-,-, 1.10%
55085,4.02%, 51.50%, 47.48%,-,-, 1.02%
55087,9.70%, 54.31%, 44.61%,-,-, 1.09%
55089,32.41%, 65.82%, 33.40%,-,-, 0.78%
55091,8.07%, 45.57%, 53.64%,-,-, 0.79%
55093,3.38%, 47.71%, 51.09%,-,-, 1.20%
55095,3.92%, 51.46%, 47.54%,-,-, 1.00%
55097,13.64%, 42.47%, 56.11%,-,-, 1.42%
55099,0.42%, 49.21%, 49.63%,-,-, 1.16%
55101,4.16%, 51.65%, 47.48%,-,-, 0.87%
55103,3.56%, 51.34%, 47.78%,-,-, 0.88%
55105,16.71%, 41.19%, 57.90%,-,-, 0.91%
55107,2.08%, 50.27%, 48.19%,-,-, 1.54%
55109,9.31%, 54.21%, 44.90%,-,-, 0.89%
55111,4.25%, 47.39%, 51.64%,-,-, 0.97%
55113,5.71%, 52.37%, 46.66%,-,-, 0.96%
55115,16.63%, 57.86%, 41.23%,-,-, 0.91%
55117,10.94%, 55.02%, 44.08%,-,-, 0.89%
55119,18.37%, 58.49%, 40.12%,-,-, 1.38%
55121,15.62%, 41.80%, 57.42%,-,-, 0.78%
55123,7.75%, 45.63%, 53.38%,-,-, 0.99%
55125,17.44%, 58.24%, 40.80%,-,-, 0.96%
55127,19.77%, 59.35%, 39.58%,-,-, 1.06%
55129,0.60%, 49.78%, 49.18%,-,-, 1.05%
55131,40.58%, 69.88%, 29.30%,-,-, 0.82%
55133,35.29%, 67.25%, 31.96%,-,-, 0.79%
55135,19.09%, 59.10%, 40.01%,-,-, 0.89%
55137,13.32%, 56.25%, 42.93%,-,-, 0.82%
55139,6.32%, 52.53%, 46.21%,-,-, 1.25%
55141,4.10%, 51.39%, 47.29%,-,-, 1.32%
56001,11.36%, 54.17%, 42.81%,-,-, 3.01%
56003,61.93%, 80.11%, 18.17%,-,-, 1.72%
56005,65.91%, 82.22%, 16.32%,-,-, 1.46%
56007,36.74%, 67.23%, 30.49%,-,-, 2.27%
56009,57.00%, 77.68%, 20.68%,-,-, 1.64%
56011,68.76%, 83.51%, 14.75%,-,-, 1.74%
56013,35.63%, 66.85%, 31.22%,-,-, 1.92%
56015,44.09%, 71.19%, 27.10%,-,-, 1.71%
56017,47.94%, 73.06%, 25.12%,-,-, 1.81%
56019,64.02%, 80.96%, 16.94%,-,-, 2.10%
56021,32.05%, 65.07%, 33.03%,-,-, 1.90%
56023,63.92%, 81.16%, 17.24%,-,-, 1.60%
56025,36.33%, 67.08%, 30.76%,-,-, 2.16%
56027,63.47%, 80.97%, 17.50%,-,-, 1.52%
56029,55.58%, 76.71%, 21.13%,-,-, 2.16%
56031,39.81%, 68.85%, 29.03%,-,-, 2.12%
56033,40.08%, 69.06%, 28.98%,-,-, 1.95%
56035,57.98%, 77.98%, 19.99%,-,-, 2.03%
56037,33.46%, 65.47%, 32.01%,-,-, 2.53%
56039,7.47%, 45.11%, 52.58%,-,-, 2.32%
56041,52.79%, 75.25%, 22.46%,-,-, 2.29%
56043,57.00%, 77.78%, 20.78%,-,-, 1.43%
56045,63.65%, 80.75%, 17.10%,-,-, 2.15%
60010,0%,-,-,-,-,-
60020,0%,-,-,-,-,-
60030,0%,-,-,-,-,-
60040,0%,-,-,-,-,-
60050,0%,-,-,-,-,-
66010,0%,-,-,-,-,-
69085,0%,-,-,-,-,-
69100,0%,-,-,-,-,-
69110,0%,-,-,-,-,-
69120,0%,-,-,-,-,-
72001,0%,-,-,-,-,-
72003,0%,-,-,-,-,-
72005,0%,-,-,-,-,-
72007,0%,-,-,-,-,-
72009,0%,-,-,-,-,-
72011,0%,-,-,-,-,-
72013,0%,-,-,-,-,-
72015,0%,-,-,-,-,-
72017,0%,-,-,-,-,-
72019,0%,-,-,-,-,-
72021,0%,-,-,-,-,-
72023,0%,-,-,-,-,-
72025,0%,-,-,-,-,-
72027,0%,-,-,-,-,-
72029,0%,-,-,-,-,-
72031,0%,-,-,-,-,-
72033,0%,-,-,-,-,-
72035,0%,-,-,-,-,-
72037,0%,-,-,-,-,-
72039,0%,-,-,-,-,-
72041,0%,-,-,-,-,-
72043,0%,-,-,-,-,-
72045,0%,-,-,-,-,-
72047,0%,-,-,-,-,-
72049,0%,-,-,-,-,-
72051,0%,-,-,-,-,-
72053,0%,-,-,-,-,-
72054,0%,-,-,-,-,-
72055,0%,-,-,-,-,-
72057,0%,-,-,-,-,-
72059,0%,-,-,-,-,-
72061,0%,-,-,-,-,-
72063,0%,-,-,-,-,-
72065,0%,-,-,-,-,-
72067,0%,-,-,-,-,-
72069,0%,-,-,-,-,-
72071,0%,-,-,-,-,-
72073,0%,-,-,-,-,-
72075,0%,-,-,-,-,-
72077,0%,-,-,-,-,-
72079,0%,-,-,-,-,-
72081,0%,-,-,-,-,-
72083,0%,-,-,-,-,-
72085,0%,-,-,-,-,-
72087,0%,-,-,-,-,-
72089,0%,-,-,-,-,-
72091,0%,-,-,-,-,-
72093,0%,-,-,-,-,-
72095,0%,-,-,-,-,-
72097,0%,-,-,-,-,-
72099,0%,-,-,-,-,-
72101,0%,-,-,-,-,-
72103,0%,-,-,-,-,-
72105,0%,-,-,-,-,-
72107,0%,-,-,-,-,-
72109,0%,-,-,-,-,-
72111,0%,-,-,-,-,-
72113,0%,-,-,-,-,-
72115,0%,-,-,-,-,-
72117,0%,-,-,-,-,-
72119,0%,-,-,-,-,-
72121,0%,-,-,-,-,-
72123,0%,-,-,-,-,-
72125,0%,-,-,-,-,-
72127,0%,-,-,-,-,-
72129,0%,-,-,-,-,-
72131,0%,-,-,-,-,-
72133,0%,-,-,-,-,-
72135,0%,-,-,-,-,-
72137,0%,-,-,-,-,-
72139,0%,-,-,-,-,-
72141,0%,-,-,-,-,-
72143,0%,-,-,-,-,-
72145,0%,-,-,-,-,-
72147,0%,-,-,-,-,-
72149,0%,-,-,-,-,-
72151,0%,-,-,-,-,-
72153,0%,-,-,-,-,-
74300,0%,-,-,-,-,-
78010,0%,-,-,-,-,-
78020,0%,-,-,-,-,-
78030,0%,-,-,-,-,-
