id,margin,dewey,roosevelt,other,hex_color
51169,3.36%, 51.63%, 48.27%, 0.10%,83007b
51171,28.35%, 64.12%, 35.77%, 0.11%,a3005b
51173,9.20%, 54.53%, 45.33%, 0.14%,8b0073
51175,69.39%, 14.99%, 84.38%, 0.63%,2601d7
51177,19.18%, 40.29%, 59.47%, 0.24%,660097
51179,1.13%, 50.35%, 49.22%, 0.42%,80017d
51181,65.98%, 16.94%, 82.92%, 0.14%,2b00d3
51183,58.37%, 20.51%, 78.88%, 0.61%,3401c9
51185,10.94%, 44.29%, 55.23%, 0.49%,70018c
51187,15.18%, 42.32%, 57.51%, 0.17%,6b0092
51191,1.01%, 49.29%, 50.30%, 0.41%,7d0180
51193,20.54%, 39.58%, 60.12%, 0.30%,640099
51195,43.16%, 28.30%, 71.46%, 0.23%,4800b6
51197,10.86%, 55.43%, 44.57%,-,8d0071
51199,40.33%, 29.01%, 69.34%, 1.64%,4904b0
51510,12.60%, 43.53%, 56.13%, 0.35%,6f008f
51515,0%,-,-,-,000000
51520,42.45%, 28.57%, 71.02%, 0.41%,4801b5
51530,38.32%, 30.76%, 69.07%, 0.17%,4e00b0
51540,34.81%, 32.41%, 67.22%, 0.37%,5200ab
51550,0%,-,-,-,000000
51570,0%,-,-,-,000000
51580,0%,-,-,-,000000
51590,43.29%, 28.20%, 71.48%, 0.32%,4700b6
51595,0%,-,-,-,000000
51600,0%,-,-,-,000000
51610,0%,-,-,-,000000
51620,0%,-,-,-,000000
51630,21.97%, 38.93%, 60.90%, 0.17%,63009b
51640,0%,-,-,-,000000
51650,53.61%, 23.08%, 76.69%, 0.23%,3a00c3
51660,0.38%, 50.04%, 49.65%, 0.31%,7f007e
51670,55.28%, 22.21%, 77.49%, 0.30%,3800c5
51678,0%,-,-,-,000000
51680,28.39%, 35.69%, 64.08%, 0.22%,5b00a3
51683,0%,-,-,-,000000
51685,0%,-,-,-,000000
51690,40.89%, 29.49%, 70.38%, 0.13%,4b00b3
51700,53.00%, 23.30%, 76.30%, 0.40%,3b01c2
51710,41.49%, 29.17%, 70.66%, 0.16%,4a00b4
51720,0%,-,-,-,000000
51730,51.56%, 24.12%, 75.68%, 0.20%,3d00c0
51735,0%,-,-,-,000000
51740,66.98%, 16.42%, 83.39%, 0.19%,2900d4
51750,15.95%, 41.95%, 57.91%, 0.14%,6a0093
51760,44.12%, 27.84%, 71.95%, 0.21%,4600b7
51770,17.89%, 40.92%, 58.81%, 0.27%,680095
51775,0%,-,-,-,000000
51790,15.51%, 42.10%, 57.60%, 0.30%,6b0092
51800,40.39%, 29.73%, 70.11%, 0.16%,4b00b2
51810,0%,-,-,-,000000
51820,0%,-,-,-,000000
51830,36.21%, 31.45%, 67.66%, 0.89%,5002ac
51840,4.52%, 52.09%, 47.57%, 0.33%,840079
53001,22.04%, 60.80%, 38.76%, 0.44%,9b0162
53003,15.93%, 41.80%, 57.74%, 0.46%,6a0193
53005,4.01%, 47.79%, 51.80%, 0.42%,790184
53007,3.82%, 51.64%, 47.82%, 0.55%,830179
53009,20.88%, 39.23%, 60.11%, 0.65%,640199
53011,20.76%, 39.03%, 59.78%, 1.19%,630398
53013,7.58%, 53.35%, 45.77%, 0.88%,880274
53015,25.76%, 36.65%, 62.41%, 0.93%,5d029f
53017,0.63%, 49.36%, 49.99%, 0.65%,7d017f
53019,20.84%, 39.39%, 60.23%, 0.38%,640099
53021,17.59%, 40.97%, 58.56%, 0.47%,680195
53023,15.38%, 57.38%, 42.00%, 0.62%,92016b
53025,21.12%, 39.21%, 60.33%, 0.46%,630199
53027,27.42%, 35.99%, 63.41%, 0.60%,5b01a1
53029,5.49%, 46.66%, 52.15%, 1.19%,760384
53031,12.69%, 43.38%, 56.07%, 0.55%,6e018e
53033,16.26%, 41.42%, 57.68%, 0.90%,690293
53035,36.04%, 31.62%, 67.67%, 0.71%,5001ac
53037,10.46%, 44.54%, 55.00%, 0.47%,71018c
53039,2.64%, 47.98%, 50.62%, 1.41%,7a0381
53041,7.11%, 53.19%, 46.07%, 0.74%,870175
53043,7.80%, 53.75%, 45.95%, 0.30%,890075
53045,26.00%, 36.61%, 62.61%, 0.78%,5d019f
53047,6.37%, 46.60%, 52.97%, 0.43%,760187
53049,21.47%, 39.17%, 60.64%, 0.19%,63009a
53051,13.58%, 42.90%, 56.48%, 0.61%,6d0190
53053,25.06%, 36.62%, 61.68%, 1.71%,5d049d
53055,4.36%, 51.92%, 47.56%, 0.52%,840179
53057,9.25%, 45.03%, 54.29%, 0.68%,72018a
53059,18.21%, 40.56%, 58.77%, 0.67%,670195
53061,28.20%, 35.20%, 63.40%, 1.40%,5903a1
53063,11.10%, 44.18%, 55.27%, 0.55%,70018c
53065,11.17%, 43.98%, 55.14%, 0.88%,70028c
53067,10.18%, 44.47%, 54.64%, 0.89%,71028b
53069,30.49%, 34.43%, 64.92%, 0.65%,5701a5
53071,11.87%, 55.64%, 43.77%, 0.59%,8d016f
53073,6.75%, 45.88%, 52.63%, 1.50%,740386
53075,4.80%, 52.22%, 47.42%, 0.36%,850078
53077,14.20%, 56.76%, 42.56%, 0.68%,90016c
54001,3.57%, 51.78%, 48.22%,-,84007a
54003,2.77%, 51.39%, 48.61%,-,83007b
54005,29.72%, 35.14%, 64.86%,-,5900a5
54007,17.58%, 41.21%, 58.79%,-,690095
54009,22.95%, 38.52%, 61.48%,-,62009c
54011,7.37%, 46.32%, 53.68%,-,760088
54013,14.39%, 42.81%, 57.19%,-,6d0091
54015,6.23%, 46.88%, 53.12%,-,770087
54017,44.61%, 72.31%, 27.69%,-,b80046
54019,37.69%, 31.15%, 68.85%,-,4f00af
54021,20.63%, 39.69%, 60.31%,-,650099
54023,68.03%, 84.02%, 15.98%,-,d60028
54025,20.31%, 39.85%, 60.15%,-,650099
54027,20.54%, 39.73%, 60.27%,-,650099
54029,26.24%, 36.88%, 63.12%,-,5e00a0
54031,17.28%, 41.36%, 58.64%,-,690095
54033,11.16%, 44.42%, 55.58%,-,71008d
54035,30.27%, 65.14%, 34.86%,-,a60058
54037,28.35%, 35.83%, 64.17%,-,5b00a3
54039,13.01%, 43.50%, 56.50%,-,6e0090
54041,19.61%, 59.80%, 40.20%,-,980066
54043,6.65%, 53.33%, 46.67%,-,870077
54045,29.49%, 35.25%, 64.75%,-,5900a5
54047,27.30%, 36.35%, 63.65%,-,5c00a2
54049,20.72%, 39.64%, 60.36%,-,650099
54051,4.18%, 52.09%, 47.91%,-,84007a
54053,21.00%, 60.50%, 39.50%,-,9a0064
54055,19.39%, 40.31%, 59.69%,-,660098
54057,7.49%, 53.75%, 46.25%,-,890075
54059,33.93%, 33.03%, 66.97%,-,5400aa
54061,3.90%, 48.05%, 51.95%,-,7a0084
54063,8.96%, 54.48%, 45.52%,-,8a0074
54065,44.03%, 72.01%, 27.99%,-,b70047
54067,13.83%, 43.09%, 56.91%,-,6d0091
54069,3.81%, 48.10%, 51.90%,-,7a0084
54071,8.44%, 45.78%, 54.22%,-,74008a
54073,3.68%, 51.84%, 48.16%,-,84007a
54075,10.64%, 44.68%, 55.32%,-,71008d
54077,38.72%, 69.36%, 30.64%,-,b0004e
54079,1.35%, 50.67%, 49.33%,-,81007d
54081,27.07%, 36.46%, 63.54%,-,5c00a2
54083,26.23%, 36.88%, 63.12%,-,5e00a0
54085,41.21%, 70.60%, 29.40%,-,b4004a
54087,10.23%, 55.11%, 44.89%,-,8c0072
54089,19.44%, 40.28%, 59.72%,-,660098
54091,3.14%, 51.57%, 48.43%,-,83007b
54093,9.26%, 45.37%, 54.63%,-,73008b
54095,41.20%, 70.60%, 29.40%,-,b4004a
54097,44.93%, 72.47%, 27.53%,-,b80046
54099,18.94%, 40.53%, 59.47%,-,670097
54101,34.63%, 32.68%, 67.32%,-,5300ab
54103,9.21%, 45.40%, 54.60%,-,73008b
54105,9.58%, 54.79%, 45.21%,-,8b0073
54107,3.15%, 51.58%, 48.42%,-,83007b
54109,22.68%, 38.66%, 61.34%,-,62009c
55001,3.29%, 51.40%, 48.11%, 0.49%,83017a
55003,18.19%, 40.60%, 58.80%, 0.60%,670195
55005,12.10%, 55.66%, 43.55%, 0.79%,8d026f
55007,15.06%, 42.02%, 57.08%, 0.90%,6b0291
55009,0.53%, 50.14%, 49.61%, 0.25%,7f007e
55011,27.16%, 63.19%, 36.03%, 0.78%,a1015b
55013,6.25%, 52.72%, 46.48%, 0.80%,860276
55015,47.80%, 73.58%, 25.78%, 0.64%,bb0141
55017,7.83%, 53.59%, 45.76%, 0.65%,880174
55019,26.36%, 62.80%, 36.44%, 0.77%,a0015c
55021,13.43%, 56.50%, 43.07%, 0.43%,90016d
55023,14.54%, 57.12%, 42.58%, 0.30%,91006c
55025,23.17%, 37.96%, 61.13%, 0.91%,60029b
55027,29.41%, 64.44%, 35.04%, 0.52%,a40159
55029,36.95%, 68.25%, 31.29%, 0.46%,ae014f
55031,28.89%, 35.20%, 64.08%, 0.72%,5901a3
55033,21.47%, 60.37%, 38.90%, 0.73%,990163
55035,2.74%, 51.13%, 48.39%, 0.48%,82017b
55037,7.87%, 45.59%, 53.46%, 0.95%,740288
55039,28.16%, 63.81%, 35.65%, 0.54%,a2015a
55041,27.21%, 36.22%, 63.44%, 0.34%,5c00a1
55043,25.30%, 62.56%, 37.27%, 0.17%,9f005f
55045,15.00%, 57.28%, 42.28%, 0.43%,92016b
55047,35.10%, 67.38%, 32.28%, 0.34%,ab0052
55049,12.43%, 56.00%, 43.57%, 0.43%,8e016f
55051,36.29%, 31.51%, 67.81%, 0.68%,5001ac
55053,2.27%, 50.86%, 48.59%, 0.54%,81017b
55055,18.81%, 59.16%, 40.35%, 0.49%,960166
55057,24.56%, 61.97%, 37.41%, 0.62%,9e015f
55059,18.92%, 39.96%, 58.88%, 1.16%,650296
55061,22.74%, 61.25%, 38.51%, 0.24%,9c0062
55063,2.14%, 50.93%, 48.79%, 0.29%,81007c
55065,8.90%, 54.27%, 45.37%, 0.37%,8a0073
55067,3.27%, 48.23%, 51.50%, 0.27%,7a0083
55069,30.54%, 64.71%, 34.17%, 1.12%,a50257
55071,7.99%, 53.52%, 45.53%, 0.96%,880274
55073,8.79%, 53.54%, 44.75%, 1.71%,880472
55075,4.93%, 52.21%, 47.28%, 0.51%,850178
55077,47.31%, 73.47%, 26.17%, 0.36%,bb0042
55078,0%,-,-,-,000000
55079,17.71%, 40.15%, 57.85%, 2.00%,660593
55081,28.75%, 64.09%, 35.34%, 0.56%,a3015a
55083,15.26%, 57.38%, 42.12%, 0.49%,92016b
55085,11.15%, 44.06%, 55.21%, 0.73%,70018c
55087,29.37%, 64.44%, 35.07%, 0.49%,a40159
55089,22.27%, 60.66%, 38.39%, 0.95%,9a0261
55091,29.50%, 64.28%, 34.78%, 0.95%,a30258
55093,25.56%, 62.40%, 36.84%, 0.77%,9f015d
55095,8.45%, 53.58%, 45.14%, 1.28%,880373
55097,23.17%, 38.27%, 61.44%, 0.30%,61009c
55099,3.77%, 47.78%, 51.55%, 0.67%,790183
55101,16.87%, 41.11%, 57.97%, 0.92%,680293
55103,24.06%, 61.85%, 37.79%, 0.35%,9d0060
55105,4.84%, 52.23%, 47.39%, 0.38%,850078
55107,2.29%, 48.40%, 50.69%, 0.91%,7b0281
55109,6.84%, 53.01%, 46.17%, 0.82%,870275
55111,26.12%, 62.72%, 36.60%, 0.68%,9f015d
55113,10.77%, 55.02%, 44.25%, 0.73%,8c0170
55115,36.82%, 68.16%, 31.34%, 0.50%,ad014f
55117,0.74%, 49.42%, 48.68%, 1.89%,7e047c
55119,0.32%, 48.24%, 48.56%, 0.05%,7b007b
55121,2.41%, 51.06%, 48.65%, 0.29%,82007c
55123,2.40%, 51.04%, 48.64%, 0.32%,82007c
55125,1.40%, 48.91%, 50.31%, 0.77%,7c0180
55127,31.20%, 65.34%, 34.14%, 0.52%,a60157
55129,8.43%, 53.85%, 45.42%, 0.73%,890173
55131,39.55%, 69.44%, 29.89%, 0.67%,b1014c
55133,15.82%, 57.44%, 41.62%, 0.94%,92026a
55135,49.32%, 74.44%, 25.12%, 0.44%,bd0140
55137,51.54%, 75.54%, 23.99%, 0.47%,c0013d
55139,19.95%, 59.56%, 39.61%, 0.83%,970265
55141,16.39%, 57.92%, 41.53%, 0.54%,930169
56001,4.18%, 47.91%, 52.09%,-,7a0084
56003,6.94%, 53.47%, 46.53%,-,880076
56005,25.75%, 62.87%, 37.13%,-,a0005e
56007,5.02%, 47.49%, 52.51%,-,790085
56009,24.11%, 62.05%, 37.95%,-,9e0060
56011,28.65%, 64.32%, 35.68%,-,a4005a
56013,18.92%, 59.46%, 40.54%,-,970067
56015,27.70%, 63.85%, 36.15%,-,a2005c
56017,4.98%, 47.51%, 52.49%,-,790085
56019,29.35%, 64.67%, 35.33%,-,a4005a
56021,1.45%, 49.27%, 50.73%,-,7d0081
56023,12.96%, 43.52%, 56.48%,-,6e0090
56025,3.03%, 51.52%, 48.48%,-,83007b
56027,22.73%, 61.37%, 38.63%,-,9c0062
56029,6.50%, 53.25%, 46.75%,-,870077
56031,6.99%, 53.49%, 46.51%,-,880076
56033,0.78%, 49.61%, 50.39%,-,7e0080
56035,18.47%, 59.24%, 40.76%,-,970067
56037,36.20%, 31.90%, 68.10%,-,5100ad
56039,12.15%, 56.07%, 43.93%,-,8e0070
56041,14.68%, 42.66%, 57.34%,-,6c0092
56043,18.51%, 59.26%, 40.74%,-,970067
56045,18.53%, 59.27%, 40.73%,-,970067
60010,0%,-,-,-,000000
60020,0%,-,-,-,000000
60030,0%,-,-,-,000000
60040,0%,-,-,-,000000
60050,0%,-,-,-,000000
66010,0%,-,-,-,000000
69085,0%,-,-,-,000000
69100,0%,-,-,-,000000
69110,0%,-,-,-,000000
69120,0%,-,-,-,000000
72001,0%,-,-,-,000000
72003,0%,-,-,-,000000
72005,0%,-,-,-,000000
72007,0%,-,-,-,000000
72009,0%,-,-,-,000000
72011,0%,-,-,-,000000
72013,0%,-,-,-,000000
72015,0%,-,-,-,000000
72017,0%,-,-,-,000000
72019,0%,-,-,-,000000
72021,0%,-,-,-,000000
72023,0%,-,-,-,000000
72025,0%,-,-,-,000000
72027,0%,-,-,-,000000
72029,0%,-,-,-,000000
72031,0%,-,-,-,000000
72033,0%,-,-,-,000000
72035,0%,-,-,-,000000
72037,0%,-,-,-,000000
72039,0%,-,-,-,000000
72041,0%,-,-,-,000000
72043,0%,-,-,-,000000
72045,0%,-,-,-,000000
72047,0%,-,-,-,000000
72049,0%,-,-,-,000000
72051,0%,-,-,-,000000
72053,0%,-,-,-,000000
72054,0%,-,-,-,000000
72055,0%,-,-,-,000000
72057,0%,-,-,-,000000
72059,0%,-,-,-,000000
72061,0%,-,-,-,000000
72063,0%,-,-,-,000000
72065,0%,-,-,-,000000
72067,0%,-,-,-,000000
72069,0%,-,-,-,000000
72071,0%,-,-,-,000000
72073,0%,-,-,-,000000
72075,0%,-,-,-,000000
72077,0%,-,-,-,000000
72079,0%,-,-,-,000000
72081,0%,-,-,-,000000
72083,0%,-,-,-,000000
72085,0%,-,-,-,000000
72087,0%,-,-,-,000000
72089,0%,-,-,-,000000
72091,0%,-,-,-,000000
72093,0%,-,-,-,000000
72095,0%,-,-,-,000000
72097,0%,-,-,-,000000
72099,0%,-,-,-,000000
72101,0%,-,-,-,000000
72103,0%,-,-,-,000000
72105,0%,-,-,-,000000
72107,0%,-,-,-,000000
72109,0%,-,-,-,000000
72111,0%,-,-,-,000000
72113,0%,-,-,-,000000
72115,0%,-,-,-,000000
72117,0%,-,-,-,000000
72119,0%,-,-,-,000000
72121,0%,-,-,-,000000
72123,0%,-,-,-,000000
72125,0%,-,-,-,000000
72127,0%,-,-,-,000000
72129,0%,-,-,-,000000
72131,0%,-,-,-,000000
72133,0%,-,-,-,000000
72135,0%,-,-,-,000000
72137,0%,-,-,-,000000
72139,0%,-,-,-,000000
72141,0%,-,-,-,000000
72143,0%,-,-,-,000000
72145,0%,-,-,-,000000
72147,0%,-,-,-,000000
72149,0%,-,-,-,000000
72151,0%,-,-,-,000000
72153,0%,-,-,-,000000
74300,0%,-,-,-,000000
78010,0%,-,-,-,000000
78020,0%,-,-,-,000000
78030,0%,-,-,-,000000
