id,margin,hughes,wilson,other,other2,hex_color
48059,78.14%, 6.60%, 85.55%,7.8500000000000005%, 7.40%,1014da
48061,48.95%, 24.48%, 73.43%,2.1%,-,3e05bb
48063,53.42%, 21.37%, 74.79%,3.84%, 3.63%,3609be
48065,59.90%, 18.84%, 78.74%,2.42%,-,3006c8
48067,34.16%, 30.27%, 64.43%,5.31%, 5.31%,4d0da4
48069,42.46%, 27.38%, 69.84%,2.78%,-,4507b2
48071,35.75%, 26.17%, 61.92%,11.92%, 11.14%,421e9d
48073,70.51%, 9.67%, 80.34%,9.99%, 9.83%,1819cc
48075,82.25%, 2.93%, 89.52%,7.55%, 7.27%,0713e4
48077,73.53%, 11.35%, 84.87%,3.78%, 3.46%,1c09d8
48079,0%,-,-,0.0%,-,000000
48081,79.21%, 5.20%, 86.74%,8.07%, 7.53%,0d14dd
48083,76.67%, 4.85%, 85.86%,9.29%, 9.19%,0c17da
48085,71.90%, 12.04%, 83.94%,4.01%, 3.85%,1e0ad6
48087,78.68%, 4.56%, 86.62%,8.82%, 7.94%,0b16dc
48089,46.12%, 24.17%, 70.29%,5.54%, 5.13%,3d0eb3
48091,25.64%, 61.25%, 35.61%,3.13%, 3.13%,9c075a
48093,60.99%, 7.57%, 76.38%,16.05%, 15.39%,1328c2
48095,71.71%, 7.07%, 82.12%,10.8%, 10.41%,121bd1
48097,70.20%, 12.91%, 83.11%,3.9899999999999998%, 3.88%,200ad3
48099,78.16%, 9.10%, 87.26%,3.64%, 3.49%,1709de
48101,72.52%, 2.24%, 85.05%,12.709999999999999%, 12.52%,0520d8
48103,0%,-,-,0.0%,-,000000
48105,56.98%, 18.60%, 75.58%,5.81%, 5.81%,2f0ec0
48107,76.92%, 5.82%, 85.55%,8.63%, 8.63%,0e16da
48109,96.06%,-, 97.64%,2.36%,-,0006f8
48111,57.55%, 16.53%, 74.08%,9.39%, 7.96%,2a17bc
48113,66.79%, 15.71%, 82.51%,1.78%,-,2804d2
48115,86.16%, 4.40%, 90.57%,5.03%, 4.40%,0b0ce6
48117,61.73%, 17.04%, 78.76%,4.2%, 3.54%,2b0ac8
48119,78.55%, 4.97%, 86.48%,8.549999999999999%, 7.93%,0c15dc
48121,69.12%, 13.03%, 82.15%,4.82%, 4.53%,210cd1
48123,0.56%, 49.74%, 49.18%,1.07%,-,7e027d
48125,79.01%, 3.39%, 87.81%,8.8%, 8.80%,0816df
48127,44.40%, 27.61%, 72.01%,0.37%,-,4600b7
48129,77.91%, 5.62%, 85.14%,7.23%, 7.23%,0e12d9
48131,87.91%, 5.81%, 93.72%,0.47%,-,0e01ee
48133,61.47%, 7.53%, 76.64%,15.83%, 15.16%,1328c3
48135,96.72%,-, 98.36%,1.64%,-,0004fa
48137,59.79%, 19.31%, 79.10%,1.59%,-,3104c9
48139,85.70%, 6.32%, 92.02%,1.66%,-,1004ea
48141,33.22%, 32.08%, 65.30%,2.63%, 2.01%,5106a6
48143,69.15%, 7.32%, 80.57%,12.11%, 11.43%,121ecd
48145,43.38%, 24.18%, 67.56%,8.25%, 7.69%,3d15ac
48147,71.80%, 11.19%, 82.99%,5.82%, 5.61%,1c0ed3
48149,21.84%, 38.35%, 60.19%,1.46%,-,610399
48151,58.57%, 3.74%, 77.17%,19.09%, 18.60%,0930c4
48153,71.21%, 6.55%, 81.86%,11.59%, 10.64%,101dd0
48155,64.07%, 6.79%, 78.64%,14.57%, 14.57%,1125c8
48157,40.26%, 28.86%, 69.12%,2.02%,-,4905b0
48159,78.93%, 7.87%, 86.80%,5.33%, 5.33%,140ddd
48161,40.59%, 27.56%, 68.15%,4.28%, 4.24%,460aad
48163,75.37%, 11.68%, 87.05%,1.27%,-,1d03dd
48165,90.48%,-, 95.24%,4.76%, 4.76%,000cf2
48167,46.29%, 25.64%, 71.94%,2.42%,-,4106b7
48169,88.27%, 3.91%, 92.18%,3.91%, 3.91%,0909eb
48171,56.22%, 77.74%, 21.52%,0.74%,-,c60136
48173,81.48%, 7.41%, 88.89%,3.7%, 3.70%,1209e2
48175,4.68%, 45.03%, 49.71%,5.26%, 4.85%,720d7e
48177,43.09%, 27.26%, 70.35%,2.39%, 2.14%,4506b3
48179,70.24%, 11.73%, 81.97%,6.29%, 5.95%,1d10d1
48181,63.35%, 15.95%, 79.30%,4.75%, 4.44%,280cca
48183,65.71%, 15.81%, 81.51%,2.6900000000000004%, 2.49%,2806cf
48185,80.45%, 8.69%, 89.14%,2.17%, 2.01%,1605e3
48187,37.06%, 68.38%, 31.32%,0.3%,-,ae004f
48189,79.77%, 7.71%, 87.48%,4.81%, 4.14%,130cdf
48191,78.37%, 4.59%, 86.61%,8.8%, 8.24%,0b16dc
48193,70.50%, 13.76%, 84.26%,1.98%,-,2305d6
48195,50.42%, 19.92%, 70.34%,5.93%, 5.93%,320fb3
48197,70.04%, 8.14%, 80.69%,11.17%, 10.65%,141ccd
48199,73.08%, 10.30%, 83.38%,6.33%, 5.87%,1a10d4
48201,52.19%, 22.05%, 74.24%,3.71%, 3.17%,3809bd
48203,74.38%, 10.64%, 85.02%,4.33%, 3.71%,1b0bd8
48205,67.88%, 15.54%, 83.42%,1.04%,-,2702d4
48207,49.88%, 5.70%, 72.03%,22.27%, 22.15%,0e38b7
48209,76.96%, 10.86%, 87.82%,1.32%,-,1b03df
48211,52.59%, 20.89%, 73.48%,5.63%, 3.70%,350ebb
48213,59.51%, 11.11%, 74.18%,14.709999999999999%, 14.67%,1c25bd
48215,66.63%, 15.69%, 82.32%,1.99%,-,2805d1
48217,80.46%, 8.61%, 89.07%,2.32%,-,1505e3
48219,0%,-,-,0.0%,-,000000
48221,72.33%, 7.60%, 82.30%,10.1%, 9.98%,1319d1
48223,77.10%, 7.19%, 84.72%,8.08%, 7.62%,1214d8
48225,59.91%, 16.47%, 76.38%,7.15%, 7.15%,2912c2
48227,73.89%, 3.42%, 85.18%,11.399999999999999%, 11.29%,081dd9
48229,0%,-,-,0.0%,-,000000
48231,78.92%, 8.76%, 87.68%,3.5500000000000003%, 3.20%,1609df
48233,56.95%, 18.54%, 75.50%,5.96%, 3.97%,2f0fc0
48235,83.73%, 3.01%, 90.36%,6.63%, 6.63%,0710e6
48237,67.24%, 10.98%, 78.22%,10.799999999999999%, 10.44%,1b1bc7
48239,47.14%, 20.71%, 67.85%,11.45%, 10.61%,341dad
48241,80.99%, 7.31%, 88.30%,4.39%, 4.00%,120be1
48243,51.45%, 23.79%, 75.24%,0.96%,-,3c02bf
48245,69.06%, 12.99%, 82.06%,4.96%, 4.13%,210cd1
48247,88.89%, 5.56%, 94.44%,0.0%,-,0e00f0
48249,49.58%, 21.10%, 70.68%,8.22%, 7.38%,3514b4
48251,79.07%, 7.86%, 86.93%,5.2%, 4.86%,140ddd
48253,74.16%, 5.34%, 84.18%,10.49%, 10.02%,0d1ad6
48255,57.31%, 20.95%, 78.26%,0.79%,-,3502c7
48257,69.62%, 12.63%, 82.25%,5.12%, 5.09%,200dd1
48259,43.08%, 71.00%, 27.92%,1.08%,-,b50247
48261,0%,-,-,0.0%,-,000000
48263,78.24%,-, 88.70%,11.3%, 10.46%,001ce2
48265,37.65%, 29.34%, 66.99%,3.6700000000000004%, 3.24%,4a09aa
48267,84.34%, 5.22%, 89.56%,5.22%, 5.22%,0d0de4
48269,88.00%, 6.00%, 94.00%,0.0%,-,0f00ef
48271,7.24%, 45.48%, 52.71%,1.81%,-,730486
48273,55.54%, 18.34%, 73.88%,7.78%, 7.61%,2e13bc
48275,73.84%, 6.07%, 83.79%,10.139999999999999%, 9.95%,0f19d5
48277,81.15%, 8.08%, 89.23%,2.69%, 2.51%,1406e3
48279,79.07%, 8.14%, 87.21%,2.33%, 2.33%,1405de
48281,73.87%, 11.36%, 85.23%,3.42%, 3.12%,1c08d9
48283,78.13%, 10.42%, 88.54%,1.04%,-,1a02e1
48285,28.58%, 31.55%, 60.13%,8.319999999999999%, 8.12%,501599
48287,17.79%, 56.11%, 38.32%,5.57%, 5.50%,8f0e61
48289,43.63%, 22.70%, 66.33%,10.98%, 10.98%,391ba9
48291,45.76%, 22.93%, 68.68%,8.39%, 8.00%,3a15af
48293,77.71%, 8.91%, 86.62%,4.48%, 4.24%,160bdc
48295,44.74%, 22.18%, 66.92%,10.9%, 8.99%,381baa
48297,48.43%, 20.73%, 69.16%,10.110000000000001%, 8.89%,3419b0
48299,79.21%, 8.86%, 88.07%,3.08%, 2.83%,1607e0
48301,0%,-,-,0.0%,-,000000
48303,85.82%, 4.87%, 90.69%,4.44%, 3.87%,0c0be7
48305,89.27%, 4.24%, 93.50%,2.26%, 2.26%,0a05ee
48307,71.22%, 5.95%, 82.63%,11.41%, 11.41%,0f1dd2
48309,66.73%, 15.53%, 82.26%,2.22%, 2.02%,2705d1
48311,59.72%, 20.14%, 79.86%,0.0%,-,3300cb
48313,68.00%, 13.38%, 81.38%,5.24%, 4.57%,220dcf
48315,45.44%, 27.04%, 72.48%,0.49%,-,4401b8
48317,63.98%, 8.70%, 77.64%,13.66%, 13.66%,1622c5
48319,39.83%, 27.30%, 67.13%,5.57%, 5.57%,450eab
48321,45.46%, 23.10%, 68.56%,8.34%, 7.24%,3a15ae
48323,12.24%, 55.78%, 43.54%,0.68%,-,8e016f
48325,7.49%, 45.11%, 52.60%,2.29%,-,730586
48327,65.01%, 12.83%, 77.84%,9.33%, 9.33%,2017c6
48329,84.91%, 6.47%, 91.37%,2.16%,-,1005e8
48331,53.92%, 19.15%, 73.07%,7.78%, 7.65%,3013ba
48333,58.20%, 14.69%, 72.89%,12.41%, 12.07%,251fb9
48335,78.33%, 4.23%, 87.00%,8.78%, 8.67%,0a16dd
48337,67.89%, 10.68%, 78.56%,10.76%, 10.54%,1b1bc8
48339,55.94%, 16.13%, 72.07%,11.8%, 11.55%,291eb7
48341,88.99%, 5.50%, 94.50%,0.0%,-,0e00f0
48343,49.30%, 15.28%, 64.57%,4.87%, 4.87%,260ca4
48345,84.88%, 2.09%, 91.40%,6.51%, 6.51%,0510e9
48347,81.17%, 4.60%, 88.21%,7.19%, 7.04%,0b12e0
48349,82.33%, 7.49%, 89.81%,2.6999999999999997%, 2.55%,1306e5
48351,82.26%, 6.09%, 88.35%,5.55%, 4.12%,0f0ee1
48353,78.51%, 7.47%, 85.97%,6.5600000000000005%, 6.48%,1310db
48355,59.49%, 16.85%, 76.35%,6.8%, 5.92%,2a11c2
48357,68.64%, 14.29%, 82.93%,2.79%, 2.79%,2407d3
48359,52.17%, 22.83%, 75.00%,0.0%,-,3a00bf
48361,75.42%, 10.42%, 85.84%,0.0%,-,1a00da
48363,62.18%, 6.71%, 77.44%,15.86%, 15.26%,1128c5
48365,77.35%, 8.77%, 86.12%,5.12%, 4.98%,160ddb
48367,69.91%, 7.77%, 80.69%,11.54%, 10.78%,131dcd
48369,47.45%, 23.36%, 70.80%,3.65%, 3.65%,3b09b4
48371,60.08%, 19.35%, 79.44%,1.21%,-,3103ca
48373,70.68%, 9.39%, 80.60%,10.01%, 9.92%,1719cd
48375,71.97%, 10.65%, 82.62%,6.7299999999999995%, 6.35%,1b11d2
48377,79.85%, 9.89%, 89.74%,0.37%,-,1900e4
48379,25.32%, 8.17%, 58.57%,33.26%, 33.26%,145495
48381,65.88%, 14.93%, 80.81%,1.42%,-,2603ce
48383,91.94%, 3.23%, 95.16%,1.61%,-,0804f2
48385,76.41%, 4.93%, 85.21%,9.860000000000001%, 8.80%,0c19d9
48387,65.99%, 14.11%, 80.10%,5.79%, 5.59%,230ecc
48389,76.71%, 10.89%, 87.59%,1.52%,-,1b03df
48391,25.29%, 33.33%, 58.62%,8.04%, 6.75%,541495
48393,76.89%, 10.76%, 87.65%,1.59%,-,1b04df
48395,69.44%, 13.82%, 83.26%,2.92%, 2.79%,2307d4
48397,91.86%, 3.10%, 94.95%,1.95%,-,0704f2
48399,70.95%, 10.71%, 81.66%,7.63%, 7.30%,1b13d0
48401,51.71%, 20.29%, 72.00%,7.71%, 7.63%,3313b7
48403,82.61%, 2.90%, 89.72%,7.37%, 7.11%,0712e4
48405,83.91%, 2.39%, 90.69%,6.91%, 6.78%,0611e7
48407,26.75%, 36.48%, 63.23%,0.29%,-,5d00a1
48409,58.22%, 16.31%, 74.53%,9.16%, 8.16%,2917be
48411,77.10%, 6.02%, 85.31%,8.670000000000002%, 8.21%,0f16d9
48413,86.44%, 5.65%, 92.09%,2.26%,-,0e05ea
48415,82.15%, 3.59%, 89.15%,7.27%, 7.00%,0912e3
48417,70.02%, 10.92%, 80.94%,8.14%, 7.71%,1b14ce
48419,76.58%, 6.30%, 84.99%,8.709999999999999%, 8.42%,1016d8
48421,55.94%, 19.31%, 75.25%,5.45%, 4.46%,310dbf
48423,47.37%, 22.21%, 69.58%,8.22%, 7.76%,3814b1
48425,50.79%, 5.24%, 72.77%,21.99%, 21.99%,0d38b9
48427,63.55%, 18.23%, 81.77%,0.0%,-,2e00d0
48429,68.27%,-, 83.26%,16.740000000000002%, 14.99%,002ad4
48431,93.87%, 2.83%, 96.70%,0.47%,-,0701f6
48433,59.66%, 3.27%, 78.19%,18.54%, 18.54%,082fc7
48435,81.82%, 9.09%, 90.91%,0.0%,-,1700e7
48437,69.96%, 13.60%, 83.55%,2.85%, 2.41%,2207d5
48439,71.39%, 12.69%, 84.08%,3.2199999999999998%, 2.69%,2008d6
48441,84.84%, 5.05%, 89.89%,5.05%, 4.97%,0c0ce5
48443,50.41%, 24.38%, 74.79%,0.83%,-,3e02be
48445,98.64%,-, 99.32%,0.68%,-,0001fd
48447,61.19%, 2.38%, 79.29%,18.34%, 18.10%,062eca
48449,66.33%, 12.86%, 79.18%,7.96%, 6.46%,2014c9
48451,81.63%, 6.52%, 88.16%,5.319999999999999%, 4.47%,100de0
48453,67.07%, 15.47%, 82.54%,2.0%,-,2705d2
48455,64.94%, 13.51%, 78.44%,8.05%, 7.88%,2214c8
48457,87.54%, 3.48%, 92.03%,4.49%, 4.49%,080bea
48459,68.54%, 11.82%, 80.36%,7.819999999999999%, 7.22%,1e13cc
48461,73.47%, 12.24%, 85.71%,2.04%, 2.04%,1f05da
48463,76.26%, 11.03%, 87.29%,1.68%,-,1c04de
48465,52.89%, 22.96%, 75.85%,1.19%,-,3a03c1
48467,47.49%, 7.92%, 69.60%,22.49%, 22.11%,1439b1
48469,29.77%, 33.66%, 63.44%,2.9%, 2.48%,5507a1
48471,40.62%, 28.56%, 69.17%,2.27%, 2.18%,4805b0
48473,54.96%, 22.03%, 77.00%,0.97%,-,3802c4
48475,73.46%, 10.90%, 84.36%,4.74%, 3.79%,1b0cd7
48477,7.69%, 53.72%, 46.03%,0.25%,-,880075
48479,17.77%, 41.11%, 58.89%,0.0%,-,680096
48481,42.61%, 25.05%, 67.67%,7.28%, 6.07%,3f12ac
48483,67.29%, 8.00%, 79.14%,12.86%, 11.86%,1420c9
48485,68.34%, 13.47%, 81.80%,4.74%, 3.65%,220cd0
48487,77.18%, 6.79%, 85.13%,8.09%, 7.95%,1114d9
48489,83.33%, 8.33%, 91.67%,0.0%,-,1500e9
48491,59.26%, 19.01%, 78.27%,2.73%, 2.32%,3006c7
48493,41.77%, 27.64%, 69.41%,2.96%, 2.40%,4607b0
48495,100.00%,-, 100.00%,0.0%,-,0000fe
48497,71.84%, 10.73%, 82.57%,0.37%,-,1b00d2
48499,54.41%, 10.35%, 71.77%,17.87%, 17.37%,1a2db7
48501,96.55%,-, 97.70%,2.3%,-,0005f9
48503,79.54%, 5.12%, 84.65%,5.12%, 5.12%,0d0dd7
48505,78.33%, 89.17%, 10.83%,0.0%,-,e3001b
48507,63.92%, 14.78%, 78.69%,6.529999999999999%, 5.84%,2510c8
49001,20.46%, 38.38%, 58.84%,2.78%, 2.78%,610796
49003,10.00%, 44.67%, 54.68%,0.65%,-,71018b
49005,16.94%, 41.09%, 58.03%,0.89%,-,680293
49007,6.04%, 44.39%, 50.43%,5.1899999999999995%, 5.02%,710d80
49009,0%,-,-,0.0%,-,000000
49011,12.89%, 43.18%, 56.08%,0.74%,-,6e018f
49013,29.66%, 26.95%, 56.61%,16.43%, 16.08%,442990
49015,21.29%, 37.40%, 58.68%,3.92%, 3.67%,5f0995
49017,23.76%, 37.50%, 61.26%,1.24%,-,5f039c
49019,17.25%, 39.52%, 56.77%,3.7199999999999998%, 3.53%,640990
49021,16.06%, 40.03%, 56.09%,3.88%, 3.69%,66098f
49023,26.86%, 34.45%, 61.30%,4.25%, 4.17%,570a9c
49025,3.86%, 46.99%, 50.85%,2.16%, 2.16%,770581
49027,15.93%, 40.31%, 56.23%,3.46%, 2.93%,66088f
49029,2.09%, 48.54%, 50.63%,0.84%,-,7b0281
49031,19.95%, 36.25%, 56.20%,7.54%, 7.41%,5c138f
49033,16.56%, 41.72%, 58.28%,0.0%,-,6a0094
49035,26.13%, 35.05%, 61.18%,3.7600000000000002%, 3.54%,59099c
49037,34.76%, 31.51%, 66.27%,2.22%, 2.22%,5005a8
49039,7.18%, 45.16%, 52.34%,2.51%,-,730685
49041,8.65%, 44.79%, 53.44%,1.77%,-,720488
49043,10.21%, 40.69%, 50.90%,8.41%, 8.17%,671581
49045,14.60%, 40.61%, 55.20%,4.19%, 4.08%,670a8c
49047,32.82%, 31.28%, 64.10%,4.609999999999999%, 4.13%,4f0ba3
49049,21.85%, 37.45%, 59.30%,3.25%, 2.95%,5f0897
49051,3.96%, 47.61%, 51.57%,0.82%,-,790283
49053,32.98%, 33.41%, 66.40%,0.19%,-,5500a9
49055,26.79%, 35.89%, 62.68%,1.44%,-,5b039f
49057,25.68%, 35.45%, 61.14%,3.4099999999999997%, 2.76%,5a089b
50001,51.07%, 74.67%, 23.60%,1.73%,-,be043c
50003,23.49%, 60.40%, 36.91%,2.69%,-,9a065e
50005,22.73%, 60.44%, 37.72%,1.84%,-,9a0460
50007,15.23%, 56.85%, 41.62%,1.53%,-,90036a
50009,14.69%, 56.77%, 42.07%,1.16%,-,90026b
50011,13.90%, 56.41%, 42.51%,1.09%,-,8f026c
50013,3.20%, 48.17%, 51.36%,0.47%,-,7a0182
50015,37.84%, 67.12%, 29.28%,1.28%,-,ab034a
50017,21.28%, 59.31%, 38.02%,2.67%,-,970660
50019,44.41%, 71.58%, 27.17%,1.25%,-,b60345
50021,35.17%, 66.35%, 31.18%,2.47%,-,a9064f
50023,20.10%, 57.11%, 37.01%,5.88%, 4.54%,910e5e
50025,32.54%, 65.50%, 32.95%,1.55%,-,a70354
50027,30.78%, 64.54%, 33.77%,1.69%,-,a40456
51001,69.86%, 14.44%, 84.30%,1.26%,-,2403d6
51003,72.11%, 13.95%, 86.05%,0.0%,-,2300db
51005,11.28%, 43.50%, 54.78%,1.71%,-,6e048b
51007,66.19%, 16.39%, 82.58%,1.02%,-,2902d2
51009,84.12%, 7.46%, 91.58%,0.96%,-,1302e9
51011,67.82%, 15.91%, 83.73%,0.36%,-,2800d5
51013,0%,-,-,0.0%,-,000000
51015,34.27%, 31.96%, 66.23%,1.82%,-,5104a8
51017,27.45%, 35.78%, 63.24%,0.98%,-,5b02a1
51019,68.66%, 15.38%, 84.05%,0.57%,-,2701d6
51021,8.21%, 53.85%, 45.64%,0.51%,-,890174
51023,7.39%, 45.83%, 53.22%,0.95%,-,740287
51025,80.80%, 9.60%, 90.40%,0.0%,-,1800e6
51027,6.89%, 53.22%, 46.33%,0.45%,-,870176
51029,54.55%, 22.24%, 76.78%,0.98%,-,3802c3
51031,64.98%, 14.62%, 79.60%,5.77%, 5.30%,250eca
51033,52.26%, 23.57%, 75.83%,0.6%,-,3c01c1
51035,24.80%, 62.40%, 37.60%,0.0%,-,9f005f
51036,41.62%, 28.93%, 70.56%,0.51%,-,4901b3
51037,57.60%, 20.79%, 78.39%,0.82%,-,3502c7
51041,65.03%, 16.43%, 81.47%,2.1%,-,2905cf
51043,84.53%, 7.66%, 92.19%,0.16%,-,1300eb
51045,29.60%, 35.03%, 64.62%,0.35%,-,5900a4
51047,64.07%, 17.73%, 81.79%,0.48%,-,2d01d0
51049,71.87%, 14.07%, 85.93%,0.0%,-,2300db
51051,7.20%, 52.62%, 45.42%,1.96%,-,860473
51053,74.78%, 12.54%, 87.32%,0.15%,-,1f00de
51057,59.37%, 20.32%, 79.68%,0.0%,-,3300cb
51059,42.44%, 28.33%, 70.77%,0.9%,-,4802b4
51061,53.18%, 23.32%, 76.49%,0.19%,-,3b00c3
51063,0%,-,-,0.0%,-,000000
51065,0%,-,-,0.0%,-,000000
51067,14.99%, 42.37%, 57.36%,0.27%,-,6c0092
51069,52.37%, 23.15%, 75.52%,1.33%,-,3b03c0
51071,16.88%, 41.39%, 58.26%,0.35%,-,690094
51073,60.61%, 19.56%, 80.17%,0.28%,-,3100cc
51075,36.01%, 31.59%, 67.59%,0.82%,-,5002ac
51077,12.51%, 56.16%, 43.66%,0.18%,-,8f006f
51079,3.91%, 51.96%, 48.04%,0.0%,-,84007a
51081,67.23%, 16.17%, 83.40%,0.43%,-,2901d4
51083,56.22%, 21.52%, 77.74%,0.74%,-,3601c6
51085,75.29%, 11.67%, 86.96%,1.37%,-,1d03dd
51087,64.71%, 16.47%, 81.18%,2.35%,-,2905cf
51089,19.87%, 39.68%, 59.55%,0.77%,-,650197
51091,8.78%, 45.39%, 54.17%,0.44%,-,73018a
51093,65.73%, 17.07%, 82.80%,0.12%,-,2b00d3
51095,57.06%, 20.86%, 77.91%,1.23%,-,3503c6
51097,36.18%, 31.91%, 68.09%,0.0%,-,5100ad
51099,1.35%, 48.98%, 50.34%,0.68%,-,7c0180
51101,48.37%, 25.81%, 74.19%,0.0%,-,4100bd
51103,77.20%, 11.11%, 88.31%,0.57%,-,1c01e1
51105,9.83%, 54.69%, 44.86%,0.45%,-,8b0172
51107,56.50%, 21.02%, 77.52%,1.46%,-,3503c5
51109,45.38%, 26.70%, 72.08%,1.22%,-,4403b7
51111,75.13%, 11.74%, 86.87%,1.39%,-,1d03dd
51113,24.14%, 37.50%, 61.64%,0.86%,-,5f029d
51115,70.18%, 13.76%, 83.94%,0.0%,-,2300d6
51117,70.92%, 14.38%, 85.30%,0.32%,-,2400d9
51119,41.29%, 29.36%, 70.64%,0.0%,-,4a00b4
51121,7.56%, 53.45%, 45.89%,0.66%,-,880175
51125,62.04%, 18.98%, 81.02%,0.0%,-,3000ce
51127,46.59%, 26.14%, 72.73%,1.14%,-,4202b9
51131,75.33%, 11.85%, 87.17%,0.98%,-,1e02de
51133,63.53%, 17.99%, 81.52%,0.49%,-,2d01cf
51135,73.02%, 12.85%, 85.88%,1.27%,-,2003da
51137,59.55%, 20.03%, 79.58%,0.39%,-,3300ca
51139,15.50%, 41.50%, 57.01%,1.49%,-,690391
51141,3.37%, 48.22%, 51.60%,0.18%,-,7a0083
51143,42.45%, 28.08%, 70.52%,1.4%,-,4703b3
51145,34.97%, 32.37%, 67.34%,0.29%,-,5200ab
51147,72.16%, 13.92%, 86.08%,0.0%,-,2300db
51149,56.19%, 21.75%, 77.95%,0.3%,-,3700c6
51153,59.16%, 20.21%, 79.37%,0.42%,-,3301ca
51155,18.03%, 38.68%, 56.71%,0.0%,-,620090
51157,64.43%, 17.07%, 81.50%,1.42%,-,2b03cf
51159,29.27%, 35.36%, 64.64%,0.0%,-,5a00a4
51161,29.02%, 34.23%, 63.24%,2.53%,-,5706a1
51163,26.97%, 36.18%, 63.15%,0.66%,-,5c01a1
51165,10.89%, 43.89%, 54.78%,1.33%,-,6f038b
51167,5.35%, 47.14%, 52.49%,0.37%,-,780085
51169,13.78%, 56.65%, 42.87%,0.49%,-,90016d
51171,0.51%, 48.70%, 49.21%,2.08%,-,7c057d
51173,7.59%, 53.63%, 46.04%,0.32%,-,880075
51175,78.18%, 10.91%, 89.09%,0.0%,-,1b00e3
51177,22.96%, 38.37%, 61.33%,0.31%,-,61009c
51179,2.53%, 48.62%, 51.15%,0.23%,-,7b0082
51181,64.52%, 17.08%, 81.59%,1.33%,-,2b03d0
51183,66.44%, 16.35%, 82.79%,0.85%,-,2902d3
51185,17.76%, 58.49%, 40.74%,0.77%,-,950167
51187,45.72%, 26.52%, 72.24%,1.24%,-,4303b8
51191,4.07%, 47.84%, 51.91%,0.25%,-,790084
51193,45.59%, 27.10%, 72.69%,0.22%,-,4500b9
51195,11.71%, 55.33%, 43.63%,1.04%,-,8d026f
51197,1.33%, 50.55%, 49.23%,0.22%,-,80007d
51199,65.77%, 17.11%, 82.89%,0.0%,-,2b00d3
51510,47.73%, 25.78%, 73.51%,0.71%,-,4101bb
51515,0%,-,-,0.0%,-,000000
51520,45.05%, 27.18%, 72.23%,0.59%,-,4501b8
51530,26.19%, 36.51%, 62.70%,0.79%,-,5d029f
51540,67.79%, 15.83%, 83.63%,0.54%,-,2801d5
51550,0%,-,-,0.0%,-,000000
51570,0%,-,-,0.0%,-,000000
51580,0%,-,-,0.0%,-,000000
51590,61.67%, 15.32%, 76.99%,7.7%, 7.16%,2713c4
51595,0%,-,-,0.0%,-,000000
51600,0%,-,-,0.0%,-,000000
51610,0%,-,-,0.0%,-,000000
51620,0%,-,-,0.0%,-,000000
51630,37.36%, 31.23%, 68.59%,0.18%,-,4f00ae
51640,0%,-,-,0.0%,-,000000
51650,71.71%, 13.66%, 85.37%,0.98%,-,2202d9
51660,4.03%, 47.61%, 51.64%,0.75%,-,790183
51670,75.00%, 10.71%, 85.71%,3.57%, 3.57%,1b09da
51678,0%,-,-,0.0%,-,000000
51680,60.37%, 19.16%, 79.53%,1.3%,-,3003ca
51683,0%,-,-,0.0%,-,000000
51685,0%,-,-,0.0%,-,000000
51690,0%,-,-,0.0%,-,000000
51700,32.35%, 31.74%, 64.10%,4.16%, 3.55%,500aa3
51710,52.91%, 22.44%, 75.35%,2.21%,-,3905c0
51720,0%,-,-,0.0%,-,000000
51730,74.91%, 12.13%, 87.04%,0.83%,-,1e02dd
51735,0%,-,-,0.0%,-,000000
51740,54.78%, 20.76%, 75.54%,3.7%, 2.87%,3409c0
51750,27.83%, 35.17%, 63.00%,1.83%,-,5904a0
51760,69.58%, 14.57%, 84.15%,1.28%,-,2503d6
51770,55.46%, 20.68%, 76.14%,3.18%, 2.64%,3408c2
51775,0%,-,-,0.0%,-,000000
51790,24.01%, 37.33%, 61.34%,1.32%,-,5f039c
51800,46.19%, 26.16%, 72.35%,1.49%,-,4203b8
51810,0%,-,-,0.0%,-,000000
51820,0%,-,-,0.0%,-,000000
51830,64.41%, 17.80%, 82.20%,0.0%,-,2d00d1
51840,39.77%, 28.65%, 68.42%,0.29%,-,4900ae
53001,2.13%, 46.28%, 48.41%,5.3100000000000005%, 4.19%,760d7b
53003,5.65%, 42.94%, 48.59%,5.04%, 5.00%,6d0c7b
53005,3.39%, 45.43%, 42.03%,12.540000000000001%, 10.64%,731f6b
53007,4.18%, 47.63%, 43.46%,6.5200000000000005%, 6.41%,79106e
53009,4.17%, 45.23%, 41.06%,13.71%, 12.82%,732268
53011,7.65%, 48.93%, 41.28%,7.61%, 7.50%,7c1369
53013,0.65%, 46.91%, 47.57%,5.51%, 4.41%,770e79
53015,21.67%, 55.11%, 33.44%,11.45%, 9.86%,8c1d55
53017,24.57%, 34.95%, 59.52%,5.529999999999999%, 4.60%,590e97
53019,19.27%, 33.72%, 52.99%,13.290000000000001%, 12.83%,552187
53021,22.91%, 35.02%, 57.93%,7.050000000000001%, 5.69%,591193
53023,7.24%, 52.26%, 45.02%,2.72%,-,850672
53025,11.82%, 39.77%, 51.58%,8.64%, 7.29%,651683
53027,0.28%, 44.32%, 44.04%,11.65%, 10.67%,711d70
53029,2.76%, 43.58%, 46.34%,10.08%, 9.21%,6f1976
53031,11.03%, 51.80%, 40.77%,7.43%, 6.34%,841267
53033,14.00%, 40.71%, 54.71%,4.59%, 3.34%,670b8b
