id,margin,willkie,roosevelt,other,hex_color
37011,42.29%, 71.15%, 28.85%,-,b50049
37013,71.04%, 14.48%, 85.52%,-,2400da
37015,94.21%, 2.90%, 97.10%,-,0700f7
37017,68.69%, 15.66%, 84.34%,-,2700d7
37019,28.19%, 35.90%, 64.10%,-,5b00a3
37021,48.08%, 25.96%, 74.04%,-,4200bc
37023,19.40%, 40.30%, 59.70%,-,660098
37025,64.07%, 17.97%, 82.03%,-,2d00d1
37027,35.65%, 32.18%, 67.82%,-,5200ac
37029,75.53%, 12.24%, 87.76%,-,1f00df
37031,37.06%, 31.47%, 68.53%,-,5000ae
37033,73.86%, 13.07%, 86.93%,-,2100dd
37035,33.02%, 33.49%, 66.51%,-,5500a9
37037,37.51%, 31.24%, 68.76%,-,4f00af
37039,8.64%, 45.68%, 54.32%,-,74008a
37041,89.35%, 5.32%, 94.68%,-,0d00f1
37043,6.85%, 46.57%, 53.43%,-,760088
37045,65.18%, 17.41%, 82.59%,-,2c00d2
37047,72.67%, 13.67%, 86.33%,-,2200dc
37049,77.41%, 11.30%, 88.70%,-,1c00e2
37051,68.81%, 15.60%, 84.40%,-,2700d7
37053,87.52%, 6.24%, 93.76%,-,0f00ef
37055,58.80%, 20.60%, 79.40%,-,3400ca
37057,22.73%, 38.63%, 61.37%,-,62009c
37059,6.71%, 46.65%, 53.35%,-,760088
37061,62.13%, 18.94%, 81.06%,-,3000ce
37063,71.20%, 14.40%, 85.60%,-,2400da
37065,91.93%, 4.03%, 95.97%,-,0a00f4
37067,48.72%, 25.64%, 74.36%,-,4100bd
37069,90.83%, 4.58%, 95.42%,-,0b00f3
37071,60.16%, 19.92%, 80.08%,-,3200cc
37073,85.56%, 7.22%, 92.78%,-,1200ec
37075,12.64%, 43.68%, 56.32%,-,6f008f
37077,89.70%, 5.15%, 94.85%,-,0d00f1
37079,93.28%, 3.36%, 96.64%,-,0800f6
37081,46.22%, 26.89%, 73.11%,-,4400ba
37083,91.35%, 4.33%, 95.67%,-,0b00f3
37085,48.66%, 25.67%, 74.33%,-,4100bd
37087,57.10%, 21.45%, 78.55%,-,3600c8
37089,26.11%, 36.94%, 63.06%,-,5e00a0
37091,92.80%, 3.60%, 96.40%,-,0900f5
37093,88.42%, 5.79%, 94.21%,-,0e00f0
37095,59.10%, 20.45%, 79.55%,-,3400ca
37097,46.00%, 27.00%, 73.00%,-,4400ba
37099,30.88%, 34.56%, 65.44%,-,5800a6
37101,40.82%, 29.59%, 70.41%,-,4b00b3
37103,70.95%, 14.53%, 85.47%,-,2500d9
37105,74.96%, 12.52%, 87.48%,-,1f00df
37107,86.84%, 6.58%, 93.42%,-,1000ee
37109,22.53%, 38.74%, 61.26%,-,62009c
37111,40.95%, 29.52%, 70.48%,-,4b00b3
37113,11.97%, 44.01%, 55.99%,-,70008e
37115,18.57%, 59.28%, 40.72%,-,970067
37117,95.52%, 2.24%, 97.76%,-,0500f9
37119,60.80%, 19.60%, 80.40%,-,3100cd
37121,38.82%, 69.41%, 30.59%,-,b0004e
37123,25.40%, 37.30%, 62.70%,-,5f009f
37125,25.20%, 37.40%, 62.60%,-,5f009f
37127,86.48%, 6.76%, 93.24%,-,1100ed
37129,68.05%, 15.97%, 84.03%,-,2800d6
37131,94.66%, 2.67%, 97.33%,-,0600f8
37133,79.58%, 10.21%, 89.79%,-,1a00e4
37135,53.91%, 23.05%, 76.95%,-,3a00c4
37137,32.97%, 33.52%, 66.48%,-,5500a9
37139,73.51%, 13.25%, 86.75%,-,2100dd
37141,76.12%, 11.94%, 88.06%,-,1e00e0
37143,67.52%, 16.24%, 83.76%,-,2900d5
37145,76.46%, 11.77%, 88.23%,-,1e00e0
37147,92.93%, 3.54%, 96.46%,-,0900f5
37149,23.25%, 38.37%, 61.63%,-,61009d
37151,9.02%, 45.49%, 54.51%,-,73008b
37153,78.68%, 10.66%, 89.34%,-,1b00e3
37155,81.71%, 9.14%, 90.86%,-,1700e7
37157,65.03%, 17.49%, 82.51%,-,2c00d2
37159,52.48%, 23.76%, 76.24%,-,3c00c2
37161,35.68%, 32.16%, 67.84%,-,5200ac
37163,6.09%, 53.04%, 46.96%,-,870077
37165,84.52%, 7.74%, 92.26%,-,1300eb
37167,16.09%, 41.96%, 58.04%,-,6a0094
37169,22.36%, 38.82%, 61.18%,-,62009c
37171,35.96%, 32.02%, 67.98%,-,5100ad
37173,25.92%, 37.04%, 62.96%,-,5e00a0
37175,24.25%, 37.87%, 62.13%,-,60009e
37177,46.62%, 26.69%, 73.31%,-,4400ba
37179,83.77%, 8.11%, 91.89%,-,1400ea
37181,83.59%, 8.20%, 91.80%,-,1400ea
37183,74.31%, 12.84%, 87.16%,-,2000de
37185,83.10%, 8.45%, 91.55%,-,1500e9
37187,65.29%, 17.35%, 82.65%,-,2c00d2
37189,1.69%, 50.84%, 49.16%,-,81007d
37191,62.82%, 18.59%, 81.41%,-,2f00cf
37193,7.28%, 53.64%, 46.36%,-,880076
37195,86.25%, 6.87%, 93.13%,-,1100ed
37197,5.39%, 52.69%, 47.31%,-,860078
37199,16.20%, 41.90%, 58.10%,-,6a0094
38001,18.81%, 58.76%, 39.95%, 1.29%,950365
38003,15.69%, 57.67%, 41.97%, 0.36%,93006b
38005,7.62%, 45.85%, 53.47%, 0.68%,740188
38007,24.25%, 62.08%, 37.83%, 0.09%,9e0060
38009,11.73%, 55.60%, 43.87%, 0.53%,8d016f
38011,2.46%, 50.63%, 48.17%, 1.20%,81037a
38013,17.96%, 57.53%, 39.58%, 0.53%,920164
38015,14.69%, 57.06%, 42.37%, 0.56%,91016c
38017,2.67%, 51.11%, 48.45%, 0.44%,82017b
38019,1.57%, 50.64%, 49.07%, 0.28%,81007d
38021,21.84%, 57.44%, 35.59%, 0.48%,92015a
38023,10.30%, 44.32%, 54.63%, 1.05%,71028b
38025,20.93%, 60.29%, 39.37%, 0.34%,990064
38027,1.80%, 48.42%, 50.22%, 1.36%,7b0380
38029,55.21%, 77.29%, 22.08%, 0.64%,c50138
38031,13.13%, 43.20%, 56.33%, 0.47%,6e018f
38033,11.71%, 55.57%, 43.86%, 0.57%,8d016f
38035,8.73%, 45.42%, 54.15%, 0.43%,73018a
38037,63.37%, 81.52%, 18.16%, 0.32%,cf002e
38039,13.39%, 43.09%, 56.48%, 0.42%,6d0190
38041,57.03%, 78.32%, 21.29%, 0.38%,c70036
38043,44.97%, 72.31%, 27.34%, 0.36%,b80045
38045,28.27%, 63.70%, 35.43%, 0.87%,a2025a
38047,67.40%, 83.59%, 16.18%, 0.23%,d50029
38049,27.03%, 63.07%, 36.04%, 0.89%,a0025b
38051,83.32%, 91.66%, 8.34%,-,e90015
38053,21.68%, 38.63%, 60.31%, 1.06%,620299
38055,20.75%, 58.99%, 38.24%, 0.37%,960061
38057,70.87%, 85.36%, 14.49%, 0.15%,d90024
38059,30.97%, 65.25%, 34.28%, 0.47%,a60157
38061,9.27%, 44.67%, 53.93%, 1.40%,710389
38063,13.35%, 43.07%, 56.42%, 0.51%,6d018f
38065,67.16%, 83.55%, 16.39%, 0.06%,d50029
38067,11.83%, 43.94%, 55.76%, 0.30%,70008e
38069,23.56%, 61.64%, 38.07%, 0.29%,9d0061
38071,1.38%, 50.44%, 49.07%, 0.49%,80017d
38073,12.92%, 56.20%, 43.28%, 0.52%,8f016e
38075,3.76%, 47.03%, 50.78%, 2.19%,770581
38077,17.38%, 58.42%, 41.04%, 0.55%,940168
38079,28.80%, 35.41%, 64.21%, 0.39%,5a00a3
38081,0.73%, 50.01%, 49.28%, 0.70%,7f017d
38083,62.97%, 81.33%, 18.36%, 0.30%,cf002e
38085,33.73%, 66.84%, 33.10%, 0.06%,aa0054
38087,15.53%, 57.58%, 42.06%, 0.36%,92006b
38089,35.50%, 67.63%, 32.14%, 0.23%,ac0051
38091,3.81%, 47.70%, 51.51%, 0.79%,790283
38093,18.17%, 58.92%, 40.76%, 0.32%,960067
38095,1.05%, 50.29%, 49.24%, 0.46%,80017d
38097,7.53%, 53.47%, 45.94%, 0.59%,880175
38099,28.57%, 35.61%, 64.18%, 0.21%,5a00a3
38101,8.05%, 45.61%, 53.66%, 0.73%,740188
38103,27.85%, 63.74%, 35.89%, 0.36%,a2005b
38105,29.25%, 34.25%, 63.50%, 2.25%,5705a1
39001,10.49%, 55.24%, 44.76%,-,8c0072
39003,17.66%, 58.83%, 41.17%,-,960068
39005,4.79%, 52.40%, 47.60%,-,850079
39007,12.25%, 56.13%, 43.87%,-,8f006f
39009,1.04%, 49.48%, 50.52%,-,7e0080
39011,22.17%, 61.08%, 38.92%,-,9b0063
39013,23.56%, 38.22%, 61.78%,-,61009d
39015,1.50%, 49.25%, 50.75%,-,7d0081
39017,13.73%, 43.14%, 56.86%,-,6e0090
39019,17.96%, 58.98%, 41.02%,-,960068
39021,13.89%, 56.94%, 43.06%,-,91006d
39023,11.18%, 44.41%, 55.59%,-,71008d
39025,2.32%, 51.16%, 48.84%,-,82007c
39027,17.20%, 58.60%, 41.40%,-,950069
39029,2.59%, 48.71%, 51.29%,-,7c0082
39031,4.45%, 52.22%, 47.78%,-,850079
39033,7.10%, 53.55%, 46.45%,-,880076
39035,24.82%, 37.59%, 62.41%,-,5f009f
39037,7.19%, 53.60%, 46.40%,-,880076
39039,30.00%, 65.00%, 35.00%,-,a50059
39041,25.62%, 62.81%, 37.19%,-,a0005e
39043,9.81%, 54.90%, 45.10%,-,8b0073
39045,2.19%, 48.90%, 51.10%,-,7c0082
39047,6.54%, 53.27%, 46.73%,-,870077
39049,2.15%, 48.92%, 51.08%,-,7c0082
39051,54.75%, 77.38%, 22.62%,-,c50039
39053,29.76%, 64.88%, 35.12%,-,a50059
39055,23.63%, 61.81%, 38.19%,-,9d0061
39057,2.16%, 51.08%, 48.92%,-,82007c
39059,7.51%, 53.76%, 46.24%,-,890075
39061,1.92%, 50.96%, 49.04%,-,81007d
39063,29.27%, 64.64%, 35.36%,-,a4005a
39065,16.81%, 58.40%, 41.60%,-,94006a
39067,11.37%, 55.69%, 44.31%,-,8e0070
39069,37.87%, 68.93%, 31.07%,-,af004f
39071,10.41%, 55.21%, 44.79%,-,8c0072
39073,3.19%, 48.40%, 51.60%,-,7b0083
39075,2.26%, 48.87%, 51.13%,-,7c0082
39077,27.12%, 63.56%, 36.44%,-,a2005c
39079,8.39%, 54.20%, 45.80%,-,8a0074
39081,28.07%, 35.97%, 64.03%,-,5b00a3
39083,18.53%, 59.27%, 40.73%,-,970067
39085,4.08%, 52.04%, 47.96%,-,84007a
39087,1.85%, 49.08%, 50.92%,-,7d0081
39089,0.28%, 49.86%, 50.14%,-,7f007f
39091,21.65%, 60.83%, 39.17%,-,9b0063
39093,4.89%, 47.55%, 52.45%,-,790085
39095,1.00%, 49.50%, 50.50%,-,7e0080
39097,14.71%, 57.35%, 42.65%,-,92006c
39099,34.18%, 32.91%, 67.09%,-,5300ab
39101,6.08%, 53.04%, 46.96%,-,870077
39103,20.16%, 60.08%, 39.92%,-,990065
39105,18.46%, 59.23%, 40.77%,-,970067
39107,21.44%, 60.72%, 39.28%,-,9a0064
39109,11.03%, 55.52%, 44.48%,-,8d0071
39111,4.57%, 52.28%, 47.72%,-,850079
39113,19.60%, 40.20%, 59.80%,-,660098
39115,30.63%, 65.32%, 34.68%,-,a60058
39117,25.85%, 62.93%, 37.07%,-,a0005e
39119,10.36%, 55.18%, 44.82%,-,8c0072
39121,23.68%, 61.84%, 38.16%,-,9d0061
39123,10.59%, 55.29%, 44.71%,-,8c0072
39125,22.14%, 61.07%, 38.93%,-,9b0063
39127,10.91%, 55.46%, 44.54%,-,8d0071
39129,7.16%, 46.42%, 53.58%,-,760088
39131,22.11%, 38.94%, 61.06%,-,63009b
39133,3.72%, 48.14%, 51.86%,-,7a0084
39135,6.34%, 53.17%, 46.83%,-,870077
39137,41.99%, 70.99%, 29.01%,-,b50049
39139,4.16%, 47.92%, 52.08%,-,7a0084
39141,2.75%, 48.62%, 51.38%,-,7b0083
39143,32.77%, 66.39%, 33.61%,-,a90055
39145,5.95%, 47.02%, 52.98%,-,770087
39147,37.11%, 68.55%, 31.45%,-,ae0050
39149,7.74%, 53.87%, 46.13%,-,890075
39151,12.38%, 43.81%, 56.19%,-,6f008f
39153,17.10%, 41.45%, 58.55%,-,690095
39155,16.08%, 41.96%, 58.04%,-,6a0094
39157,12.85%, 43.57%, 56.43%,-,6f008f
39159,29.27%, 64.64%, 35.36%,-,a4005a
39161,16.11%, 58.05%, 41.95%,-,94006a
39163,14.05%, 57.03%, 42.97%,-,91006d
39165,11.70%, 55.85%, 44.15%,-,8e0070
39167,22.46%, 61.23%, 38.77%,-,9c0062
39169,11.44%, 55.72%, 44.28%,-,8e0070
39171,39.90%, 69.95%, 30.05%,-,b2004c
39173,27.28%, 63.64%, 36.36%,-,a2005c
39175,19.72%, 59.86%, 40.14%,-,980066
40001,1.11%, 50.51%, 49.40%, 0.09%,80007d
40003,14.79%, 56.93%, 42.14%, 0.93%,91026b
40005,23.71%, 38.03%, 61.75%, 0.22%,60009d
40007,4.32%, 51.82%, 47.50%, 0.68%,840179
40009,36.12%, 31.67%, 67.79%, 0.55%,5001ac
40011,13.65%, 56.54%, 42.89%, 0.57%,90016d
40013,61.05%, 19.36%, 80.42%, 0.22%,3100cd
40015,13.49%, 43.05%, 56.54%, 0.42%,6d0190
40017,7.88%, 45.90%, 53.79%, 0.31%,750089
40019,52.17%, 23.79%, 75.96%, 0.25%,3c00c1
40021,2.17%, 50.98%, 48.80%, 0.22%,81007c
40023,37.19%, 31.28%, 68.47%, 0.25%,4f00ae
40025,7.99%, 45.39%, 53.37%, 1.24%,730388
40027,23.55%, 37.93%, 61.48%, 0.59%,60019c
40029,34.77%, 32.48%, 67.24%, 0.28%,5200ab
40031,29.36%, 35.15%, 64.51%, 0.34%,5900a4
40033,31.62%, 33.95%, 65.57%, 0.48%,5601a7
40035,9.27%, 45.24%, 54.52%, 0.24%,73008b
40037,7.36%, 46.20%, 53.55%, 0.25%,750088
40039,14.78%, 42.36%, 57.14%, 0.50%,6c0191
40041,1.66%, 49.04%, 50.70%, 0.25%,7d0081
40043,4.41%, 51.87%, 47.46%, 0.67%,840179
40045,13.16%, 56.36%, 43.20%, 0.44%,8f016e
40047,6.09%, 52.64%, 46.55%, 0.81%,860276
40049,40.43%, 29.58%, 70.02%, 0.40%,4b01b2
40051,30.41%, 34.62%, 65.03%, 0.35%,5800a5
40053,6.62%, 53.01%, 46.39%, 0.59%,870176
40055,49.14%, 25.21%, 74.35%, 0.44%,4001bd
40057,51.33%, 24.04%, 75.37%, 0.59%,3d01c0
40059,6.41%, 52.59%, 46.18%, 1.24%,860375
40061,18.81%, 40.53%, 59.34%, 0.14%,670097
40063,30.86%, 34.46%, 65.31%, 0.23%,5700a6
40065,51.37%, 24.03%, 75.41%, 0.56%,3d01c0
40067,51.15%, 24.23%, 75.38%, 0.40%,3d01c0
40069,36.80%, 31.46%, 68.26%, 0.28%,5000ae
40071,3.46%, 47.90%, 51.36%, 0.75%,7a0182
40073,12.91%, 56.27%, 43.36%, 0.38%,8f006e
40075,29.51%, 35.01%, 64.52%, 0.47%,5901a4
40077,32.27%, 33.57%, 65.84%, 0.59%,5501a7
40079,28.39%, 35.64%, 64.03%, 0.34%,5a00a3
40081,8.62%, 54.16%, 45.54%, 0.29%,8a0074
40083,6.60%, 53.08%, 46.47%, 0.45%,870176
40085,56.49%, 21.58%, 78.07%, 0.35%,3700c7
40087,33.79%, 33.01%, 66.80%, 0.20%,5400aa
40089,51.57%, 24.06%, 75.63%, 0.31%,3d00c0
40091,3.90%, 47.93%, 51.84%, 0.23%,7a0084
40093,41.89%, 70.60%, 28.71%, 0.70%,b40149
40095,44.85%, 27.37%, 72.23%, 0.40%,4501b8
40097,5.53%, 47.10%, 52.63%, 0.27%,780086
40099,43.10%, 28.26%, 71.35%, 0.39%,4800b5
40101,14.78%, 42.50%, 57.28%, 0.22%,6c0092
40103,3.22%, 51.56%, 48.34%, 0.10%,83007b
40105,2.96%, 48.24%, 51.20%, 0.55%,7b0182
40107,20.70%, 39.49%, 60.19%, 0.32%,640099
40109,20.10%, 39.77%, 59.86%, 0.37%,650098
40111,24.28%, 37.63%, 61.90%, 0.47%,5f019d
40113,16.79%, 41.46%, 58.26%, 0.28%,690094
40115,15.65%, 42.05%, 57.69%, 0.26%,6b0093
40117,7.45%, 53.47%, 46.02%, 0.51%,880175
40119,6.41%, 46.58%, 52.99%, 0.43%,760187
40121,38.74%, 30.55%, 69.29%, 0.16%,4d00b0
40123,45.81%, 26.96%, 72.77%, 0.27%,4400b9
40125,27.93%, 35.83%, 63.76%, 0.41%,5b01a2
40127,39.56%, 30.14%, 69.70%, 0.16%,4c00b1
40129,26.21%, 36.63%, 62.83%, 0.54%,5d01a0
40131,0.71%, 50.20%, 49.49%, 0.31%,80007e
40133,23.71%, 38.05%, 61.75%, 0.20%,61009d
40135,8.04%, 45.92%, 53.97%, 0.11%,750089
40137,34.45%, 32.59%, 67.04%, 0.37%,5300aa
40139,19.11%, 40.15%, 59.26%, 0.59%,660197
40141,51.57%, 24.03%, 75.60%, 0.37%,3d00c0
40143,9.85%, 54.83%, 44.99%, 0.18%,8b0072
40145,22.33%, 61.00%, 38.67%, 0.33%,9b0062
40147,7.74%, 53.72%, 45.99%, 0.29%,880075
40149,17.64%, 41.10%, 58.74%, 0.15%,680095
40151,0.94%, 49.09%, 50.04%, 0.87%,7d027f
40153,9.56%, 54.51%, 44.95%, 0.54%,8b0172
41001,16.71%, 41.39%, 58.09%, 0.52%,690194
41003,26.58%, 62.99%, 36.42%, 0.59%,a0015c
41005,8.47%, 45.39%, 53.86%, 0.76%,730189
41007,27.85%, 35.74%, 63.59%, 0.67%,5b01a2
41009,31.90%, 33.72%, 65.63%, 0.65%,5501a7
41011,21.70%, 38.76%, 60.46%, 0.78%,62019a
41013,20.73%, 39.28%, 60.01%, 0.71%,640199
41015,4.62%, 47.26%, 51.88%, 0.85%,780284
41017,29.14%, 34.93%, 64.07%, 1.01%,5902a3
41019,11.92%, 55.63%, 43.70%, 0.67%,8d016f
41021,20.43%, 39.63%, 60.06%, 0.31%,650099
41023,17.77%, 40.93%, 58.70%, 0.37%,680095
41025,14.14%, 42.70%, 56.84%, 0.47%,6c0190
41027,1.32%, 49.16%, 50.48%, 0.36%,7d0080
41029,11.43%, 55.46%, 44.03%, 0.51%,8d0170
41031,4.91%, 47.21%, 52.12%, 0.67%,780184
41033,15.52%, 57.18%, 41.66%, 1.15%,91026a
41035,20.35%, 39.52%, 59.87%, 0.61%,640198
41037,11.52%, 44.06%, 55.58%, 0.35%,70008d
41039,2.94%, 48.13%, 51.07%, 0.80%,7a0282
41041,8.35%, 45.12%, 53.47%, 1.42%,730388
41043,1.26%, 50.34%, 49.08%, 0.59%,80017d
41045,0.49%, 49.40%, 49.89%, 0.71%,7d017f
41047,9.32%, 54.25%, 44.93%, 0.82%,8a0272
41049,12.64%, 43.34%, 55.97%, 0.69%,6e018e
41051,13.92%, 42.72%, 56.64%, 0.64%,6c0190
41053,1.61%, 50.44%, 48.84%, 0.72%,80017c
41055,7.61%, 46.07%, 53.69%, 0.24%,750088
41057,5.06%, 47.13%, 52.19%, 0.67%,780185
41059,2.54%, 51.11%, 48.57%, 0.31%,82007b
41061,25.82%, 36.71%, 62.53%, 0.75%,5d019f
41063,19.78%, 39.84%, 59.62%, 0.54%,650198
41065,8.03%, 45.79%, 53.82%, 0.39%,740089
41067,1.51%, 48.92%, 50.44%, 0.64%,7c0180
41069,3.90%, 51.84%, 47.94%, 0.22%,84007a
41071,0.19%, 49.48%, 49.67%, 0.86%,7e027e
42001,7.85%, 53.86%, 46.01%, 0.13%,890075
42003,16.50%, 41.51%, 58.01%, 0.47%,690193
42005,8.90%, 54.30%, 45.40%, 0.31%,8a0073
42007,15.95%, 41.78%, 57.73%, 0.48%,6a0193
42009,9.05%, 54.38%, 45.32%, 0.30%,8a0073
42011,24.37%, 36.93%, 61.31%, 1.76%,5e049c
42013,10.48%, 55.11%, 44.63%, 0.26%,8c0071
42015,38.27%, 69.01%, 30.74%, 0.25%,af004e
42017,9.97%, 54.73%, 44.77%, 0.50%,8b0172
42019,16.67%, 58.17%, 41.49%, 0.34%,940069
42021,17.15%, 41.29%, 58.44%, 0.27%,690095
42023,10.55%, 55.15%, 44.60%, 0.25%,8c0071
42025,9.20%, 45.27%, 54.47%, 0.26%,73008a
42027,3.86%, 51.75%, 47.88%, 0.37%,83007a
42029,11.30%, 55.47%, 44.17%, 0.36%,8d0070
42031,15.80%, 57.76%, 41.96%, 0.28%,93006a
42033,6.91%, 46.30%, 53.21%, 0.49%,760187
42035,8.21%, 45.80%, 54.01%, 0.19%,740089
42037,13.59%, 43.05%, 56.65%, 0.30%,6d0090
42039,21.72%, 60.62%, 38.90%, 0.48%,9a0163
42041,1.48%, 49.15%, 50.63%, 0.22%,7d0081
42043,5.05%, 52.35%, 47.30%, 0.35%,850078
42045,14.14%, 56.88%, 42.73%, 0.39%,91006c
42047,0.21%, 49.99%, 49.78%, 0.22%,7f007e
42049,7.09%, 53.28%, 46.18%, 0.54%,870175
42051,27.30%, 36.16%, 63.47%, 0.37%,5c00a1
42053,32.60%, 66.19%, 33.59%, 0.22%,a80055
42055,1.44%, 50.63%, 49.20%, 0.17%,81007d
42057,3.08%, 51.46%, 48.39%, 0.15%,83007b
42059,20.55%, 39.62%, 60.17%, 0.21%,650099
42061,23.67%, 61.64%, 37.97%, 0.39%,9d0060
42063,12.70%, 56.23%, 43.53%, 0.25%,8f006f
42065,17.03%, 58.40%, 41.37%, 0.23%,940069
42067,1.01%, 49.41%, 50.42%, 0.17%,7d0080
42069,12.95%, 43.36%, 56.32%, 0.32%,6e008f
42071,16.44%, 58.05%, 41.61%, 0.35%,94006a
42073,1.42%, 50.41%, 48.99%, 0.60%,80017c
42075,0.50%, 50.08%, 49.58%, 0.35%,7f007e
42077,5.44%, 47.00%, 52.43%, 0.57%,770185
42079,12.04%, 43.81%, 55.85%, 0.34%,6f008e
42081,7.66%, 53.62%, 45.96%, 0.42%,880175
42083,35.71%, 67.58%, 31.88%, 0.54%,ac0151
42085,10.70%, 55.10%, 44.40%, 0.49%,8c0171
42087,4.79%, 47.48%, 52.27%, 0.25%,790085
42089,5.27%, 47.30%, 52.57%, 0.13%,780086
42091,19.37%, 59.51%, 40.14%, 0.35%,970066
42093,6.15%, 46.89%, 53.04%, 0.07%,770087
42095,13.43%, 43.06%, 56.49%, 0.46%,6d0190
42097,6.89%, 46.41%, 53.30%, 0.28%,760087
42099,12.16%, 56.02%, 43.86%, 0.11%,8e006f
42101,19.88%, 39.81%, 59.69%, 0.50%,650198
42103,17.57%, 58.63%, 41.06%, 0.32%,950068
42105,31.07%, 65.36%, 34.30%, 0.34%,a60057
42107,5.66%, 47.05%, 52.71%, 0.25%,770086
42109,39.49%, 69.66%, 30.17%, 0.17%,b1004c
42111,10.42%, 55.12%, 44.70%, 0.18%,8c0071
42113,11.73%, 55.77%, 44.04%, 0.19%,8e0070
42115,27.69%, 63.71%, 36.03%, 0.26%,a2005b
42117,44.73%, 72.23%, 27.50%, 0.27%,b80046
42119,43.17%, 71.43%, 28.26%, 0.32%,b60048
42121,44.02%, 71.90%, 27.87%, 0.23%,b70047
42123,30.64%, 65.02%, 34.38%, 0.60%,a50157
42125,27.20%, 36.21%, 63.42%, 0.37%,5c00a1
42127,45.21%, 72.44%, 27.24%, 0.32%,b80045
42129,20.34%, 39.56%, 59.90%, 0.54%,640198
42131,34.70%, 67.14%, 32.44%, 0.42%,ab0152
42133,13.32%, 43.22%, 56.54%, 0.24%,6e0090
44001,5.79%, 47.09%, 52.88%, 0.03%,780086
44003,1.57%, 50.74%, 49.17%, 0.10%,81007d
44005,3.71%, 48.11%, 51.82%, 0.07%,7a0084
44007,18.70%, 40.60%, 59.30%, 0.10%,670097
44009,21.19%, 60.54%, 39.35%, 0.11%,9a0064
45001,93.84%, 3.08%, 96.92%,-,0700f7
45003,93.78%, 3.11%, 96.89%,-,0700f7
45005,93.58%, 3.21%, 96.79%,-,0800f6
45007,95.53%, 2.23%, 97.77%,-,0500f9
45009,97.16%,-, 98.58%, 1.42%,0003fb
45011,98.60%,-, 99.30%, 0.70%,0001fd
45013,72.96%, 13.52%, 86.48%,-,2200dc
45015,68.67%, 15.66%, 84.34%,-,2700d7
45017,99.09%,-, 99.55%, 0.45%,0001fd
45019,71.17%, 14.42%, 85.58%,-,2400da
45021,96.58%,-, 98.29%, 1.71%,0004fa
45023,96.34%,-, 98.12%, 1.88%,0004fa
45025,98.62%,-, 99.31%, 0.69%,0001fd
45027,91.06%, 4.47%, 95.53%,-,0b00f3
45029,89.70%, 5.15%, 94.85%,-,0d00f1
45031,91.75%, 4.12%, 95.88%,-,0a00f4
45033,94.40%, 2.80%, 97.20%,-,0700f7
45035,80.05%, 9.97%, 90.03%,-,1900e5
45037,98.32%,-, 99.16%, 0.84%,0002fc
45039,95.39%, 2.30%, 97.70%,-,0500f9
45041,92.94%, 3.53%, 96.47%,-,0900f5
45043,81.30%, 9.35%, 90.65%,-,1700e7
45045,88.09%, 5.95%, 94.05%,-,0f00ef
45047,97.36%,-, 98.68%, 1.32%,0003fb
45049,96.07%,-, 98.04%, 1.96%,0004fa
45051,85.58%, 7.21%, 92.79%,-,1200ec
45053,82.14%, 8.93%, 91.07%,-,1600e8
45055,96.65%,-, 98.32%, 1.68%,0004fa
45057,99.13%,-, 99.57%, 0.43%,0001fd
45059,97.08%,-, 98.54%, 1.46%,0003fb
45061,95.27%, 2.37%, 97.63%,-,0600f8
45063,97.75%,-, 98.88%, 1.12%,0002fc
45065,94.88%, 2.56%, 97.44%,-,0600f8
45067,95.10%, 2.45%, 97.55%,-,0600f8
45069,95.18%, 2.41%, 97.59%,-,0600f8
45071,96.05%,-, 98.03%, 1.97%,0005f9
45073,83.53%, 8.24%, 91.76%,-,1500e9
45075,95.36%, 2.32%, 97.68%,-,0500f9
45077,93.08%, 3.46%, 96.54%,-,0800f6
45079,93.25%, 3.38%, 96.62%,-,0800f6
45081,97.35%,-, 98.67%, 1.33%,0003fb
45083,94.70%, 2.65%, 97.35%,-,0600f8
45085,0%,-,-,-,000000
45087,98.43%,-, 99.21%, 0.79%,0002fc
45089,93.94%, 3.03%, 96.97%,-,0700f7
45091,91.01%, 4.49%, 95.51%,-,0b00f3
46003,0.82%, 50.41%, 49.59%,-,80007e
46005,9.33%, 45.33%, 54.67%,-,73008b
46007,3.10%, 51.55%, 48.45%,-,83007b
46009,10.58%, 55.29%, 44.71%,-,8c0072
46011,30.51%, 65.25%, 34.75%,-,a60058
46013,9.90%, 45.05%, 54.95%,-,72008c
46015,15.16%, 42.42%, 57.58%,-,6c0092
46017,10.84%, 55.42%, 44.58%,-,8d0071
46019,21.98%, 60.99%, 39.01%,-,9b0063
46021,61.28%, 80.64%, 19.36%,-,cd0031
46023,4.92%, 47.54%, 52.46%,-,790085
46025,23.50%, 61.75%, 38.25%,-,9d0061
46027,4.17%, 52.08%, 47.92%,-,84007a
46029,7.66%, 53.83%, 46.17%,-,890075
46031,12.55%, 56.27%, 43.73%,-,8f006f
46033,21.89%, 60.94%, 39.06%,-,9b0063
46035,7.24%, 46.38%, 53.62%,-,760088
46037,0.30%, 49.85%, 50.15%,-,7f007f
46039,32.80%, 66.40%, 33.60%,-,a90055
46041,12.72%, 56.36%, 43.64%,-,8f006f
46043,31.06%, 65.53%, 34.47%,-,a70057
46045,23.73%, 61.87%, 38.13%,-,9d0061
46047,26.54%, 63.27%, 36.73%,-,a1005d
46049,8.82%, 54.41%, 45.59%,-,8a0074
46051,18.76%, 59.38%, 40.62%,-,970067
