id,margin,bush,dukakis,paul,other
48205,41.44%, 70.35%, 28.91%,-, 0.74%
48207,17.91%, 40.93%, 58.83%,-, 0.24%
48209,2.27%, 50.36%, 48.09%,-, 1.55%
48211,37.71%, 68.62%, 30.91%,-, 0.47%
48213,5.67%, 52.61%, 46.94%,-, 0.45%
48215,29.91%, 34.87%, 64.78%,-, 0.35%
48217,4.51%, 52.14%, 47.63%,-, 0.23%
48219,20.94%, 60.25%, 39.31%,-, 0.44%
48221,26.84%, 63.16%, 36.32%,-, 0.52%
48223,1.47%, 50.61%, 49.14%,-, 0.25%
48225,0.46%, 50.00%, 49.54%,-, 0.46%
48227,15.01%, 57.28%, 42.26%,-, 0.46%
48229,0.12%, 49.63%, 49.75%,-, 0.61%
48231,16.53%, 58.06%, 41.53%,-, 0.41%
48233,43.47%, 71.50%, 28.03%,-, 0.48%
48235,24.57%, 62.17%, 37.60%,-, 0.23%
48237,0.68%, 50.16%, 49.48%,-, 0.36%
48239,15.89%, 57.75%, 41.86%,-, 0.39%
48241,14.00%, 42.87%, 56.87%,-, 0.27%
48243,22.87%, 60.23%, 37.36%, 2.18%, 0.23%
48245,21.70%, 38.99%, 60.69%,-, 0.32%
48247,52.26%, 23.80%, 76.06%,-, 0.14%
48249,32.28%, 33.64%, 65.92%,-, 0.43%
48251,16.58%, 58.03%, 41.45%,-, 0.51%
48253,1.72%, 50.71%, 48.99%,-, 0.30%
48255,2.96%, 48.31%, 51.27%,-, 0.43%
48257,6.96%, 53.19%, 46.23%,-, 0.58%
48259,53.59%, 76.20%, 22.60%,-, 1.20%
48261,21.94%, 38.78%, 60.71%,-, 0.51%
48263,18.40%, 40.65%, 59.05%,-, 0.30%
48265,51.01%, 75.03%, 24.01%,-, 0.96%
48267,31.54%, 65.62%, 34.08%,-, 0.31%
48269,26.86%, 63.43%, 36.57%,-,-
48271,7.03%, 53.17%, 46.14%,-, 0.69%
48273,9.29%, 44.67%, 53.96%,-, 1.37%
48275,13.92%, 42.93%, 56.85%,-, 0.22%
48277,3.00%, 51.42%, 48.42%,-, 0.15%
48279,15.69%, 57.64%, 41.95%,-, 0.41%
48281,21.06%, 60.41%, 39.35%,-, 0.24%
48283,40.73%, 29.46%, 70.20%,-, 0.34%
48285,10.63%, 54.97%, 44.35%,-, 0.68%
48287,0.28%, 49.60%, 49.87%,-, 0.53%
48289,9.03%, 54.31%, 45.28%,-, 0.41%
48291,1.07%, 50.22%, 49.15%,-, 0.62%
48293,3.24%, 48.16%, 51.40%,-, 0.44%
48295,48.97%, 74.12%, 25.15%,-, 0.73%
48297,18.14%, 58.69%, 40.54%,-, 0.77%
48299,14.85%, 57.24%, 42.39%,-, 0.37%
48301,40.26%, 70.13%, 29.87%,-,-
48303,38.96%, 69.26%, 30.29%,-, 0.45%
48305,8.15%, 54.03%, 45.88%,-, 0.08%
48307,1.43%, 49.13%, 50.56%,-, 0.30%
48309,16.65%, 58.12%, 41.47%,-, 0.41%
48311,52.26%, 75.88%, 23.62%,-, 0.50%
48313,1.63%, 50.60%, 48.97%,-, 0.43%
48315,9.64%, 44.97%, 54.61%,-, 0.41%
48317,23.32%, 61.60%, 38.28%,-, 0.12%
48319,18.37%, 58.91%, 40.54%,-, 0.54%
48321,8.85%, 54.01%, 45.16%,-, 0.83%
48323,46.69%, 26.52%, 73.21%,-, 0.27%
48325,14.91%, 57.05%, 42.15%,-, 0.80%
48327,5.29%, 47.14%, 52.43%,-, 0.43%
48329,56.28%, 77.86%, 21.58%,-, 0.56%
48331,16.11%, 41.83%, 57.94%,-, 0.23%
48333,10.65%, 55.24%, 44.60%,-, 0.16%
48335,5.24%, 47.27%, 52.52%,-, 0.21%
48337,2.98%, 48.36%, 51.34%,-, 0.31%
48339,37.14%, 68.24%, 31.10%,-, 0.66%
48341,41.15%, 70.25%, 29.10%,-, 0.64%
48343,25.19%, 37.37%, 62.56%,-, 0.07%
48345,24.13%, 61.99%, 37.86%,-, 0.14%
48347,25.85%, 62.32%, 36.47%,-, 1.22%
48349,2.30%, 48.71%, 51.01%,-, 0.29%
48351,37.31%, 31.25%, 68.56%,-, 0.19%
48353,2.12%, 48.74%, 50.86%,-, 0.39%
48355,2.99%, 48.30%, 51.30%,-, 0.40%
48357,66.79%, 83.25%, 16.46%,-, 0.28%
48359,38.65%, 68.82%, 30.18%,-, 1.00%
48361,19.64%, 39.99%, 59.63%,-, 0.38%
48363,8.33%, 53.85%, 45.52%,-, 0.64%
48365,5.91%, 52.87%, 46.96%,-, 0.17%
48367,24.53%, 62.01%, 37.48%,-, 0.51%
48369,45.69%, 72.60%, 26.91%,-, 0.49%
48371,11.73%, 55.67%, 43.95%,-, 0.38%
48373,0.94%, 48.88%, 49.82%,-, 1.30%
48375,26.16%, 62.76%, 36.60%,-, 0.64%
48377,33.31%, 33.09%, 66.40%,-, 0.51%
48379,6.10%, 46.82%, 52.92%,-, 0.26%
48381,53.17%, 76.33%, 23.16%,-, 0.51%
48383,38.15%, 69.00%, 30.85%,-, 0.15%
48385,24.17%, 61.58%, 37.41%,-, 1.01%
48387,12.21%, 43.79%, 56.00%,-, 0.21%
48389,23.89%, 37.86%, 61.75%,-, 0.40%
48391,1.40%, 50.56%, 49.17%,-, 0.27%
48393,52.67%, 75.90%, 23.24%,-, 0.86%
48395,24.79%, 37.45%, 62.24%,-, 0.31%
48397,45.83%, 72.58%, 26.75%,-, 0.66%
48399,16.81%, 58.28%, 41.48%,-, 0.24%
48401,27.79%, 63.70%, 35.91%,-, 0.39%
48403,3.21%, 48.28%, 51.49%,-, 0.23%
48405,4.21%, 47.65%, 51.86%,-, 0.49%
48407,4.94%, 47.31%, 52.25%,-, 0.44%
48409,3.91%, 47.07%, 50.98%,-, 1.95%
48411,2.90%, 48.27%, 51.16%,-, 0.57%
48413,13.74%, 56.44%, 42.70%,-, 0.86%
48415,27.66%, 63.61%, 35.95%,-, 0.44%
48417,11.84%, 55.66%, 43.82%,-, 0.51%
48419,3.17%, 48.34%, 51.50%,-, 0.16%
48421,53.70%, 76.38%, 22.68%,-, 0.93%
48423,29.74%, 64.67%, 34.93%,-, 0.40%
48425,13.98%, 56.79%, 42.81%,-, 0.39%
48427,69.91%, 14.83%, 84.74%,-, 0.43%
48429,21.24%, 60.45%, 39.21%,-, 0.34%
48431,42.07%, 70.73%, 28.66%,-, 0.61%
48433,26.42%, 36.70%, 63.12%,-, 0.17%
48435,27.07%, 63.44%, 36.37%,-, 0.19%
48437,19.57%, 39.98%, 59.55%,-, 0.47%
48439,23.05%, 61.24%, 38.19%,-, 0.57%
48441,36.86%, 67.97%, 31.11%,-, 0.92%
48443,13.64%, 42.96%, 56.60%,-, 0.44%
48445,15.30%, 57.50%, 42.20%,-, 0.30%
48447,7.92%, 45.59%, 53.51%,-, 0.90%
48449,1.28%, 49.27%, 50.55%,-, 0.19%
48451,26.99%, 63.10%, 36.11%,-, 0.78%
48453,9.26%, 44.86%, 54.13%,-, 1.01%
48455,4.07%, 47.65%, 51.72%,-, 0.62%
48457,15.47%, 42.10%, 57.57%,-, 0.33%
48459,6.65%, 53.18%, 46.53%,-, 0.28%
48461,37.07%, 68.33%, 31.26%,-, 0.40%
48463,7.27%, 53.32%, 46.04%,-, 0.64%
48465,0.64%, 50.03%, 49.40%,-, 0.57%
48467,8.98%, 54.36%, 45.38%,-, 0.26%
48469,25.29%, 62.08%, 36.79%,-, 1.13%
48471,18.39%, 58.88%, 40.48%,-, 0.64%
48473,4.59%, 47.31%, 51.90%,-, 0.79%
48475,18.54%, 59.02%, 40.48%,-, 0.50%
48477,34.09%, 66.85%, 32.75%,-, 0.40%
48479,36.50%, 31.59%, 68.09%,-, 0.32%
48481,8.03%, 53.71%, 45.69%,-, 0.60%
48483,22.90%, 61.33%, 38.42%,-, 0.25%
48485,12.91%, 56.08%, 43.17%,-, 0.75%
48487,8.54%, 54.15%, 45.61%,-, 0.24%
48489,28.64%, 35.43%, 64.07%,-, 0.51%
48491,16.37%, 57.85%, 41.48%,-, 0.68%
48493,5.73%, 52.65%, 46.92%,-, 0.43%
48495,27.15%, 63.42%, 36.27%,-, 0.31%
48497,6.81%, 53.22%, 46.41%,-, 0.38%
48499,14.63%, 54.69%, 40.06%,-, 0.29%
48501,41.28%, 70.28%, 29.00%,-, 0.72%
48503,15.97%, 57.78%, 41.80%,-, 0.42%
48505,38.69%, 30.56%, 69.25%,-, 0.19%
48507,68.21%, 15.81%, 84.02%,-, 0.18%
49001,22.25%, 60.89%, 38.64%,-, 0.47%
49003,63.70%, 81.40%, 17.70%,-, 0.91%
49005,56.84%, 77.84%, 21.00%,-, 1.17%
49007,29.08%, 35.09%, 64.18%,-, 0.73%
49009,33.98%, 66.02%, 32.04%,-, 1.94%
49011,49.14%, 73.80%, 24.67%,-, 1.53%
49013,42.95%, 70.82%, 27.87%,-, 1.32%
49015,12.89%, 56.03%, 43.15%,-, 0.82%
49017,59.30%, 79.25%, 19.95%,-, 0.81%
49019,18.72%, 58.34%, 39.62%,-, 2.03%
49021,54.68%, 76.74%, 22.06%,-, 1.19%
49023,21.05%, 59.65%, 38.60%,-, 1.74%
49025,61.64%, 79.29%, 17.65%, 2.66%, 0.40%
49027,50.76%, 74.63%, 23.86%,-, 1.51%
49029,48.38%, 73.59%, 25.20%,-, 1.21%
49031,39.30%, 69.29%, 29.99%,-, 0.73%
49033,45.00%, 72.21%, 27.21%,-, 0.58%
49035,20.26%, 59.07%, 38.81%,-, 2.13%
49037,25.28%, 61.95%, 36.67%,-, 1.38%
49039,42.30%, 70.26%, 27.96%,-, 1.78%
49041,53.75%, 76.31%, 22.55%,-, 1.14%
49043,20.68%, 59.68%, 39.00%,-, 1.32%
49045,14.00%, 56.50%, 42.49%,-, 1.01%
49047,49.07%, 74.00%, 24.92%,-, 1.08%
49049,56.22%, 77.23%, 21.01%,-, 1.77%
49051,25.92%, 62.22%, 36.30%,-, 1.48%
49053,61.89%, 80.33%, 18.44%,-, 1.24%
49055,37.71%, 68.59%, 30.88%,-, 0.52%
49057,29.42%, 63.97%, 34.56%,-, 1.47%
50001,0.13%, 49.09%, 49.22%,-, 1.69%
50003,7.71%, 53.34%, 45.62%,-, 1.04%
50005,23.55%, 61.13%, 37.58%,-, 1.29%
50007,3.15%, 47.75%, 50.89%,-, 1.36%
50009,29.19%, 64.20%, 35.01%,-, 0.79%
50011,0.53%, 49.16%, 49.70%,-, 1.14%
50013,1.94%, 48.24%, 50.18%,-, 1.58%
50015,10.72%, 54.51%, 43.78%,-, 1.71%
50017,10.37%, 54.35%, 43.97%,-, 1.68%
50019,10.75%, 54.70%, 43.95%,-, 1.35%
50021,11.37%, 55.15%, 43.78%,-, 1.08%
50023,2.14%, 50.40%, 48.26%,-, 1.33%
50025,6.79%, 45.96%, 52.75%,-, 1.30%
50027,2.31%, 50.48%, 48.17%,-, 1.35%
51001,21.51%, 60.01%, 38.49%,-, 1.50%
51003,18.46%, 58.70%, 40.24%,-, 1.06%
51005,4.85%, 51.87%, 47.02%,-, 1.12%
51007,23.04%, 60.85%, 37.81%,-, 1.34%
51009,28.96%, 64.10%, 35.14%,-, 0.76%
51011,29.07%, 63.59%, 34.52%,-, 1.88%
51013,8.12%, 45.37%, 53.49%,-, 1.14%
51015,51.50%, 75.14%, 23.65%,-, 1.21%
51017,18.09%, 58.74%, 40.66%,-, 0.60%
51019,32.33%, 65.33%, 33.00%,-, 1.67%
51021,24.31%, 61.12%, 36.80%,-, 2.08%
51023,20.06%, 59.30%, 39.23%,-, 1.47%
51025,5.57%, 46.60%, 52.18%,-, 1.22%
51027,27.57%, 35.68%, 63.25%,-, 1.08%
51029,12.08%, 55.49%, 43.41%,-, 1.10%
51031,46.42%, 72.51%, 26.09%,-, 1.40%
51033,1.92%, 48.71%, 50.64%,-, 0.65%
51035,33.07%, 66.17%, 33.10%,-, 0.73%
51036,37.52%, 30.59%, 68.11%,-, 1.30%
51037,16.51%, 57.44%, 40.92%,-, 1.64%
51041,51.36%, 75.34%, 23.98%,-, 0.68%
51043,25.47%, 62.24%, 36.77%,-, 1.00%
51045,12.37%, 55.46%, 43.09%,-, 1.45%
51047,38.85%, 68.57%, 29.71%,-, 1.72%
51049,26.78%, 62.61%, 35.83%,-, 1.55%
51051,18.02%, 40.65%, 58.67%,-, 0.68%
51053,9.92%, 54.38%, 44.46%,-, 1.16%
51057,22.11%, 60.56%, 38.45%,-, 0.98%
51059,22.82%, 61.10%, 38.28%,-, 0.61%
51061,41.06%, 69.86%, 28.80%,-, 1.35%
51063,25.22%, 61.69%, 36.47%,-, 1.84%
51065,21.80%, 60.29%, 38.48%,-, 1.23%
51067,12.50%, 55.73%, 43.24%,-, 1.03%
51069,45.30%, 72.33%, 27.02%,-, 0.65%
51071,6.74%, 52.50%, 45.76%,-, 1.74%
51073,38.23%, 68.38%, 30.16%,-, 1.46%
51075,25.88%, 62.61%, 36.74%,-, 0.65%
51077,23.67%, 61.51%, 37.84%,-, 0.65%
51079,41.41%, 69.29%, 27.88%,-, 0.59%
51081,12.67%, 43.13%, 55.80%,-, 1.07%
51083,13.72%, 56.02%, 42.30%,-, 1.69%
51085,54.59%, 76.99%, 22.40%,-, 0.61%
51087,39.28%, 69.29%, 30.02%,-, 0.69%
51089,17.81%, 58.04%, 40.24%,-, 1.72%
51091,27.29%, 62.75%, 35.46%,-, 1.79%
51093,21.12%, 60.07%, 38.95%,-, 0.99%
51095,31.24%, 64.95%, 33.70%,-, 1.35%
51097,2.46%, 50.46%, 48.00%,-, 1.54%
51099,25.76%, 62.40%, 36.64%,-, 0.96%
51101,26.99%, 62.89%, 35.89%,-, 1.22%
51103,36.27%, 67.02%, 30.76%,-, 2.22%
51105,9.13%, 45.11%, 54.24%,-, 0.65%
51107,33.53%, 66.26%, 32.73%,-, 1.01%
51109,15.55%, 57.16%, 41.61%,-, 1.22%
51111,14.68%, 56.27%, 41.59%,-, 2.14%
51113,26.68%, 62.12%, 35.44%,-, 2.43%
51115,37.22%, 67.52%, 30.30%,-, 2.18%
51117,28.15%, 63.45%, 35.30%,-, 1.25%
51119,30.11%, 63.99%, 33.87%,-, 2.14%
51121,15.93%, 57.48%, 41.55%,-, 0.97%
51125,4.74%, 51.60%, 46.86%,-, 1.55%
51127,33.99%, 66.54%, 32.55%,-, 0.91%
51131,6.49%, 52.00%, 45.50%,-, 2.50%
51133,32.26%, 65.14%, 32.87%,-, 1.99%
51135,17.14%, 57.38%, 40.24%,-, 2.38%
51137,24.62%, 61.57%, 36.95%,-, 1.48%
51139,33.19%, 66.18%, 32.99%,-, 0.83%
51141,30.45%, 64.06%, 33.60%,-, 2.34%
51143,29.25%, 63.69%, 34.44%,-, 1.87%
51145,46.44%, 72.91%, 26.48%,-, 0.61%
51147,12.47%, 55.02%, 42.55%,-, 2.43%
51149,33.44%, 66.29%, 32.85%,-, 0.85%
51153,34.41%, 66.70%, 32.29%,-, 1.01%
51155,18.41%, 58.40%, 39.99%,-, 1.61%
51157,24.35%, 61.69%, 37.34%,-, 0.97%
51159,33.37%, 66.24%, 32.87%,-, 0.89%
51161,25.81%, 62.61%, 36.80%,-, 0.59%
51163,18.62%, 58.41%, 39.79%,-, 1.80%
51165,46.74%, 72.59%, 25.85%,-, 1.56%
51167,17.19%, 40.68%, 57.86%,-, 1.46%
51169,15.59%, 56.76%, 41.16%,-, 2.08%
51171,44.45%, 71.74%, 27.29%,-, 0.97%
51173,29.48%, 63.49%, 34.02%,-, 0.48%
51175,6.76%, 52.96%, 46.20%,-, 0.83%
51177,33.10%, 66.16%, 33.06%,-, 0.78%
51179,38.70%, 69.07%, 30.37%,-, 0.55%
51181,12.28%, 42.98%, 55.26%,-, 1.76%
51183,3.49%, 46.77%, 50.26%,-, 0.95%
51185,6.04%, 46.37%, 52.40%,-, 1.23%
51187,25.41%, 61.86%, 36.44%,-, 1.70%
51191,29.01%, 63.45%, 34.43%,-, 2.12%
51193,12.35%, 55.38%, 43.04%,-, 1.58%
51195,6.19%, 46.23%, 52.42%,-, 1.34%
51197,28.47%, 63.17%, 34.70%,-, 2.14%
51199,40.73%, 69.96%, 29.23%,-, 0.81%
51510,7.52%, 45.66%, 53.18%,-, 1.16%
51515,15.55%, 56.79%, 41.24%,-, 1.98%
51520,28.44%, 63.92%, 35.47%,-, 0.61%
51530,14.66%, 56.08%, 41.42%,-, 2.50%
51540,13.58%, 42.61%, 56.19%,-, 1.20%
51550,22.33%, 60.87%, 38.54%,-, 0.59%
51570,57.87%, 78.57%, 20.70%,-, 0.73%
51580,10.05%, 43.70%, 53.76%,-, 2.54%
51590,24.49%, 61.49%, 37.00%,-, 1.51%
51595,13.70%, 56.61%, 42.91%,-, 0.48%
51600,23.58%, 61.27%, 37.69%,-, 1.04%
51610,0.28%, 49.51%, 49.79%,-, 0.70%
51620,2.27%, 48.50%, 50.78%,-, 0.72%
51630,11.67%, 55.26%, 43.60%,-, 1.14%
51640,16.86%, 58.09%, 41.23%,-, 0.68%
51650,11.25%, 54.85%, 43.60%,-, 1.55%
51660,31.09%, 64.86%, 33.77%,-, 1.36%
51670,28.61%, 63.48%, 34.86%,-, 1.66%
51678,0.15%, 49.11%, 49.26%,-, 1.63%
51680,29.44%, 64.04%, 34.60%,-, 1.35%
51683,38.10%, 68.59%, 30.49%,-, 0.93%
51685,38.66%, 68.67%, 30.01%,-, 1.31%
51690,9.04%, 53.64%, 44.60%,-, 1.76%
51700,20.51%, 59.88%, 39.37%,-, 0.76%
51710,10.51%, 44.33%, 54.84%,-, 0.83%
51720,13.14%, 42.73%, 55.87%,-, 1.41%
51730,31.34%, 33.60%, 64.94%,-, 1.45%
51735,62.37%, 80.83%, 18.46%,-, 0.72%
51740,10.01%, 44.61%, 54.63%,-, 0.76%
51750,14.34%, 56.84%, 42.50%,-, 0.66%
51760,14.14%, 42.26%, 56.41%,-, 1.33%
51770,5.47%, 46.90%, 52.37%,-, 0.73%
51775,20.30%, 59.77%, 39.47%,-, 0.77%
51790,39.81%, 69.29%, 29.48%,-, 1.22%
51800,9.26%, 54.27%, 45.01%,-, 0.71%
51810,38.46%, 68.89%, 30.43%,-, 0.68%
51820,38.74%, 68.72%, 29.97%,-, 1.31%
51830,3.52%, 50.91%, 47.39%,-, 1.70%
51840,32.02%, 65.53%, 33.52%,-, 0.95%
53001,23.32%, 60.91%, 37.59%,-, 1.49%
53003,8.58%, 45.02%, 53.60%,-, 1.38%
53005,31.51%, 65.18%, 33.66%,-, 1.16%
53007,17.03%, 57.82%, 40.78%,-, 1.40%
53009,0.34%, 49.14%, 48.80%,-, 2.07%
53011,3.49%, 47.61%, 51.11%,-, 1.28%
53013,22.74%, 60.29%, 37.55%,-, 2.16%
53015,14.34%, 42.19%, 56.53%,-, 1.29%
53017,17.50%, 58.16%, 40.66%,-, 1.18%
53019,0.00%, 48.10%, 48.10%, 2.33%, 1.48%
53021,14.98%, 56.65%, 41.67%,-, 1.68%
53023,9.17%, 54.13%, 44.96%,-, 0.91%
53025,17.53%, 57.76%, 40.24%,-, 2.00%
53027,22.39%, 37.88%, 60.27%,-, 1.86%
53029,18.93%, 58.78%, 39.85%,-, 1.36%
53031,11.27%, 43.42%, 54.69%,-, 1.89%
53033,9.11%, 44.78%, 53.88%,-, 1.34%
53035,1.43%, 49.88%, 48.45%,-, 1.66%
53037,2.57%, 48.09%, 50.67%,-, 1.24%
53039,1.17%, 47.98%, 49.15%,-, 2.88%
53041,23.90%, 61.04%, 37.13%,-, 1.83%
53043,17.33%, 57.89%, 40.56%,-, 1.55%
53045,2.57%, 47.77%, 50.34%,-, 1.88%
53047,1.93%, 49.88%, 47.96%,-, 2.16%
53049,23.71%, 37.48%, 61.18%,-, 1.34%
53051,3.24%, 47.50%, 50.74%,-, 1.77%
53053,1.30%, 48.42%, 49.72%,-, 1.86%
53055,5.99%, 45.75%, 51.74%,-, 2.51%
53057,4.29%, 51.08%, 46.79%,-, 2.14%
53059,12.40%, 42.88%, 55.28%,-, 1.83%
53061,2.07%, 50.34%, 48.27%,-, 1.38%
53063,0.19%, 49.43%, 49.24%,-, 1.32%
53065,12.61%, 54.97%, 42.37%,-, 2.66%
53067,2.81%, 47.78%, 50.59%,-, 1.63%
53069,20.42%, 38.68%, 59.10%,-, 2.21%
53071,12.84%, 55.64%, 42.80%,-, 1.56%
53073,3.50%, 47.55%, 51.05%,-, 1.40%
53075,1.81%, 50.09%, 48.28%,-, 1.63%
53077,12.62%, 55.70%, 43.07%,-, 1.23%
54001,3.16%, 48.28%, 51.45%,-, 0.27%
54003,25.96%, 62.80%, 36.84%,-, 0.36%
54005,40.16%, 29.81%, 69.97%,-, 0.21%
54007,24.95%, 37.32%, 62.27%,-, 0.41%
54009,21.85%, 38.87%, 60.72%,-, 0.41%
54011,5.60%, 52.65%, 47.05%,-, 0.30%
54013,8.15%, 45.63%, 53.78%,-, 0.59%
54015,19.08%, 40.30%, 59.38%,-, 0.31%
54017,32.49%, 66.03%, 33.54%,-, 0.42%
54019,36.20%, 31.74%, 67.94%,-, 0.33%
54021,8.94%, 45.27%, 54.21%,-, 0.52%
54023,56.22%, 77.85%, 21.62%,-, 0.53%
54025,6.04%, 46.83%, 52.87%,-, 0.30%
54027,21.78%, 60.66%, 38.88%,-, 0.47%
54029,17.20%, 41.19%, 58.39%,-, 0.42%
54031,20.80%, 60.19%, 39.39%,-, 0.42%
54033,11.97%, 43.93%, 55.90%,-, 0.16%
54035,10.91%, 55.35%, 44.44%,-, 0.21%
54037,10.44%, 55.00%, 44.56%,-, 0.44%
54039,3.78%, 47.95%, 51.73%,-, 0.32%
54041,4.78%, 52.14%, 47.37%,-, 0.49%
54043,18.67%, 40.53%, 59.20%,-, 0.27%
54045,45.32%, 27.19%, 72.51%,-, 0.30%
54047,48.81%, 25.36%, 74.16%,-, 0.48%
54049,21.95%, 38.87%, 60.82%,-, 0.30%
54051,7.51%, 45.96%, 53.47%,-, 0.56%
54053,1.26%, 49.26%, 50.51%,-, 0.23%
54055,0.34%, 50.03%, 49.69%,-, 0.28%
54057,19.35%, 59.49%, 40.14%,-, 0.37%
54059,43.80%, 27.98%, 71.78%,-, 0.24%
54061,7.92%, 45.91%, 53.83%,-, 0.26%
54063,5.65%, 52.61%, 46.96%,-, 0.43%
54065,31.92%, 65.78%, 33.85%,-, 0.37%
54067,16.14%, 41.75%, 57.89%,-, 0.36%
54069,1.07%, 50.25%, 49.18%,-, 0.56%
54071,8.74%, 54.27%, 45.53%,-, 0.20%
54073,10.67%, 55.26%, 44.59%,-, 0.16%
54075,2.13%, 48.70%, 50.83%,-, 0.47%
54077,14.19%, 56.92%, 42.73%,-, 0.34%
54079,10.26%, 55.00%, 44.74%,-, 0.26%
54081,15.77%, 41.95%, 57.71%,-, 0.34%
54083,4.86%, 47.38%, 52.24%,-, 0.38%
54085,32.92%, 66.25%, 33.33%,-, 0.41%
54087,7.76%, 53.66%, 45.89%,-, 0.45%
54089,15.83%, 41.98%, 57.81%,-, 0.21%
54091,0.63%, 49.46%, 50.09%,-, 0.46%
54093,4.75%, 47.50%, 52.25%,-, 0.25%
54095,22.30%, 61.05%, 38.75%,-, 0.21%
54097,22.14%, 60.97%, 38.83%,-, 0.20%
54099,9.50%, 45.15%, 54.65%,-, 0.20%
54101,36.34%, 31.58%, 67.92%,-, 0.50%
54103,7.44%, 46.00%, 53.44%,-, 0.56%
54105,9.49%, 54.45%, 44.97%,-, 0.58%
54107,19.93%, 59.73%, 39.80%,-, 0.47%
54109,27.08%, 36.31%, 63.38%,-, 0.31%
55001,4.94%, 47.33%, 52.27%,-, 0.39%
55003,21.38%, 39.11%, 60.49%,-, 0.40%
55005,2.41%, 48.53%, 50.94%,-, 0.52%
55007,16.47%, 41.50%, 57.96%,-, 0.54%
55009,2.14%, 50.75%, 48.62%,-, 0.63%
55011,11.06%, 44.08%, 55.14%,-, 0.78%
55013,10.10%, 44.61%, 54.71%,-, 0.68%
55015,11.06%, 55.12%, 44.06%,-, 0.82%
55017,7.91%, 45.69%, 53.61%,-, 0.70%
55019,2.65%, 48.30%, 50.95%,-, 0.75%
55021,6.81%, 53.09%, 46.28%,-, 0.62%
55023,5.37%, 46.98%, 52.34%,-, 0.68%
55025,20.62%, 39.30%, 59.92%,-, 0.78%
55027,14.50%, 56.81%, 42.31%,-, 0.87%
55029,11.93%, 55.60%, 43.67%,-, 0.72%
55031,36.52%, 31.49%, 68.01%,-, 0.50%
55033,11.64%, 43.83%, 55.47%,-, 0.70%
55035,8.93%, 45.27%, 54.20%,-, 0.54%
55037,4.11%, 51.63%, 47.53%,-, 0.84%
55039,15.97%, 57.59%, 41.62%,-, 0.79%
55041,7.41%, 46.02%, 53.43%,-, 0.55%
55043,3.21%, 51.32%, 48.12%,-, 0.56%
55045,12.45%, 55.73%, 43.27%,-, 1.00%
55047,26.17%, 62.72%, 36.55%,-, 0.74%
55049,0.33%, 49.60%, 49.93%,-, 0.47%
55051,13.22%, 43.04%, 56.26%,-, 0.70%
55053,4.91%, 47.29%, 52.20%,-, 0.51%
55055,9.46%, 54.32%, 44.86%,-, 0.82%
55057,13.10%, 56.21%, 43.11%,-, 0.68%
55059,16.17%, 41.55%, 57.72%,-, 0.73%
55061,4.97%, 47.17%, 52.14%,-, 0.69%
55063,1.49%, 48.90%, 50.39%,-, 0.71%
55065,1.99%, 50.69%, 48.70%,-, 0.61%
55067,6.86%, 53.17%, 46.31%,-, 0.52%
55069,5.03%, 47.03%, 52.06%,-, 0.91%
55071,10.17%, 44.52%, 54.69%,-, 0.80%
55073,0.36%, 49.44%, 49.79%,-, 0.77%
55075,9.05%, 54.25%, 45.20%,-, 0.55%
55077,10.71%, 54.95%, 44.24%,-, 0.81%
55078,45.66%, 26.89%, 72.55%,-, 0.56%
55079,22.73%, 38.30%, 61.04%,-, 0.66%
55081,4.68%, 52.06%, 47.38%,-, 0.55%
55083,3.90%, 51.65%, 47.75%,-, 0.61%
55085,4.57%, 51.88%, 47.31%,-, 0.80%
55087,8.72%, 54.04%, 45.32%,-, 0.64%
55089,28.59%, 63.94%, 35.35%,-, 0.70%
55091,18.32%, 40.36%, 58.68%,-, 0.95%
55093,17.68%, 40.87%, 58.55%,-, 0.57%
55095,13.24%, 42.98%, 56.22%,-, 0.80%
55097,14.93%, 42.25%, 57.18%,-, 0.56%
55099,7.16%, 46.02%, 53.18%,-, 0.80%
55101,4.29%, 47.42%, 51.72%,-, 0.86%
55103,4.97%, 52.23%, 47.26%,-, 0.51%
55105,2.40%, 48.43%, 50.83%,-, 0.75%
55107,11.78%, 43.73%, 55.51%,-, 0.76%
55109,6.65%, 46.25%, 52.90%,-, 0.84%
55111,10.17%, 54.72%, 44.54%,-, 0.74%
55113,0.44%, 49.88%, 49.43%,-, 0.69%
55115,11.80%, 55.57%, 43.78%,-, 0.65%
55117,0.09%, 49.75%, 49.66%,-, 0.59%
55119,5.79%, 52.52%, 46.73%,-, 0.75%
55121,11.72%, 43.87%, 55.59%,-, 0.55%
55123,4.77%, 47.17%, 51.94%,-, 0.88%
55125,21.20%, 60.09%, 38.89%,-, 1.02%
55127,19.74%, 59.50%, 39.77%,-, 0.73%
55129,4.90%, 47.25%, 52.15%,-, 0.60%
55131,20.77%, 60.01%, 39.24%,-, 0.75%
55133,22.08%, 60.76%, 38.68%,-, 0.56%
55135,23.89%, 61.62%, 37.74%,-, 0.64%
55137,16.58%, 57.91%, 41.33%,-, 0.76%
55139,10.28%, 54.82%, 44.54%,-, 0.64%
55141,1.45%, 50.38%, 48.93%,-, 0.68%
56001,1.47%, 49.87%, 48.40%,-, 1.73%
56003,37.43%, 68.16%, 30.73%,-, 1.11%
56005,48.44%, 73.55%, 25.11%,-, 1.34%
56007,13.04%, 55.70%, 42.66%,-, 1.64%
