id,margin,reagan,carter,other,anderson,hex_color
38051,75.29%, 86.01%, 10.72%, 2.51%,3.28%,db081b
38053,41.51%, 67.25%, 25.74%, 5.40%,7.0%,ab1141
38055,41.96%, 67.79%, 25.82%, 5.09%,6.39%,ac1041
38057,42.50%, 68.00%, 25.50%, 4.30%,6.49%,ad1041
38059,41.87%, 66.84%, 24.97%, 6.48%,8.190000000000001%,aa143f
38061,27.38%, 60.36%, 32.98%, 5.07%,6.66%,991054
38063,34.10%, 62.08%, 27.98%, 8.71%,9.940000000000001%,9e1947
38065,52.89%, 73.40%, 20.52%, 4.18%,6.08%,bb0f34
38067,39.47%, 65.73%, 26.26%, 6.42%,8.01%,a71442
38069,58.77%, 76.07%, 17.30%, 5.62%,6.62%,c1102c
38071,39.32%, 64.88%, 25.57%, 8.18%,9.55%,a51841
38073,28.93%, 59.93%, 31.00%, 7.54%,9.07%,98174f
38075,31.70%, 62.65%, 30.94%, 5.32%,6.41%,9f104e
38077,32.27%, 61.17%, 28.90%, 8.03%,9.94%,9b1949
38079,1.71%, 44.84%, 46.55%, 7.43%,8.61%,721576
38081,18.31%, 55.44%, 37.12%, 6.16%,7.44%,8d125e
38083,69.57%, 82.51%, 12.94%, 4.04%,4.54%,d20b20
38085,21.74%, 56.88%, 35.14%, 6.61%,7.99%,911459
38087,51.62%, 71.41%, 19.78%, 6.96%,8.81%,b61632
38089,47.72%, 70.11%, 22.39%, 5.69%,7.5%,b21339
38091,20.32%, 53.32%, 32.99%, 12.25%,13.69%,872254
38093,38.76%, 63.86%, 25.10%, 9.37%,11.04%,a21c40
38095,38.08%, 64.89%, 26.81%, 7.17%,8.3%,a51544
38097,32.78%, 60.91%, 28.13%, 10.09%,10.959999999999999%,9b1b47
38099,38.02%, 64.69%, 26.66%, 6.99%,8.65%,a41643
38101,42.56%, 67.59%, 25.03%, 5.56%,7.38%,ac123f
38103,53.18%, 73.91%, 20.73%, 4.11%,5.36%,bc0d34
38105,40.24%, 65.93%, 25.70%, 5.98%,8.370000000000001%,a81541
39001,11.84%, 53.75%, 41.91%, 3.05%,4.34%,890b6a
39003,36.08%, 65.84%, 29.76%, 3.26%,4.3999999999999995%,a70b4b
39005,35.04%, 62.56%, 27.51%, 6.04%,7.65%,9f1346
39007,6.14%, 49.04%, 42.91%, 6.13%,8.05%,7d146d
39009,6.79%, 41.26%, 48.05%, 7.80%,10.69%,691b7a
39011,36.90%, 65.34%, 28.44%, 4.45%,6.220000000000001%,a60f48
39013,9.53%, 42.47%, 52.00%, 4.47%,5.529999999999999%,6c0e84
39015,11.99%, 53.50%, 41.51%, 2.99%,4.99%,880c69
39017,29.76%, 61.91%, 32.15%, 4.77%,5.9399999999999995%,9d0f51
39019,23.65%, 58.94%, 35.29%, 4.12%,5.77%,960e59
39021,26.56%, 60.17%, 33.61%, 4.88%,6.22%,990f55
39023,8.53%, 50.42%, 41.90%, 6.32%,7.680000000000001%,80136a
39025,32.01%, 63.37%, 31.36%, 4.03%,5.2700000000000005%,a10d4f
39027,29.90%, 61.90%, 31.99%, 4.90%,6.11%,9d0f51
39029,8.12%, 50.55%, 42.43%, 5.64%,7.02%,80116c
39031,26.23%, 60.33%, 34.10%, 3.79%,5.57%,990e56
39033,32.22%, 62.89%, 30.67%, 4.63%,6.4399999999999995%,a0104e
39035,8.55%, 41.47%, 50.02%, 6.63%,8.52%,69157f
39037,23.40%, 58.17%, 34.77%, 5.46%,7.0600000000000005%,941258
39039,27.25%, 59.84%, 32.59%, 5.73%,7.58%,981353
39041,36.41%, 64.48%, 28.07%, 5.59%,7.45%,a41247
39043,10.78%, 51.29%, 40.51%, 6.26%,8.2%,821467
39045,27.72%, 60.98%, 33.26%, 4.27%,5.75%,9b0e54
39047,33.27%, 64.26%, 30.99%, 3.61%,4.76%,a30c4f
39049,15.28%, 53.87%, 38.58%, 5.70%,7.550000000000001%,891362
39051,37.72%, 64.72%, 27.01%, 6.98%,8.27%,a51544
39053,18.09%, 56.73%, 38.64%, 3.52%,4.640000000000001%,900b62
39055,27.21%, 58.81%, 31.59%, 7.81%,9.6%,951850
39057,9.94%, 51.03%, 41.09%, 6.47%,7.89%,821468
39059,21.72%, 58.08%, 36.36%, 4.29%,5.5600000000000005%,940e5c
39061,21.72%, 57.73%, 36.01%, 4.99%,6.26%,930f5b
39063,42.28%, 67.62%, 25.34%, 5.43%,7.04%,ac1140
39065,29.65%, 61.51%, 31.87%, 4.36%,6.630000000000001%,9c1051
39067,11.44%, 52.62%, 41.18%, 4.79%,6.21%,860f69
39069,39.39%, 66.01%, 26.63%, 6.01%,7.359999999999999%,a81243
39071,24.16%, 59.35%, 35.19%, 3.66%,5.470000000000001%,970d59
39073,9.33%, 52.02%, 42.69%, 3.54%,5.29%,840d6c
39075,27.62%, 60.37%, 32.75%, 5.15%,6.890000000000001%,991153
39077,24.20%, 58.32%, 34.12%, 5.79%,7.5600000000000005%,941357
39079,13.93%, 55.06%, 41.13%, 2.56%,3.81%,8c0968
39081,11.96%, 40.99%, 52.95%, 4.67%,6.06%,680f87
39083,20.87%, 57.07%, 36.20%, 5.42%,6.73%,91115c
39085,9.53%, 50.31%, 40.78%, 6.86%,8.91%,801667
39087,9.29%, 52.68%, 43.39%, 3.10%,3.92%,86096e
39089,23.00%, 58.28%, 35.28%, 4.96%,6.43%,941059
39091,36.07%, 64.87%, 28.80%, 4.79%,6.32%,a51049
39093,9.81%, 49.51%, 39.69%, 7.10%,7.97%,7e1465
39095,0.69%, 45.30%, 44.61%, 8.70%,10.09%,731971
39097,31.73%, 63.14%, 31.41%, 3.86%,5.45%,a10d50
39099,10.81%, 40.07%, 50.88%, 7.58%,9.05%,661781
39101,20.23%, 56.98%, 36.75%, 4.90%,6.2700000000000005%,910f5d
39103,26.52%, 58.79%, 32.28%, 7.05%,8.93%,951652
39105,11.82%, 53.56%, 41.73%, 3.21%,4.71%,880c6a
39107,20.65%, 56.54%, 35.90%, 6.13%,7.56%,90135b
39109,19.65%, 55.65%, 36.01%, 6.78%,8.34%,8d155b
39111,4.64%, 45.03%, 49.68%, 4.17%,5.28%,720d7e
39113,1.64%, 45.49%, 47.13%, 6.20%,7.38%,731278
39115,25.36%, 60.31%, 34.94%, 2.91%,4.75%,990c59
39117,29.48%, 61.96%, 32.48%, 3.84%,5.55%,9d0e52
39119,16.33%, 54.82%, 38.50%, 4.07%,6.68%,8b1162
39121,20.50%, 57.38%, 36.87%, 3.95%,5.75%,920e5e
39123,11.18%, 51.18%, 40.00%, 7.59%,8.82%,821666
39125,25.82%, 58.52%, 32.71%, 6.48%,8.780000000000001%,951653
39127,12.60%, 53.77%, 41.16%, 3.47%,5.08%,890c68
39129,27.93%, 61.23%, 33.30%, 3.39%,5.46%,9c0d54
39131,5.21%, 45.08%, 50.30%, 2.62%,4.63%,720b80
39133,4.69%, 47.37%, 42.69%, 7.88%,9.94%,78196c
39135,20.10%, 56.89%, 36.79%, 4.67%,6.33%,91105d
39137,42.34%, 68.71%, 26.37%, 3.76%,4.93%,af0c43
39139,21.56%, 57.48%, 35.91%, 5.09%,6.609999999999999%,92105b
39141,16.33%, 55.54%, 39.21%, 3.40%,5.25%,8d0d63
39143,20.43%, 55.53%, 35.10%, 7.66%,9.370000000000001%,8d1759
39145,1.01%, 48.76%, 47.75%, 2.51%,3.4899999999999998%,7c0879
39147,29.53%, 60.93%, 31.40%, 6.08%,7.67%,9b1350
39149,15.49%, 54.33%, 38.84%, 5.41%,6.84%,8a1163
39151,18.31%, 55.87%, 37.56%, 5.11%,6.58%,8e105f
39153,4.77%, 43.35%, 48.12%, 7.05%,8.53%,6e157a
39155,3.56%, 44.15%, 47.70%, 6.75%,8.15%,701479
39157,11.94%, 52.21%, 40.27%, 5.91%,7.51%,851366
39159,40.57%, 67.73%, 27.16%, 3.76%,5.109999999999999%,ac0d45
39161,29.49%, 61.11%, 31.62%, 5.76%,7.27%,9b1250
39163,2.03%, 49.05%, 47.02%, 2.73%,3.9299999999999997%,7d0a77
39165,31.32%, 63.14%, 31.83%, 3.79%,5.02%,a10c51
39167,26.59%, 59.70%, 33.11%, 4.68%,5.1%,980d54
39169,20.13%, 55.87%, 35.73%, 6.81%,8.4%,8e155b
39171,36.08%, 64.31%, 28.23%, 6.13%,7.45%,a31247
39173,21.74%, 55.23%, 33.49%, 9.85%,11.28%,8c1c55
39175,33.01%, 63.06%, 30.05%, 4.44%,6.890000000000001%,a0114c
40001,10.53%, 54.08%, 43.54%,-,2.38%,89066f
40003,47.47%, 72.16%, 24.68%, 2.36%,3.16%,b8083e
40005,21.16%, 38.26%, 59.42%,-,2.32%,610597
40007,53.88%, 75.51%, 21.63%,-,2.86%,c00737
40009,4.77%, 51.13%, 46.37%,-,2.5%,820676
40011,43.86%, 70.44%, 26.58%,-,2.98%,b30743
40013,22.96%, 37.61%, 60.57%,-,1.81%,5f049a
40015,11.37%, 54.07%, 42.70%, 2.11%,3.23%,89086c
40017,49.35%, 72.58%, 23.24%, 3.05%,4.18%,b90a3b
40019,17.04%, 57.34%, 40.29%,-,2.37%,920666
40021,3.35%, 49.47%, 46.12%, 3.20%,4.41%,7e0b75
40023,18.52%, 39.84%, 58.36%,-,1.8%,650494
40025,56.62%, 77.10%, 20.48%,-,2.42%,c40634
40027,33.02%, 61.86%, 28.84%, 7.76%,9.3%,9d1749
40029,21.23%, 38.09%, 59.32%,-,2.59%,610697
40031,23.78%, 59.51%, 35.73%, 3.58%,4.76%,970c5b
40033,9.11%, 53.09%, 43.98%,-,2.93%,870770
40035,2.60%, 49.66%, 47.06%, 2.62%,3.2800000000000002%,7e0878
40037,22.35%, 59.55%, 37.20%, 2.33%,3.25%,97085e
40039,35.12%, 65.65%, 30.53%, 2.94%,3.82%,a7094d
40041,10.78%, 54.00%, 43.22%,-,2.78%,89076e
40043,38.84%, 67.56%, 28.72%, 2.43%,3.72%,ac0949
40045,52.82%, 74.82%, 22.00%, 2.12%,3.18%,be0838
40047,49.42%, 72.45%, 23.03%, 3.41%,4.5200000000000005%,b80b3a
40049,4.48%, 50.83%, 46.34%,-,2.83%,810776
40051,20.05%, 58.20%, 38.15%, 2.51%,3.6499999999999995%,940961
40053,42.74%, 69.44%, 26.70%, 2.42%,3.86%,b10944
40055,1.39%, 49.53%, 48.14%,-,2.32%,7e057a
40057,17.07%, 40.48%, 57.54%,-,1.98%,670592
40059,50.90%, 74.08%, 23.18%,-,2.74%,bc063b
40061,16.96%, 40.39%, 57.35%,-,2.26%,660592
40063,18.88%, 39.35%, 58.22%,-,2.43%,640694
40065,3.46%, 50.58%, 47.12%,-,2.29%,800578
40067,11.16%, 43.22%, 54.38%,-,2.4%,6e068a
40069,9.46%, 44.10%, 53.56%,-,2.33%,700588
40071,38.30%, 67.17%, 28.87%, 2.98%,3.96%,ab0a49
40073,57.34%, 77.31%, 19.98%,-,2.71%,c50632
40075,5.15%, 51.44%, 46.29%,-,2.26%,830576
40077,9.28%, 43.80%, 53.08%,-,3.13%,6f0787
40079,1.01%, 49.47%, 48.46%,-,2.06%,7e057b
40081,29.56%, 63.27%, 33.71%, 2.13%,3.03%,a10755
40083,30.67%, 63.16%, 32.49%, 2.59%,4.35%,a10b52
40085,4.20%, 47.12%, 51.32%,-,1.56%,780382
40087,17.18%, 56.87%, 39.69%, 2.46%,3.44%,910865
40089,6.72%, 45.63%, 52.35%,-,2.02%,740585
40091,10.78%, 43.25%, 54.03%,-,2.72%,6e0689
40093,66.19%, 81.81%, 15.62%,-,2.57%,d00627
40095,4.67%, 46.75%, 51.42%,-,1.84%,770483
40097,10.43%, 53.67%, 43.24%, 2.07%,3.08%,88076e
40099,2.17%, 49.22%, 47.05%, 2.49%,3.7300000000000004%,7d0977
40101,7.12%, 44.76%, 51.88%, 2.46%,3.35%,720884
40103,43.23%, 69.90%, 26.68%, 2.37%,3.42%,b20844
40105,21.16%, 59.06%, 37.90%,-,3.04%,960760
40107,1.16%, 48.31%, 49.47%,-,2.23%,7b057e
40109,38.23%, 66.05%, 27.81%, 4.35%,6.14%,a80f46
40111,4.09%, 46.57%, 50.65%, 2.00%,2.7800000000000002%,760781
40113,16.54%, 56.46%, 39.92%, 2.55%,3.62%,8f0965
40115,1.70%, 49.25%, 47.55%, 2.45%,3.2%,7d0879
40117,30.60%, 63.44%, 32.84%, 2.62%,3.7300000000000004%,a10953
40119,33.04%, 62.10%, 29.06%, 7.05%,8.83%,9e164a
40121,7.76%, 44.54%, 52.29%, 2.14%,3.17%,710885
40123,2.30%, 49.34%, 47.04%, 2.65%,3.62%,7d0977
40125,18.03%, 57.05%, 39.02%, 2.86%,3.9299999999999997%,910a63
40127,14.18%, 41.65%, 55.83%,-,2.51%,6a068e
40129,15.85%, 56.24%, 40.40%, 2.30%,3.36%,8f0867
40131,27.80%, 62.12%, 34.33%, 2.47%,3.5500000000000003%,9e0957
40133,3.36%, 49.95%, 46.58%, 2.21%,3.4699999999999998%,7f0876
40135,8.93%, 53.24%, 44.31%,-,2.45%,870670
40137,16.85%, 57.13%, 40.28%,-,2.59%,910666
40139,57.08%, 77.52%, 20.44%,-,2.04%,c50534
40141,6.53%, 52.27%, 45.74%,-,1.98%,850574
40143,37.85%, 66.25%, 28.40%, 4.15%,5.3500000000000005%,a80d48
40145,25.35%, 60.90%, 35.55%, 2.51%,3.5599999999999996%,9b095a
40147,45.56%, 70.47%, 24.91%, 3.62%,4.62%,b30b3f
40149,21.63%, 59.67%, 38.04%,-,2.29%,980561
40151,42.78%, 68.97%, 26.19%, 3.67%,4.84%,af0c42
40153,49.60%, 72.96%, 23.36%, 2.40%,3.6799999999999997%,ba093b
41001,27.85%, 59.24%, 31.39%, 6.08%,6.78%,971150
41003,5.31%, 43.42%, 38.11%, 14.34%,16.41%,6e2961
41005,12.47%, 49.42%, 36.96%, 10.40%,11.17%,7e1c5e
41007,2.39%, 40.94%, 43.33%, 12.39%,13.700000000000001%,68226e
41009,3.23%, 42.72%, 45.95%, 7.47%,8.209999999999999%,6c1475
41011,4.34%, 46.28%, 41.94%, 8.62%,9.52%,76186a
41013,16.22%, 53.10%, 36.88%, 7.42%,10.01%,87195e
41015,26.56%, 57.85%, 31.29%, 7.68%,8.68%,93164f
41017,19.31%, 52.89%, 33.57%, 10.13%,11.13%,861c55
41019,26.67%, 58.46%, 31.79%, 6.40%,7.3500000000000005%,951251
41021,20.00%, 54.56%, 34.56%, 7.46%,8.42%,8b1558
41023,29.73%, 60.16%, 30.43%, 6.52%,7.119999999999999%,99124d
41025,31.78%, 61.11%, 29.33%, 6.74%,7.32%,9b124a
41027,7.42%, 48.65%, 41.23%, 7.47%,10.12%,7c1969
41029,22.09%, 55.97%, 33.88%, 6.84%,8.07%,8e1456
41031,18.34%, 53.26%, 34.92%, 9.10%,9.82%,871959
41033,36.87%, 63.89%, 27.02%, 5.32%,6.36%,a21044
41035,33.95%, 62.75%, 28.80%, 5.58%,6.11%,a00f49
41037,29.47%, 60.56%, 31.09%, 5.45%,5.78%,9a0e4f
41039,2.00%, 43.59%, 41.59%, 9.61%,11.61%,6f1d6a
41041,3.67%, 44.59%, 40.92%, 9.56%,11.22%,711c68
41043,14.95%, 52.19%, 37.24%, 7.78%,8.42%,85155e
41045,41.96%, 67.80%, 25.84%, 4.15%,6.3500000000000005%,ac1041
41047,11.77%, 49.38%, 37.61%, 10.25%,13.02%,7d215f
41049,20.73%, 55.01%, 34.29%, 7.61%,7.96%,8c1457
41051,7.29%, 39.23%, 46.53%, 10.65%,12.190000000000001%,641f76
41053,10.58%, 48.74%, 38.15%, 9.87%,10.899999999999999%,7c1b61
41055,24.62%, 57.86%, 33.25%, 5.30%,6.41%,931054
41057,4.02%, 41.63%, 45.65%, 9.40%,10.57%,6a1a74
41059,24.84%, 57.78%, 32.93%, 6.83%,7.28%,931253
41061,25.17%, 57.79%, 32.62%, 6.77%,7.47%,931353
41063,39.29%, 65.53%, 26.24%, 5.70%,8.23%,a71442
41065,3.59%, 45.95%, 42.36%, 8.00%,9.29%,75176c
41067,17.29%, 51.34%, 34.05%, 11.74%,12.370000000000001%,821f56
41069,19.80%, 54.70%, 34.90%, 7.67%,10.39%,8b1a58
41071,14.26%, 51.15%, 36.89%, 8.14%,9.17%,82175e
42001,28.99%, 61.42%, 32.43%, 5.08%,6.15%,9c0f52
42003,4.12%, 43.75%, 47.87%, 6.23%,8.39%,6f157a
42005,0.87%, 47.80%, 46.92%, 4.25%,5.28%,790d77
42007,16.87%, 38.23%, 55.11%, 5.70%,6.66%,61108c
42009,36.42%, 66.57%, 30.15%, 2.53%,3.28%,a9084c
42011,22.47%, 56.41%, 33.94%, 8.25%,9.64%,8f1856
42013,30.02%, 62.41%, 32.39%, 4.34%,5.21%,9f0d52
42015,32.11%, 62.97%, 30.86%, 5.12%,6.17%,a00f4e
42017,22.86%, 55.49%, 32.63%, 9.99%,11.870000000000001%,8d1e53
42019,17.29%, 54.70%, 37.41%, 6.55%,7.89%,8b145f
42021,4.23%, 45.85%, 50.08%, 3.32%,4.07%,740a7f
42023,22.54%, 59.24%, 36.70%, 3.04%,4.0600000000000005%,970a5d
42025,10.52%, 51.95%, 41.44%, 4.95%,6.62%,841069
42027,10.83%, 48.33%, 37.50%, 12.31%,14.17%,7b245f
42029,32.31%, 60.92%, 28.61%, 9.10%,10.459999999999999%,9b1a48
42031,22.12%, 58.35%, 36.24%, 4.49%,5.41%,940d5c
42033,12.95%, 54.27%, 41.31%, 3.35%,4.42%,8a0b69
42035,12.04%, 52.36%, 40.32%, 6.10%,7.319999999999999%,851266
42037,12.77%, 53.30%, 40.53%, 5.13%,6.16%,870f67
42039,15.45%, 53.55%, 38.11%, 6.78%,8.35%,881561
42041,31.76%, 61.18%, 29.42%, 8.08%,9.39%,9c174b
42043,21.42%, 56.18%, 34.77%, 7.70%,9.05%,8f1758
42045,21.40%, 55.78%, 34.38%, 8.14%,9.84%,8e1957
42047,9.34%, 52.49%, 43.15%, 3.45%,4.36%,850b6e
42049,2.88%, 47.42%, 44.54%, 6.15%,8.040000000000001%,781471
42051,17.64%, 38.99%, 56.62%, 2.73%,4.39%,630b90
42053,18.01%, 56.12%, 38.11%, 4.33%,5.77%,8f0e61
42055,29.00%, 61.83%, 32.83%, 4.69%,5.340000000000001%,9d0d53
42057,33.11%, 64.90%, 31.79%, 2.53%,3.3099999999999996%,a50851
42059,20.23%, 37.79%, 58.02%, 3.19%,4.2%,600a93
42061,21.87%, 58.44%, 36.57%, 4.07%,4.98%,950c5d
42063,5.66%, 49.62%, 43.97%, 5.43%,6.41%,7e1070
42065,19.86%, 57.38%, 37.53%, 4.09%,5.09%,920c5f
42067,20.15%, 57.80%, 37.65%, 3.91%,4.55%,930b60
42069,1.06%, 46.35%, 47.42%, 4.41%,6.23%,760f78
42071,42.00%, 67.25%, 25.25%, 6.26%,7.49%,ab1340
42073,2.74%, 45.77%, 48.51%, 4.74%,5.720000000000001%,740e7b
42075,45.66%, 68.99%, 23.32%, 6.52%,7.6899999999999995%,af133b
42077,16.62%, 52.91%, 36.28%, 9.35%,10.809999999999999%,861b5c
42079,5.81%, 50.21%, 44.40%, 3.66%,5.390000000000001%,800d71
42081,21.71%, 57.74%, 36.02%, 5.02%,6.239999999999999%,930f5b
42083,27.46%, 60.85%, 33.39%, 4.36%,5.76%,9b0e55
42085,5.76%, 48.54%, 42.78%, 7.04%,8.68%,7b166d
42087,17.12%, 55.78%, 38.65%, 4.28%,5.57%,8e0e62
42089,21.56%, 55.44%, 33.88%, 8.82%,10.68%,8d1b56
42091,26.77%, 57.81%, 31.04%, 9.62%,11.139999999999999%,931c4f
42093,18.49%, 55.76%, 37.27%, 6.15%,6.970000000000001%,8e115f
42095,5.09%, 47.07%, 41.98%, 8.97%,10.950000000000001%,781b6b
42097,18.90%, 56.79%, 37.89%, 4.17%,5.32%,900d60
42099,34.49%, 63.70%, 29.22%, 5.69%,7.08%,a2124a
42101,24.67%, 33.99%, 58.66%, 5.98%,7.340000000000001%,561295
42103,39.09%, 65.83%, 26.74%, 5.67%,7.43%,a71244
42105,26.60%, 61.07%, 34.47%, 3.37%,4.45%,9b0b57
42107,17.40%, 55.83%, 38.43%, 4.74%,5.74%,8e0e61
42109,49.25%, 72.08%, 22.83%, 4.26%,5.09%,b70c3a
42111,19.81%, 58.21%, 38.40%, 2.68%,3.39%,940861
42113,20.74%, 57.75%, 37.01%, 4.48%,5.24%,930d5e
42115,29.51%, 61.23%, 31.72%, 5.35%,7.05%,9c1150
42117,32.47%, 63.33%, 30.85%, 4.79%,5.82%,a10e4e
42119,40.08%, 66.28%, 26.20%, 6.12%,7.51%,a91342
42121,18.19%, 56.04%, 37.86%, 4.93%,6.1%,8e0f60
42123,22.57%, 57.37%, 34.81%, 5.77%,7.819999999999999%,921358
42125,15.56%, 39.66%, 55.23%, 4.16%,5.11%,650d8c
42127,40.59%, 67.48%, 26.90%, 3.95%,5.62%,ac0e44
42129,3.92%, 45.06%, 48.97%, 4.27%,5.97%,720f7c
42131,34.40%, 64.57%, 30.17%, 4.19%,5.260000000000001%,a40d4c
42133,27.18%, 59.96%, 32.79%, 5.67%,7.25%,981253
44001,6.15%, 38.93%, 45.08%, 15.37%,15.989999999999998%,632872
44003,4.25%, 39.90%, 44.15%, 15.20%,15.95%,652870
44005,1.89%, 42.37%, 40.47%, 16.23%,17.17%,6c2b67
44007,16.27%, 34.88%, 51.15%, 13.31%,13.98%,582382
44009,1.23%, 41.47%, 40.24%, 17.39%,18.29%,692e66
45001,25.45%, 35.60%, 61.05%,-,3.35%,5a089b
45003,17.16%, 57.37%, 40.21%,-,2.43%,920666
45005,40.00%, 29.62%, 69.62%,-,0.75%,4b01b1
45007,8.88%, 44.38%, 53.25%,-,2.37%,710687
45009,22.06%, 38.69%, 60.75%,-,0.55%,62019a
45011,2.55%, 48.14%, 50.69%,-,1.16%,7a0281
45013,7.22%, 51.62%, 44.40%, 3.07%,3.98%,830a71
45015,12.92%, 55.63%, 42.71%,-,1.66%,8d046c
45017,7.16%, 45.86%, 53.02%,-,1.12%,740287
45019,14.23%, 55.13%, 40.90%, 2.78%,3.9699999999999998%,8c0a68
45021,12.16%, 43.32%, 55.48%,-,1.21%,6e038d
45023,24.41%, 37.12%, 61.52%,-,1.36%,5e039c
45025,29.23%, 34.88%, 64.11%,-,1.01%,5802a3
45027,17.86%, 40.79%, 58.65%,-,0.56%,680195
45029,9.73%, 44.76%, 54.49%,-,0.75%,72018a
45031,1.17%, 48.39%, 49.55%,-,2.06%,7b057e
45033,14.16%, 42.31%, 56.48%,-,1.21%,6b0390
45035,19.98%, 59.53%, 39.55%,-,0.92%,970264
45037,17.69%, 40.68%, 58.36%,-,0.96%,670294
45039,32.50%, 33.18%, 65.68%,-,1.14%,5402a7
45041,1.99%, 50.19%, 48.19%,-,1.62%,7f047a
45043,12.87%, 42.78%, 55.65%,-,1.58%,6d048d
45045,17.45%, 57.41%, 39.96%,-,2.63%,920665
45047,11.80%, 43.17%, 54.97%,-,1.87%,6e048c
45049,31.99%, 33.58%, 65.56%,-,0.86%,5502a7
45051,1.51%, 49.62%, 48.12%,-,2.26%,7e057a
45053,34.11%, 32.54%, 66.65%,-,0.8%,5202a9
45055,12.94%, 55.55%, 42.62%,-,1.83%,8d046c
45057,12.35%, 42.25%, 54.60%, 2.18%,3.14%,6b088b
45059,12.91%, 42.83%, 55.74%,-,1.43%,6d038e
45061,23.69%, 37.48%, 61.17%,-,1.36%,5f039b
45063,38.15%, 67.60%, 29.45%,-,2.96%,ac074b
45065,37.50%, 30.60%, 68.10%,-,1.31%,4e03ad
45067,23.38%, 37.73%, 61.12%,-,1.15%,60029b
45069,34.74%, 32.15%, 66.89%,-,0.96%,5102aa
45071,7.07%, 52.96%, 45.90%,-,1.14%,870275
45073,14.91%, 41.58%, 56.49%,-,1.94%,6a0490
45075,17.54%, 40.79%, 58.33%,-,0.87%,680294
45077,9.96%, 53.42%, 43.46%, 2.24%,3.12%,88076e
45079,4.36%, 49.87%, 45.50%, 2.49%,4.630000000000001%,7f0b74
45081,3.89%, 47.40%, 51.29%,-,1.32%,780382
45083,4.84%, 51.12%, 46.28%,-,2.6%,820676
45085,6.72%, 52.45%, 45.74%,-,1.81%,850474
45087,21.41%, 38.59%, 60.00%,-,1.41%,620399
45089,22.67%, 38.29%, 60.96%,-,0.74%,61019b
45091,3.37%, 46.85%, 50.22%, 2.24%,2.9200000000000004%,770780
46003,25.53%, 58.93%, 33.40%, 5.89%,7.68%,961355
46005,23.75%, 58.60%, 34.85%, 5.39%,6.55%,951058
46007,42.98%, 69.41%, 26.44%, 3.17%,4.15%,b00a43
46009,37.82%, 65.91%, 28.10%, 5.05%,5.99%,a80f47
46011,16.33%, 52.15%, 35.83%, 10.65%,12.030000000000001%,841e5b
46013,25.00%, 58.61%, 33.61%, 6.35%,7.77%,951355
46015,26.75%, 59.79%, 33.04%, 5.46%,7.17%,981254
46017,27.41%, 59.65%, 32.24%, 5.70%,5.7%,980e52
46019,51.49%, 73.11%, 21.63%, 3.85%,5.26%,ba0d37
46021,72.70%, 84.85%, 12.15%, 2.60%,3.0%,d8071e
46023,18.85%, 56.71%, 37.86%, 4.41%,5.43%,900d60
46025,40.85%, 67.43%, 26.59%, 5.19%,5.98%,ab0f43
46027,11.61%, 47.56%, 35.96%, 14.34%,16.48%,792a5b
46029,25.53%, 59.09%, 33.56%, 6.39%,7.35%,961255
46031,38.33%, 66.47%, 28.14%, 4.42%,5.39%,a90d47
46033,45.65%, 69.61%, 23.96%, 4.37%,4.4%,b10b3d
46035,19.22%, 55.72%, 36.50%, 6.67%,7.77%,8e135d
46037,17.32%, 55.18%, 37.86%, 5.70%,6.95%,8c1160
46039,27.92%, 60.39%, 32.47%, 6.16%,7.140000000000001%,991252
46041,25.18%, 59.14%, 33.96%, 6.17%,6.91%,961156
46043,54.69%, 75.31%, 20.63%, 3.69%,4.06%,c00a34
46045,34.25%, 64.55%, 30.30%, 4.29%,5.15%,a40d4d
46047,45.46%, 69.61%, 24.15%, 4.52%,6.239999999999999%,b10f3d
46049,40.10%, 66.84%, 26.74%, 5.66%,6.43%,aa1044
46051,23.70%, 58.58%, 34.87%, 5.53%,6.550000000000001%,951058
46053,41.92%, 68.35%, 26.44%, 3.62%,5.21%,ae0d43
46055,61.91%, 79.32%, 17.41%, 2.59%,3.27%,ca082c
46057,32.66%, 62.69%, 30.03%, 6.55%,7.279999999999999%,9f124c
46059,41.19%, 67.38%, 26.19%, 5.19%,6.430000000000001%,ab1042
46061,24.17%, 58.84%, 34.67%, 5.39%,6.49%,961058
46063,53.59%, 74.64%, 21.05%, 2.87%,4.3100000000000005%,be0a35
46065,41.16%, 66.00%, 24.84%, 7.86%,9.15%,a8173f
46067,51.04%, 73.15%, 22.10%, 4.40%,4.75%,ba0c38
46069,48.40%, 70.76%, 22.36%, 4.91%,6.88%,b41139
46071,42.53%, 68.71%, 26.18%, 3.70%,5.11%,af0d42
46073,24.47%, 58.88%, 34.41%, 5.96%,6.71%,961157
46075,54.41%, 74.97%, 20.57%, 4.03%,4.470000000000001%,bf0b34
46077,32.68%, 62.41%, 29.73%, 6.78%,7.86%,9f144b
46079,15.14%, 52.85%, 37.71%, 8.61%,9.43%,861860
46081,36.26%, 63.14%, 26.88%, 6.83%,7.0%,a11144
46083,23.69%, 57.45%, 33.76%, 7.82%,8.790000000000001%,921656
46085,41.00%, 66.88%, 25.88%, 5.64%,7.24%,aa1241
46087,22.32%, 56.83%, 34.51%, 7.59%,8.66%,901658
46089,73.65%, 85.60%, 11.95%, 2.25%,2.46%,da061e
46091,19.66%, 56.98%, 37.32%, 4.90%,5.7%,910e5f
46093,48.11%, 70.93%, 22.82%, 4.54%,6.25%,b40f3a
