id,margin,bush,dukakis,trash,other,hex_color
49007,29.08%, 35.09%, 64.18%,-,0.7299999999999898%,5901a3
49009,33.98%, 66.02%, 32.04%,-,1.9399999999999977%,a80451
49011,49.14%, 73.80%, 24.67%,-,1.5300000000000011%,bc033e
49013,42.95%, 70.82%, 27.87%,-,1.3100000000000023%,b40347
49015,12.89%, 56.03%, 43.15%,-,0.8199999999999932%,8e026e
49017,59.30%, 79.25%, 19.95%,-,0.7999999999999972%,ca0232
49019,18.72%, 58.34%, 39.62%,-,2.039999999999992%,940565
49021,54.68%, 76.74%, 22.06%,-,1.2000000000000028%,c30338
49023,21.05%, 59.65%, 38.60%,-,1.75%,980462
49025,61.64%, 79.29%, 17.65%, 2.66%,3.0600000000000023%,ca072d
49027,50.76%, 74.63%, 23.86%,-,1.5100000000000051%,be033c
49029,48.38%, 73.59%, 25.20%,-,1.2099999999999937%,bb0340
49031,39.30%, 69.29%, 29.99%,-,0.7199999999999989%,b0014c
49033,45.00%, 72.21%, 27.21%,-,0.5800000000000125%,b80145
49035,20.26%, 59.07%, 38.81%,-,2.1200000000000045%,960562
49037,25.28%, 61.95%, 36.67%,-,1.3799999999999955%,9d035d
49039,42.30%, 70.26%, 27.96%,-,1.7800000000000011%,b30447
49041,53.75%, 76.31%, 22.55%,-,1.1400000000000006%,c20239
49043,20.68%, 59.68%, 39.00%,-,1.3199999999999932%,980363
49045,14.00%, 56.50%, 42.49%,-,1.009999999999991%,90026c
49047,49.07%, 74.00%, 24.92%,-,1.0799999999999983%,bc023f
49049,56.22%, 77.23%, 21.01%,-,1.759999999999991%,c40435
49051,25.92%, 62.22%, 36.30%,-,1.480000000000004%,9e035c
49053,61.89%, 80.33%, 18.44%,-,1.230000000000004%,cc032f
49055,37.71%, 68.59%, 30.88%,-,0.5300000000000011%,ae014e
49057,29.42%, 63.97%, 34.56%,-,1.4699999999999989%,a30358
50001,0.13%, 49.09%, 49.22%,-,1.6899999999999977%,7d047d
50003,7.71%, 53.34%, 45.62%,-,1.039999999999992%,880274
50005,23.55%, 61.13%, 37.58%,-,1.289999999999992%,9b035f
50007,3.15%, 47.75%, 50.89%,-,1.3599999999999994%,790381
50009,29.19%, 64.20%, 35.01%,-,0.789999999999992%,a30259
50011,0.53%, 49.16%, 49.70%,-,1.1400000000000006%,7d027e
50013,1.94%, 48.24%, 50.18%,-,1.5799999999999983%,7b047f
50015,10.72%, 54.51%, 43.78%,-,1.710000000000008%,8b046f
50017,10.37%, 54.35%, 43.97%,-,1.6800000000000068%,8a0470
50019,10.75%, 54.70%, 43.95%,-,1.3499999999999943%,8b0370
50021,11.37%, 55.15%, 43.78%,-,1.0699999999999932%,8c026f
50023,2.14%, 50.40%, 48.26%,-,1.3400000000000034%,80037b
50025,6.79%, 45.96%, 52.75%,-,1.289999999999992%,750386
50027,2.31%, 50.48%, 48.17%,-,1.3499999999999943%,80037a
51001,21.51%, 60.01%, 38.49%,-,1.5%,990362
51003,18.46%, 58.70%, 40.24%,-,1.0600000000000023%,950266
51005,4.85%, 51.87%, 47.02%,-,1.1099999999999994%,840277
51007,23.04%, 60.85%, 37.81%,-,1.3400000000000034%,9b0360
51009,28.96%, 64.10%, 35.14%,-,0.7600000000000051%,a30159
51011,29.07%, 63.59%, 34.52%,-,1.8899999999999864%,a20458
51013,8.12%, 45.37%, 53.49%,-,1.1400000000000006%,730288
51015,51.50%, 75.14%, 23.65%,-,1.210000000000008%,bf033c
51017,18.09%, 58.74%, 40.66%,-,0.5999999999999943%,950167
51019,32.33%, 65.33%, 33.00%,-,1.6700000000000017%,a60454
51021,24.31%, 61.12%, 36.80%,-,2.0800000000000125%,9b055d
51023,20.06%, 59.30%, 39.23%,-,1.4699999999999989%,970364
51025,5.57%, 46.60%, 52.18%,-,1.2199999999999989%,760385
51027,27.57%, 35.68%, 63.25%,-,1.0699999999999932%,5a02a1
51029,12.08%, 55.49%, 43.41%,-,1.0999999999999943%,8d026e
51031,46.42%, 72.51%, 26.09%,-,1.3999999999999915%,b80342
51033,1.92%, 48.71%, 50.64%,-,0.6500000000000057%,7c0181
51035,33.07%, 66.17%, 33.10%,-,0.7299999999999898%,a80154
51036,37.52%, 30.59%, 68.11%,-,1.2999999999999972%,4e03ad
51037,16.51%, 57.44%, 40.92%,-,1.6400000000000006%,920468
51041,51.36%, 75.34%, 23.98%,-,0.6799999999999926%,c0013d
51043,25.47%, 62.24%, 36.77%,-,0.9899999999999949%,9e025d
51045,12.37%, 55.46%, 43.09%,-,1.4499999999999886%,8d036d
51047,38.85%, 68.57%, 29.71%,-,1.7199999999999989%,ae044b
51049,26.78%, 62.61%, 35.83%,-,1.5600000000000023%,9f035b
51051,18.02%, 40.65%, 58.67%,-,0.6800000000000068%,670195
51053,9.92%, 54.38%, 44.46%,-,1.1599999999999966%,8a0271
51057,22.11%, 60.56%, 38.45%,-,0.9899999999999949%,9a0262
51059,22.82%, 61.10%, 38.28%,-,0.6200000000000045%,9b0161
51061,41.06%, 69.86%, 28.80%,-,1.3400000000000034%,b20349
51063,25.22%, 61.69%, 36.47%,-,1.8400000000000034%,9d045c
51065,21.80%, 60.29%, 38.48%,-,1.230000000000004%,990362
51067,12.50%, 55.73%, 43.24%,-,1.0300000000000011%,8e026e
51069,45.30%, 72.33%, 27.02%,-,0.6500000000000057%,b80144
51071,6.74%, 52.50%, 45.76%,-,1.740000000000009%,850474
51073,38.23%, 68.38%, 30.16%,-,1.460000000000008%,ae034c
51075,25.88%, 62.61%, 36.74%,-,0.6500000000000057%,9f015d
51077,23.67%, 61.51%, 37.84%,-,0.6500000000000057%,9c0160
51079,41.41%, 69.29%, 27.88%,-,2.8299999999999983%,b00747
51081,12.67%, 43.13%, 55.80%,-,1.0699999999999932%,6d028e
51083,13.72%, 56.02%, 42.30%,-,1.6800000000000068%,8e046b
51085,54.59%, 76.99%, 22.40%,-,0.6100000000000136%,c40139
51087,39.28%, 69.29%, 30.02%,-,0.6899999999999977%,b0014c
51089,17.81%, 58.04%, 40.24%,-,1.7199999999999989%,940466
51091,27.29%, 62.75%, 35.46%,-,1.789999999999992%,a0045a
51093,21.12%, 60.07%, 38.95%,-,0.9799999999999898%,990263
51095,31.24%, 64.95%, 33.70%,-,1.3499999999999943%,a50355
51097,2.46%, 50.46%, 48.00%,-,1.539999999999992%,80037a
51099,25.76%, 62.40%, 36.64%,-,0.960000000000008%,9f025d
51101,26.99%, 62.89%, 35.89%,-,1.2199999999999989%,a0035b
51103,36.27%, 67.02%, 30.76%,-,2.219999999999999%,aa054e
51105,9.13%, 45.11%, 54.24%,-,0.6500000000000057%,73018a
51107,33.53%, 66.26%, 32.73%,-,1.009999999999991%,a80253
51109,15.55%, 57.16%, 41.61%,-,1.230000000000004%,91036a
51111,14.68%, 56.27%, 41.59%,-,2.1399999999999864%,8f056a
51113,26.68%, 62.12%, 35.44%,-,2.4399999999999977%,9e065a
51115,37.22%, 67.52%, 30.30%,-,2.180000000000007%,ac054d
51117,28.15%, 63.45%, 35.30%,-,1.25%,a1035a
51119,30.11%, 63.99%, 33.87%,-,2.1400000000000006%,a30556
51121,15.93%, 57.48%, 41.55%,-,0.9699999999999989%,920269
51125,4.74%, 51.60%, 46.86%,-,1.539999999999992%,830377
51127,33.99%, 66.54%, 32.55%,-,0.9099999999999966%,a90253
51131,6.49%, 52.00%, 45.50%,-,2.5%,840674
51133,32.26%, 65.14%, 32.87%,-,1.990000000000009%,a60553
51135,17.14%, 57.38%, 40.24%,-,2.3799999999999955%,920666
51137,24.62%, 61.57%, 36.95%,-,1.4799999999999898%,9d035e
51139,33.19%, 66.18%, 32.99%,-,0.8299999999999841%,a80254
51141,30.45%, 64.06%, 33.60%,-,2.3400000000000034%,a30555
51143,29.25%, 63.69%, 34.44%,-,1.8700000000000045%,a20457
51145,46.44%, 72.91%, 26.48%,-,0.6099999999999994%,b90143
51147,12.47%, 55.02%, 42.55%,-,2.430000000000007%,8c066c
51149,33.44%, 66.29%, 32.85%,-,0.8599999999999852%,a90253
51153,34.41%, 66.70%, 32.29%,-,1.009999999999991%,aa0252
51155,18.41%, 58.40%, 39.99%,-,1.6099999999999994%,940465
51157,24.35%, 61.69%, 37.34%,-,0.9699999999999989%,9d025f
51159,33.37%, 66.24%, 32.87%,-,0.8900000000000148%,a80253
51161,25.81%, 62.61%, 36.80%,-,0.5900000000000034%,9f015d
51163,18.62%, 58.41%, 39.79%,-,1.8000000000000114%,940465
51165,46.74%, 72.59%, 25.85%,-,1.5600000000000023%,b90341
51167,17.19%, 40.68%, 57.86%,-,1.460000000000008%,670393
51169,15.59%, 56.76%, 41.16%,-,2.0800000000000125%,900568
51171,44.45%, 71.74%, 27.29%,-,0.9699999999999989%,b60245
51173,29.48%, 63.49%, 34.02%,-,2.489999999999995%,a10656
51175,6.76%, 52.96%, 46.20%,-,0.8400000000000034%,870275
51177,33.10%, 66.16%, 33.06%,-,0.7800000000000011%,a80154
51179,38.70%, 69.07%, 30.37%,-,0.5600000000000023%,b0014d
51181,12.28%, 42.98%, 55.26%,-,1.7600000000000051%,6d048c
51183,3.49%, 46.77%, 50.26%,-,2.969999999999999%,770780
51185,6.04%, 46.37%, 52.40%,-,1.230000000000004%,760385
51187,25.41%, 61.86%, 36.44%,-,1.7000000000000028%,9d045c
51191,29.01%, 63.45%, 34.43%,-,2.1200000000000045%,a10557
51193,12.35%, 55.38%, 43.04%,-,1.5799999999999983%,8d046d
51195,6.19%, 46.23%, 52.42%,-,1.3499999999999943%,750385
51197,28.47%, 63.17%, 34.70%,-,2.1299999999999955%,a10558
51199,40.73%, 69.96%, 29.23%,-,0.8100000000000023%,b2024a
51510,7.52%, 45.66%, 53.18%,-,1.1599999999999966%,740287
51515,15.55%, 56.79%, 41.24%,-,1.9699999999999989%,900569
51520,28.44%, 63.92%, 35.47%,-,0.6099999999999994%,a2015a
51530,14.66%, 56.08%, 41.42%,-,2.5%,8f0669
51540,13.58%, 42.61%, 56.19%,-,1.2000000000000028%,6c038f
51550,22.33%, 60.87%, 38.54%,-,0.5900000000000034%,9b0162
51570,57.87%, 78.57%, 20.70%,-,0.730000000000004%,c80134
51580,10.05%, 43.70%, 53.76%,-,2.539999999999992%,6f0689
51590,24.49%, 61.49%, 37.00%,-,1.509999999999991%,9c035e
51595,13.70%, 56.61%, 42.91%,-,0.480000000000004%,90016d
51600,23.58%, 61.27%, 37.69%,-,1.039999999999992%,9c0260
51610,0.28%, 49.51%, 49.79%,-,0.7000000000000028%,7e017e
51620,2.27%, 48.50%, 50.78%,-,0.7199999999999989%,7b0181
51630,11.67%, 55.26%, 43.60%,-,1.1400000000000006%,8c026f
51640,16.86%, 58.09%, 41.23%,-,0.6800000000000068%,940169
51650,11.25%, 54.85%, 43.60%,-,1.5499999999999972%,8b036f
51660,31.09%, 64.86%, 33.77%,-,1.3700000000000045%,a50356
51670,28.61%, 63.48%, 34.86%,-,1.6599999999999966%,a10458
51678,0.15%, 49.11%, 49.26%,-,1.6299999999999955%,7d047d
51680,29.44%, 64.04%, 34.60%,-,1.3599999999999852%,a30358
51683,38.10%, 68.59%, 30.49%,-,0.9200000000000017%,ae024d
51685,38.66%, 68.67%, 30.01%,-,1.3199999999999932%,af034c
51690,9.04%, 53.64%, 44.60%,-,1.759999999999991%,880471
51700,20.51%, 59.88%, 39.37%,-,0.75%,980164
51710,10.51%, 44.33%, 54.84%,-,0.8299999999999983%,71028b
51720,13.14%, 42.73%, 55.87%,-,1.4000000000000057%,6c038e
51730,31.34%, 33.60%, 64.94%,-,1.460000000000008%,5503a5
51735,62.37%, 80.83%, 18.46%,-,0.710000000000008%,ce012f
51740,10.01%, 44.61%, 54.63%,-,0.7599999999999909%,71018b
51750,14.34%, 56.84%, 42.50%,-,0.6599999999999966%,90016c
51760,14.14%, 42.26%, 56.41%,-,1.3300000000000125%,6b038f
51770,5.47%, 46.90%, 52.37%,-,0.730000000000004%,770185
51775,20.30%, 59.77%, 39.47%,-,0.7599999999999909%,980164
51790,39.81%, 69.29%, 29.48%,-,1.2299999999999898%,b0034b
51800,9.26%, 54.27%, 45.01%,-,0.7199999999999989%,8a0172
51810,38.46%, 68.89%, 30.43%,-,0.6800000000000068%,af014d
51820,38.74%, 68.72%, 29.97%,-,1.3100000000000023%,af034c
51830,3.52%, 50.91%, 47.39%,-,1.7000000000000028%,810478
51840,32.02%, 65.53%, 33.52%,-,0.9499999999999886%,a70255
53001,23.32%, 60.91%, 37.59%,-,1.5%,9b035f
53003,8.58%, 45.02%, 53.60%,-,1.3799999999999955%,720388
53005,31.51%, 65.18%, 33.66%,-,1.1599999999999966%,a60255
53007,17.03%, 57.82%, 40.78%,-,1.4000000000000057%,930367
53009,0.34%, 49.14%, 48.80%,-,2.0600000000000023%,7d057c
53011,3.49%, 47.61%, 51.11%,-,1.2800000000000011%,790382
53013,22.74%, 60.29%, 37.55%,-,2.1599999999999966%,99055f
53015,14.34%, 42.19%, 56.53%,-,1.2800000000000011%,6b0390
53017,17.50%, 58.16%, 40.66%,-,1.1800000000000068%,940367
53019,0.00%, 48.10%, 48.10%, 2.33%,3.799999999999997%,7a097a
53021,14.98%, 56.65%, 41.67%,-,1.6800000000000068%,90046a
53023,9.17%, 54.13%, 44.96%,-,0.9099999999999966%,8a0272
53025,17.53%, 57.76%, 40.24%,-,2.0%,930566
53027,22.39%, 37.88%, 60.27%,-,1.8499999999999943%,600499
53029,18.93%, 58.78%, 39.85%,-,1.3700000000000045%,950365
53031,11.27%, 43.42%, 54.69%,-,1.8900000000000006%,6e048b
53033,9.11%, 44.78%, 53.88%,-,1.3400000000000034%,720389
53035,1.43%, 49.88%, 48.45%,-,1.6699999999999875%,7f047b
53037,2.57%, 48.09%, 50.67%,-,1.2399999999999949%,7a0381
53039,1.17%, 47.98%, 49.15%,-,2.8700000000000045%,7a077d
53041,23.90%, 61.04%, 37.13%,-,1.8299999999999983%,9b045e
53043,17.33%, 57.89%, 40.56%,-,1.5499999999999972%,930367
53045,2.57%, 47.77%, 50.34%,-,1.8899999999999864%,790480
53047,1.93%, 49.88%, 47.96%,-,2.1599999999999966%,7f057a
53049,23.71%, 37.48%, 61.18%,-,1.3400000000000034%,5f039c
53051,3.24%, 47.50%, 50.74%,-,1.759999999999991%,790481
53053,1.30%, 48.42%, 49.72%,-,1.8599999999999994%,7b047e
53055,5.99%, 45.75%, 51.74%,-,2.509999999999991%,740683
53057,4.29%, 51.08%, 46.79%,-,2.1299999999999955%,820577
53059,12.40%, 42.88%, 55.28%,-,1.8400000000000034%,6d048c
53061,2.07%, 50.34%, 48.27%,-,1.3899999999999864%,80037b
53063,0.19%, 49.43%, 49.24%,-,1.3299999999999983%,7e037d
53065,12.61%, 54.97%, 42.37%,-,2.6599999999999966%,8c066c
53067,2.81%, 47.78%, 50.59%,-,1.6299999999999955%,790481
53069,20.42%, 38.68%, 59.10%,-,2.219999999999999%,620596
53071,12.84%, 55.64%, 42.80%,-,1.5600000000000023%,8d036d
53073,3.50%, 47.55%, 51.05%,-,1.4000000000000057%,790382
53075,1.81%, 50.09%, 48.28%,-,1.6299999999999955%,7f047b
53077,12.62%, 55.70%, 43.07%,-,1.2299999999999898%,8e036d
54001,3.16%, 48.28%, 51.45%,-,0.269999999999996%,7b0083
54003,25.96%, 62.80%, 36.84%,-,0.35999999999999943%,a0005d
54005,40.16%, 29.81%, 69.97%,-,0.21999999999999886%,4c00b2
54007,24.95%, 37.32%, 62.27%,-,0.4099999999999966%,5f019e
54009,21.85%, 38.87%, 60.72%,-,0.4099999999999966%,63019a
54011,5.60%, 52.65%, 47.05%,-,0.30000000000001137%,860077
54013,8.15%, 45.63%, 53.78%,-,0.5900000000000034%,740189
54015,19.08%, 40.30%, 59.38%,-,0.3199999999999932%,660097
54017,32.49%, 66.03%, 33.54%,-,0.4300000000000068%,a80155
54019,36.20%, 31.74%, 67.94%,-,0.3200000000000074%,5000ad
54021,8.94%, 45.27%, 54.21%,-,0.519999999999996%,73018a
54023,56.22%, 77.85%, 21.62%,-,0.5300000000000011%,c60137
54025,6.04%, 46.83%, 52.87%,-,0.30000000000001137%,770086
54027,21.78%, 60.66%, 38.88%,-,0.46000000000000796%,9a0163
54029,17.20%, 41.19%, 58.39%,-,0.4200000000000017%,690194
54031,20.80%, 60.19%, 39.39%,-,0.4200000000000017%,990164
54033,11.97%, 43.93%, 55.90%,-,0.1700000000000017%,70008e
54035,10.91%, 55.35%, 44.44%,-,0.21000000000000796%,8d0071
54037,10.44%, 55.00%, 44.56%,-,0.4399999999999977%,8c0171
54039,3.78%, 47.95%, 51.73%,-,0.3199999999999932%,7a0083
54041,4.78%, 52.14%, 47.37%,-,0.4900000000000091%,840178
54043,18.67%, 40.53%, 59.20%,-,0.269999999999996%,670096
54045,45.32%, 27.19%, 72.51%,-,0.29999999999999716%,4500b8
54047,48.81%, 25.36%, 74.16%,-,0.480000000000004%,4001bd
54049,21.95%, 38.87%, 60.82%,-,0.3100000000000023%,63009b
54051,7.51%, 45.96%, 53.47%,-,0.5699999999999932%,750188
54053,1.26%, 49.26%, 50.51%,-,0.23000000000000398%,7d0080
54055,0.34%, 50.03%, 49.69%,-,0.28000000000000114%,7f007e
54057,19.35%, 59.49%, 40.14%,-,0.37000000000000455%,970066
54059,43.80%, 27.98%, 71.78%,-,0.23999999999999488%,4700b7
54061,7.92%, 45.91%, 53.83%,-,0.2600000000000051%,750089
54063,5.65%, 52.61%, 46.96%,-,0.4300000000000068%,860177
54065,31.92%, 65.78%, 33.85%,-,0.37000000000000455%,a70056
54067,16.14%, 41.75%, 57.89%,-,0.35999999999999943%,6a0093
54069,1.07%, 50.25%, 49.18%,-,0.5699999999999932%,80017d
54071,8.74%, 54.27%, 45.53%,-,0.19999999999998863%,8a0074
54073,10.67%, 55.26%, 44.59%,-,0.15000000000000568%,8c0071
54075,2.13%, 48.70%, 50.83%,-,0.46999999999999886%,7c0181
54077,14.19%, 56.92%, 42.73%,-,0.3499999999999943%,91006c
54079,10.26%, 55.00%, 44.74%,-,0.2599999999999909%,8c0072
54081,15.77%, 41.95%, 57.71%,-,0.3400000000000034%,6a0093
54083,4.86%, 47.38%, 52.24%,-,0.37999999999999545%,780085
54085,32.92%, 66.25%, 33.33%,-,0.4200000000000017%,a80154
54087,7.76%, 53.66%, 45.89%,-,0.45000000000000284%,880175
54089,15.83%, 41.98%, 57.81%,-,0.21000000000000796%,6b0093
54091,0.63%, 49.46%, 50.09%,-,0.44999999999998863%,7e017f
54093,4.75%, 47.50%, 52.25%,-,0.25%,790085
54095,22.30%, 61.05%, 38.75%,-,0.20000000000000284%,9b0062
54097,22.14%, 60.97%, 38.83%,-,0.20000000000000284%,9b0063
54099,9.50%, 45.15%, 54.65%,-,0.20000000000000284%,73008b
54101,36.34%, 31.58%, 67.92%,-,0.5%,5001ad
54103,7.44%, 46.00%, 53.44%,-,0.5600000000000023%,750188
54105,9.49%, 54.45%, 44.97%,-,0.5799999999999983%,8a0172
54107,19.93%, 59.73%, 39.80%,-,0.46999999999999886%,980165
54109,27.08%, 36.31%, 63.38%,-,0.3100000000000023%,5c00a1
55001,4.94%, 47.33%, 52.27%,-,0.4000000000000057%,780185
55003,21.38%, 39.11%, 60.49%,-,0.4000000000000057%,63019a
55005,2.41%, 48.53%, 50.94%,-,0.5300000000000011%,7b0181
55007,16.47%, 41.50%, 57.96%,-,0.539999999999992%,690193
55009,2.14%, 50.75%, 48.62%,-,0.6299999999999955%,81017b
55011,11.06%, 44.08%, 55.14%,-,0.7800000000000011%,70018c
55013,10.10%, 44.61%, 54.71%,-,0.6800000000000068%,71018b
55015,11.06%, 55.12%, 44.06%,-,0.8199999999999932%,8c0270
55017,7.91%, 45.69%, 53.61%,-,0.7000000000000028%,740188
55019,2.65%, 48.30%, 50.95%,-,0.75%,7b0181
55021,6.81%, 53.09%, 46.28%,-,0.6299999999999955%,870176
55023,5.37%, 46.98%, 52.34%,-,0.6800000000000068%,770185
55025,20.62%, 39.30%, 59.92%,-,0.7800000000000011%,640198
55027,14.50%, 56.81%, 42.31%,-,0.8799999999999955%,90026b
55029,11.93%, 55.60%, 43.67%,-,0.7299999999999898%,8d016f
55031,36.52%, 31.49%, 68.01%,-,0.5%,5001ad
55033,11.64%, 43.83%, 55.47%,-,0.7000000000000028%,6f018d
55035,8.93%, 45.27%, 54.20%,-,0.5300000000000011%,73018a
55037,4.11%, 51.63%, 47.53%,-,0.8400000000000034%,830279
55039,15.97%, 57.59%, 41.62%,-,0.789999999999992%,92026a
55041,7.41%, 46.02%, 53.43%,-,0.5499999999999972%,750188
55043,3.21%, 51.32%, 48.12%,-,0.5600000000000023%,82017a
55045,12.45%, 55.73%, 43.27%,-,1.0%,8e026e
55047,26.17%, 62.72%, 36.55%,-,0.730000000000004%,9f015d
55049,0.33%, 49.60%, 49.93%,-,0.46999999999999886%,7e017f
55051,13.22%, 43.04%, 56.26%,-,0.7000000000000028%,6d018f
55053,4.91%, 47.29%, 52.20%,-,0.5099999999999909%,780185
55055,9.46%, 54.32%, 44.86%,-,0.8199999999999932%,8a0272
55057,13.10%, 56.21%, 43.11%,-,0.6800000000000068%,8f016d
55059,16.17%, 41.55%, 57.72%,-,0.730000000000004%,690193
55061,4.97%, 47.17%, 52.14%,-,0.6899999999999977%,780184
55063,1.49%, 48.90%, 50.39%,-,0.710000000000008%,7c0180
55065,1.99%, 50.69%, 48.70%,-,0.6099999999999994%,81017c
55067,6.86%, 53.17%, 46.31%,-,0.519999999999996%,870176
55069,5.03%, 47.03%, 52.06%,-,0.9099999999999966%,770284
55071,10.17%, 44.52%, 54.69%,-,0.789999999999992%,71028b
55073,0.36%, 49.44%, 49.79%,-,0.7700000000000102%,7e017e
55075,9.05%, 54.25%, 45.20%,-,0.5499999999999972%,8a0173
55077,10.71%, 54.95%, 44.24%,-,0.8100000000000023%,8c0270
55078,45.66%, 26.89%, 72.55%,-,0.5600000000000023%,4401b9
55079,22.73%, 38.30%, 61.04%,-,0.6599999999999966%,61019b
55081,4.68%, 52.06%, 47.38%,-,0.5600000000000023%,840178
55083,3.90%, 51.65%, 47.75%,-,0.5999999999999943%,830179
55085,4.57%, 51.88%, 47.31%,-,0.8100000000000023%,840278
55087,8.72%, 54.04%, 45.32%,-,0.6400000000000006%,890173
55089,28.59%, 63.94%, 35.35%,-,0.710000000000008%,a3015a
55091,18.32%, 40.36%, 58.68%,-,0.960000000000008%,660295
55093,17.68%, 40.87%, 58.55%,-,0.5800000000000125%,680195
55095,13.24%, 42.98%, 56.22%,-,0.8000000000000114%,6d028f
55097,14.93%, 42.25%, 57.18%,-,0.5699999999999932%,6b0191
55099,7.16%, 46.02%, 53.18%,-,0.7999999999999972%,750287
55101,4.29%, 47.42%, 51.72%,-,0.8599999999999994%,780283
55103,4.97%, 52.23%, 47.26%,-,0.5100000000000051%,850178
55105,2.40%, 48.43%, 50.83%,-,0.7400000000000091%,7b0181
55107,11.78%, 43.73%, 55.51%,-,0.7600000000000051%,6f018d
55109,6.65%, 46.25%, 52.90%,-,0.8499999999999943%,750286
55111,10.17%, 54.72%, 44.54%,-,0.7400000000000091%,8b0171
55113,0.44%, 49.88%, 49.43%,-,0.6899999999999977%,7f017e
55115,11.80%, 55.57%, 43.78%,-,0.6500000000000057%,8d016f
55117,0.09%, 49.75%, 49.66%,-,0.5900000000000034%,7e017e
55119,5.79%, 52.52%, 46.73%,-,0.75%,850177
55121,11.72%, 43.87%, 55.59%,-,0.539999999999992%,6f018d
55123,4.77%, 47.17%, 51.94%,-,0.8900000000000006%,780284
55125,21.20%, 60.09%, 38.89%,-,1.019999999999996%,990263
55127,19.74%, 59.50%, 39.77%,-,0.7299999999999898%,970165
55129,4.90%, 47.25%, 52.15%,-,0.5999999999999943%,780184
55131,20.77%, 60.01%, 39.24%,-,0.75%,990164
55133,22.08%, 60.76%, 38.68%,-,0.5600000000000023%,9a0162
55135,23.89%, 61.62%, 37.74%,-,0.6400000000000006%,9d0160
55137,16.58%, 57.91%, 41.33%,-,0.7600000000000051%,930169
55139,10.28%, 54.82%, 44.54%,-,0.6400000000000006%,8b0171
55141,1.45%, 50.38%, 48.93%,-,0.6899999999999977%,80017c
56001,1.47%, 49.87%, 48.40%,-,1.730000000000004%,7f047b
56003,37.43%, 68.16%, 30.73%,-,1.1099999999999994%,ad024e
56005,48.44%, 73.55%, 25.11%,-,1.3400000000000034%,bb0340
56007,13.04%, 55.70%, 42.66%,-,1.6400000000000006%,8e046c
56009,37.58%, 68.45%, 30.87%,-,0.6799999999999926%,ae014e
56011,54.57%, 76.34%, 21.77%,-,1.8900000000000006%,c20437
56013,20.65%, 59.59%, 38.95%,-,1.4599999999999937%,970363
56015,23.98%, 61.44%, 37.46%,-,1.0999999999999943%,9c025f
56017,29.69%, 64.11%, 34.42%,-,1.4699999999999989%,a30357
56019,48.08%, 72.81%, 24.74%, 2.03%,2.450000000000003%,b9063f
56021,13.36%, 56.04%, 42.68%,-,1.2800000000000011%,8e036c
56023,33.59%, 66.10%, 32.51%,-,1.3900000000000148%,a80352
56025,20.68%, 59.63%, 38.95%,-,1.4199999999999875%,980363
56027,39.55%, 69.27%, 29.72%,-,1.0100000000000051%,b0024b
56029,43.68%, 70.95%, 27.27%,-,1.7800000000000011%,b40445
56031,20.25%, 59.16%, 38.92%,-,1.9200000000000017%,960463
56033,12.29%, 55.48%, 43.19%,-,1.3300000000000125%,8d036e
56035,47.17%, 72.81%, 25.63%,-,1.5600000000000023%,b90341
56037,0.44%, 49.47%, 49.03%,-,1.5%,7e037d
56039,23.61%, 61.02%, 37.41%,-,1.5699999999999932%,9b045f
56041,28.03%, 62.97%, 34.94%, 2.04%,2.0900000000000034%,a00559
56043,35.59%, 67.36%, 31.77%,-,0.8700000000000045%,ab0251
56045,47.32%, 72.98%, 25.66%,-,1.3599999999999994%,ba0341
60010,0%,-,-,-,0,000000
60020,0%,-,-,-,0,000000
60030,0%,-,-,-,0,000000
60040,0%,-,-,-,0,000000
60050,0%,-,-,-,0,000000
66010,0%,-,-,-,0,000000
69085,0%,-,-,-,0,000000
69100,0%,-,-,-,0,000000
69110,0%,-,-,-,0,000000
69120,0%,-,-,-,0,000000
72001,0%,-,-,-,0,000000
72003,0%,-,-,-,0,000000
72005,0%,-,-,-,0,000000
72007,0%,-,-,-,0,000000
72009,0%,-,-,-,0,000000
72011,0%,-,-,-,0,000000
72013,0%,-,-,-,0,000000
72015,0%,-,-,-,0,000000
72017,0%,-,-,-,0,000000
72019,0%,-,-,-,0,000000
72021,0%,-,-,-,0,000000
72023,0%,-,-,-,0,000000
72025,0%,-,-,-,0,000000
72027,0%,-,-,-,0,000000
72029,0%,-,-,-,0,000000
72031,0%,-,-,-,0,000000
72033,0%,-,-,-,0,000000
72035,0%,-,-,-,0,000000
72037,0%,-,-,-,0,000000
72039,0%,-,-,-,0,000000
72041,0%,-,-,-,0,000000
72043,0%,-,-,-,0,000000
72045,0%,-,-,-,0,000000
72047,0%,-,-,-,0,000000
72049,0%,-,-,-,0,000000
72051,0%,-,-,-,0,000000
72053,0%,-,-,-,0,000000
72054,0%,-,-,-,0,000000
72055,0%,-,-,-,0,000000
72057,0%,-,-,-,0,000000
72059,0%,-,-,-,0,000000
72061,0%,-,-,-,0,000000
72063,0%,-,-,-,0,000000
72065,0%,-,-,-,0,000000
72067,0%,-,-,-,0,000000
72069,0%,-,-,-,0,000000
72071,0%,-,-,-,0,000000
72073,0%,-,-,-,0,000000
72075,0%,-,-,-,0,000000
72077,0%,-,-,-,0,000000
72079,0%,-,-,-,0,000000
72081,0%,-,-,-,0,000000
72083,0%,-,-,-,0,000000
72085,0%,-,-,-,0,000000
72087,0%,-,-,-,0,000000
72089,0%,-,-,-,0,000000
