id,margin,hoover,roosevelt,other,hex_color
50017,39.84%, 69.30%, 29.46%, 1.24%,b0034b
50019,33.67%, 66.40%, 32.73%, 0.87%,a90253
50021,9.51%, 54.24%, 44.73%, 1.03%,8a0272
50023,17.99%, 57.72%, 39.73%, 0.21%,930065
50025,33.14%, 66.02%, 32.88%, 1.11%,a80253
50027,35.97%, 67.16%, 31.18%, 1.66%,ab044f
51001,64.22%, 17.53%, 81.74%, 0.73%,2c01d0
51003,57.85%, 20.39%, 78.24%, 1.36%,3303c7
51005,8.19%, 45.30%, 53.50%, 1.20%,730388
51007,65.46%, 16.63%, 82.08%, 1.29%,2a03d1
51009,79.24%, 9.85%, 89.09%, 1.06%,1902e3
51011,68.74%, 15.26%, 83.99%, 0.75%,2601d6
51013,7.68%, 45.01%, 52.69%, 2.29%,720586
51015,25.14%, 36.37%, 61.51%, 2.12%,5c059c
51017,21.17%, 38.71%, 59.88%, 1.41%,620398
51019,65.42%, 16.57%, 81.99%, 1.45%,2a03d1
51021,16.74%, 41.00%, 57.74%, 1.25%,680393
51023,19.59%, 39.54%, 59.12%, 1.34%,640396
51025,91.92%, 3.65%, 95.58%, 0.77%,0901f3
51027,30.67%, 34.57%, 65.24%, 0.19%,5800a6
51029,61.10%, 18.72%, 79.82%, 1.47%,2f03cb
51031,68.83%, 14.89%, 83.72%, 1.39%,2503d5
51033,59.09%, 19.79%, 78.89%, 1.32%,3203c9
51035,2.51%, 48.28%, 50.79%, 0.93%,7b0281
51036,47.76%, 25.37%, 73.13%, 1.49%,4003ba
51037,76.57%, 11.44%, 88.02%, 0.54%,1d01e0
51041,42.99%, 26.91%, 69.90%, 0.96%,4402b2
51043,73.69%, 12.74%, 86.43%, 0.82%,2002dc
51045,35.92%, 31.26%, 67.18%, 1.55%,4f03ab
51047,52.30%, 23.40%, 75.70%, 0.90%,3b02c1
51049,70.23%, 13.82%, 84.05%, 2.14%,2305d6
51051,36.28%, 31.67%, 67.95%, 0.39%,5000ad
51053,81.05%, 9.12%, 90.18%, 0.70%,1701e5
51057,60.88%, 19.27%, 80.15%, 0.57%,3101cc
51059,32.40%, 32.93%, 65.33%, 1.73%,5304a6
51061,67.61%, 15.82%, 83.43%, 0.75%,2801d4
51063,20.09%, 59.99%, 39.90%, 0.11%,980065
51065,52.47%, 22.92%, 75.39%, 1.69%,3a04c0
51067,46.57%, 26.39%, 72.96%, 0.65%,4301ba
51069,53.57%, 22.62%, 76.19%, 1.19%,3903c2
51071,26.34%, 36.26%, 62.60%, 1.14%,5c029f
51073,52.52%, 23.12%, 75.64%, 1.24%,3a03c0
51075,57.16%, 20.49%, 77.65%, 1.85%,3404c6
51077,17.23%, 41.03%, 58.26%, 0.71%,680194
51079,20.86%, 39.57%, 60.43%,-,64009a
51081,71.52%, 13.81%, 85.33%, 0.86%,2302d9
51083,84.80%, 7.05%, 91.85%, 1.10%,1102ea
51085,62.69%, 17.87%, 80.56%, 1.58%,2d04cd
51087,30.12%, 33.32%, 63.43%, 0.54%,5401a1
51089,53.49%, 22.75%, 76.25%, 1.00%,3a02c2
51091,13.01%, 42.36%, 55.37%, 0.24%,6c008d
51093,54.75%, 22.27%, 77.02%, 0.71%,3801c4
51095,43.76%, 27.29%, 71.06%, 1.65%,4504b5
51097,40.00%, 28.79%, 68.79%, 0.37%,4900af
51099,39.88%, 29.77%, 69.65%, 0.59%,4b01b1
51101,54.10%, 22.01%, 76.12%, 1.87%,3804c2
51103,39.59%, 29.34%, 68.93%, 1.73%,4a04af
51105,18.45%, 40.39%, 58.84%, 0.77%,660196
51107,59.92%, 19.54%, 79.45%, 1.01%,3102ca
51109,40.05%, 28.57%, 68.62%, 2.81%,4807ae
51111,84.12%, 7.38%, 91.50%, 1.12%,1202e9
51113,23.70%, 37.83%, 61.52%, 0.65%,60019c
51115,14.21%, 42.29%, 56.50%, 1.21%,6b0390
51117,77.20%, 11.10%, 88.30%, 0.61%,1c01e1
51119,63.07%, 17.12%, 80.19%, 2.70%,2b06cc
51121,8.31%, 44.70%, 53.01%, 2.29%,710587
51125,71.62%, 13.98%, 85.61%, 0.41%,2301da
51127,42.12%, 28.33%, 70.44%, 1.23%,4803b3
51131,61.26%, 18.90%, 80.15%, 0.95%,3002cc
51133,43.55%, 27.71%, 71.27%, 1.02%,4602b5
51135,64.09%, 16.58%, 80.67%, 0.42%,2a01cd
51137,60.24%, 19.72%, 79.96%, 0.32%,3200cb
51139,18.68%, 39.93%, 58.61%, 1.46%,650395
51141,46.20%, 26.23%, 72.42%, 1.35%,4203b8
51143,64.27%, 17.08%, 81.35%, 1.56%,2b03cf
51145,58.56%, 19.46%, 78.02%,-,3100c6
51147,64.66%, 16.37%, 81.04%, 0.33%,2900ce
51149,67.04%, 15.99%, 83.03%, 0.97%,2802d3
51153,58.36%, 20.24%, 78.61%, 1.15%,3302c8
51155,34.89%, 32.11%, 66.99%, 0.90%,5102aa
51157,64.72%, 17.22%, 81.94%, 0.83%,2b02d0
51159,40.82%, 29.14%, 69.95%, 0.91%,4a02b2
51161,18.86%, 39.93%, 58.79%, 1.29%,650395
51163,36.39%, 30.97%, 67.35%, 1.68%,4e04ab
51165,10.89%, 42.96%, 53.85%, 0.86%,6d0289
51167,40.42%, 29.67%, 70.09%, 0.24%,4b00b2
51169,12.08%, 43.56%, 55.64%, 0.81%,6f028d
51171,2.32%, 48.19%, 50.51%, 1.30%,7a0380
51173,10.58%, 43.92%, 54.50%, 1.57%,6f048a
51175,75.47%, 11.69%, 87.15%, 1.16%,1d02de
51177,38.19%, 30.17%, 68.35%, 1.48%,4c03ae
51179,23.26%, 38.12%, 61.38%, 0.50%,61019c
51181,78.80%, 9.92%, 88.72%, 1.36%,1903e2
51183,68.61%, 14.79%, 83.39%, 1.82%,2504d4
51185,14.87%, 42.10%, 56.97%, 0.92%,6b0291
51187,49.52%, 24.93%, 74.46%, 0.61%,3f01bd
51191,21.83%, 38.34%, 60.17%, 1.49%,610399
51193,50.06%, 24.74%, 74.80%, 0.47%,3f01be
51195,37.07%, 31.06%, 68.13%, 0.81%,4f02ad
51197,7.95%, 45.61%, 53.56%, 0.83%,740288
51199,18.41%, 38.43%, 56.84%, 0.62%,610190
51510,41.63%, 28.66%, 70.29%, 1.05%,4902b3
51515,0%,-,-,-,000000
51520,59.70%, 19.39%, 79.09%, 1.52%,3103c9
51530,23.74%, 35.16%, 58.90%, 1.60%,590496
51540,51.53%, 24.00%, 75.53%, 0.47%,3d01c0
51550,0%,-,-,-,000000
51570,0%,-,-,-,000000
51580,0%,-,-,-,000000
51590,49.42%, 23.99%, 73.41%, 2.59%,3d06bb
51595,0%,-,-,-,000000
51600,0%,-,-,-,000000
51610,0%,-,-,-,000000
51620,0%,-,-,-,000000
51630,37.45%, 30.73%, 68.18%, 1.09%,4e02ad
51640,0%,-,-,-,000000
51650,44.10%, 27.12%, 71.22%, 1.66%,4504b5
51660,19.50%, 39.30%, 58.81%, 1.89%,640495
51670,46.59%, 25.91%, 72.50%, 1.59%,4204b8
51678,0%,-,-,-,000000
51680,49.76%, 24.31%, 74.07%, 1.62%,3d04bc
51683,0%,-,-,-,000000
51685,0%,-,-,-,000000
51690,55.01%, 22.13%, 77.14%, 0.73%,3801c4
51700,27.60%, 35.20%, 62.80%, 2.00%,5905a0
51710,32.75%, 32.69%, 65.45%, 1.86%,5304a6
51720,0%,-,-,-,000000
51730,58.61%, 20.08%, 78.69%, 1.23%,3303c8
51735,0%,-,-,-,000000
51740,28.41%, 34.76%, 63.17%, 2.08%,5805a1
51750,22.11%, 37.51%, 59.63%, 2.86%,5f0798
51760,43.66%, 27.09%, 70.75%, 2.17%,4505b4
51770,31.66%, 33.49%, 65.15%, 1.36%,5503a6
51775,0%,-,-,-,000000
51790,28.10%, 35.43%, 63.54%, 1.03%,5a02a2
51800,58.12%, 20.59%, 78.71%, 0.70%,3401c8
51810,0%,-,-,-,000000
51820,0%,-,-,-,000000
51830,57.03%, 19.60%, 76.63%, 0.40%,3101c3
51840,25.18%, 36.54%, 61.73%, 1.73%,5d049d
53001,26.21%, 35.68%, 61.89%, 2.43%,5a069d
53003,33.88%, 31.45%, 65.33%, 3.21%,5008a6
53005,20.43%, 36.85%, 57.28%, 2.76%,5d0792
53007,12.50%, 40.29%, 52.79%, 1.09%,660286
53009,27.65%, 24.81%, 52.46%, 2.27%,3f0585
53011,27.72%, 32.33%, 60.05%, 2.82%,520799
53013,33.81%, 31.07%, 64.88%, 1.31%,4f03a5
53015,15.08%, 33.90%, 48.98%, 2.13%,56057c
53017,22.67%, 35.07%, 57.73%, 2.29%,590593
53019,49.34%, 22.28%, 71.63%, 0.48%,3801b6
53021,28.39%, 33.89%, 62.27%, 0.93%,56029e
53023,9.89%, 44.42%, 54.32%, 1.26%,71038a
53025,22.24%, 34.85%, 57.10%, 0.50%,580191
53027,28.04%, 27.89%, 55.92%, 2.20%,47058e
53029,26.82%, 30.17%, 56.99%, 2.70%,4c0691
53031,31.89%, 29.14%, 61.03%, 1.68%,4a049b
53033,24.67%, 34.42%, 59.09%, 0.76%,570196
53035,46.12%, 24.45%, 70.57%, 2.43%,3e06b3
53037,34.46%, 29.37%, 63.82%, 2.60%,4a06a2
53039,22.51%, 36.65%, 59.15%, 4.20%,5d0a96
53041,24.41%, 29.80%, 54.21%, 1.21%,4b038a
53043,21.26%, 38.04%, 59.30%, 2.66%,610697
53045,30.39%, 25.50%, 55.89%, 1.31%,41038e
53047,24.36%, 32.78%, 57.13%, 1.77%,530491
53049,24.37%, 31.08%, 55.46%, 2.51%,4f068d
53051,33.21%, 30.97%, 64.18%, 0.76%,4e01a3
53053,29.77%, 29.09%, 58.86%, 0.92%,4a0296
53055,11.93%, 40.44%, 52.37%, 1.20%,670385
53057,29.87%, 30.57%, 60.45%, 1.74%,4d049a
53059,33.52%, 30.37%, 63.89%, 2.12%,4d05a2
53061,29.20%, 30.07%, 59.27%, 1.01%,4c0297
53063,18.59%, 38.15%, 56.74%, 1.10%,610290
53065,28.81%, 32.13%, 60.94%, 2.20%,51059b
53067,15.06%, 30.91%, 45.97%, 2.16%,4e0575
53069,21.11%, 32.40%, 53.52%, 2.27%,520588
53071,8.75%, 44.00%, 52.75%, 0.65%,700186
53073,9.33%, 41.11%, 50.44%, 3.94%,680a80
53075,11.06%, 42.93%, 53.99%, 0.71%,6d0189
53077,10.17%, 41.54%, 51.70%, 1.54%,690383
54001,7.18%, 45.52%, 52.71%, 1.77%,740486
54003,4.72%, 47.09%, 51.81%, 1.09%,780284
54005,25.21%, 37.06%, 62.26%, 0.68%,5e019e
54007,25.70%, 36.85%, 62.55%, 0.60%,5d019f
54009,9.87%, 43.56%, 53.43%, 0.61%,6f0188
54011,13.11%, 42.91%, 56.01%, 1.08%,6d028e
54013,33.34%, 33.11%, 66.45%, 0.44%,5401a9
54015,10.82%, 44.43%, 55.25%, 0.33%,71008c
54017,17.72%, 58.86%, 41.14%,-,960068
54019,16.80%, 41.24%, 58.04%, 0.72%,690194
54021,39.01%, 30.13%, 69.14%, 0.73%,4c01b0
54023,45.35%, 72.15%, 26.80%, 1.05%,b70244
54025,29.66%, 34.81%, 64.47%, 0.72%,5801a4
54027,48.58%, 25.22%, 73.80%, 0.98%,4002bc
54029,2.98%, 46.94%, 49.92%, 0.76%,77017f
54031,37.83%, 30.78%, 68.61%, 0.61%,4e01ae
54033,10.31%, 43.90%, 54.21%, 1.89%,6f048a
54035,0.57%, 49.71%, 50.29%,-,7e0080
54037,50.79%, 24.36%, 75.15%, 0.49%,3e01bf
54039,4.23%, 47.39%, 51.61%, 1.00%,780283
54041,8.11%, 45.31%, 53.42%, 1.26%,730388
54043,11.36%, 44.32%, 55.68%,-,71008d
54045,7.93%, 45.88%, 53.81%, 0.30%,740089
54047,12.99%, 56.35%, 43.36%, 0.28%,8f006e
54049,11.33%, 42.89%, 54.22%, 0.68%,6d018a
54051,3.69%, 47.40%, 51.09%, 1.51%,780382
54053,3.81%, 47.70%, 51.52%, 0.78%,790183
54055,17.76%, 40.93%, 58.69%, 0.39%,680095
54057,4.75%, 50.95%, 46.21%, 0.26%,810075
54059,5.19%, 47.28%, 52.46%, 0.26%,780085
54061,9.90%, 43.79%, 53.69%, 2.52%,6f0688
54063,4.63%, 47.67%, 52.30%, 0.03%,790085
54065,20.79%, 59.78%, 38.99%, 1.23%,980363
54067,18.06%, 40.50%, 58.56%, 0.95%,670295
54069,7.97%, 45.25%, 53.22%, 1.52%,730387
54071,25.40%, 37.11%, 62.52%, 0.37%,5e009f
54073,9.67%, 44.82%, 54.50%, 0.68%,72018a
54075,14.66%, 42.34%, 57.00%, 0.66%,6b0191
54077,13.11%, 56.05%, 42.94%, 1.01%,8e026d
54079,9.05%, 44.94%, 53.99%, 1.07%,720289
54081,14.83%, 42.25%, 57.08%, 0.67%,6b0191
54083,36.43%, 31.29%, 67.72%, 0.99%,4f02ac
54085,11.97%, 55.42%, 43.45%, 1.13%,8d026e
54087,7.75%, 46.12%, 53.88%,-,750089
54089,27.79%, 35.74%, 63.53%, 0.73%,5b01a2
54091,5.27%, 46.54%, 51.82%, 1.64%,760484
54093,18.74%, 39.71%, 58.45%, 1.84%,650495
54095,18.03%, 58.44%, 40.41%, 1.16%,950267
54097,23.28%, 61.23%, 37.95%, 0.82%,9c0260
54099,29.55%, 34.89%, 64.44%, 0.67%,5801a4
54101,34.39%, 32.53%, 66.92%, 0.55%,5201aa
54103,28.98%, 35.10%, 64.08%, 0.82%,5902a3
54105,13.18%, 42.75%, 55.93%, 1.32%,6d038e
54107,4.48%, 47.30%, 51.78%, 0.92%,780284
54109,4.63%, 47.69%, 52.31%,-,790085
55001,45.54%, 26.35%, 71.89%, 1.76%,4304b7
55003,33.13%, 31.77%, 64.90%, 1.28%,5103a5
55005,30.43%, 32.92%, 63.35%, 0.97%,5302a1
55007,17.73%, 38.14%, 55.88%, 2.44%,61068e
55009,46.46%, 25.87%, 72.34%, 1.79%,4104b8
55011,30.65%, 34.03%, 64.68%, 1.29%,5603a4
55013,30.16%, 33.42%, 63.58%, 0.65%,5501a2
55015,62.96%, 17.88%, 80.84%, 1.28%,2d03ce
55017,27.22%, 35.71%, 62.92%, 1.37%,5b03a0
55019,43.67%, 26.10%, 69.77%, 1.11%,4202b1
55021,25.55%, 36.43%, 61.98%, 1.58%,5c049e
55023,41.53%, 28.71%, 70.24%, 1.05%,4902b3
55025,16.22%, 39.90%, 56.13%, 0.36%,65008f
55027,51.72%, 23.34%, 75.06%, 1.60%,3b04bf
55029,24.67%, 36.95%, 61.61%, 1.44%,5e039d
55031,9.64%, 41.63%, 51.27%, 1.23%,6a0382
55033,11.40%, 42.80%, 54.19%, 0.54%,6d018a
55035,0.51%, 48.80%, 49.31%, 1.90%,7c047d
55037,14.39%, 40.94%, 55.33%, 1.38%,68038d
55039,30.82%, 33.74%, 64.56%, 1.70%,5604a4
55041,53.53%, 22.50%, 76.03%, 1.46%,3903c1
55043,23.34%, 37.60%, 60.94%, 1.46%,5f039b
55045,25.30%, 36.42%, 61.73%, 1.85%,5c049d
55047,33.92%, 32.61%, 66.53%, 0.87%,5302a9
55049,19.20%, 39.63%, 58.82%, 1.55%,650395
55051,41.07%, 25.29%, 66.36%, 0.45%,4001a9
55053,30.92%, 33.50%, 64.42%, 2.08%,5505a4
55055,37.50%, 30.78%, 68.28%, 0.95%,4e02ae
55057,39.37%, 29.37%, 68.75%, 1.88%,4a04af
55059,29.56%, 30.57%, 60.13%, 1.05%,4d0299
55061,70.58%, 14.36%, 84.94%, 0.70%,2401d8
55063,25.15%, 36.94%, 62.10%, 0.96%,5e029e
55065,19.97%, 39.52%, 59.49%, 0.99%,640297
55067,45.11%, 26.44%, 71.56%, 2.00%,4305b6
55069,25.81%, 35.76%, 61.57%, 2.67%,5b069d
55071,53.46%, 21.98%, 75.44%, 0.27%,3800c0
55073,46.88%, 25.24%, 72.13%, 0.26%,4000b7
55075,10.33%, 43.08%, 53.41%, 0.39%,6d0088
55077,29.04%, 34.80%, 63.84%, 1.35%,5803a2
55078,0%,-,-,-,000000
55079,44.53%, 21.09%, 65.62%, 0.62%,3501a7
55081,37.52%, 30.36%, 67.88%, 1.76%,4d04ad
55083,37.24%, 30.80%, 68.04%, 1.16%,4e02ad
55085,36.89%, 28.82%, 65.70%, 0.42%,4901a7
55087,30.53%, 33.91%, 64.44%, 1.65%,5604a4
55089,64.08%, 16.51%, 80.59%, 0.24%,2a00cd
55091,24.93%, 36.86%, 61.79%, 1.34%,5d039d
55093,7.24%, 44.32%, 51.57%, 0.55%,710183
55095,21.62%, 37.10%, 58.72%, 0.71%,5e0195
55097,44.94%, 26.79%, 71.72%, 1.49%,4403b6
55099,32.37%, 31.32%, 63.69%, 2.15%,4f05a2
55101,27.82%, 32.49%, 60.31%, 0.82%,520299
55103,10.37%, 43.79%, 54.16%, 2.04%,6f058a
55105,14.04%, 56.07%, 42.03%, 1.90%,8e046b
55107,23.14%, 35.90%, 59.04%, 0.94%,5b0296
55109,21.64%, 37.94%, 59.58%, 0.44%,600197
55111,20.01%, 39.35%, 59.36%, 1.29%,640397
55113,32.49%, 31.86%, 64.35%, 0.81%,5102a4
55115,49.61%, 23.63%, 73.24%, 0.38%,3c00ba
55117,39.66%, 27.96%, 67.62%, 0.56%,4701ac
55119,52.33%, 18.61%, 70.94%, 0.67%,2f01b4
55121,33.25%, 32.81%, 66.06%, 1.13%,5302a8
55123,32.68%, 32.89%, 65.57%, 1.53%,5303a7
55125,27.06%, 34.29%, 61.34%, 2.26%,57059c
55127,7.19%, 52.91%, 45.72%, 1.37%,860374
55129,25.83%, 34.68%, 60.51%, 0.62%,58019a
55131,57.91%, 20.11%, 78.02%, 1.88%,3304c6
55133,21.89%, 37.76%, 59.65%, 0.30%,600098
55135,22.88%, 37.54%, 60.42%, 2.03%,5f059a
55137,9.27%, 44.28%, 53.56%, 2.16%,700588
55139,14.67%, 41.31%, 55.98%, 0.58%,69018e
55141,37.55%, 30.10%, 67.65%, 2.25%,4c05ac
56001,7.26%, 43.13%, 50.39%, 0.11%,6d0080
56003,3.92%, 51.15%, 47.23%, 1.62%,820478
56005,19.03%, 38.96%, 57.99%, 0.27%,630093
56007,14.74%, 41.16%, 55.90%, 0.49%,68018e
56009,8.37%, 45.13%, 53.49%, 1.38%,730388
56011,10.57%, 44.01%, 54.58%, 1.41%,70038b
56013,20.94%, 38.77%, 59.72%, 1.51%,620398
56015,12.88%, 42.57%, 55.45%, 1.98%,6c058d
56017,30.77%, 31.53%, 62.30%, 0.51%,50019e
56019,2.99%, 47.05%, 50.04%,-,77007f
56021,2.92%, 46.77%, 49.69%, 0.04%,77007e
56023,15.03%, 41.76%, 56.79%, 1.45%,6a0390
56025,20.89%, 37.87%, 58.76%, 0.14%,600095
56027,15.06%, 41.56%, 56.61%, 1.83%,690490
56029,11.79%, 42.59%, 54.38%, 0.03%,6c008a
56031,12.78%, 39.46%, 52.24%, 0.14%,640085
56033,21.31%, 38.34%, 59.65%, 0.01%,610098
56035,10.32%, 43.69%, 54.01%, 0.17%,6f0089
56037,37.15%, 29.26%, 66.40%, 0.92%,4a02a9
56039,26.28%, 36.41%, 62.69%, 0.90%,5c029f
56041,13.79%, 42.26%, 56.05%, 1.69%,6b048e
56043,17.02%, 40.61%, 57.62%, 1.77%,670492
56045,26.39%, 35.81%, 62.19%, 2.00%,5b059e
60010,0%,-,-,-,000000
60020,0%,-,-,-,000000
60030,0%,-,-,-,000000
60040,0%,-,-,-,000000
60050,0%,-,-,-,000000
66010,0%,-,-,-,000000
69085,0%,-,-,-,000000
69100,0%,-,-,-,000000
69110,0%,-,-,-,000000
69120,0%,-,-,-,000000
72001,0%,-,-,-,000000
72003,0%,-,-,-,000000
72005,0%,-,-,-,000000
72007,0%,-,-,-,000000
72009,0%,-,-,-,000000
72011,0%,-,-,-,000000
72013,0%,-,-,-,000000
72015,0%,-,-,-,000000
72017,0%,-,-,-,000000
72019,0%,-,-,-,000000
72021,0%,-,-,-,000000
72023,0%,-,-,-,000000
72025,0%,-,-,-,000000
72027,0%,-,-,-,000000
72029,0%,-,-,-,000000
72031,0%,-,-,-,000000
72033,0%,-,-,-,000000
72035,0%,-,-,-,000000
72037,0%,-,-,-,000000
72039,0%,-,-,-,000000
72041,0%,-,-,-,000000
72043,0%,-,-,-,000000
72045,0%,-,-,-,000000
72047,0%,-,-,-,000000
72049,0%,-,-,-,000000
72051,0%,-,-,-,000000
72053,0%,-,-,-,000000
72054,0%,-,-,-,000000
72055,0%,-,-,-,000000
72057,0%,-,-,-,000000
72059,0%,-,-,-,000000
72061,0%,-,-,-,000000
72063,0%,-,-,-,000000
72065,0%,-,-,-,000000
72067,0%,-,-,-,000000
72069,0%,-,-,-,000000
72071,0%,-,-,-,000000
72073,0%,-,-,-,000000
72075,0%,-,-,-,000000
72077,0%,-,-,-,000000
72079,0%,-,-,-,000000
72081,0%,-,-,-,000000
72083,0%,-,-,-,000000
72085,0%,-,-,-,000000
72087,0%,-,-,-,000000
72089,0%,-,-,-,000000
72091,0%,-,-,-,000000
72093,0%,-,-,-,000000
72095,0%,-,-,-,000000
72097,0%,-,-,-,000000
72099,0%,-,-,-,000000
72101,0%,-,-,-,000000
72103,0%,-,-,-,000000
72105,0%,-,-,-,000000
72107,0%,-,-,-,000000
72109,0%,-,-,-,000000
72111,0%,-,-,-,000000
72113,0%,-,-,-,000000
72115,0%,-,-,-,000000
72117,0%,-,-,-,000000
72119,0%,-,-,-,000000
72121,0%,-,-,-,000000
72123,0%,-,-,-,000000
72125,0%,-,-,-,000000
72127,0%,-,-,-,000000
72129,0%,-,-,-,000000
72131,0%,-,-,-,000000
72133,0%,-,-,-,000000
72135,0%,-,-,-,000000
72137,0%,-,-,-,000000
72139,0%,-,-,-,000000
72141,0%,-,-,-,000000
72143,0%,-,-,-,000000
72145,0%,-,-,-,000000
72147,0%,-,-,-,000000
72149,0%,-,-,-,000000
72151,0%,-,-,-,000000
72153,0%,-,-,-,000000
74300,0%,-,-,-,000000
78010,0%,-,-,-,000000
78020,0%,-,-,-,000000
78030,0%,-,-,-,000000
