id,margin,bush,kerry,trash1,trash2,trash1,other,hex_color
50019,5.42%, 46.28%, 51.71%,-,-, 2.01%,2.009999999999991%,760583
50021,4.73%, 46.62%, 51.34%,-,-, 2.04%,2.039999999999992%,760582
50023,24.54%, 36.44%, 60.98%,-,-, 2.58%,2.5800000000000125%,5c069b
50025,35.21%, 31.22%, 66.43%,-,-, 2.35%,2.3499999999999943%,4f05a9
50027,22.98%, 37.35%, 60.33%,-,-, 2.32%,2.319999999999993%,5f0599
51001,16.53%, 57.85%, 41.31%,-,-, 0.84%,0.8400000000000034%,930269
51003,2.06%, 48.46%, 50.51%,-,-, 1.03%,1.0300000000000011%,7b0280
51005,10.55%, 55.07%, 44.52%,-,-, 0.42%,0.4099999999999966%,8c0171
51007,30.33%, 64.83%, 34.50%,-,-, 0.67%,0.6700000000000017%,a50157
51009,22.78%, 61.11%, 38.33%,-,-, 0.56%,0.5600000000000023%,9b0161
51011,32.68%, 65.60%, 32.92%,-,-, 1.47%,1.480000000000004%,a70353
51013,36.29%, 31.31%, 67.60%,-,-, 1.09%,1.0900000000000034%,4f02ac
51015,50.77%, 74.40%, 23.63%,-,-, 1.97%,1.9699999999999989%,bd053c
51017,26.47%, 62.75%, 36.28%,-,-, 0.96%,0.9699999999999989%,a0025c
51019,40.83%, 69.82%, 28.98%,-,-, 1.20%,1.2000000000000028%,b20349
51021,38.95%, 68.48%, 29.53%,-,-, 1.99%,1.9899999999999949%,ae054b
51023,38.39%, 68.78%, 30.39%,-,-, 0.83%,0.8299999999999983%,af024d
51025,17.47%, 41.18%, 58.65%,-,-, 0.17%,0.1700000000000017%,690095
51027,7.81%, 45.85%, 53.67%,-,-, 0.48%,0.47999999999998977%,740188
51029,6.57%, 52.85%, 46.28%,-,-, 0.88%,0.8700000000000045%,860276
51031,39.26%, 69.10%, 29.84%,-,-, 1.06%,1.0600000000000023%,b0024c
51033,1.22%, 50.22%, 49.01%,-,-, 0.77%,0.7700000000000102%,80017c
51035,35.33%, 67.39%, 32.06%,-,-, 0.55%,0.5499999999999972%,ab0151
51036,26.20%, 36.46%, 62.66%,-,-, 0.87%,0.8799999999999955%,5c029f
51037,17.34%, 58.22%, 40.88%,-,-, 0.90%,0.9000000000000057%,940268
51041,25.71%, 62.58%, 36.88%,-,-, 0.54%,0.539999999999992%,9f015e
51043,16.02%, 57.51%, 41.49%,-,-, 1.00%,1.0%,920269
51045,30.71%, 65.09%, 34.38%,-,-, 0.53%,0.5300000000000011%,a50157
51047,29.16%, 64.25%, 35.09%,-,-, 0.66%,0.6599999999999966%,a30159
51049,15.90%, 57.61%, 41.71%,-,-, 0.68%,0.6800000000000068%,92016a
51051,2.30%, 48.49%, 50.78%,-,-, 0.73%,0.7299999999999898%,7b0181
51053,14.98%, 57.14%, 42.15%,-,-, 0.71%,0.710000000000008%,91016b
51057,6.84%, 53.04%, 46.20%,-,-, 0.76%,0.7599999999999909%,870175
51059,7.30%, 45.94%, 53.25%,-,-, 0.81%,0.8100000000000023%,750287
51061,27.74%, 63.55%, 35.81%,-,-, 0.64%,0.6400000000000006%,a2015b
51063,24.86%, 61.81%, 36.95%,-,-, 1.25%,1.2399999999999949%,9d035e
51065,18.65%, 58.94%, 40.29%,-,-, 0.77%,0.7700000000000102%,960166
51067,27.21%, 63.21%, 36.01%,-,-, 0.78%,0.7800000000000011%,a1015b
51069,36.91%, 67.93%, 31.02%,-,-, 1.05%,1.0499999999999972%,ad024f
51071,16.98%, 57.62%, 40.64%,-,-, 1.75%,1.740000000000009%,920467
51073,36.61%, 67.86%, 31.26%,-,-, 0.88%,0.8799999999999955%,ad024f
51075,29.84%, 64.50%, 34.66%,-,-, 0.84%,0.8400000000000034%,a40258
51077,31.18%, 65.22%, 34.05%,-,-, 0.73%,0.730000000000004%,a60156
51079,33.58%, 65.86%, 32.28%,-,-, 1.86%,1.8599999999999994%,a70452
51081,18.37%, 40.68%, 59.04%,-,-, 0.28%,0.28000000000000114%,670096
51083,14.62%, 57.06%, 42.44%,-,-, 0.50%,0.5%,91016c
51085,43.26%, 71.36%, 28.10%,-,-, 0.54%,0.539999999999992%,b50147
51087,8.20%, 53.82%, 45.62%,-,-, 0.56%,0.5600000000000023%,890174
51089,14.95%, 56.94%, 41.99%,-,-, 1.06%,1.0699999999999932%,91026b
51091,30.26%, 64.61%, 34.34%,-,-, 1.05%,1.0499999999999972%,a40257
51093,25.57%, 62.56%, 36.99%,-,-, 0.45%,0.44999999999998863%,9f015e
51095,22.56%, 60.95%, 38.39%,-,-, 0.67%,0.6599999999999966%,9b0161
51097,7.03%, 52.86%, 45.83%,-,-, 1.31%,1.3100000000000023%,860374
51099,30.11%, 64.69%, 34.58%,-,-, 0.73%,0.730000000000004%,a40158
51101,28.54%, 63.98%, 35.45%,-,-, 0.57%,0.5699999999999932%,a3015a
51103,20.02%, 59.78%, 39.76%,-,-, 0.47%,0.46000000000000796%,980165
51105,16.98%, 57.97%, 40.99%,-,-, 1.03%,1.039999999999992%,930268
51107,12.09%, 55.69%, 43.60%,-,-, 0.72%,0.710000000000008%,8e016f
51109,18.60%, 58.85%, 40.25%,-,-, 0.90%,0.9000000000000057%,960266
51111,9.46%, 54.49%, 45.03%,-,-, 0.48%,0.47999999999998977%,8a0172
51113,23.91%, 61.61%, 37.70%,-,-, 0.69%,0.6899999999999977%,9d0160
51115,37.20%, 68.18%, 30.98%,-,-, 0.84%,0.8399999999999892%,ad024e
51117,15.85%, 57.27%, 41.42%,-,-, 1.31%,1.3100000000000023%,920369
51119,26.45%, 62.04%, 35.60%,-,-, 2.36%,2.3599999999999994%,9e065a
51121,9.34%, 54.16%, 44.83%,-,-, 1.01%,1.0100000000000051%,8a0272
51125,0.06%, 49.57%, 49.63%,-,-, 0.80%,0.7999999999999972%,7e027e
51127,37.39%, 68.13%, 30.75%,-,-, 1.12%,1.1200000000000045%,ad024e
51131,1.93%, 48.54%, 50.46%,-,-, 1.00%,1.0%,7b0280
51133,20.03%, 59.79%, 39.76%,-,-, 0.45%,0.45000000000000284%,980165
51135,11.08%, 54.78%, 43.70%,-,-, 1.53%,1.519999999999996%,8b036f
51137,21.15%, 59.94%, 38.79%,-,-, 1.27%,1.2700000000000102%,980362
51139,30.17%, 64.78%, 34.61%,-,-, 0.60%,0.6099999999999994%,a50158
51141,35.73%, 67.04%, 31.31%,-,-, 1.66%,1.6499999999999915%,aa044f
51143,30.63%, 64.46%, 33.83%,-,-, 1.71%,1.710000000000008%,a40456
51145,48.04%, 73.62%, 25.59%,-,-, 0.79%,0.789999999999992%,bb0241
51147,0.83%, 48.81%, 49.64%,-,-, 1.54%,1.5499999999999972%,7c037e
51149,23.13%, 61.35%, 38.22%,-,-, 0.43%,0.4300000000000068%,9c0161
51153,6.44%, 52.84%, 46.40%,-,-, 0.77%,0.7599999999999909%,860176
51155,24.27%, 61.53%, 37.26%,-,-, 1.21%,1.210000000000008%,9c035f
51157,8.27%, 53.63%, 45.36%,-,-, 1.01%,1.009999999999991%,880273
51159,24.96%, 61.95%, 36.98%,-,-, 1.07%,1.0699999999999932%,9d025e
51161,30.90%, 65.14%, 34.24%,-,-, 0.63%,0.6200000000000045%,a60157
51163,19.44%, 58.95%, 39.51%,-,-, 1.55%,1.539999999999992%,960364
51165,49.51%, 74.40%, 24.89%,-,-, 0.71%,0.7099999999999937%,bd013f
51167,7.97%, 53.20%, 45.23%,-,-, 1.57%,1.5699999999999932%,870473
51169,31.65%, 65.00%, 33.35%,-,-, 1.65%,1.6500000000000057%,a50455
51171,38.69%, 68.94%, 30.25%,-,-, 0.82%,0.8100000000000023%,af024d
51173,30.55%, 64.18%, 33.63%,-,-, 2.19%,2.1899999999999977%,a30555
51175,7.84%, 53.63%, 45.80%,-,-, 0.57%,0.5699999999999932%,880174
51177,26.19%, 62.77%, 36.58%,-,-, 0.65%,0.6500000000000057%,a0015d
51179,24.56%, 61.98%, 37.42%,-,-, 0.60%,0.5999999999999943%,9e015f
51181,11.67%, 43.81%, 55.48%,-,-, 0.71%,0.710000000000008%,6f018d
51183,12.20%, 43.50%, 55.70%,-,-, 0.81%,0.7999999999999972%,6e028e
51185,16.33%, 57.43%, 41.10%,-,-, 1.47%,1.4699999999999989%,920368
51187,23.88%, 61.13%, 37.25%,-,-, 1.61%,1.6200000000000045%,9b045e
51191,32.91%, 65.51%, 32.60%,-,-, 1.89%,1.8899999999999864%,a70453
51193,0.92%, 50.13%, 49.21%,-,-, 0.66%,0.6599999999999966%,7f017d
51195,17.66%, 58.20%, 40.54%,-,-, 1.26%,1.259999999999991%,940367
51197,37.48%, 68.47%, 30.99%,-,-, 0.54%,0.5400000000000063%,ae014f
51199,30.52%, 64.91%, 34.39%,-,-, 0.70%,0.7000000000000028%,a50157
51510,34.58%, 32.26%, 66.84%,-,-, 0.90%,0.9000000000000057%,5202aa
51515,16.92%, 57.91%, 40.99%,-,-, 1.10%,1.0999999999999943%,930268
51520,27.89%, 63.58%, 35.69%,-,-, 0.73%,0.730000000000004%,a2015b
51530,20.13%, 59.31%, 39.18%,-,-, 1.51%,1.509999999999991%,970363
51540,44.76%, 27.00%, 71.77%,-,-, 1.23%,1.230000000000004%,4403b7
51550,14.79%, 57.11%, 42.32%,-,-, 0.56%,0.5699999999999932%,91016b
51570,49.42%, 74.46%, 25.04%,-,-, 0.50%,0.5%,bd013f
51580,3.26%, 47.98%, 51.24%,-,-, 0.78%,0.7800000000000011%,7a0182
51590,0.19%, 49.18%, 49.37%,-,-, 1.45%,1.4500000000000028%,7d037d
51595,12.47%, 43.67%, 56.15%,-,-, 0.18%,0.18000000000000682%,6f008f
51600,3.32%, 47.84%, 51.16%,-,-, 1.01%,1.0%,790282
51610,30.67%, 34.01%, 64.68%,-,-, 1.31%,1.3100000000000023%,5603a4
51620,8.40%, 45.62%, 54.02%,-,-, 0.37%,0.35999999999999943%,740089
51630,9.22%, 44.95%, 54.16%,-,-, 0.89%,0.8900000000000006%,72028a
51640,14.95%, 57.22%, 42.27%,-,-, 0.51%,0.5099999999999909%,91016b
51650,15.46%, 41.98%, 57.44%,-,-, 0.58%,0.5800000000000125%,6b0192
51660,13.05%, 55.89%, 42.85%,-,-, 1.26%,1.259999999999991%,8e036d
51670,8.54%, 53.57%, 45.02%,-,-, 1.41%,1.4099999999999966%,880372
51678,15.24%, 41.81%, 57.05%,-,-, 1.15%,1.1400000000000006%,6a0291
51680,10.15%, 54.67%, 44.52%,-,-, 0.81%,0.8100000000000023%,8b0271
51683,13.14%, 56.24%, 43.11%,-,-, 0.65%,0.6500000000000057%,8f016d
51685,9.27%, 54.23%, 44.96%,-,-, 0.81%,0.8100000000000023%,8a0272
51690,8.89%, 45.30%, 54.19%,-,-, 0.52%,0.5100000000000051%,73018a
51700,4.58%, 47.40%, 51.98%,-,-, 0.63%,0.6200000000000045%,780184
51710,24.26%, 37.41%, 61.67%,-,-, 0.92%,0.9200000000000017%,5f029d
51720,2.86%, 51.06%, 48.20%,-,-, 0.73%,0.7399999999999949%,82017a
51730,62.30%, 18.73%, 81.03%,-,-, 0.24%,0.23999999999999488%,2f00ce
51735,55.25%, 77.22%, 21.98%,-,-, 0.80%,0.7999999999999972%,c40238
51740,22.51%, 38.48%, 60.99%,-,-, 0.53%,0.5300000000000011%,62019b
51750,6.60%, 52.92%, 46.32%,-,-, 0.76%,0.7599999999999909%,860176
51760,41.08%, 29.11%, 70.19%,-,-, 0.70%,0.7000000000000028%,4a01b2
51770,6.11%, 46.28%, 52.39%,-,-, 1.33%,1.3299999999999983%,760385
51775,24.91%, 61.96%, 37.04%,-,-, 1.00%,1.0%,9d025e
51790,21.28%, 60.29%, 39.01%,-,-, 0.71%,0.7000000000000028%,990163
51800,4.75%, 52.08%, 47.32%,-,-, 0.60%,0.5999999999999943%,840178
51810,18.83%, 59.06%, 40.22%,-,-, 0.72%,0.7199999999999989%,960166
51820,28.88%, 63.95%, 35.06%,-,-, 0.99%,0.9899999999999949%,a30259
51830,3.52%, 47.78%, 51.30%,-,-, 0.93%,0.9200000000000017%,790282
51840,14.09%, 56.55%, 42.46%,-,-, 1.00%,0.9900000000000091%,90026c
53001,47.51%, 73.16%, 25.65%,-,-, 1.19%,1.1899999999999977%,ba0341
53003,22.77%, 60.55%, 37.78%,-,-, 1.67%,1.6700000000000017%,9a0460
53005,34.09%, 66.30%, 32.21%,-,-, 1.48%,1.490000000000009%,a90352
53007,27.22%, 62.80%, 35.58%,-,-, 1.62%,1.6200000000000045%,a0045a
53009,4.96%, 51.33%, 46.37%,-,-, 2.30%,2.3000000000000114%,820576
53011,5.34%, 51.99%, 46.65%,-,-, 1.36%,1.3599999999999994%,840376
53013,41.05%, 69.77%, 28.71%,-,-, 1.52%,1.5200000000000102%,b10349
53015,3.23%, 47.54%, 50.76%,-,-, 1.70%,1.7000000000000028%,790481
53017,34.36%, 66.56%, 32.20%,-,-, 1.24%,1.2399999999999949%,a90352
53019,24.46%, 60.38%, 35.92%,-,-, 3.71%,3.6999999999999886%,99095b
53021,34.46%, 66.57%, 32.11%,-,-, 1.32%,1.3200000000000074%,a90351
53023,43.18%, 70.83%, 27.65%,-,-, 1.52%,1.5200000000000102%,b40346
53025,38.55%, 68.47%, 29.92%,-,-, 1.60%,1.6099999999999994%,ae044c
53027,6.12%, 46.05%, 52.17%,-,-, 1.79%,1.7800000000000011%,750485
53029,3.99%, 51.20%, 47.22%,-,-, 1.58%,1.5799999999999983%,820478
53031,26.60%, 35.66%, 62.25%,-,-, 2.09%,2.0900000000000034%,5a059e
53033,31.22%, 33.65%, 64.87%,-,-, 1.49%,1.4799999999999898%,5503a5
53035,4.37%, 46.86%, 51.23%,-,-, 1.91%,1.9099999999999966%,770482
53037,14.40%, 56.17%, 41.77%,-,-, 2.05%,2.0600000000000023%,8f056a
53039,10.59%, 54.23%, 43.63%,-,-, 2.14%,2.1400000000000006%,8a056f
53041,31.81%, 64.89%, 33.08%,-,-, 2.04%,2.030000000000001%,a50554
53043,39.73%, 69.09%, 29.36%,-,-, 1.55%,1.5499999999999972%,b0034a
53045,3.57%, 47.20%, 50.78%,-,-, 2.02%,2.019999999999996%,780581
53047,20.36%, 58.96%, 38.61%,-,-, 2.43%,2.430000000000007%,960662
53049,8.97%, 44.43%, 53.40%,-,-, 2.18%,2.1700000000000017%,710588
53051,22.31%, 59.58%, 37.27%,-,-, 3.15%,3.1500000000000057%,97085f
53053,2.37%, 48.05%, 50.43%,-,-, 1.52%,1.5200000000000102%,7a0380
53055,32.65%, 32.56%, 65.21%,-,-, 2.23%,2.230000000000004%,5305a6
53057,1.93%, 49.98%, 48.05%,-,-, 1.97%,1.9699999999999989%,7f057a
53059,6.22%, 52.24%, 46.02%,-,-, 1.74%,1.7399999999999949%,850475
53061,7.50%, 45.47%, 52.97%,-,-, 1.57%,1.5600000000000023%,730387
53063,11.90%, 55.09%, 43.19%,-,-, 1.72%,1.7199999999999989%,8c046e
53065,30.45%, 63.99%, 33.54%,-,-, 2.47%,2.469999999999999%,a30655
53067,13.00%, 42.55%, 55.55%,-,-, 1.90%,1.9000000000000057%,6c048d
53069,6.71%, 52.39%, 45.68%,-,-, 1.92%,1.9300000000000068%,850474
53071,26.46%, 62.48%, 36.02%,-,-, 1.50%,1.5%,9f035b
53073,8.82%, 44.58%, 53.40%,-,-, 2.02%,2.0200000000000102%,710588
53075,6.16%, 52.17%, 46.01%,-,-, 1.82%,1.8199999999999932%,850475
53077,20.44%, 59.56%, 39.12%,-,-, 1.32%,1.3199999999999932%,970363
54001,20.95%, 60.17%, 39.22%,-,-, 0.62%,0.6099999999999994%,990164
54003,26.78%, 63.03%, 36.24%,-,-, 0.73%,0.7299999999999898%,a0015c
54005,16.92%, 41.25%, 58.18%,-,-, 0.57%,0.5699999999999932%,690194
54007,0.81%, 49.35%, 50.16%,-,-, 0.50%,0.4900000000000091%,7d017f
54009,2.82%, 48.17%, 50.99%,-,-, 0.84%,0.8400000000000034%,7a0282
54011,11.73%, 55.43%, 43.70%,-,-, 0.87%,0.8700000000000045%,8d026f
54013,11.15%, 54.97%, 43.82%,-,-, 1.21%,1.210000000000008%,8c036f
54015,8.91%, 53.98%, 45.06%,-,-, 0.96%,0.960000000000008%,890272
54017,49.13%, 74.30%, 25.17%,-,-, 0.53%,0.5300000000000011%,bd0140
54019,6.42%, 46.45%, 52.87%,-,-, 0.68%,0.6800000000000068%,760186
54021,17.74%, 58.38%, 40.64%,-,-, 0.98%,0.9799999999999898%,940267
54023,61.42%, 80.50%, 19.08%,-,-, 0.42%,0.4200000000000017%,cd0130
54025,15.63%, 57.43%, 41.81%,-,-, 0.76%,0.7599999999999909%,92016a
54027,37.94%, 68.65%, 30.70%,-,-, 0.65%,0.6499999999999915%,af014e
54029,2.74%, 50.96%, 48.22%,-,-, 0.82%,0.8199999999999932%,81027a
54031,38.25%, 68.90%, 30.65%,-,-, 0.45%,0.44999999999998863%,af014e
54033,12.66%, 55.94%, 43.28%,-,-, 0.78%,0.7800000000000011%,8e016e
54035,17.50%, 58.41%, 40.92%,-,-, 0.67%,0.6700000000000017%,940168
54037,6.19%, 52.71%, 46.52%,-,-, 0.77%,0.769999999999996%,860176
54039,1.61%, 50.53%, 48.92%,-,-, 0.55%,0.5499999999999972%,80017c
54041,28.15%, 63.51%, 35.36%,-,-, 1.13%,1.1299999999999955%,a1025a
54043,0.65%, 49.35%, 48.70%,-,-, 1.95%,1.9499999999999886%,7d047c
54045,5.54%, 47.02%, 52.56%,-,-, 0.42%,0.4199999999999875%,770186
54047,23.83%, 37.84%, 61.67%,-,-, 0.49%,0.4899999999999949%,60019d
54049,2.46%, 48.23%, 50.69%,-,-, 1.08%,1.0800000000000125%,7a0281
54051,13.81%, 56.50%, 42.70%,-,-, 0.80%,0.7999999999999972%,90026c
54053,9.00%, 54.10%, 45.10%,-,-, 0.79%,0.7999999999999972%,890273
54055,17.33%, 58.34%, 41.01%,-,-, 0.64%,0.6500000000000057%,940168
54057,37.83%, 68.53%, 30.70%,-,-, 0.78%,0.769999999999996%,ae014e
54059,12.87%, 43.28%, 56.15%,-,-, 0.56%,0.5699999999999932%,6e018f
54061,3.96%, 51.51%, 47.55%,-,-, 0.94%,0.9399999999999977%,830279
54063,21.49%, 60.33%, 38.83%,-,-, 0.84%,0.8400000000000034%,990263
54065,32.70%, 65.88%, 33.18%,-,-, 0.93%,0.9399999999999977%,a70254
54067,6.73%, 52.99%, 46.26%,-,-, 0.75%,0.75%,870175
54069,15.45%, 57.35%, 41.89%,-,-, 0.76%,0.7599999999999909%,92016a
54071,21.59%, 60.55%, 38.97%,-,-, 0.48%,0.480000000000004%,9a0163
54073,20.73%, 60.00%, 39.27%,-,-, 0.73%,0.7299999999999898%,990164
54075,18.43%, 58.58%, 40.15%,-,-, 1.28%,1.2700000000000102%,950366
54077,32.63%, 65.85%, 33.22%,-,-, 0.93%,0.9300000000000068%,a70254
54079,25.51%, 62.49%, 36.98%,-,-, 0.53%,0.5300000000000011%,9f015e
54081,21.96%, 60.67%, 38.71%,-,-, 0.63%,0.6200000000000045%,9a0162
54083,14.10%, 56.68%, 42.58%,-,-, 0.75%,0.7400000000000091%,90016c
54085,48.05%, 73.55%, 25.50%,-,-, 0.95%,0.9500000000000028%,bb0241
54087,13.57%, 56.39%, 42.82%,-,-, 0.79%,0.789999999999992%,8f026d
54089,8.58%, 53.91%, 45.33%,-,-, 0.76%,0.7600000000000051%,890173
54091,19.48%, 59.43%, 39.95%,-,-, 0.63%,0.6200000000000045%,970165
54093,21.64%, 60.53%, 38.89%,-,-, 0.58%,0.5799999999999983%,9a0163
54095,32.91%, 65.91%, 33.00%,-,-, 1.08%,1.0900000000000034%,a80254
54097,33.97%, 66.62%, 32.65%,-,-, 0.73%,0.7299999999999898%,a90153
54099,8.92%, 54.11%, 45.20%,-,-, 0.69%,0.6899999999999977%,890173
54101,6.49%, 46.42%, 52.91%,-,-, 0.67%,0.6700000000000017%,760186
54103,4.63%, 51.95%, 47.31%,-,-, 0.74%,0.7399999999999949%,840178
54105,31.31%, 65.07%, 33.76%,-,-, 1.17%,1.170000000000016%,a50256
54107,27.85%, 63.60%, 35.75%,-,-, 0.65%,0.6500000000000057%,a2015b
54109,14.81%, 57.18%, 42.37%,-,-, 0.45%,0.45000000000000284%,91016c
55001,5.33%, 46.77%, 52.09%,-,-, 1.14%,1.1399999999999864%,770284
55003,27.09%, 36.01%, 63.10%,-,-, 0.88%,0.8900000000000006%,5b02a0
55005,1.40%, 50.26%, 48.86%,-,-, 0.88%,0.8799999999999955%,80027c
55007,21.56%, 38.71%, 60.26%,-,-, 1.03%,1.0300000000000011%,620299
55009,9.93%, 54.48%, 44.56%,-,-, 0.96%,0.960000000000008%,8a0271
55011,6.53%, 46.13%, 52.67%,-,-, 1.20%,1.1999999999999886%,750386
55013,2.62%, 50.89%, 48.27%,-,-, 0.85%,0.8400000000000034%,81027b
55015,17.53%, 58.24%, 40.71%,-,-, 1.05%,1.0499999999999972%,940267
55017,2.29%, 50.62%, 48.33%,-,-, 1.06%,1.0500000000000114%,81027b
55019,6.61%, 52.67%, 46.06%,-,-, 1.28%,1.269999999999996%,860375
55021,2.22%, 50.60%, 48.38%,-,-, 1.01%,1.019999999999996%,81027b
55023,11.54%, 43.50%, 55.04%,-,-, 1.45%,1.460000000000008%,6e038c
55025,33.07%, 32.95%, 66.02%,-,-, 1.03%,1.0300000000000011%,5402a8
55027,23.71%, 61.35%, 37.64%,-,-, 1.00%,1.009999999999991%,9c025f
55029,3.10%, 50.94%, 47.84%,-,-, 1.22%,1.2199999999999989%,810379
55031,32.12%, 33.54%, 65.66%,-,-, 0.80%,0.8000000000000114%,5502a7
55033,5.01%, 46.95%, 51.95%,-,-, 1.10%,1.0999999999999943%,770284
55035,9.77%, 44.47%, 54.24%,-,-, 1.29%,1.289999999999992%,71038a
55037,26.06%, 62.52%, 36.45%,-,-, 1.03%,1.0300000000000011%,9f025c
55039,26.54%, 62.77%, 36.23%,-,-, 1.00%,1.0%,a0025c
55041,1.92%, 50.61%, 48.69%,-,-, 0.70%,0.7000000000000028%,81017c
55043,2.60%, 48.32%, 50.92%,-,-, 0.76%,0.7599999999999909%,7b0181
55045,5.91%, 46.56%, 52.47%,-,-, 0.96%,0.9699999999999989%,760285
55047,28.17%, 63.59%, 35.42%,-,-, 0.99%,0.9899999999999949%,a2025a
55049,14.14%, 42.64%, 56.79%,-,-, 0.57%,0.5699999999999932%,6c0190
55051,1.86%, 48.57%, 50.43%,-,-, 1.01%,1.0%,7b0280
55053,8.86%, 45.11%, 53.97%,-,-, 0.93%,0.9200000000000017%,730289
55055,13.89%, 56.45%, 42.56%,-,-, 0.98%,0.9899999999999949%,8f026c
55057,5.97%, 52.29%, 46.32%,-,-, 1.39%,1.3900000000000006%,850376
55059,5.91%, 46.56%, 52.48%,-,-, 0.96%,0.960000000000008%,760285
55061,7.05%, 52.96%, 45.91%,-,-, 1.14%,1.1299999999999955%,870275
55063,7.86%, 45.53%, 53.38%,-,-, 1.09%,1.0900000000000034%,740288
55065,5.64%, 46.84%, 52.48%,-,-, 0.68%,0.6800000000000068%,770185
55067,13.40%, 56.30%, 42.90%,-,-, 0.79%,0.8000000000000114%,8f026d
55069,3.44%, 51.11%, 47.67%,-,-, 1.22%,1.2199999999999989%,820379
55071,5.38%, 52.14%, 46.77%,-,-, 1.09%,1.0900000000000034%,840277
55073,8.07%, 53.47%, 45.40%,-,-, 1.13%,1.1299999999999955%,880273
55075,7.53%, 53.28%, 45.76%,-,-, 0.96%,0.960000000000008%,870274
55077,9.66%, 54.31%, 44.65%,-,-, 1.04%,1.039999999999992%,8a0271
55078,65.73%, 16.84%, 82.57%,-,-, 0.58%,0.5900000000000034%,2a01d2
55079,24.34%, 37.39%, 61.72%,-,-, 0.89%,0.8900000000000006%,5f029d
55081,7.17%, 53.06%, 45.89%,-,-, 1.05%,1.0499999999999972%,870275
55083,12.68%, 55.79%, 43.11%,-,-, 1.10%,1.0999999999999943%,8e026d
55085,4.02%, 51.50%, 47.48%,-,-, 1.02%,1.0200000000000102%,830279
55087,9.70%, 54.31%, 44.61%,-,-, 1.09%,1.0799999999999983%,8a0271
55089,32.41%, 65.82%, 33.40%,-,-, 0.78%,0.7800000000000011%,a70155
55091,8.07%, 45.57%, 53.64%,-,-, 0.79%,0.789999999999992%,740288
55093,3.38%, 47.71%, 51.09%,-,-, 1.20%,1.1999999999999886%,790382
55095,3.92%, 51.46%, 47.54%,-,-, 1.00%,1.0%,830279
55097,13.64%, 42.47%, 56.11%,-,-, 1.42%,1.4200000000000017%,6c038f
55099,0.42%, 49.21%, 49.63%,-,-, 1.16%,1.1599999999999966%,7d027e
55101,4.16%, 51.65%, 47.48%,-,-, 0.87%,0.8700000000000045%,830279
55103,3.56%, 51.34%, 47.78%,-,-, 0.88%,0.8799999999999955%,820279
55105,16.71%, 41.19%, 57.90%,-,-, 0.91%,0.9099999999999966%,690293
55107,2.08%, 50.27%, 48.19%,-,-, 1.54%,1.539999999999992%,80037a
55109,9.31%, 54.21%, 44.90%,-,-, 0.89%,0.8900000000000006%,8a0272
55111,4.25%, 47.39%, 51.64%,-,-, 0.97%,0.9699999999999989%,780283
55113,5.71%, 52.37%, 46.66%,-,-, 0.96%,0.9699999999999989%,850276
55115,16.63%, 57.86%, 41.23%,-,-, 0.91%,0.9099999999999966%,930269
55117,10.94%, 55.02%, 44.08%,-,-, 0.89%,0.9000000000000057%,8c0270
55119,18.37%, 58.49%, 40.12%,-,-, 1.38%,1.3900000000000006%,950366
55121,15.62%, 41.80%, 57.42%,-,-, 0.78%,0.7800000000000011%,6a0192
55123,7.75%, 45.63%, 53.38%,-,-, 0.99%,0.9899999999999949%,740288
55125,17.44%, 58.24%, 40.80%,-,-, 0.96%,0.960000000000008%,940268
55127,19.77%, 59.35%, 39.58%,-,-, 1.06%,1.0699999999999932%,970264
55129,0.60%, 49.78%, 49.18%,-,-, 1.05%,1.039999999999992%,7e027d
55131,40.58%, 69.88%, 29.30%,-,-, 0.82%,0.8200000000000074%,b2024a
55133,35.29%, 67.25%, 31.96%,-,-, 0.79%,0.789999999999992%,ab0251
55135,19.09%, 59.10%, 40.01%,-,-, 0.89%,0.8900000000000006%,960266
55137,13.32%, 56.25%, 42.93%,-,-, 0.82%,0.8199999999999932%,8f026d
55139,6.32%, 52.53%, 46.21%,-,-, 1.25%,1.259999999999991%,850375
55141,4.10%, 51.39%, 47.29%,-,-, 1.32%,1.3199999999999932%,830378
56001,11.36%, 54.17%, 42.81%,-,-, 3.01%,3.019999999999996%,8a076d
56003,61.93%, 80.11%, 18.17%,-,-, 1.72%,1.7199999999999989%,cc042e
56005,65.91%, 82.22%, 16.32%,-,-, 1.46%,1.460000000000008%,d10329
56007,36.74%, 67.23%, 30.49%,-,-, 2.27%,2.280000000000001%,ab054d
56009,57.00%, 77.68%, 20.68%,-,-, 1.64%,1.6399999999999864%,c60434
56011,68.76%, 83.51%, 14.75%,-,-, 1.74%,1.7399999999999949%,d40425
56013,35.63%, 66.85%, 31.22%,-,-, 1.92%,1.9300000000000068%,aa044f
56015,44.09%, 71.19%, 27.10%,-,-, 1.71%,1.710000000000008%,b50445
56017,47.94%, 73.06%, 25.12%,-,-, 1.81%,1.8199999999999932%,ba0440
56019,64.02%, 80.96%, 16.94%,-,-, 2.10%,2.1000000000000085%,ce052b
56021,32.05%, 65.07%, 33.03%,-,-, 1.90%,1.9000000000000057%,a50454
56023,63.92%, 81.16%, 17.24%,-,-, 1.60%,1.6000000000000085%,ce042b
56025,36.33%, 67.08%, 30.76%,-,-, 2.16%,2.1599999999999966%,ab054e
56027,63.47%, 80.97%, 17.50%,-,-, 1.52%,1.5300000000000011%,ce032c
