id,margin,reagan,mondale,hall,other,hex_color
27059,2.54%, 50.91%, 48.38%,-,0.71%,81017b
27061,10.26%, 44.42%, 54.68%,-,0.89%,71028b
27063,4.62%, 47.27%, 51.89%,-,0.83%,780284
27065,6.41%, 52.88%, 46.47%,-,0.65%,860176
27067,6.28%, 52.69%, 46.41%,-,0.9%,860276
27069,3.17%, 51.24%, 48.07%,-,0.69%,82017a
27071,9.97%, 44.77%, 54.74%,-,0.49%,72018b
27073,0.84%, 49.68%, 48.84%,-,1.47%,7e037c
27075,37.75%, 30.68%, 68.43%,-,0.89%,4e02ae
27077,13.92%, 56.39%, 42.47%,-,1.13%,8f026c
27079,8.64%, 54.10%, 45.47%,-,0.43%,890173
27081,2.05%, 50.09%, 48.04%,-,1.87%,7f047a
27083,14.07%, 56.64%, 42.57%,-,0.79%,90026c
27085,28.15%, 63.58%, 35.43%,-,0.98%,a2025a
27087,3.35%, 51.14%, 47.79%,-,1.08%,820279
27089,11.73%, 55.31%, 43.58%,-,1.11%,8d026f
27091,21.88%, 60.67%, 38.80%,-,0.53%,9a0162
27093,13.94%, 56.70%, 42.76%,-,0.55%,90016d
27095,3.54%, 51.45%, 47.92%,-,0.63%,83017a
27097,9.59%, 54.44%, 44.85%,-,0.71%,8a0172
27099,21.52%, 39.01%, 60.53%,-,0.46%,63019a
27101,0.70%, 49.87%, 49.17%,-,0.97%,7f027d
27103,12.61%, 55.97%, 43.37%,-,0.66%,8e016e
27105,2.68%, 50.77%, 48.09%,-,1.15%,81027a
27107,1.14%, 49.17%, 50.31%,-,0.53%,7d0180
27109,26.31%, 62.76%, 36.44%,-,0.8%,a0025c
27111,23.29%, 61.30%, 38.02%,-,0.68%,9c0160
27113,9.60%, 54.49%, 44.89%,-,0.62%,8a0172
27115,7.46%, 45.95%, 53.41%,-,0.64%,750188
27117,11.85%, 55.32%, 43.46%,-,1.22%,8d036e
27119,10.04%, 54.60%, 44.56%,-,0.84%,8b0271
27121,5.24%, 52.27%, 47.03%,-,0.7%,850177
27123,19.19%, 39.95%, 59.15%,-,0.9%,650296
27125,4.41%, 47.49%, 51.91%,-,0.6%,790184
27127,33.81%, 66.45%, 32.64%,-,0.91%,a90253
27129,16.61%, 57.86%, 41.25%,-,0.89%,930269
27131,1.97%, 48.58%, 50.55%,-,0.88%,7b0280
27133,15.07%, 57.18%, 42.11%,-,0.71%,91016b
27135,19.38%, 59.28%, 39.91%,-,0.81%,970265
27137,38.56%, 30.27%, 68.83%,-,0.9%,4d02af
27139,14.10%, 56.81%, 42.71%,-,0.49%,90016c
27141,11.45%, 55.43%, 43.98%,-,0.59%,8d0170
27143,25.13%, 62.10%, 36.97%,-,0.92%,9e025e
27145,17.95%, 58.51%, 40.55%,-,0.94%,950267
27147,26.74%, 63.12%, 36.38%,-,0.5%,a0015c
27149,13.92%, 56.58%, 42.66%,-,0.77%,90016c
27151,9.83%, 44.59%, 54.42%,-,0.99%,71028a
27153,17.05%, 58.25%, 41.19%,-,0.56%,940169
27155,2.70%, 51.00%, 48.30%,-,0.69%,82017b
27157,15.43%, 57.31%, 41.87%,-,0.82%,92026a
27159,27.27%, 63.40%, 36.13%,-,0.47%,a1015c
27161,21.80%, 60.60%, 38.80%,-,0.6%,9a0162
27163,0.90%, 50.13%, 49.23%,-,0.64%,7f017d
27165,18.42%, 58.98%, 40.57%,-,0.45%,960167
27167,25.21%, 62.36%, 37.14%,-,0.5%,9f015e
27169,11.04%, 55.03%, 43.99%,-,0.97%,8c0270
27171,10.37%, 54.82%, 44.45%,-,0.73%,8b0171
27173,11.58%, 55.22%, 43.64%,-,1.14%,8c026f
28001,9.16%, 54.32%, 45.17%,-,0.51%,8a0173
28003,19.07%, 58.66%, 39.60%,-,1.74%,950464
28005,14.78%, 57.24%, 42.46%,-,0.3%,91006c
28007,18.78%, 59.28%, 40.50%,-,0.22%,970067
28009,0.63%, 50.12%, 49.48%,-,0.4%,7f017e
28011,11.56%, 43.85%, 55.42%,-,0.73%,6f018d
28013,34.29%, 67.06%, 32.77%,-,0.17%,ab0053
28015,31.67%, 65.70%, 34.02%,-,0.28%,a70056
28017,21.42%, 60.52%, 39.10%,-,0.39%,9a0063
28019,36.17%, 68.00%, 31.83%,-,0.16%,ad0051
28021,42.04%, 28.86%, 70.90%,-,0.25%,4900b4
28023,33.50%, 66.61%, 33.11%,-,0.28%,a90054
28025,0.81%, 50.23%, 49.42%,-,0.35%,80007e
28027,8.43%, 44.96%, 53.39%,-,1.65%,720488
28029,11.66%, 55.74%, 44.08%,-,0.18%,8e0070
28031,30.34%, 64.95%, 34.60%,-,0.45%,a50158
28033,48.21%, 73.88%, 25.67%,-,0.45%,bc0141
28035,39.57%, 69.63%, 30.06%,-,0.31%,b1004c
28037,26.23%, 62.86%, 36.63%,-,0.51%,a0015d
28039,44.64%, 72.10%, 27.46%,-,0.45%,b70146
28041,35.62%, 67.55%, 31.93%,-,0.52%,ac0151
28043,21.78%, 60.80%, 39.02%,-,0.18%,9b0063
28045,48.65%, 74.07%, 25.43%,-,0.5%,bc0140
28047,46.06%, 72.83%, 26.77%,-,0.4%,b90144
28049,14.51%, 56.69%, 42.18%,-,1.14%,90026b
28051,29.01%, 35.44%, 64.45%,-,0.11%,5a00a4
28053,5.84%, 46.99%, 52.83%,-,0.18%,770086
28055,1.06%, 49.52%, 48.45%,-,2.03%,7e057b
28057,26.26%, 62.96%, 36.71%,-,0.33%,a0005d
28059,53.89%, 76.79%, 22.89%,-,0.32%,c3003a
28061,9.03%, 54.00%, 44.97%,-,1.03%,890272
28063,56.06%, 21.88%, 77.94%,-,0.18%,3700c6
28065,4.31%, 51.81%, 47.50%,-,0.68%,840179
28067,41.23%, 70.47%, 29.25%,-,0.28%,b3004a
28069,5.95%, 52.83%, 46.88%,-,0.29%,860077
28071,24.38%, 62.05%, 37.67%,-,0.29%,9e0060
28073,60.07%, 79.85%, 19.78%,-,0.37%,cb0032
28075,41.36%, 69.00%, 27.64%,-,3.36%,af0846
28077,27.12%, 63.49%, 36.37%,-,0.14%,a1005c
28079,24.19%, 62.04%, 37.85%,-,0.11%,9e0060
28081,36.01%, 67.47%, 31.46%,-,1.06%,ac0250
28083,0.70%, 49.63%, 48.93%,-,1.44%,7e037c
28085,33.18%, 66.50%, 33.32%,-,0.19%,a90054
28087,32.85%, 66.29%, 33.44%,-,0.28%,a90055
28089,7.42%, 53.24%, 45.82%,-,0.93%,870274
28091,32.34%, 66.11%, 33.77%,-,0.12%,a80056
28093,14.17%, 42.70%, 56.87%,-,0.43%,6c0191
28095,24.87%, 62.28%, 37.41%,-,0.3%,9e005f
28097,24.32%, 62.07%, 37.75%,-,0.18%,9e0060
28099,43.62%, 71.71%, 28.09%,-,0.2%,b60047
28101,46.88%, 73.23%, 26.35%,-,0.42%,ba0143
28103,15.63%, 41.23%, 56.87%,-,1.9%,690491
28105,19.51%, 59.65%, 40.14%,-,0.2%,980066
28107,3.38%, 51.43%, 48.04%,-,0.53%,83017a
28109,52.57%, 76.10%, 23.53%,-,0.37%,c2003c
28111,35.48%, 65.30%, 29.83%,-,4.87%,a60c4c
28113,14.69%, 57.28%, 42.59%,-,0.14%,92006c
28115,35.95%, 67.80%, 31.85%,-,0.35%,ac0051
28117,24.88%, 62.35%, 37.47%,-,0.18%,9e005f
28119,3.19%, 48.33%, 51.52%,-,0.15%,7b0083
28121,58.35%, 79.10%, 20.75%,-,0.14%,c90034
28123,27.49%, 63.66%, 36.16%,-,0.18%,a2005c
28125,6.95%, 43.76%, 50.71%,-,3.38%,6f0881
28127,34.61%, 67.04%, 32.43%,-,0.53%,aa0152
28129,52.80%, 76.24%, 23.44%,-,0.31%,c2003b
28131,42.81%, 71.07%, 28.26%,-,0.67%,b50148
28133,2.62%, 51.21%, 48.59%,-,0.2%,82007b
28135,3.12%, 51.38%, 48.26%,-,0.35%,83007b
28137,24.23%, 61.89%, 37.66%,-,0.45%,9d0160
28139,29.31%, 64.46%, 35.15%,-,0.4%,a40159
28141,10.08%, 54.87%, 44.79%,-,0.34%,8b0072
28143,18.26%, 39.55%, 57.81%,-,2.64%,640693
28145,35.64%, 67.74%, 32.10%,-,0.16%,ac0051
28147,19.60%, 59.65%, 40.05%,-,0.31%,980066
28149,23.08%, 60.99%, 37.90%,-,1.11%,9b0260
28151,7.85%, 53.19%, 45.34%,-,1.46%,870373
28153,27.85%, 63.81%, 35.96%,-,0.23%,a2005b
28155,41.57%, 70.71%, 29.14%,-,0.15%,b4004a
28157,20.64%, 39.28%, 59.92%,-,0.8%,640298
28159,18.85%, 59.36%, 40.51%,-,0.13%,970067
28161,11.30%, 55.52%, 44.22%,-,0.26%,8d0070
28163,10.85%, 54.99%, 44.14%,-,0.88%,8c0270
29001,34.67%, 67.34%, 32.66%,-,0.0%,ab0053
29003,26.76%, 63.38%, 36.62%,-,0.0%,a1005d
29005,30.26%, 65.13%, 34.87%,-,0.0%,a60058
29007,21.80%, 60.90%, 39.10%,-,0.0%,9b0063
29009,37.61%, 68.81%, 31.19%,-,0.0%,af004f
29011,49.55%, 74.78%, 25.22%,-,0.0%,be0040
29013,18.76%, 59.38%, 40.62%,-,0.0%,970067
29015,25.66%, 62.83%, 37.17%,-,0.0%,a0005e
29017,18.19%, 59.09%, 40.91%,-,0.0%,960068
29019,15.74%, 57.87%, 42.13%,-,0.0%,93006b
29021,12.44%, 56.22%, 43.78%,-,0.0%,8f006f
29023,29.92%, 64.96%, 35.04%,-,0.0%,a50059
29025,31.92%, 65.96%, 34.04%,-,0.0%,a80056
29027,31.26%, 65.63%, 34.37%,-,0.0%,a70057
29029,44.59%, 72.29%, 27.71%,-,0.0%,b80046
29031,40.64%, 70.32%, 29.68%,-,0.0%,b3004b
29033,27.67%, 63.84%, 36.16%,-,0.0%,a2005c
29035,20.97%, 60.48%, 39.52%,-,0.0%,9a0064
29037,31.58%, 65.79%, 34.21%,-,0.0%,a70057
29039,42.16%, 71.08%, 28.92%,-,0.0%,b50049
29041,10.02%, 55.01%, 44.99%,-,0.0%,8c0072
29043,40.63%, 70.31%, 29.69%,-,0.0%,b3004b
29045,11.94%, 55.97%, 44.03%,-,0.0%,8e0070
29047,23.59%, 61.79%, 38.21%,-,0.0%,9d0061
29049,20.67%, 60.34%, 39.66%,-,0.0%,990065
29051,50.48%, 75.24%, 24.76%,-,0.0%,bf003f
29053,34.95%, 67.47%, 32.53%,-,0.0%,ac0052
29055,28.75%, 64.37%, 35.63%,-,0.0%,a4005a
29057,40.54%, 70.27%, 29.73%,-,0.0%,b3004b
29059,30.57%, 65.29%, 34.71%,-,0.0%,a60058
29061,22.54%, 61.27%, 38.73%,-,0.0%,9c0062
29063,19.82%, 59.91%, 40.09%,-,0.0%,980066
29065,15.68%, 57.84%, 42.16%,-,0.0%,93006b
29067,40.90%, 70.45%, 29.55%,-,0.0%,b3004b
29069,10.17%, 55.09%, 44.91%,-,0.0%,8c0072
29071,38.35%, 69.18%, 30.82%,-,0.0%,b0004e
29073,61.09%, 80.54%, 19.46%,-,0.0%,cd0031
29075,12.26%, 56.13%, 43.87%,-,0.0%,8f006f
29077,34.37%, 67.18%, 32.82%,-,0.0%,ab0053
29079,25.81%, 62.91%, 37.09%,-,0.0%,a0005e
29081,26.60%, 63.30%, 36.70%,-,0.0%,a1005d
29083,18.32%, 59.16%, 40.84%,-,0.0%,960068
29085,28.75%, 64.37%, 35.63%,-,0.0%,a4005a
29087,34.08%, 67.04%, 32.96%,-,0.0%,aa0054
29089,7.91%, 53.96%, 46.04%,-,0.0%,890075
29091,37.06%, 68.53%, 31.47%,-,0.0%,ae0050
29093,6.75%, 53.38%, 46.62%,-,0.0%,880076
29095,1.05%, 49.48%, 50.52%,-,0.0%,7e0080
29097,42.71%, 71.36%, 28.64%,-,0.0%,b50049
29099,26.58%, 63.29%, 36.71%,-,0.0%,a1005d
29101,33.00%, 66.50%, 33.50%,-,0.0%,a90055
29103,15.94%, 57.97%, 42.03%,-,0.0%,93006b
29105,41.24%, 70.62%, 29.38%,-,0.0%,b4004a
29107,27.80%, 63.90%, 36.10%,-,0.0%,a2005c
29109,38.46%, 69.23%, 30.77%,-,0.0%,b0004e
29111,10.44%, 55.22%, 44.78%,-,0.0%,8c0072
29113,30.20%, 65.10%, 34.90%,-,0.0%,a60058
29115,10.24%, 55.12%, 44.88%,-,0.0%,8c0072
29117,20.49%, 60.24%, 39.76%,-,0.0%,990065
29119,36.38%, 68.19%, 31.81%,-,0.0%,ad0051
29121,19.86%, 59.93%, 40.07%,-,0.0%,980066
29123,20.26%, 60.13%, 39.87%,-,0.0%,990065
29125,24.05%, 62.02%, 37.98%,-,0.0%,9e0060
29127,18.83%, 59.42%, 40.58%,-,0.0%,970067
29129,16.83%, 58.41%, 41.59%,-,0.0%,94006a
29131,53.11%, 76.55%, 23.45%,-,0.0%,c3003b
29133,0.44%, 49.78%, 50.22%,-,0.0%,7e0080
29135,44.45%, 72.23%, 27.77%,-,0.0%,b80046
29137,4.12%, 52.06%, 47.94%,-,0.0%,84007a
29139,32.32%, 66.16%, 33.84%,-,0.0%,a80056
29141,33.88%, 66.94%, 33.06%,-,0.0%,aa0054
29143,6.75%, 53.38%, 46.62%,-,0.0%,880076
29145,43.39%, 71.69%, 28.31%,-,0.0%,b60048
29147,20.43%, 60.21%, 39.79%,-,0.0%,990065
29149,1.17%, 49.41%, 50.59%,-,0.0%,7d0081
29151,53.07%, 76.54%, 23.46%,-,0.0%,c3003b
29153,40.39%, 70.19%, 29.81%,-,0.0%,b2004c
29155,6.26%, 53.13%, 46.87%,-,0.0%,870077
29157,41.96%, 70.98%, 29.02%,-,0.0%,b4004a
29159,34.00%, 67.00%, 33.00%,-,0.0%,aa0054
29161,27.96%, 63.98%, 36.02%,-,0.0%,a3005b
29163,8.56%, 54.28%, 45.72%,-,0.0%,8a0074
29165,25.29%, 62.64%, 37.36%,-,0.0%,9f005f
29167,31.96%, 65.98%, 34.02%,-,0.0%,a80056
29169,30.08%, 65.04%, 34.96%,-,0.0%,a50059
29171,31.79%, 65.90%, 34.10%,-,0.0%,a80056
29173,1.37%, 50.69%, 49.31%,-,0.0%,81007d
29175,12.38%, 56.19%, 43.81%,-,0.0%,8f006f
29177,10.12%, 55.06%, 44.94%,-,0.0%,8c0072
29179,20.74%, 39.63%, 60.37%,-,0.0%,650099
29181,21.70%, 60.85%, 39.15%,-,0.0%,9b0063
29183,46.13%, 73.06%, 26.94%,-,0.0%,ba0044
29185,23.42%, 61.71%, 38.29%,-,0.0%,9d0061
29186,8.75%, 54.37%, 45.63%,-,0.0%,8a0074
29187,15.68%, 57.84%, 42.16%,-,0.0%,93006b
29189,27.98%, 63.99%, 36.01%,-,0.0%,a3005b
29195,17.06%, 58.53%, 41.47%,-,0.0%,950069
29197,4.56%, 52.28%, 47.72%,-,0.0%,850079
29199,16.02%, 58.01%, 41.99%,-,0.0%,93006b
29201,22.09%, 61.05%, 38.95%,-,0.0%,9b0063
29203,5.92%, 52.96%, 47.04%,-,0.0%,870077
29205,17.56%, 58.78%, 41.22%,-,0.0%,950069
29207,21.89%, 60.95%, 39.05%,-,0.0%,9b0063
29209,45.84%, 72.92%, 27.08%,-,0.0%,b90045
29211,12.76%, 56.38%, 43.62%,-,0.0%,8f006f
29213,41.73%, 70.86%, 29.14%,-,0.0%,b4004a
29215,20.85%, 60.42%, 39.58%,-,0.0%,9a0064
29217,26.91%, 63.45%, 36.55%,-,0.0%,a1005d
29219,44.78%, 72.39%, 27.61%,-,0.0%,b80046
29221,11.39%, 55.70%, 44.30%,-,0.0%,8e0070
29223,9.64%, 54.82%, 45.18%,-,0.0%,8b0073
29225,29.93%, 64.96%, 35.04%,-,0.0%,a50059
29227,11.30%, 55.65%, 44.35%,-,0.0%,8d0071
29229,40.75%, 70.38%, 29.62%,-,0.0%,b3004b
29510,29.59%, 35.20%, 64.80%,-,0.0%,5900a5
30001,52.09%, 75.44%, 23.35%,-,1.21%,c0033b
30003,5.69%, 46.77%, 52.47%,-,0.76%,770185
30005,16.92%, 57.92%, 41.01%,-,1.07%,930268
30007,48.47%, 73.50%, 25.03%,-,1.48%,bb033f
30009,26.60%, 62.72%, 36.12%,-,1.16%,9f025c
30011,61.19%, 80.06%, 18.87%,-,1.07%,cc0230
30013,16.21%, 57.52%, 41.30%,-,1.18%,920369
30015,45.51%, 72.17%, 26.67%,-,1.16%,b80244
30017,32.05%, 65.53%, 33.49%,-,0.98%,a70255
30019,34.60%, 66.62%, 32.02%,-,1.35%,a90351
30021,31.84%, 65.26%, 33.42%,-,1.32%,a60355
30023,29.75%, 34.53%, 64.29%,-,1.18%,5803a3
30025,36.52%, 67.63%, 31.11%,-,1.26%,ac034f
30027,43.06%, 70.99%, 27.93%,-,1.08%,b50247
30029,33.72%, 65.93%, 32.21%,-,1.86%,a80452
30031,30.99%, 64.80%, 33.82%,-,1.38%,a50356
30033,69.81%, 84.52%, 14.71%,-,0.77%,d70125
30035,1.38%, 50.24%, 48.86%,-,0.9%,80027c
30037,28.83%, 64.00%, 35.17%,-,0.83%,a30259
30039,35.02%, 66.57%, 31.54%,-,1.89%,a90450
30041,11.66%, 55.24%, 43.59%,-,1.17%,8c026f
30043,24.93%, 61.53%, 36.59%,-,1.88%,9c045d
30045,36.58%, 67.74%, 31.16%,-,1.1%,ac024f
30047,24.40%, 61.55%, 37.15%,-,1.29%,9c035e
30049,21.22%, 59.97%, 38.75%,-,1.28%,980362
30051,46.54%, 72.82%, 26.28%,-,0.9%,b90243
30053,15.60%, 56.79%, 41.19%,-,0.0%,900069
30055,37.14%, 67.80%, 30.66%,-,1.54%,ac034e
30057,52.13%, 75.20%, 23.07%,-,1.73%,bf043a
30059,45.65%, 72.12%, 26.47%,-,1.4%,b70343
30061,13.20%, 55.34%, 42.14%,-,0.0%,8d006b
30063,8.76%, 53.54%, 44.78%,-,1.68%,880472
30065,32.22%, 65.32%, 33.11%,-,1.57%,a60454
30067,26.26%, 62.53%, 36.27%,-,1.2%,9f035c
30069,49.57%, 74.35%, 24.78%,-,0.86%,bd023f
30071,41.72%, 70.35%, 28.63%,-,1.02%,b30249
30073,36.19%, 67.52%, 31.33%,-,1.15%,ac024f
30075,50.38%, 74.60%, 24.21%,-,1.19%,be033d
30077,26.93%, 62.32%, 35.39%,-,0.0%,9e005a
30079,40.77%, 69.93%, 29.16%,-,0.91%,b2024a
30081,35.68%, 67.15%, 31.47%,-,1.38%,ab0350
30083,46.68%, 72.85%, 26.17%,-,0.98%,b90242
30085,10.51%, 54.46%, 43.95%,-,1.59%,8a0470
30087,11.20%, 54.82%, 43.62%,-,1.57%,8b046f
30089,19.34%, 58.68%, 39.34%,-,1.97%,950564
30091,23.86%, 61.62%, 37.76%,-,0.63%,9d0160
30093,24.75%, 36.85%, 61.60%,-,1.54%,5d039d
30095,31.25%, 65.01%, 33.76%,-,1.23%,a50356
30097,57.63%, 78.59%, 20.97%,-,0.44%,c80135
30099,34.13%, 66.70%, 32.57%,-,0.74%,aa0153
30101,41.91%, 70.41%, 28.50%,-,1.08%,b30248
30103,25.00%, 61.28%, 36.28%,-,0.0%,9c005c
30105,25.25%, 61.89%, 36.64%,-,1.47%,9d035d
30107,29.50%, 64.19%, 34.70%,-,1.11%,a30258
30109,31.80%, 64.98%, 33.18%,-,1.84%,a50454
30111,27.12%, 63.01%, 35.89%,-,1.09%,a0025b
31001,50.86%, 75.09%, 24.23%,-,0.68%,bf013d
31003,64.10%, 81.80%, 17.69%,-,0.51%,d0012d
31005,76.51%, 88.26%, 11.74%,-,0.0%,e1001d
31007,76.44%, 87.55%, 11.11%,-,1.34%,df031c
31009,76.64%, 88.32%, 11.68%,-,0.0%,e1001d
31011,56.55%, 78.01%, 21.46%,-,0.53%,c60136
31013,45.97%, 72.60%, 26.62%,-,0.78%,b90143
31015,57.95%, 78.54%, 20.59%,-,0.87%,c80234
31017,65.58%, 82.60%, 17.02%,-,0.38%,d2002b
31019,56.90%, 78.11%, 21.21%,-,0.68%,c70136
31021,42.76%, 71.08%, 28.33%,-,0.59%,b50148
31023,36.04%, 67.56%, 31.52%,-,0.92%,ac0250
31025,36.91%, 68.04%, 31.14%,-,0.82%,ad024f
31027,46.23%, 72.71%, 26.48%,-,0.82%,b90243
31029,63.38%, 80.93%, 17.55%,-,1.53%,ce032c
31031,70.58%, 85.05%, 14.48%,-,0.47%,d80124
31033,56.64%, 77.73%, 21.09%,-,1.18%,c60335
31035,56.15%, 77.74%, 21.59%,-,0.67%,c60137
31037,50.25%, 74.68%, 24.43%,-,0.9%,be023e
31039,66.50%, 82.93%, 16.43%,-,0.63%,d30129
31041,62.37%, 80.94%, 18.58%,-,0.48%,ce012f
31043,15.94%, 57.76%, 41.82%,-,0.42%,93016a
31045,58.15%, 78.59%, 20.44%,-,0.97%,c80234
31047,64.23%, 81.92%, 17.69%,-,0.39%,d0002d
31049,65.47%, 82.43%, 16.97%,-,0.6%,d2012b
31051,36.95%, 68.11%, 31.16%,-,0.73%,ad014f
31053,40.82%, 70.15%, 29.34%,-,0.51%,b2014a
31055,31.10%, 65.26%, 34.16%,-,0.58%,a60157
31057,62.61%, 80.98%, 18.37%,-,0.65%,ce012e
31059,41.73%, 70.46%, 28.74%,-,0.8%,b30249
31061,50.54%, 75.08%, 24.54%,-,0.38%,bf003e
31063,67.59%, 83.55%, 15.96%,-,0.49%,d50128
31065,60.15%, 79.67%, 19.52%,-,0.81%,cb0231
31067,38.32%, 68.78%, 30.47%,-,0.75%,af014d
31069,72.39%, 85.71%, 13.32%,-,0.96%,da0221
31071,63.68%, 81.43%, 17.75%,-,0.82%,cf022d
31073,59.45%, 79.33%, 19.88%,-,0.79%,ca0232
31075,77.34%, 88.45%, 11.11%,-,0.44%,e1011c
31077,32.11%, 65.74%, 33.63%,-,0.62%,a70155
31079,47.55%, 73.47%, 25.92%,-,0.6%,bb0142
31081,60.12%, 79.77%, 19.65%,-,0.58%,cb0132
31083,54.43%, 76.80%, 22.38%,-,0.82%,c30239
31085,70.89%, 85.45%, 14.55%,-,0.0%,d90025
31087,60.38%, 79.99%, 19.61%,-,0.4%,cb0132
31089,67.09%, 83.19%, 16.10%,-,0.7%,d40129
31091,76.67%, 87.83%, 11.16%,-,1.01%,df021c
31093,36.07%, 67.68%, 31.61%,-,0.71%,ac0150
31095,38.67%, 68.89%, 30.22%,-,0.88%,af024d
31097,30.09%, 64.36%, 34.27%,-,1.38%,a40357
31099,54.63%, 76.89%, 22.26%,-,0.86%,c40238
31101,68.64%, 84.10%, 15.46%,-,0.44%,d60127
31103,59.69%, 79.84%, 20.16%,-,0.0%,cb0033
31105,66.84%, 83.09%, 16.24%,-,0.67%,d30129
31107,48.57%, 73.77%, 25.20%,-,1.03%,bc0240
31109,19.31%, 59.31%, 40.00%,-,0.69%,970166
31111,40.56%, 70.01%, 29.46%,-,0.53%,b2014b
31113,73.74%, 86.77%, 13.04%,-,0.19%,dd0021
31115,60.40%, 79.95%, 19.55%,-,0.5%,cb0131
31117,66.85%, 82.87%, 16.01%,-,1.12%,d30228
31119,69.32%, 84.48%, 15.16%,-,0.36%,d70026
31121,53.07%, 76.14%, 23.07%,-,0.79%,c2023a
31123,60.19%, 79.80%, 19.61%,-,0.59%,cb0132
31125,44.95%, 72.14%, 27.19%,-,0.67%,b70145
31127,46.08%, 72.55%, 26.47%,-,0.98%,b90243
31129,38.25%, 68.82%, 30.57%,-,0.61%,af014d
31131,42.60%, 70.94%, 28.34%,-,0.73%,b40148
31133,40.02%, 69.32%, 29.30%,-,1.38%,b0034a
31135,64.11%, 81.80%, 17.68%,-,0.52%,d0012d
31137,66.67%, 83.11%, 16.44%,-,0.44%,d30129
31139,68.88%, 84.06%, 15.19%,-,0.75%,d60126
31141,65.52%, 82.38%, 16.86%,-,0.75%,d2012a
31143,55.44%, 77.41%, 21.97%,-,0.61%,c50138
31145,59.90%, 79.69%, 19.79%,-,0.52%,cb0132
31147,43.39%, 71.28%, 27.89%,-,0.82%,b50247
31149,70.97%, 85.34%, 14.37%,-,0.29%,d90024
31151,10.33%, 54.54%, 44.22%,-,1.24%,8b0370
31153,49.17%, 74.34%, 25.18%,-,0.48%,bd0140
31155,35.50%, 67.34%, 31.84%,-,0.81%,ab0251
31157,55.03%, 77.18%, 22.15%,-,0.67%,c40138
31159,34.90%, 67.09%, 32.19%,-,0.72%,ab0152
31161,74.62%, 86.93%, 12.32%,-,0.75%,dd011f
31163,23.79%, 61.44%, 37.65%,-,0.91%,9c0260
31165,71.05%, 85.12%, 14.07%,-,0.81%,d90223
31167,66.63%, 83.01%, 16.39%,-,0.6%,d30129
31169,46.02%, 72.66%, 26.64%,-,0.7%,b90143
31171,60.16%, 79.68%, 19.52%,-,0.8%,cb0231
31173,13.32%, 56.40%, 43.08%,-,0.52%,8f016d
31175,46.88%, 73.21%, 26.33%,-,0.46%,ba0143
31177,53.39%, 76.44%, 23.05%,-,0.52%,c2013a
31179,56.96%, 78.13%, 21.16%,-,0.71%,c70135
31181,44.54%, 71.93%, 27.39%,-,0.68%,b70145
31183,57.63%, 78.49%, 20.86%,-,0.65%,c80135
31185,64.15%, 82.08%, 17.92%,-,0.0%,d1002d
32001,53.54%, 75.53%, 21.99%,-,2.48%,c00638
32003,27.10%, 62.60%, 35.50%,-,1.89%,9f045a
32005,53.36%, 75.57%, 22.22%,-,2.21%,c00538
32007,51.65%, 74.48%, 22.82%,-,2.7%,bd063a
32009,45.60%, 70.02%, 24.42%,-,0.0%,b2003e
32011,54.50%, 75.95%, 21.45%,-,2.6%,c10636
32013,47.42%, 72.41%, 24.99%,-,2.61%,b8063f
32015,59.00%, 78.28%, 19.28%,-,2.43%,c70631
32017,48.14%, 72.71%, 24.57%,-,2.72%,b9063e
32019,42.85%, 69.94%, 27.08%,-,2.98%,b20745
32021,35.10%, 65.69%, 30.59%,-,1.44%,a7034e
32023,46.18%, 71.62%, 25.44%,-,2.95%,b60740
32027,46.84%, 71.88%, 25.04%,-,3.08%,b7073f
32029,37.24%, 66.74%, 29.51%,-,3.75%,aa094b
32031,37.71%, 67.67%, 29.96%,-,2.38%,ac064c
32033,19.36%, 57.90%, 38.54%,-,1.21%,930362
32510,42.01%, 70.01%, 28.00%,-,1.99%,b20547
33001,49.70%, 74.63%, 24.93%,-,0.44%,be013f
33003,51.29%, 75.43%, 24.14%,-,0.43%,c0013d
33005,27.51%, 63.55%, 36.05%,-,0.4%,a2015b
33007,42.75%, 71.23%, 28.48%,-,0.28%,b50048
33009,35.51%, 67.59%, 32.08%,-,0.34%,ac0051
33011,41.78%, 70.68%, 28.91%,-,0.41%,b40149
33013,34.67%, 67.16%, 32.49%,-,0.35%,ab0052
33015,38.39%, 69.01%, 30.63%,-,0.36%,af004e
33017,23.08%, 61.31%, 38.23%,-,0.46%,9c0161
33019,29.90%, 64.75%, 34.85%,-,0.4%,a50158
34001,19.21%, 59.33%, 40.12%,-,0.55%,970166
34003,26.72%, 63.22%, 36.50%,-,0.28%,a1005d
34005,21.91%, 60.83%, 38.92%,-,0.26%,9b0063
34007,9.71%, 54.63%, 44.92%,-,0.45%,8b0172
34009,36.43%, 68.06%, 31.63%,-,0.31%,ad0050
34011,16.14%, 57.47%, 41.33%,-,1.2%,920369
34013,11.60%, 43.49%, 55.09%,-,1.41%,6e038c
34015,24.51%, 62.08%, 37.57%,-,0.35%,9e005f
34017,8.90%, 54.18%, 45.29%,-,0.53%,8a0173
34019,45.68%, 72.39%, 26.71%,-,0.9%,b80244
34021,3.47%, 51.55%, 48.07%,-,0.38%,83007a
34023,20.65%, 59.82%, 39.17%,-,1.02%,980263
34025,31.43%, 65.52%, 34.08%,-,0.4%,a70156
34027,44.13%, 71.91%, 27.78%,-,0.3%,b70046
