id,margin,dole,clinton,perot,nader,other,hex_color
37131,44.35%, 25.08%, 69.44%, 5.36%,-,5.480000000000004%,3f0db1
37133,19.59%, 55.70%, 36.11%, 7.72%,-,8.189999999999998%,8e145c
37135,29.13%, 32.19%, 61.32%, 3.28%,-,6.490000000000009%,52109c
37137,1.38%, 47.39%, 46.01%, 6.20%,-,6.599999999999994%,781075
37139,15.78%, 38.34%, 54.12%, 7.22%,-,7.539999999999992%,61138a
37141,1.08%, 46.38%, 45.30%, 7.91%,-,8.319999999999993%,761573
37143,12.65%, 38.88%, 51.53%, 9.19%,-,9.590000000000003%,631883
37145,3.42%, 48.68%, 45.26%, 5.89%,-,6.060000000000002%,7c0f73
37147,1.77%, 47.95%, 46.18%, 5.36%,-,5.8700000000000045%,7a0e75
37149,12.02%, 52.04%, 40.02%, 7.30%,-,7.939999999999998%,841466
37151,32.63%, 61.36%, 28.73%, 9.57%,-,9.909999999999997%,9c1949
37153,28.05%, 31.04%, 59.09%, 9.61%,-,9.870000000000005%,4f1996
37155,33.30%, 29.44%, 62.74%, 7.61%,-,7.819999999999993%,4b139f
37157,7.46%, 49.22%, 41.77%, 8.73%,-,9.009999999999991%,7d166a
37159,23.66%, 57.94%, 34.28%, 7.39%,-,7.780000000000001%,931357
37161,14.16%, 52.73%, 38.57%, 8.53%,-,8.700000000000003%,861662
37163,0.53%, 47.82%, 47.30%, 4.79%,-,4.8799999999999955%,790c78
37165,24.24%, 34.44%, 58.68%, 6.60%,-,6.8799999999999955%,571195
37167,21.22%, 56.29%, 35.07%, 8.31%,-,8.64%,8f1659
37169,30.69%, 61.82%, 31.13%, 6.69%,-,7.049999999999997%,9d114f
37171,19.05%, 55.53%, 36.48%, 7.68%,-,7.990000000000009%,8d145d
37173,11.42%, 38.80%, 50.21%, 10.77%,-,10.990000000000009%,621c80
37175,14.69%, 52.29%, 37.60%, 9.19%,-,10.11%,85195f
37177,27.76%, 32.25%, 60.01%, 7.40%,-,7.740000000000009%,521399
37179,22.07%, 57.03%, 34.96%, 7.51%,-,8.009999999999991%,911459
37181,14.90%, 39.97%, 54.88%, 4.94%,-,5.150000000000006%,650d8b
37183,2.31%, 48.18%, 45.88%, 5.23%,-,5.939999999999998%,7a0f74
37185,35.97%, 29.36%, 65.33%, 5.03%,-,5.310000000000002%,4a0da6
37187,27.10%, 34.47%, 61.56%, 3.77%,-,3.969999999999999%,570a9c
37189,4.63%, 47.30%, 42.67%, 8.22%,-,10.030000000000001%,78196c
37191,17.04%, 56.44%, 39.40%, 4.01%,-,4.159999999999997%,8f0a64
37193,26.39%, 58.39%, 32.00%, 9.27%,-,9.61%,941851
37195,3.45%, 49.03%, 45.59%, 5.13%,-,5.3799999999999955%,7d0d74
37197,44.77%, 68.54%, 23.77%, 7.41%,-,7.689999999999998%,ae133c
37199,0.20%, 45.75%, 45.56%, 8.29%,-,8.689999999999998%,741674
38001,18.14%, 49.91%, 31.77%, 17.36%,-,18.320000000000007%,7f2e51
38003,2.41%, 44.79%, 42.37%, 12.18%,-,12.840000000000003%,72206c
38005,9.62%, 39.13%, 48.76%, 11.60%,-,12.11%,631e7c
38007,32.54%, 55.42%, 22.88%, 21.10%,-,21.700000000000003%,8d373a
38009,11.42%, 47.80%, 36.37%, 15.23%,-,15.830000000000013%,79285c
38011,15.00%, 48.20%, 33.20%, 17.72%,-,18.599999999999994%,7a2f54
38013,6.15%, 44.35%, 38.20%, 16.16%,-,17.44999999999999%,712c61
38015,16.01%, 51.74%, 35.73%, 11.83%,-,12.530000000000001%,831f5b
38017,5.04%, 48.02%, 42.98%, 8.16%,-,9.0%,7a166d
38019,9.95%, 47.85%, 37.90%, 13.13%,-,14.25%,7a2460
38021,17.45%, 53.21%, 35.76%, 10.36%,-,11.030000000000001%,871c5b
38023,11.12%, 36.42%, 47.54%, 15.60%,-,16.039999999999992%,5c2879
38025,13.94%, 47.62%, 33.68%, 17.44%,-,18.700000000000003%,792f55
38027,2.81%, 40.36%, 43.17%, 15.69%,-,16.47%,66296e
38029,28.17%, 53.54%, 25.37%, 20.57%,-,21.090000000000003%,883540
38031,7.86%, 45.93%, 38.07%, 15.19%,-,16.0%,752861
38033,30.84%, 56.28%, 25.43%, 17.64%,-,18.289999999999992%,8f2e40
38035,0.89%, 44.92%, 44.03%, 10.31%,-,11.049999999999997%,721c70
38037,33.60%, 55.51%, 21.91%, 21.55%,-,22.58%,8d3937
38039,3.88%, 46.53%, 42.65%, 10.31%,-,10.819999999999993%,761b6c
38041,24.33%, 53.65%, 29.31%, 16.69%,-,17.040000000000006%,882b4a
38043,18.60%, 50.00%, 31.40%, 17.51%,-,18.599999999999994%,7f2f50
38045,14.26%, 51.15%, 36.90%, 11.57%,-,11.950000000000003%,821e5e
38047,25.98%, 53.09%, 27.11%, 19.13%,-,19.799999999999997%,873245
38049,3.30%, 43.07%, 39.77%, 16.44%,-,17.159999999999997%,6d2b65
38051,30.04%, 56.43%, 26.39%, 16.56%,-,17.180000000000007%,8f2b43
38053,15.17%, 49.50%, 34.33%, 15.83%,-,16.17%,7e2957
38055,5.23%, 45.39%, 40.16%, 14.11%,-,14.450000000000003%,732466
38057,16.16%, 48.32%, 32.16%, 18.90%,-,19.52000000000001%,7b3152
38059,9.47%, 46.66%, 37.19%, 15.55%,-,16.150000000000006%,76295e
38061,11.93%, 36.90%, 48.83%, 13.77%,-,14.27000000000001%,5e247c
38063,4.56%, 41.41%, 45.97%, 11.45%,-,12.620000000000005%,692075
38065,16.24%, 48.83%, 32.58%, 17.91%,-,18.590000000000003%,7c2f53
38067,14.78%, 50.94%, 36.16%, 12.14%,-,12.900000000000006%,81205c
38069,17.53%, 51.52%, 33.99%, 13.68%,-,14.489999999999995%,832456
38071,0.96%, 43.51%, 44.47%, 11.50%,-,12.02000000000001%,6e1e71
38073,11.46%, 37.78%, 49.24%, 12.44%,-,12.97999999999999%,60217d
38075,1.03%, 42.54%, 41.51%, 15.51%,-,15.950000000000003%,6c2869
38077,6.44%, 47.32%, 40.88%, 11.06%,-,11.799999999999997%,781e68
38079,40.99%, 22.85%, 63.84%, 12.44%,-,13.310000000000002%,3a21a2
38081,9.14%, 39.38%, 48.52%, 11.66%,-,12.099999999999994%,641e7b
38083,33.37%, 60.15%, 26.78%, 12.86%,-,13.069999999999993%,992144
38085,26.96%, 30.00%, 56.96%, 11.88%,-,13.039999999999992%,4c2191
38087,30.79%, 58.43%, 27.64%, 13.48%,-,13.930000000000007%,942346
38089,11.38%, 46.94%, 35.55%, 16.73%,-,17.510000000000005%,772c5a
38091,10.94%, 39.67%, 50.61%, 9.39%,-,9.719999999999999%,651881
38093,2.27%, 44.04%, 41.77%, 13.28%,-,14.189999999999998%,70246a
38095,7.71%, 39.08%, 46.79%, 13.48%,-,14.129999999999995%,632477
38097,0.05%, 45.03%, 45.08%, 9.40%,-,9.89%,721972
38099,2.83%, 44.99%, 42.15%, 12.13%,-,12.86%,72206b
38101,8.59%, 48.01%, 39.43%, 11.78%,-,12.560000000000002%,7a2064
38103,9.05%, 46.89%, 37.84%, 14.67%,-,15.269999999999996%,772660
38105,7.30%, 45.79%, 38.49%, 14.97%,-,15.719999999999999%,742862
39001,4.30%, 45.88%, 41.59%, 11.78%,-,12.530000000000001%,741f6a
39003,20.01%, 55.35%, 35.33%, 8.64%,-,9.319999999999993%,8d175a
39005,19.36%, 52.61%, 33.24%, 13.30%,-,14.150000000000006%,862454
39007,15.63%, 34.31%, 49.95%, 14.72%,-,15.739999999999995%,57287f
39009,26.15%, 29.87%, 56.02%, 11.59%,-,14.11%,4c238e
39011,17.91%, 51.80%, 33.88%, 13.45%,-,14.319999999999993%,842456
39013,30.98%, 26.81%, 57.79%, 14.53%,-,15.400000000000006%,442793
39015,4.24%, 45.36%, 41.12%, 12.63%,-,13.52000000000001%,732268
39017,19.06%, 54.76%, 35.70%, 8.61%,-,9.539999999999992%,8b185b
39019,2.91%, 37.74%, 40.64%, 20.74%,-,21.620000000000005%,603767
39021,3.88%, 44.10%, 40.22%, 14.90%,-,15.680000000000007%,702766
39023,9.68%, 38.57%, 48.25%, 12.25%,-,13.180000000000007%,62217b
39025,23.57%, 56.81%, 33.24%, 9.03%,-,9.949999999999989%,901954
39027,15.16%, 51.68%, 36.52%, 10.94%,-,11.799999999999997%,831e5d
39029,12.22%, 35.27%, 47.48%, 16.34%,-,17.25%,592b79
39031,0.09%, 42.00%, 41.91%, 15.23%,-,16.090000000000003%,6b296a
39033,6.59%, 44.88%, 38.30%, 15.79%,-,16.819999999999993%,722a61
39035,31.61%, 29.15%, 60.75%, 9.02%,-,10.099999999999994%,4a199a
39037,8.37%, 46.88%, 38.52%, 13.75%,-,14.599999999999994%,772562
39039,7.08%, 47.00%, 39.91%, 12.14%,-,13.090000000000003%,772165
39041,25.74%, 58.25%, 32.51%, 8.38%,-,9.240000000000009%,941752
39043,13.53%, 36.49%, 50.02%, 12.63%,-,13.489999999999995%,5d227f
39045,15.84%, 52.98%, 37.13%, 9.19%,-,9.89%,87195e
39047,12.14%, 50.29%, 38.15%, 10.90%,-,11.560000000000002%,801d61
39049,3.59%, 44.55%, 48.14%, 6.34%,-,7.310000000000002%,71127a
39051,11.40%, 48.60%, 37.20%, 13.47%,-,14.199999999999989%,7b245e
39053,2.01%, 41.19%, 43.21%, 14.75%,-,15.599999999999994%,69276e
39055,14.12%, 50.30%, 36.18%, 12.40%,-,13.52000000000001%,80225c
39057,9.06%, 49.65%, 40.60%, 8.49%,-,9.75%,7e1867
39059,5.04%, 39.52%, 44.55%, 14.90%,-,15.930000000000007%,642871
39061,7.00%, 50.12%, 43.13%, 5.73%,-,6.75%,7f116d
39063,26.47%, 57.68%, 31.21%, 9.71%,-,11.11%,931c4f
39065,4.85%, 46.36%, 41.51%, 11.49%,-,12.129999999999995%,761e69
39067,19.06%, 31.21%, 50.27%, 17.59%,-,18.519999999999996%,4f2f80
39069,12.69%, 49.94%, 37.25%, 12.12%,-,12.810000000000002%,7f205e
39071,8.62%, 48.40%, 39.78%, 11.10%,-,11.819999999999993%,7b1e65
39073,6.07%, 38.79%, 44.86%, 15.10%,-,16.349999999999994%,622972
39075,29.52%, 57.39%, 27.86%, 14.05%,-,14.75%,922547
39077,0.51%, 41.35%, 41.86%, 15.77%,-,16.789999999999992%,692a6a
39079,5.09%, 40.69%, 45.79%, 12.64%,-,13.52000000000001%,672274
39081,26.54%, 29.49%, 56.04%, 13.71%,-,14.469999999999999%,4b248e
39083,12.94%, 50.62%, 37.68%, 10.65%,-,11.700000000000003%,811d60
39085,2.26%, 41.92%, 44.19%, 12.80%,-,13.89%,6a2370
39087,11.55%, 36.91%, 48.46%, 13.51%,-,14.629999999999995%,5e257b
39089,9.75%, 48.78%, 39.03%, 11.24%,-,12.189999999999998%,7c1f63
39091,11.25%, 48.56%, 37.31%, 13.21%,-,14.129999999999995%,7b245f
39093,19.55%, 32.82%, 52.37%, 13.99%,-,14.810000000000002%,532585
39095,25.75%, 31.98%, 57.72%, 9.51%,-,10.299999999999997%,511a93
39097,13.40%, 51.20%, 37.79%, 10.33%,-,11.009999999999991%,821c60
39099,34.96%, 26.57%, 61.53%, 11.18%,-,11.900000000000006%,431e9c
39101,2.55%, 45.04%, 42.48%, 11.74%,-,12.480000000000004%,721f6c
39103,4.05%, 44.21%, 40.16%, 14.72%,-,15.629999999999995%,702766
39105,6.90%, 38.27%, 45.17%, 15.35%,-,16.560000000000002%,612a73
39107,14.34%, 50.03%, 35.69%, 13.37%,-,14.280000000000001%,7f245b
39109,9.92%, 48.77%, 38.85%, 11.50%,-,12.379999999999995%,7c1f63
39111,29.54%, 26.64%, 56.18%, 16.19%,-,17.180000000000007%,432b8f
39113,8.69%, 41.30%, 50.00%, 7.92%,-,8.700000000000003%,69167f
39115,3.03%, 42.97%, 39.94%, 15.44%,-,17.090000000000003%,6d2b65
39117,8.37%, 46.07%, 37.69%, 14.22%,-,16.24000000000001%,752960
39119,0.15%, 42.04%, 41.89%, 14.80%,-,16.069999999999993%,6b286a
39121,3.32%, 39.59%, 42.91%, 16.30%,-,17.5%,642c6d
39123,12.34%, 37.01%, 49.35%, 12.91%,-,13.64%,5e227d
39125,3.62%, 43.74%, 40.12%, 15.03%,-,16.14%,6f2966
39127,9.75%, 37.00%, 46.75%, 14.90%,-,16.25%,5e2977
39129,9.28%, 49.52%, 40.24%, 9.73%,-,10.239999999999995%,7e1a66
39131,16.53%, 34.85%, 51.38%, 13.00%,-,13.769999999999996%,582383
39133,18.03%, 32.52%, 50.55%, 15.76%,-,16.930000000000007%,522b80
39135,8.92%, 47.50%, 38.59%, 13.05%,-,13.909999999999997%,792362
39137,26.75%, 57.52%, 30.77%, 10.94%,-,11.709999999999994%,921d4e
39139,5.57%, 46.06%, 40.49%, 12.85%,-,13.449999999999989%,752267
39141,9.16%, 39.87%, 49.03%, 10.26%,-,11.099999999999994%,651c7d
39143,5.96%, 39.48%, 45.44%, 14.23%,-,15.080000000000013%,642673
39145,10.73%, 37.28%, 48.01%, 14.10%,-,14.710000000000008%,5f257a
39147,1.41%, 41.31%, 42.72%, 14.88%,-,15.969999999999999%,69286c
39149,11.13%, 47.78%, 36.65%, 14.63%,-,15.569999999999993%,79275d
39151,8.35%, 38.03%, 46.38%, 14.53%,-,15.590000000000003%,602776
39153,17.89%, 34.18%, 52.07%, 12.88%,-,13.75%,572384
39155,32.50%, 26.19%, 58.69%, 14.32%,-,15.120000000000005%,422695
39157,5.34%, 38.52%, 43.86%, 16.35%,-,17.620000000000005%,622c6f
39159,22.00%, 55.26%, 33.25%, 10.64%,-,11.490000000000009%,8c1d54
39161,19.52%, 53.67%, 34.15%, 11.40%,-,12.180000000000007%,881f57
39163,14.07%, 34.77%, 48.85%, 15.13%,-,16.379999999999995%,58297c
39165,29.09%, 59.94%, 30.84%, 8.46%,-,9.219999999999999%,98174e
39167,3.93%, 46.06%, 42.13%, 10.90%,-,11.810000000000002%,751e6b
39169,11.78%, 48.41%, 36.62%, 14.23%,-,14.969999999999999%,7b265d
39171,14.25%, 49.67%, 35.41%, 13.60%,-,14.920000000000002%,7e265a
39173,5.40%, 41.58%, 46.98%, 10.26%,-,11.439999999999998%,6a1d77
39175,8.29%, 46.56%, 38.27%, 14.02%,-,15.169999999999987%,762661
40001,2.51%, 45.33%, 42.82%, 11.52%,-,11.849999999999994%,731e6d
40003,26.59%, 56.48%, 29.89%, 13.07%,-,13.629999999999995%,90224c
40005,16.90%, 35.26%, 52.16%, 12.17%,-,12.580000000000013%,592085
40007,52.78%, 72.50%, 19.72%, 7.62%,-,7.780000000000001%,b81332
40009,1.76%, 44.45%, 42.70%, 12.47%,-,12.849999999999994%,71206c
40011,6.50%, 46.88%, 40.38%, 12.41%,-,12.739999999999995%,772066
40013,17.81%, 34.79%, 52.60%, 12.32%,-,12.61%,582086
40015,14.71%, 35.39%, 50.09%, 14.04%,-,14.519999999999996%,5a257f
40017,30.00%, 59.40%, 29.40%, 10.80%,-,11.200000000000003%,971c4a
40019,1.33%, 42.83%, 44.16%, 12.64%,-,13.010000000000005%,6d2170
40021,12.93%, 36.84%, 49.77%, 12.97%,-,13.389999999999986%,5d227e
40023,30.08%, 29.37%, 59.45%, 10.95%,-,11.179999999999993%,4a1c97
40025,42.96%, 67.77%, 24.81%, 7.01%,-,7.420000000000002%,ac123f
40027,14.93%, 52.24%, 37.31%, 9.72%,-,10.449999999999989%,851a5f
40029,20.69%, 32.25%, 52.94%, 14.19%,-,14.810000000000002%,522586
40031,5.35%, 47.76%, 42.41%, 9.31%,-,9.830000000000013%,79196c
40033,8.01%, 38.62%, 46.63%, 14.12%,-,14.75%,622576
40035,10.77%, 37.51%, 48.29%, 13.82%,-,14.200000000000003%,5f247b
40037,0.83%, 43.91%, 43.08%, 12.63%,-,13.010000000000005%,6f216d
40039,7.05%, 47.81%, 40.76%, 11.14%,-,11.430000000000007%,791d67
40041,1.14%, 43.81%, 42.67%, 13.18%,-,13.519999999999996%,6f226c
40043,15.78%, 51.24%, 35.46%, 12.69%,-,13.299999999999997%,82215a
40045,23.60%, 54.61%, 31.01%, 13.98%,-,14.379999999999995%,8b244f
40047,19.27%, 53.62%, 34.36%, 11.55%,-,12.02000000000001%,881e57
40049,9.15%, 38.34%, 47.50%, 13.77%,-,14.159999999999997%,612479
40051,6.23%, 46.34%, 40.11%, 13.13%,-,13.549999999999997%,762266
40053,19.41%, 52.09%, 32.68%, 14.47%,-,15.22999999999999%,842653
40055,13.31%, 35.96%, 49.26%, 14.34%,-,14.780000000000001%,5b257d
40057,21.18%, 33.76%, 54.94%, 10.78%,-,11.300000000000011%,561c8c
40059,29.53%, 58.27%, 28.74%, 12.32%,-,12.989999999999995%,942149
40061,27.47%, 30.01%, 57.48%, 12.28%,-,12.510000000000005%,4c1f92
40063,24.70%, 30.13%, 54.83%, 14.57%,-,15.040000000000006%,4c268b
40065,13.71%, 51.53%, 37.81%, 10.39%,-,10.659999999999997%,831b60
40067,21.35%, 32.69%, 54.04%, 12.74%,-,13.27000000000001%,532189
40069,20.41%, 32.63%, 53.04%, 14.12%,-,14.329999999999998%,532487
40071,14.65%, 49.92%, 35.27%, 14.27%,-,14.810000000000002%,7f2559
40073,31.64%, 60.27%, 28.63%, 10.94%,-,11.099999999999994%,991c49
40075,8.12%, 39.68%, 47.80%, 12.35%,-,12.52000000000001%,651f79
40077,25.81%, 29.70%, 55.51%, 14.44%,-,14.790000000000006%,4b258d
40079,7.98%, 39.74%, 47.72%, 12.02%,-,12.539999999999992%,651f79
40081,8.19%, 47.14%, 38.95%, 13.49%,-,13.909999999999997%,782363
40083,8.92%, 48.46%, 39.54%, 11.48%,-,12.0%,7b1e64
40085,13.65%, 37.05%, 50.70%, 11.65%,-,12.25%,5e1f81
40087,6.46%, 46.22%, 39.76%, 13.66%,-,14.02000000000001%,752365
40089,4.69%, 39.82%, 44.51%, 15.17%,-,15.670000000000002%,652771
40091,23.65%, 31.21%, 54.86%, 13.57%,-,13.930000000000007%,4f238b
40093,36.67%, 62.30%, 25.63%, 11.67%,-,12.070000000000007%,9e1e41
40095,20.74%, 32.67%, 53.41%, 13.49%,-,13.920000000000002%,532388
40097,8.33%, 39.59%, 47.92%, 12.15%,-,12.489999999999995%,641f7a
40099,17.92%, 33.78%, 51.70%, 14.27%,-,14.519999999999996%,562583
40101,15.84%, 35.64%, 51.48%, 12.56%,-,12.879999999999995%,5a2083
40103,11.73%, 48.38%, 36.65%, 14.49%,-,14.969999999999999%,7b265d
40105,8.59%, 37.80%, 46.39%, 15.20%,-,15.810000000000002%,602876
40107,17.31%, 34.41%, 51.72%, 13.37%,-,13.870000000000005%,572383
40109,18.16%, 54.68%, 36.52%, 8.36%,-,8.799999999999997%,8b165d
40111,24.81%, 31.84%, 56.65%, 11.15%,-,11.510000000000005%,511d90
40113,9.98%, 38.38%, 48.36%, 12.76%,-,13.259999999999991%,61217b
40115,14.93%, 35.87%, 50.80%, 13.00%,-,13.330000000000013%,5b2181
40117,1.71%, 42.62%, 44.34%, 12.59%,-,13.039999999999992%,6c2171
40119,7.00%, 48.07%, 41.08%, 10.17%,-,10.849999999999994%,7a1b68
40121,14.96%, 35.58%, 50.55%, 13.22%,-,13.870000000000005%,5a2380
40123,8.11%, 39.42%, 47.53%, 12.58%,-,13.049999999999997%,642179
40125,3.04%, 45.06%, 42.02%, 12.52%,-,12.919999999999987%,72206b
40127,18.71%, 33.59%, 52.29%, 13.55%,-,14.120000000000005%,552485
40129,11.69%, 49.61%, 37.92%, 12.05%,-,12.469999999999999%,7e1f60
40131,13.07%, 50.41%, 37.35%, 11.83%,-,12.240000000000009%,801f5f
40133,15.68%, 35.67%, 51.34%, 12.65%,-,12.989999999999995%,5a2182
40135,7.69%, 39.04%, 46.73%, 13.80%,-,14.230000000000004%,632477
40137,5.04%, 45.81%, 40.77%, 13.01%,-,13.419999999999987%,742267
40139,44.84%, 67.95%, 23.12%, 8.50%,-,8.929999999999993%,ad163a
40141,13.15%, 36.79%, 49.93%, 12.87%,-,13.280000000000001%,5d217f
40143,16.55%, 53.65%, 37.10%, 8.78%,-,9.25%,88175e
40145,8.40%, 48.02%, 39.62%, 12.05%,-,12.36%,7a1f65
40147,23.55%, 56.08%, 32.53%, 10.90%,-,11.39%,8f1d52
40149,1.73%, 42.65%, 40.92%, 16.00%,-,16.430000000000007%,6c2968
40151,17.55%, 52.44%, 34.89%, 12.12%,-,12.670000000000002%,852058
40153,22.54%, 54.59%, 32.05%, 12.84%,-,13.36%,8b2251
41001,18.54%, 51.60%, 33.07%, 11.68%,-,15.329999999999998%,832754
41003,13.80%, 36.09%, 49.89%, 7.09%, 5.51%,14.019999999999996%,5c237f
41005,5.69%, 40.95%, 46.65%, 8.48%, 2.78%,12.400000000000006%,681f76
41007,15.57%, 34.63%, 50.19%, 10.27%, 3.49%,15.180000000000007%,58267f
41009,16.62%, 33.58%, 50.20%, 12.61%, 2.24%,16.22%,552980
41011,4.65%, 39.39%, 44.04%, 12.52%, 2.17%,16.569999999999993%,642a70
41013,9.20%, 46.50%, 37.30%, 13.56%,-,16.200000000000003%,76295f
41015,5.36%, 43.66%, 38.30%, 14.22%, 2.04%,18.040000000000006%,6f2e61
41017,8.80%, 46.67%, 37.88%, 11.72%, 2.26%,15.449999999999989%,772760
41019,15.44%, 51.10%, 35.66%, 10.44%,-,13.240000000000009%,82215a
41021,8.37%, 38.27%, 46.63%, 13.75%,-,15.099999999999994%,612676
41023,24.24%, 54.99%, 30.75%, 11.26%,-,14.259999999999991%,8c244e
41025,27.54%, 55.42%, 27.88%, 14.40%,-,16.700000000000003%,8d2a47
41027,11.35%, 36.89%, 48.24%, 9.52%, 4.32%,14.870000000000005%,5e257b
41029,6.17%, 45.86%, 39.69%, 10.14%, 2.66%,14.450000000000003%,742465
41031,1.28%, 42.52%, 41.24%, 13.12%,-,16.239999999999995%,6c2969
41033,15.37%, 49.98%, 34.61%, 11.04%, 2.02%,15.409999999999997%,7f2758
41035,21.95%, 54.19%, 32.23%, 11.35%,-,13.580000000000013%,8a2252
41037,34.97%, 61.31%, 26.34%, 10.54%,-,12.349999999999994%,9c1f43
41039,15.17%, 34.52%, 49.69%, 8.23%, 5.66%,15.789999999999992%,58287e
41041,18.61%, 32.60%, 51.21%, 11.01%, 3.68%,16.189999999999998%,532982
41043,3.12%, 44.36%, 41.24%, 11.55%,-,14.400000000000006%,712469
41045,32.53%, 61.11%, 28.58%, 8.53%,-,10.310000000000002%,9b1a48
41047,2.07%, 43.19%, 45.26%, 8.19%, 2.15%,11.550000000000011%,6e1d73
41049,1.35%, 41.46%, 42.81%, 13.66%,-,15.72999999999999%,69286d
41051,32.89%, 26.33%, 59.22%, 6.50%, 6.60%,14.450000000000003%,432497
41053,2.12%, 45.31%, 43.20%, 8.26%, 2.19%,11.489999999999995%,731d6e
41055,3.00%, 44.61%, 41.61%, 11.81%,-,13.780000000000001%,71236a
41057,16.69%, 34.27%, 50.96%, 11.15%, 2.50%,14.769999999999996%,572581
41059,4.32%, 45.14%, 40.82%, 11.63%,-,14.039999999999992%,732368
41061,9.12%, 47.72%, 38.60%, 10.94%,-,13.680000000000007%,792262
41063,24.62%, 55.36%, 30.74%, 11.24%,-,13.900000000000006%,8d234e
41065,13.11%, 36.80%, 49.91%, 10.09%, 2.01%,13.290000000000006%,5d217f
41067,7.13%, 40.83%, 47.96%, 7.16%, 2.85%,11.210000000000008%,681c7a
41069,13.62%, 47.83%, 34.21%, 13.84%,-,17.960000000000008%,792d57
41071,2.64%, 44.64%, 42.00%, 9.36%, 2.42%,13.36%,71226b
42001,15.47%, 51.98%, 36.51%, 10.80%,-,11.510000000000005%,841d5d
42003,14.93%, 37.89%, 52.82%, 7.86%,-,9.289999999999992%,601786
42005,0.30%, 42.87%, 43.17%, 13.39%,-,13.960000000000008%,6d236e
42007,18.22%, 35.07%, 53.28%, 11.14%,-,11.650000000000006%,591d87
42009,22.67%, 55.52%, 32.85%, 11.26%,-,11.629999999999995%,8d1d53
42011,5.26%, 46.25%, 40.99%, 11.33%,-,12.759999999999991%,752068
42013,15.35%, 52.30%, 36.95%, 9.86%,-,10.75%,851b5e
42015,12.65%, 49.47%, 36.82%, 12.91%,-,13.710000000000008%,7e225d
42017,3.70%, 41.74%, 45.44%, 10.80%,-,12.819999999999993%,6a2073
42019,16.58%, 52.88%, 36.29%, 10.14%,-,10.829999999999998%,861b5c
42021,16.95%, 34.32%, 51.27%, 13.22%,-,14.409999999999997%,572482
42023,13.04%, 49.89%, 36.84%, 12.68%,-,13.269999999999996%,7f215d
42025,11.42%, 36.28%, 47.69%, 15.09%,-,16.03%,5c2879
42027,0.45%, 44.71%, 45.16%, 8.91%,-,10.129999999999995%,721973
42029,7.73%, 48.64%, 40.91%, 8.88%,-,10.450000000000003%,7c1a68
42031,6.38%, 45.89%, 39.51%, 13.70%,-,14.599999999999994%,752564
42033,3.44%, 44.85%, 41.41%, 12.98%,-,13.740000000000009%,722369
42035,11.89%, 37.39%, 49.27%, 12.40%,-,13.340000000000003%,5f227d
42037,0.71%, 40.42%, 41.13%, 17.94%,-,18.44999999999999%,672f68
42039,5.46%, 46.62%, 41.16%, 11.19%,-,12.219999999999999%,761f68
42041,19.24%, 55.63%, 36.40%, 7.18%,-,7.969999999999999%,8d145c
42043,3.74%, 47.78%, 44.03%, 7.49%,-,8.189999999999998%,791470
42045,9.93%, 39.46%, 49.39%, 9.32%,-,11.150000000000006%,641c7d
42047,6.61%, 37.57%, 44.18%, 17.62%,-,18.25%,5f2e70
42049,16.20%, 36.66%, 52.86%, 9.55%,-,10.480000000000004%,5d1a86
42051,26.52%, 30.13%, 56.65%, 12.30%,-,13.219999999999999%,4c2190
42053,2.82%, 40.98%, 43.80%, 14.77%,-,15.219999999999999%,68266f
42055,23.28%, 56.77%, 33.49%, 9.23%,-,9.739999999999995%,901855
42057,21.47%, 54.75%, 33.28%, 11.38%,-,11.969999999999999%,8b1e54
42059,26.34%, 29.14%, 55.47%, 14.94%,-,15.39%,4a278d
42061,14.07%, 50.53%, 36.46%, 12.51%,-,13.009999999999991%,80215c
42063,3.25%, 42.10%, 45.35%, 12.01%,-,12.549999999999997%,6b2073
42065,14.04%, 49.56%, 35.52%, 14.11%,-,14.919999999999987%,7e265a
42067,15.43%, 51.70%, 36.27%, 11.41%,-,12.030000000000001%,831e5c
42069,23.52%, 32.57%, 56.09%, 9.90%,-,11.340000000000003%,531c8f
42071,28.18%, 59.81%, 31.63%, 7.47%,-,8.560000000000002%,981550
42073,16.29%, 36.10%, 52.38%, 11.04%,-,11.519999999999996%,5c1d85
42075,18.90%, 53.73%, 34.83%, 10.40%,-,11.439999999999998%,891d58
42077,3.27%, 42.51%, 45.77%, 10.32%,-,11.719999999999999%,6c1d74
42079,14.21%, 37.30%, 51.51%, 10.64%,-,11.189999999999998%,5f1c83
42081,20.44%, 54.88%, 34.44%, 9.82%,-,10.680000000000007%,8b1b57
42083,8.94%, 45.99%, 37.05%, 15.80%,-,16.960000000000008%,752b5e
42085,12.65%, 37.60%, 50.25%, 11.16%,-,12.150000000000006%,5f1e80
42087,11.38%, 50.21%, 38.83%, 10.15%,-,10.960000000000008%,801b63
42089,1.99%, 44.35%, 42.36%, 11.90%,-,13.289999999999992%,71216c
42091,7.69%, 41.18%, 48.87%, 8.30%,-,9.950000000000003%,69197c
42093,10.36%, 47.93%, 37.57%, 13.49%,-,14.5%,7a245f
42095,9.05%, 39.26%, 48.31%, 10.82%,-,12.430000000000007%,641f7b
42097,0.41%, 41.82%, 41.41%, 15.97%,-,16.77000000000001%,6a2a69
42099,24.42%, 56.19%, 31.77%, 11.09%,-,12.040000000000006%,8f1e51
