id,margin,romney,obama,other,hex_color
49053,67.05%, 82.43%, 15.37%, 2.20%,d20527
49055,65.86%, 82.06%, 16.20%, 1.73%,d10429
49057,45.07%, 71.08%, 26.01%, 2.92%,b50742
50001,39.39%, 29.05%, 68.44%, 2.51%,4a06ae
50003,33.12%, 32.33%, 65.45%, 2.23%,5205a6
50005,22.72%, 37.24%, 59.97%, 2.79%,5e0798
50007,41.59%, 27.99%, 69.57%, 2.44%,4706b1
50009,13.40%, 41.60%, 55.00%, 3.40%,6a088c
50011,23.39%, 37.23%, 60.62%, 2.14%,5e059a
50013,26.01%, 36.10%, 62.11%, 1.79%,5c049e
50015,41.95%, 27.88%, 69.83%, 2.29%,4705b2
50017,31.94%, 32.65%, 64.58%, 2.77%,5307a4
50019,24.04%, 36.83%, 60.87%, 2.30%,5d059b
50021,21.86%, 37.87%, 59.73%, 2.40%,600698
50023,41.83%, 27.61%, 69.44%, 2.94%,4607b1
50025,48.68%, 24.37%, 73.05%, 2.57%,3e06ba
50027,37.97%, 29.96%, 67.93%, 2.12%,4c05ad
51001,3.48%, 51.17%, 47.69%, 1.14%,820279
51003,11.98%, 43.22%, 55.20%, 1.58%,6e048c
51005,2.68%, 50.12%, 47.44%, 2.44%,7f0678
51007,26.62%, 62.63%, 36.01%, 1.36%,9f035b
51009,19.88%, 59.29%, 39.41%, 1.30%,970364
51011,36.38%, 67.30%, 30.91%, 1.79%,ab044e
51013,39.79%, 29.31%, 69.10%, 1.59%,4a04b0
51015,42.09%, 70.16%, 28.07%, 1.77%,b20447
51017,17.09%, 57.31%, 40.22%, 2.47%,920666
51019,44.01%, 71.29%, 27.28%, 1.43%,b50345
51021,47.80%, 72.73%, 24.93%, 2.34%,b9053f
51023,38.52%, 68.41%, 29.89%, 1.70%,ae044c
51025,25.21%, 36.93%, 62.14%, 0.93%,5e029e
51027,34.65%, 66.72%, 32.08%, 1.20%,aa0351
51029,2.43%, 47.86%, 50.29%, 1.85%,7a0480
51031,39.31%, 68.86%, 29.56%, 1.58%,af044b
51033,8.24%, 45.06%, 53.30%, 1.65%,720487
51035,39.10%, 67.63%, 28.53%, 1.68%,ac0448
51036,32.51%, 32.99%, 65.50%, 1.51%,5403a7
51037,13.70%, 56.14%, 42.44%, 1.42%,8f036c
51041,7.74%, 53.18%, 45.44%, 1.38%,870373
51043,13.62%, 55.35%, 41.73%, 2.92%,8d076a
51045,34.76%, 65.88%, 31.12%, 0.94%,a7024f
51047,16.30%, 57.30%, 40.99%, 1.71%,920468
51049,2.30%, 50.28%, 47.98%, 1.74%,80047a
51051,26.09%, 61.91%, 35.82%, 2.27%,9d055b
51053,2.39%, 50.59%, 48.20%, 1.21%,81037a
51057,7.30%, 45.85%, 53.15%, 1.00%,740287
51059,20.50%, 39.07%, 59.57%, 1.37%,630397
51061,19.88%, 59.16%, 39.28%, 1.56%,960364
51063,25.39%, 61.13%, 35.74%, 3.13%,9b075b
51065,6.16%, 52.38%, 46.22%, 1.40%,850375
51067,28.56%, 62.60%, 34.04%, 0.79%,9f0256
51069,27.94%, 62.81%, 34.87%, 2.32%,a00558
51071,25.54%, 61.66%, 36.12%, 2.22%,9d055c
51073,27.86%, 62.94%, 35.08%, 1.98%,a00559
51075,28.33%, 63.45%, 35.12%, 1.43%,a10359
51077,38.38%, 67.42%, 29.04%, 3.54%,ab094a
51079,25.26%, 61.72%, 36.46%, 1.82%,9d045c
51081,27.79%, 35.85%, 63.64%, 0.51%,5b01a2
51083,5.56%, 52.08%, 46.53%, 1.39%,840376
51085,36.65%, 67.63%, 30.98%, 1.40%,ac034e
51087,11.80%, 43.42%, 55.22%, 1.35%,6e038c
51089,14.69%, 56.02%, 41.33%, 2.65%,8e0669
51091,32.91%, 65.39%, 32.48%, 2.12%,a60552
51093,14.60%, 56.67%, 42.07%, 1.27%,90036b
51095,12.04%, 55.39%, 43.35%, 1.26%,8d036e
51097,3.28%, 51.03%, 47.74%, 1.23%,820379
51099,18.78%, 58.31%, 39.53%, 2.15%,940564
51101,23.78%, 61.26%, 37.48%, 1.27%,9c035f
51103,8.68%, 53.91%, 45.24%, 0.85%,890273
51105,44.43%, 71.34%, 26.91%, 1.75%,b50444
51107,4.49%, 47.04%, 51.53%, 1.43%,770383
51109,13.75%, 56.01%, 42.26%, 1.73%,8e046b
51111,4.97%, 51.78%, 46.81%, 1.41%,840377
51113,18.60%, 58.50%, 39.90%, 1.60%,950465
51115,31.28%, 64.91%, 33.62%, 1.47%,a50355
51117,6.98%, 52.88%, 45.90%, 1.21%,860375
51119,20.54%, 59.52%, 38.98%, 1.50%,970363
51121,0.25%, 48.78%, 48.53%, 2.68%,7c067b
51125,2.72%, 47.84%, 50.56%, 1.60%,790480
51127,33.70%, 66.16%, 32.46%, 1.39%,a80352
51131,16.41%, 41.23%, 57.63%, 1.14%,690292
51133,14.81%, 57.03%, 42.22%, 0.75%,91016b
51135,0.95%, 49.80%, 48.85%, 1.36%,7e037c
51137,14.52%, 56.52%, 42.01%, 1.47%,90036b
51139,25.62%, 62.03%, 36.41%, 1.56%,9e035c
51141,38.81%, 68.07%, 29.27%, 2.66%,ad064a
51143,27.39%, 62.78%, 35.39%, 1.83%,a0045a
51145,45.81%, 72.14%, 26.33%, 1.53%,b70343
51147,12.77%, 42.78%, 55.55%, 1.68%,6d048d
51149,11.77%, 55.33%, 43.57%, 1.10%,8d026f
51153,16.02%, 41.32%, 57.34%, 1.34%,690392
51155,24.71%, 60.76%, 36.05%, 3.19%,9a085b
51157,7.60%, 53.04%, 45.44%, 1.51%,870373
51159,15.54%, 57.29%, 41.75%, 0.95%,92026a
51161,25.21%, 61.75%, 36.53%, 1.72%,9d045d
51163,17.79%, 57.95%, 40.17%, 1.88%,930466
51165,40.50%, 69.37%, 28.87%, 1.76%,b00449
51167,36.91%, 67.67%, 30.76%, 1.57%,ac044e
51169,50.48%, 74.45%, 23.97%, 1.58%,bd043d
51171,31.33%, 64.72%, 33.39%, 1.89%,a50455
51173,32.93%, 65.58%, 32.64%, 1.78%,a70453
51175,3.20%, 51.09%, 47.90%, 1.01%,82027a
51177,11.52%, 54.93%, 43.41%, 1.66%,8c046e
51179,8.75%, 53.61%, 44.87%, 1.52%,880372
51181,21.01%, 38.79%, 59.80%, 1.42%,620398
51183,24.58%, 37.15%, 61.73%, 1.12%,5e029d
51185,57.42%, 78.07%, 20.65%, 1.29%,c70334
51187,20.46%, 59.10%, 38.64%, 2.26%,960562
51191,43.17%, 70.77%, 27.61%, 1.62%,b40446
51193,6.95%, 45.95%, 52.89%, 1.16%,750286
51195,48.71%, 73.75%, 25.04%, 1.21%,bc033f
51197,36.75%, 67.36%, 30.61%, 2.03%,ab054e
51199,20.68%, 59.51%, 38.83%, 1.67%,970463
51510,43.52%, 27.58%, 71.11%, 1.31%,4603b5
51515,10.77%, 54.44%, 43.67%, 1.89%,8a046f
51520,30.97%, 64.71%, 33.73%, 1.56%,a50356
51530,25.53%, 61.92%, 36.38%, 1.70%,9d045c
51540,53.52%, 22.22%, 75.74%, 2.03%,3805c1
51550,1.04%, 48.81%, 49.85%, 1.33%,7c037f
51570,39.39%, 68.89%, 29.50%, 1.61%,af044b
51580,14.76%, 41.85%, 56.61%, 1.55%,6a0390
51590,22.05%, 38.42%, 60.47%, 1.10%,61029a
51595,33.64%, 32.86%, 66.51%, 0.63%,5301a9
51600,16.13%, 41.06%, 57.19%, 1.75%,680491
51610,39.42%, 29.51%, 68.93%, 1.57%,4b04af
51620,30.67%, 34.31%, 64.98%, 0.71%,5701a5
51630,26.85%, 35.50%, 62.35%, 2.15%,5a059e
51640,18.97%, 58.50%, 39.53%, 1.98%,950564
51650,42.60%, 28.03%, 70.64%, 1.33%,4703b4
51660,13.40%, 42.10%, 55.50%, 2.40%,6b068d
51670,15.95%, 41.40%, 57.35%, 1.25%,690392
51678,12.65%, 42.65%, 55.30%, 2.05%,6c058d
51680,10.58%, 54.34%, 43.76%, 1.90%,8a046f
51683,13.26%, 42.52%, 55.78%, 1.70%,6c048e
51685,25.34%, 36.49%, 61.83%, 1.68%,5d049d
51690,24.55%, 36.79%, 61.35%, 1.86%,5d049c
51700,30.05%, 34.28%, 64.32%, 1.40%,5703a4
51710,45.43%, 26.59%, 72.02%, 1.39%,4303b7
51720,22.05%, 59.99%, 37.94%, 2.08%,980560
51730,80.19%, 9.60%, 89.79%, 0.62%,1801e4
51735,51.13%, 74.75%, 23.63%, 1.62%,be043c
51740,42.77%, 28.00%, 70.77%, 1.23%,4703b4
51750,3.93%, 46.68%, 50.60%, 2.72%,770681
51760,57.26%, 20.55%, 77.81%, 1.64%,3404c6
51770,22.77%, 37.33%, 60.10%, 2.57%,5f0699
51775,20.61%, 59.25%, 38.64%, 2.10%,970562
51790,4.07%, 47.03%, 51.10%, 1.87%,770482
51800,15.15%, 41.86%, 57.01%, 1.13%,6a0291
51810,2.54%, 50.49%, 47.95%, 1.55%,80037a
51820,10.81%, 54.49%, 43.68%, 1.83%,8a046f
51830,28.67%, 34.62%, 63.28%, 2.10%,5805a1
51840,1.44%, 48.04%, 49.48%, 2.49%,7a067e
53001,33.82%, 65.76%, 31.94%, 2.30%,a70551
53003,16.56%, 56.70%, 40.14%, 3.16%,900866
53005,26.57%, 61.66%, 35.09%, 3.25%,9d0859
53007,16.28%, 56.64%, 40.36%, 3.00%,900766
53009,0.37%, 48.03%, 48.40%, 3.56%,7a097b
53011,0.22%, 48.37%, 48.59%, 3.04%,7b077b
53013,40.48%, 68.77%, 28.29%, 2.94%,af0748
53015,4.40%, 46.09%, 50.49%, 3.42%,750880
53017,28.28%, 62.58%, 34.30%, 3.11%,9f0757
53019,20.10%, 57.20%, 37.10%, 3.61%,91095e
53021,23.50%, 60.39%, 36.89%, 2.71%,99065e
53023,45.04%, 71.27%, 26.23%, 2.50%,b50642
53025,31.99%, 64.15%, 32.16%, 3.69%,a30952
53027,13.98%, 41.16%, 55.14%, 3.71%,68098c
53029,4.42%, 46.27%, 50.69%, 3.04%,750781
53031,31.73%, 32.09%, 63.82%, 4.09%,510aa2
53033,40.36%, 28.36%, 68.72%, 2.91%,4807af
53035,11.63%, 42.58%, 54.21%, 3.21%,6c088a
53037,10.02%, 53.47%, 43.45%, 3.07%,88076e
53039,6.91%, 51.16%, 44.25%, 4.59%,820b70
53041,22.69%, 59.59%, 36.90%, 3.51%,97085e
53043,40.43%, 68.74%, 28.30%, 2.96%,af0748
53045,7.03%, 44.79%, 51.82%, 3.38%,720884
53047,12.43%, 54.23%, 41.80%, 3.96%,8a0a6a
53049,11.40%, 42.30%, 53.69%, 4.01%,6b0a88
53051,21.40%, 58.56%, 37.16%, 4.28%,950a5e
53053,11.01%, 43.04%, 54.05%, 2.91%,6d0789
53055,37.54%, 29.10%, 66.64%, 4.26%,4a0aa9
53057,6.49%, 45.01%, 51.51%, 3.48%,720883
53059,1.07%, 48.57%, 47.51%, 3.92%,7b0979
53061,16.72%, 40.07%, 56.79%, 3.14%,660890
53063,5.75%, 51.07%, 45.31%, 3.62%,820973
53065,26.35%, 60.85%, 34.50%, 4.65%,9b0b57
53067,19.38%, 38.58%, 57.96%, 3.46%,620893
53069,1.08%, 48.38%, 47.30%, 4.32%,7b0b78
53071,19.29%, 57.90%, 38.61%, 3.49%,930862
53073,13.86%, 41.14%, 55.01%, 3.85%,68098c
53075,2.72%, 49.26%, 46.54%, 4.20%,7d0a76
53077,11.64%, 54.50%, 42.86%, 2.64%,8a066d
54001,35.59%, 66.19%, 30.60%, 3.20%,a8084e
54003,21.12%, 59.39%, 38.26%, 2.35%,970561
54005,31.49%, 64.30%, 32.82%, 2.88%,a30753
54007,15.11%, 56.65%, 41.54%, 1.81%,900469
54009,11.31%, 54.25%, 42.94%, 2.82%,8a076d
54011,13.74%, 55.93%, 42.19%, 1.88%,8e046b
54013,22.67%, 59.68%, 37.01%, 3.30%,98085e
54015,34.46%, 65.31%, 30.85%, 3.84%,a6094e
54017,56.06%, 76.78%, 20.73%, 2.49%,c30634
54019,20.83%, 59.35%, 38.51%, 2.14%,970562
54021,29.94%, 63.24%, 33.31%, 3.45%,a10854
54023,66.80%, 82.45%, 15.65%, 1.90%,d20427
54025,24.76%, 60.98%, 36.22%, 2.81%,9b075c
54027,40.20%, 68.87%, 28.67%, 2.46%,af0649
54029,21.39%, 59.47%, 38.08%, 2.44%,970661
54031,39.64%, 68.25%, 28.60%, 3.15%,ae0848
54033,23.39%, 60.43%, 37.04%, 2.52%,9a065e
54035,30.65%, 63.90%, 33.24%, 2.86%,a20754
54037,3.87%, 50.63%, 46.76%, 2.61%,810677
54039,11.80%, 54.92%, 43.13%, 1.95%,8c046d
54041,41.93%, 69.51%, 27.58%, 2.91%,b10746
54043,31.62%, 64.29%, 32.66%, 3.05%,a30753
54045,39.70%, 68.68%, 28.98%, 2.35%,af0549
54047,29.90%, 63.98%, 34.08%, 1.94%,a30456
54049,14.36%, 55.93%, 41.57%, 2.51%,8e066a
54051,28.17%, 62.77%, 34.60%, 2.63%,a00658
54053,20.05%, 58.64%, 38.59%, 2.77%,950762
54055,47.00%, 72.49%, 25.49%, 2.02%,b80540
54057,45.03%, 71.29%, 26.26%, 2.46%,b50642
54059,42.50%, 69.92%, 27.42%, 2.67%,b20645
54061,9.51%, 53.28%, 43.77%, 2.96%,87076f
54063,41.30%, 69.11%, 27.81%, 3.08%,b00746
54065,30.41%, 63.82%, 33.42%, 2.76%,a20755
54067,36.79%, 67.09%, 30.30%, 2.60%,ab064d
54069,22.17%, 59.96%, 37.79%, 2.26%,980560
54071,31.36%, 64.34%, 32.99%, 2.67%,a40654
54073,30.62%, 64.24%, 33.61%, 2.15%,a30555
54075,24.48%, 60.76%, 36.29%, 2.95%,9a075c
54077,44.34%, 70.54%, 26.21%, 3.25%,b30842
54079,36.94%, 67.47%, 30.54%, 1.99%,ac054d
54081,44.65%, 71.48%, 26.84%, 1.68%,b60444
54083,28.82%, 63.00%, 34.18%, 2.82%,a00757
54085,56.81%, 77.07%, 20.26%, 2.66%,c40633
54087,20.61%, 58.93%, 38.32%, 2.75%,960761
54089,28.67%, 62.84%, 34.17%, 2.99%,a00757
54091,32.07%, 64.85%, 32.78%, 2.36%,a50653
54093,41.30%, 69.34%, 28.04%, 2.61%,b00647
54095,43.35%, 70.44%, 27.09%, 2.47%,b30645
54097,45.57%, 71.57%, 26.01%, 2.42%,b60642
54099,26.82%, 62.02%, 35.20%, 2.78%,9e0759
54101,27.52%, 61.67%, 34.15%, 4.18%,9d0a57
54103,21.38%, 59.11%, 37.74%, 3.15%,960860
54105,34.59%, 65.73%, 31.14%, 3.13%,a7074f
54107,32.14%, 65.10%, 32.96%, 1.95%,a60454
54109,55.62%, 76.65%, 21.03%, 2.31%,c30535
55001,8.73%, 45.14%, 53.87%, 0.98%,730289
55003,30.81%, 33.68%, 64.49%, 1.83%,5504a4
55005,2.44%, 50.43%, 47.99%, 1.58%,80047a
55007,24.83%, 36.81%, 61.64%, 1.55%,5d039d
55009,1.79%, 50.29%, 48.50%, 1.21%,80037b
55011,2.93%, 47.79%, 50.72%, 1.49%,790381
55013,6.50%, 52.44%, 45.94%, 1.62%,850475
55015,11.54%, 55.03%, 43.49%, 1.48%,8c036e
55017,0.27%, 49.53%, 49.26%, 1.21%,7e037d
55019,8.98%, 53.71%, 44.72%, 1.57%,880472
55021,13.58%, 42.64%, 56.23%, 1.13%,6c028f
55023,19.98%, 39.24%, 59.22%, 1.55%,640397
55025,43.54%, 27.50%, 71.03%, 1.47%,4603b5
55027,14.50%, 56.67%, 42.17%, 1.16%,90026b
55029,6.99%, 45.96%, 52.95%, 1.09%,750287
55031,31.27%, 33.66%, 64.92%, 1.42%,5503a5
55033,4.97%, 46.49%, 51.46%, 2.06%,760583
55035,13.52%, 42.43%, 55.95%, 1.61%,6c048e
55037,26.36%, 62.67%, 36.30%, 1.03%,9f025c
55039,14.94%, 56.84%, 41.91%, 1.25%,90036a
55041,5.44%, 46.73%, 52.17%, 1.10%,770285
55043,13.77%, 42.29%, 56.06%, 1.65%,6b048e
55045,17.33%, 40.66%, 58.00%, 1.34%,670393
55047,20.56%, 59.76%, 39.20%, 1.03%,980263
55049,30.46%, 34.20%, 64.66%, 1.13%,5702a4
55051,0.17%, 49.28%, 49.12%, 1.60%,7d047d
55053,15.01%, 41.88%, 56.89%, 1.23%,6a0391
55055,7.59%, 53.11%, 45.52%, 1.37%,870374
55057,7.03%, 45.75%, 52.78%, 1.47%,740386
55059,12.23%, 43.24%, 55.46%, 1.30%,6e038d
55061,5.38%, 52.07%, 46.69%, 1.24%,840377
55063,17.24%, 40.58%, 57.82%, 1.60%,670493
55065,15.37%, 41.68%, 57.04%, 1.28%,6a0391
55067,11.82%, 55.29%, 43.47%, 1.24%,8c036e
55069,0.71%, 48.99%, 49.70%, 1.30%,7c037e
55071,2.82%, 50.69%, 47.88%, 1.43%,81037a
55073,6.09%, 52.41%, 46.32%, 1.26%,850376
55075,3.55%, 51.11%, 47.56%, 1.33%,820379
55077,0.27%, 49.25%, 49.52%, 1.22%,7d037e
55078,73.49%, 13.00%, 86.49%, 0.51%,2101dc
55079,36.04%, 31.45%, 67.49%, 1.06%,5002ac
55081,0.82%, 49.65%, 48.83%, 1.51%,7e037c
55083,9.45%, 54.09%, 44.64%, 1.27%,890371
55085,2.15%, 50.42%, 48.27%, 1.31%,80037b
55087,1.81%, 50.08%, 48.27%, 1.65%,7f047b
55089,30.31%, 64.63%, 34.32%, 1.04%,a40257
55091,2.22%, 48.50%, 50.72%, 0.78%,7b0181
55093,0.77%, 49.46%, 48.69%, 1.85%,7e047c
55095,8.95%, 53.58%, 44.62%, 1.80%,880471
55097,13.88%, 42.24%, 56.12%, 1.64%,6b048f
55099,0.04%, 49.16%, 49.20%, 1.65%,7d047d
55101,3.54%, 47.74%, 51.28%, 0.98%,790282
55103,16.13%, 41.28%, 57.41%, 1.31%,690392
55105,23.18%, 37.82%, 61.00%, 1.18%,60039b
55107,3.88%, 51.12%, 47.24%, 1.64%,820478
55109,12.10%, 55.17%, 43.07%, 1.76%,8c046d
55111,18.47%, 40.21%, 58.68%, 1.11%,660295
55113,0.49%, 49.22%, 49.71%, 1.07%,7d027e
55115,9.97%, 54.35%, 44.38%, 1.27%,8a0371
55117,9.82%, 54.38%, 44.56%, 1.06%,8a0271
55119,19.32%, 58.88%, 39.56%, 1.56%,960364
55121,14.08%, 42.33%, 56.41%, 1.25%,6b038f
55123,14.73%, 41.64%, 56.37%, 1.98%,6a058f
55125,12.99%, 55.98%, 42.99%, 1.03%,8e026d
55127,12.34%, 55.46%, 43.12%, 1.42%,8d036d
55129,2.71%, 50.60%, 47.88%, 1.52%,81037a
55131,40.13%, 69.55%, 29.42%, 1.03%,b1024b
55133,34.45%, 66.76%, 32.31%, 0.93%,aa0252
55135,9.38%, 54.19%, 44.81%, 1.01%,8a0272
55137,10.18%, 54.47%, 44.28%, 1.25%,8a0370
55139,3.73%, 47.24%, 50.97%, 1.80%,780481
55141,2.89%, 50.65%, 47.77%, 1.58%,810479
56001,2.50%, 48.26%, 45.75%, 1.86%,7b0474
56003,64.18%, 80.48%, 16.30%, 3.21%,cd0829
56005,72.79%, 85.10%, 12.31%, 2.59%,d9061f
56007,31.31%, 63.73%, 32.42%, 1.49%,a20352
56009,62.34%, 79.50%, 17.17%, 3.33%,ca082b
56011,72.81%, 84.37%, 11.56%, 1.30%,d7031d
56013,33.90%, 65.38%, 31.48%, 3.13%,a60750
56015,46.85%, 71.96%, 25.11%, 2.93%,b70740
56017,54.55%, 75.35%, 20.80%, 1.35%,c00335
56019,61.38%, 78.96%, 17.59%, 3.45%,c9082c
56021,24.32%, 60.51%, 36.19%, 3.31%,9a085c
56023,67.96%, 82.90%, 14.93%, 2.17%,d30526
56025,40.69%, 68.37%, 27.68%, 1.71%,ae0446
56027,64.42%, 80.09%, 15.67%, 1.88%,cc0427
56029,56.87%, 76.90%, 20.04%, 3.06%,c40733
56031,42.22%, 69.21%, 26.99%, 1.70%,b00444
56033,46.43%, 71.69%, 25.26%, 1.03%,b60240
56035,61.81%, 79.34%, 17.53%, 3.13%,ca072c
56037,39.38%, 67.64%, 28.26%, 1.55%,ac0348
56039,11.82%, 42.38%, 54.20%, 1.05%,6c028a
56041,58.40%, 77.47%, 19.07%, 3.47%,c50830
56043,56.29%, 76.42%, 20.13%, 3.45%,c20833
56045,71.42%, 83.98%, 12.56%, 3.45%,d60820
60010,0%,-,-,-,000000
60020,0%,-,-,-,000000
60030,0%,-,-,-,000000
60040,0%,-,-,-,000000
60050,0%,-,-,-,000000
66010,0%,-,-,-,000000
69085,0%,-,-,-,000000
69100,0%,-,-,-,000000
69110,0%,-,-,-,000000
69120,0%,-,-,-,000000
72001,0%,-,-,-,000000
72003,0%,-,-,-,000000
72005,0%,-,-,-,000000
72007,0%,-,-,-,000000
72009,0%,-,-,-,000000
72011,0%,-,-,-,000000
72013,0%,-,-,-,000000
72015,0%,-,-,-,000000
72017,0%,-,-,-,000000
72019,0%,-,-,-,000000
72021,0%,-,-,-,000000
72023,0%,-,-,-,000000
72025,0%,-,-,-,000000
72027,0%,-,-,-,000000
72029,0%,-,-,-,000000
72031,0%,-,-,-,000000
72033,0%,-,-,-,000000
72035,0%,-,-,-,000000
72037,0%,-,-,-,000000
72039,0%,-,-,-,000000
72041,0%,-,-,-,000000
72043,0%,-,-,-,000000
72045,0%,-,-,-,000000
72047,0%,-,-,-,000000
72049,0%,-,-,-,000000
72051,0%,-,-,-,000000
72053,0%,-,-,-,000000
72054,0%,-,-,-,000000
72055,0%,-,-,-,000000
72057,0%,-,-,-,000000
72059,0%,-,-,-,000000
72061,0%,-,-,-,000000
72063,0%,-,-,-,000000
72065,0%,-,-,-,000000
72067,0%,-,-,-,000000
72069,0%,-,-,-,000000
72071,0%,-,-,-,000000
72073,0%,-,-,-,000000
72075,0%,-,-,-,000000
72077,0%,-,-,-,000000
72079,0%,-,-,-,000000
72081,0%,-,-,-,000000
72083,0%,-,-,-,000000
72085,0%,-,-,-,000000
72087,0%,-,-,-,000000
72089,0%,-,-,-,000000
72091,0%,-,-,-,000000
72093,0%,-,-,-,000000
72095,0%,-,-,-,000000
72097,0%,-,-,-,000000
72099,0%,-,-,-,000000
72101,0%,-,-,-,000000
72103,0%,-,-,-,000000
72105,0%,-,-,-,000000
72107,0%,-,-,-,000000
72109,0%,-,-,-,000000
72111,0%,-,-,-,000000
72113,0%,-,-,-,000000
72115,0%,-,-,-,000000
72117,0%,-,-,-,000000
72119,0%,-,-,-,000000
72121,0%,-,-,-,000000
72123,0%,-,-,-,000000
72125,0%,-,-,-,000000
72127,0%,-,-,-,000000
72129,0%,-,-,-,000000
72131,0%,-,-,-,000000
72133,0%,-,-,-,000000
72135,0%,-,-,-,000000
72137,0%,-,-,-,000000
72139,0%,-,-,-,000000
72141,0%,-,-,-,000000
72143,0%,-,-,-,000000
72145,0%,-,-,-,000000
72147,0%,-,-,-,000000
72149,0%,-,-,-,000000
72151,0%,-,-,-,000000
72153,0%,-,-,-,000000
74300,0%,-,-,-,000000
78010,0%,-,-,-,000000
78020,0%,-,-,-,000000
78030,0%,-,-,-,000000
