id,margin,harding,cox,other,other2,hex_color
42003,49.14%, 69.21%, 20.07%,2.62%,-,b00633
42005,44.13%, 69.23%, 25.11%,2.37%,-,b00640
42007,37.23%, 62.90%, 25.67%,0.77%,-,a00141
42009,34.09%, 61.67%, 27.58%,0.91%,-,9d0246
42011,8.28%, 47.69%, 39.41%,0.72%,-,790164
42013,35.49%, 56.97%, 21.48%,1.65%,-,910436
42015,57.37%, 75.14%, 17.77%,1.16%,-,bf022d
42017,33.50%, 65.17%, 31.67%,3.15%,-,a60850
42019,42.41%, 66.87%, 24.46%,1.62%,-,aa043e
42021,41.25%, 63.91%, 22.67%,0.16%,-,a20039
42023,43.26%, 68.06%, 24.80%,0.65%,-,ad013f
42025,21.50%, 59.19%, 37.69%,1.01%,-,960260
42027,21.50%, 57.82%, 36.31%,1.55%,-,93035c
42029,42.69%, 69.57%, 26.88%,1.26%,-,b10344
42031,13.02%, 53.28%, 40.26%,1.78%,-,870466
42033,19.72%, 52.28%, 32.55%,0.13%,-,850053
42035,16.83%, 54.58%, 37.75%,1.5%,-,8b0360
42037,5.32%, 45.65%, 50.97%,0.72%,-,740181
42039,36.38%, 62.31%, 25.93%,0.31%,-,9e0042
42041,13.55%, 54.73%, 41.18%,1.05%,-,8b0269
42043,35.33%, 65.36%, 30.03%,4.61%,-,a60b4c
42045,54.15%, 75.34%, 21.20%,3.46%,-,c00836
42047,39.85%, 66.14%, 26.28%,0.45%,-,a80143
42049,43.03%, 63.68%, 20.65%,0.52%,-,a20134
42051,19.17%, 56.68%, 37.51%,0.26%,-,90005f
42053,34.28%, 56.36%, 22.08%,0.11%,-,8f0038
42055,24.22%, 60.45%, 36.23%,3.33%,-,9a085c
42057,2.37%, 50.19%, 47.82%,1.98%,-,7f0579
42059,13.35%, 42.41%, 55.76%,1.82%,-,6c048e
42061,44.64%, 67.74%, 23.10%,0.88%,-,ac023a
42063,55.70%, 71.84%, 16.14%,1.17%,-,b70229
42065,41.09%, 66.69%, 25.61%,0.81%,-,aa0241
42067,18.44%, 58.21%, 39.77%,2.01%,-,940565
42069,23.88%, 60.55%, 36.67%,2.78%,-,9a075d
42071,49.40%, 72.88%, 23.48%,3.63%,-,b9093b
42073,45.84%, 64.38%, 18.53%,0.46%,-,a4012f
42075,46.46%, 70.78%, 24.32%,2.48%,-,b4063e
42077,23.65%, 59.49%, 35.84%,1.93%,-,97045b
42079,34.33%, 65.39%, 31.06%,1.05%,-,a6024f
42081,25.31%, 56.72%, 31.41%,0.25%,-,900050
42083,46.69%, 68.65%, 21.96%,0.39%,-,af0037
42085,35.17%, 60.29%, 25.12%,0.6%,-,990140
42087,22.40%, 58.93%, 36.52%,2.18%,-,96055d
42089,1.73%, 48.01%, 49.74%,2.26%,-,7a057e
42091,43.01%, 69.70%, 26.69%,1.03%,-,b10244
42093,9.93%, 53.76%, 43.83%,2.41%,-,89066f
42095,21.24%, 58.78%, 37.54%,1.58%,-,95045f
42097,25.13%, 58.44%, 33.31%,2.17%,-,950554
42099,23.59%, 60.64%, 37.05%,2.31%,-,9a055e
42101,51.92%, 73.43%, 21.50%,0.81%,-,bb0236
42103,19.32%, 58.05%, 38.73%,3.21%,-,940862
42105,50.96%, 70.19%, 19.23%,0.26%,-,b20031
42107,22.62%, 59.46%, 36.84%,1.12%,-,97025d
42109,46.90%, 72.20%, 25.30%,2.49%,-,b80640
42111,58.06%, 75.81%, 17.75%,0.45%,-,c1012d
42113,19.86%, 57.57%, 37.70%,0.39%,-,920060
42115,37.06%, 66.41%, 29.36%,1.0%,-,a9024a
42117,72.50%, 83.28%, 10.78%,0.69%,-,d4011b
42119,46.44%, 71.38%, 24.95%,0.91%,-,b6023f
42121,42.98%, 65.71%, 22.72%,0.37%,-,a70039
42123,46.86%, 65.07%, 18.21%,0.18%,-,a5002e
42125,32.70%, 62.49%, 29.80%,0.98%,-,9f024b
42127,50.64%, 73.14%, 22.51%,1.1%,-,ba0239
42129,31.38%, 59.71%, 28.32%,0.49%,-,980148
42131,41.83%, 68.43%, 26.60%,0.7%,-,ae0143
42133,15.37%, 55.72%, 40.35%,1.82%,-,8e0466
44001,39.56%, 68.80%, 29.24%,1.96%,-,af044a
44003,41.95%, 69.98%, 28.03%,2.0%,-,b20547
44005,58.38%, 76.72%, 18.34%,0.63%,-,c3012e
44007,25.96%, 61.30%, 35.33%,0.65%,-,9c015a
44009,51.45%, 74.93%, 23.48%,1.59%,-,bf043b
45001,97.05%,-, 98.52%,1.48%,-,0003fb
45003,92.53%, 3.74%, 96.26%,0.0%,-,0900f5
45005,95.12%, 2.44%, 97.56%,0.0%,-,0600f8
45007,97.38%,-, 98.69%,1.31%,-,0003fb
45009,100.00%,-, 100.00%,0.0%,-,0000fe
45011,93.30%, 3.35%, 96.65%,0.0%,-,0800f6
45013,28.02%, 35.99%, 64.01%,0.0%,-,5b00a3
45015,91.61%, 4.20%, 95.80%,0.0%,-,0a00f4
45017,87.80%, 6.10%, 93.90%,0.0%,-,0f00ef
45019,77.10%, 11.25%, 88.36%,0.39%,-,1c00e1
45021,94.72%, 2.64%, 97.36%,0.0%,-,0600f8
45023,100.00%,-, 100.00%,0.0%,-,0000fe
45025,98.65%,-, 99.33%,0.67%,-,0001fd
45027,100.00%,-, 100.00%,0.0%,-,0000fe
45029,97.01%,-, 98.51%,1.49%,-,0003fb
45031,97.19%,-, 98.59%,1.41%,-,0003fb
45033,99.01%,-, 99.50%,0.5%,-,0001fd
45035,87.15%, 6.42%, 93.58%,0.0%,-,1000ee
45037,100.00%,-, 100.00%,0.0%,-,0000fe
45039,96.01%,-, 98.01%,1.99%,-,0005f9
45041,91.42%, 4.29%, 95.71%,0.0%,-,0a00f4
45043,73.14%, 13.43%, 86.57%,0.0%,-,2200dc
45045,93.67%, 3.16%, 96.84%,0.0%,-,0800f6
45047,98.10%,-, 99.05%,0.95%,-,0002fc
45049,100.00%,-, 100.00%,0.0%,-,0000fe
45051,94.43%, 2.79%, 97.21%,0.0%,-,0700f7
45053,100.00%,-, 100.00%,0.0%,-,0000fe
45055,92.99%, 3.51%, 96.49%,0.0%,-,0800f6
45057,98.78%,-, 99.39%,0.61%,-,0001fd
45059,96.95%,-, 98.48%,1.52%,-,0003fb
45061,94.96%, 2.39%, 97.35%,0.27%,-,0600f8
45063,93.70%, 3.15%, 96.85%,0.0%,-,0800f6
45065,100.00%,-, 100.00%,0.0%,-,0000fe
45067,99.75%,-, 99.88%,0.12%,-,0000fe
45069,98.96%,-, 99.48%,0.52%,-,0001fd
45071,96.31%,-, 97.91%,2.09%,-,0005f9
45073,89.39%, 5.31%, 94.69%,0.0%,-,0d00f1
45075,78.49%, 10.74%, 89.23%,0.04%,-,1b00e3
45077,87.62%, 6.19%, 93.81%,0.0%,-,0f00ef
45079,78.38%, 10.81%, 89.19%,0.0%,-,1b00e3
45081,99.28%,-, 99.55%,0.45%,-,0001fd
45083,92.36%, 3.82%, 96.18%,0.0%,-,0900f5
45085,71.13%, 14.43%, 85.57%,0.0%,-,2400da
45087,98.53%,-, 99.27%,0.73%,-,0001fd
45089,97.35%,-, 98.68%,1.32%,-,0003fb
45091,95.67%, 2.16%, 97.84%,0.0%,-,0500f9
46003,20.33%, 49.19%, 21.80%,0.15%,-,7d0037
46005,31.96%, 56.54%, 18.34%,0.54%,-,90012e
46007,4.65%, 48.67%, 44.03%,0.66%,-,7c0170
46009,25.93%, 53.23%, 27.30%,0.26%,-,870045
46011,53.30%, 68.64%, 14.11%,1.9%,-,af0423
46013,27.23%, 56.54%, 13.82%,0.33%,-,900023
46015,17.98%, 51.03%, 33.05%,0.64%,-,820154
46017,29.55%, 59.70%, 30.15%,1.19%,-,98034c
46019,31.05%, 54.51%, 21.27%,0.76%,-,8b0136
46021,47.06%, 71.26%, 4.23%,0.32%,-,b5000a
46023,17.78%, 50.17%, 32.40%,0.15%,-,7f0052
46025,36.46%, 60.24%, 15.02%,0.96%,-,990226
46027,32.11%, 61.88%, 29.78%,0.2%,-,9d004b
46029,39.30%, 59.84%, 19.17%,0.44%,-,980130
46031,40.54%, 60.89%, 20.35%,0.93%,-,9b0233
46033,31.11%, 60.82%, 29.71%,0.47%,-,9b014b
46035,31.19%, 54.16%, 22.97%,0.56%,-,8a013a
46037,29.72%, 59.82%, 9.52%,0.57%,-,980118
46039,47.75%, 69.95%, 7.09%,0.76%,-,b20112
46041,39.21%, 63.31%, 24.10%,0.22%,-,a1003d
46043,43.84%, 63.49%, 19.65%,0.31%,-,a10032
46045,32.70%, 60.36%, 11.49%,0.49%,-,99011d
46047,27.44%, 61.01%, 33.56%,0.2%,-,9b0055
46049,48.27%, 65.51%, 16.90%,0.34%,-,a7002b
46051,31.67%, 59.99%, 11.58%,0.1%,-,98001d
46053,34.22%, 57.61%, 23.38%,0.13%,-,92003b
46055,22.28%, 49.65%, 27.37%,0.63%,-,7e0145
46057,44.51%, 63.68%, 16.23%,0.92%,-,a20229
46059,34.60%, 61.08%, 26.48%,0.69%,-,9b0143
46061,25.54%, 51.87%, 21.66%,0.16%,-,840037
46063,36.70%, 58.43%, 19.21%,0.63%,-,940130
46065,45.79%, 68.31%, 22.53%,0.21%,-,ae0039
46067,9.42%, 51.15%, 6.64%,0.49%,-,820110
46069,46.04%, 68.53%, 22.49%,0.1%,-,ae0039
46071,46.14%, 70.58%, 24.44%,0.0%,-,b3003e
46073,35.22%, 57.03%, 19.62%,1.54%,-,910332
46075,36.23%, 62.33%, 26.10%,0.31%,-,9e0042
46077,56.96%, 71.66%, 14.70%,0.52%,-,b60125
46079,52.28%, 69.98%, 11.94%,0.39%,-,b2001e
46081,40.95%, 68.50%, 27.55%,0.48%,-,ae0146
46083,58.91%, 73.54%, 11.62%,0.21%,-,bb001d
46085,33.33%, 59.63%, 26.29%,0.23%,-,980043
46087,40.29%, 60.52%, 18.34%,0.91%,-,9a022e
46089,52.33%, 72.92%, 5.56%,0.94%,-,b9020e
46091,21.68%, 55.97%, 9.56%,0.18%,-,8e0018
46093,30.82%, 58.37%, 27.55%,0.65%,-,940146
46095,32.42%, 63.53%, 31.11%,0.12%,-,a2004f
46097,31.26%, 56.73%, 25.47%,0.27%,-,900040
46099,43.85%, 63.15%, 19.30%,0.63%,-,a10131
46101,41.82%, 63.55%, 14.14%,0.57%,-,a20124
46103,34.09%, 64.23%, 30.14%,0.33%,-,a3004c
46105,40.32%, 60.41%, 19.00%,0.5%,-,9a0130
46107,55.12%, 72.30%, 17.18%,1.08%,-,b8022b
46109,9.50%, 49.73%, 9.52%,0.51%,-,7e0118
46111,23.55%, 49.89%, 22.93%,0.84%,-,7f023a
46113,0%,-,-,0.0%,-,000000
46115,47.61%, 65.09%, 17.48%,0.51%,-,a5012c
46117,19.37%, 56.79%, 37.42%,0.28%,-,90005f
46119,43.21%, 62.95%, 17.07%,0.23%,-,a0002b
46121,0%,-,-,0.0%,-,000000
46123,27.76%, 59.33%, 31.57%,0.13%,-,970050
46125,50.36%, 67.59%, 15.10%,0.08%,-,ac0026
46127,37.51%, 66.17%, 28.65%,0.34%,-,a80049
46129,40.60%, 61.40%, 20.80%,0.48%,-,9c0135
46135,34.06%, 61.80%, 27.75%,0.29%,-,9d0046
46137,42.58%, 65.42%, 22.84%,0.52%,-,a6013a
47001,61.09%, 80.30%, 19.21%,0.49%,-,cc0130
47003,2.97%, 48.51%, 51.49%,0.0%,-,7b0083
47005,11.63%, 44.04%, 55.67%,0.29%,-,70008d
47007,42.62%, 71.31%, 28.69%,0.0%,-,b50049
47009,56.24%, 78.09%, 21.85%,0.06%,-,c70037
47011,35.74%, 67.33%, 31.59%,1.07%,-,ab0250
47013,67.65%, 83.82%, 16.18%,0.0%,-,d50029
47015,5.70%, 47.15%, 52.85%,0.0%,-,780086
47017,12.59%, 56.29%, 43.71%,0.0%,-,8f006f
47019,79.98%, 89.99%, 10.01%,0.0%,-,e50019
47021,36.29%, 31.77%, 68.06%,0.17%,-,5100ad
47023,0.76%, 48.81%, 49.57%,1.62%,-,7c047e
47025,35.76%, 67.88%, 32.12%,0.0%,-,ad0051
47027,14.89%, 57.14%, 42.26%,0.6%,-,91016b
47029,55.47%, 77.36%, 21.89%,0.75%,-,c50137
47031,42.62%, 28.69%, 71.31%,0.0%,-,4900b5
47033,1.62%, 50.81%, 49.19%,0.0%,-,81007d
47035,45.42%, 72.69%, 27.26%,0.05%,-,b90045
47037,32.16%, 33.48%, 65.63%,0.89%,-,5502a7
47039,16.51%, 57.84%, 41.33%,0.83%,-,930269
47041,12.93%, 56.47%, 43.53%,0.0%,-,8f006f
47043,20.61%, 39.70%, 60.30%,0.0%,-,650099
47045,46.25%, 26.76%, 73.01%,0.23%,-,4400ba
47047,73.79%, 13.11%, 86.89%,0.0%,-,2100dd
47049,44.15%, 71.66%, 27.51%,0.83%,-,b60246
47051,38.43%, 30.77%, 69.19%,0.04%,-,4e00b0
47053,29.80%, 34.99%, 64.80%,0.21%,-,5900a5
47055,16.89%, 41.50%, 58.39%,0.11%,-,690094
47057,41.36%, 70.66%, 29.31%,0.03%,-,b4004a
47059,31.99%, 65.97%, 33.98%,0.06%,-,a80056
47061,21.99%, 32.99%, 54.98%,0.0%,-,54008c
47063,9.26%, 53.86%, 44.60%,1.54%,-,890371
47065,4.20%, 51.30%, 47.11%,1.59%,-,820478
47067,63.84%, 81.92%, 18.08%,0.0%,-,d0002e
47069,42.08%, 28.59%, 70.67%,0.73%,-,4801b4
47071,37.42%, 68.58%, 31.16%,0.27%,-,ae004f
47073,31.18%, 65.11%, 33.93%,0.96%,-,a60256
47075,90.40%, 4.64%, 95.04%,0.32%,-,0b00f2
47077,43.60%, 71.61%, 28.00%,0.39%,-,b60047
47079,40.04%, 29.50%, 69.55%,0.95%,-,4b02b1
47081,3.79%, 51.63%, 47.84%,0.53%,-,830179
47083,33.95%, 32.27%, 66.22%,1.51%,-,5203a8
47085,38.55%, 30.21%, 68.76%,1.03%,-,4d02af
47087,3.94%, 51.97%, 48.03%,0.0%,-,84007a
47089,64.71%, 81.58%, 16.87%,1.55%,-,d0032b
47091,85.15%, 92.57%, 7.43%,0.0%,-,ec0012
47093,27.49%, 63.41%, 35.93%,0.66%,-,a1015b
47095,54.12%, 22.68%, 76.80%,0.52%,-,3901c3
47097,32.06%, 33.97%, 66.03%,0.0%,-,5600a8
47099,19.11%, 59.55%, 40.45%,0.0%,-,970067
47101,5.04%, 52.29%, 47.25%,0.47%,-,850178
47103,38.54%, 30.65%, 69.19%,0.17%,-,4e00b0
47105,46.06%, 72.70%, 26.64%,0.66%,-,b90143
47107,26.03%, 62.63%, 36.59%,0.78%,-,9f015d
47109,26.58%, 63.29%, 36.71%,0.0%,-,a1005d
47111,50.09%, 75.02%, 24.93%,0.05%,-,bf003f
47113,32.91%, 33.54%, 66.46%,0.0%,-,5500a9
47115,17.21%, 58.12%, 40.92%,0.96%,-,940268
47117,41.41%, 29.01%, 70.42%,0.58%,-,4901b3
47119,31.95%, 33.53%, 65.48%,1.0%,-,5502a6
47121,12.48%, 56.24%, 43.76%,0.0%,-,8f006f
47123,16.52%, 58.26%, 41.74%,0.0%,-,94006a
47125,17.88%, 40.60%, 58.49%,0.91%,-,670295
47127,69.34%, 15.33%, 84.67%,0.0%,-,2700d7
47129,46.61%, 73.18%, 26.56%,0.26%,-,ba0043
47131,55.16%, 22.25%, 77.41%,0.34%,-,3800c5
47133,4.28%, 51.91%, 47.63%,0.46%,-,840179
47135,3.82%, 51.91%, 48.09%,0.0%,-,84007a
47137,19.23%, 59.61%, 40.39%,0.0%,-,980066
47139,13.42%, 56.21%, 42.79%,0.99%,-,8f026d
47141,16.85%, 41.58%, 58.42%,0.0%,-,6a0094
47143,12.02%, 55.57%, 43.56%,0.87%,-,8d026f
47145,40.40%, 70.20%, 29.80%,0.0%,-,b3004b
47147,43.67%, 28.04%, 71.70%,0.26%,-,4700b6
47149,28.84%, 35.58%, 64.42%,0.0%,-,5a00a4
47151,82.66%, 90.54%, 7.89%,1.57%,-,e60414
47153,3.41%, 48.16%, 51.56%,0.28%,-,7a0083
47155,87.30%, 93.60%, 6.30%,0.11%,-,ee0010
47157,29.74%, 34.61%, 64.35%,1.05%,-,5802a4
47159,22.78%, 38.61%, 61.39%,0.0%,-,62009c
47161,46.76%, 26.17%, 72.93%,0.89%,-,4202b9
47163,9.27%, 45.37%, 54.63%,0.0%,-,73008b
47165,48.48%, 25.55%, 74.03%,0.42%,-,4101bc
47167,50.58%, 23.99%, 74.58%,1.43%,-,3d03be
47169,24.90%, 37.52%, 62.42%,0.07%,-,5f009f
47171,64.98%, 82.42%, 17.45%,0.13%,-,d2002c
47173,72.03%, 85.98%, 13.95%,0.07%,-,db0023
47175,21.99%, 38.32%, 60.31%,1.37%,-,610399
47177,32.40%, 33.53%, 65.94%,0.53%,-,5501a8
47179,36.48%, 68.21%, 31.73%,0.06%,-,ad0050
47181,59.77%, 79.69%, 19.91%,0.4%,-,cb0132
47183,23.08%, 38.25%, 61.33%,0.42%,-,61019c
47185,20.37%, 39.81%, 60.19%,0.0%,-,650099
47187,35.86%, 32.07%, 67.93%,0.0%,-,5100ad
47189,16.99%, 41.45%, 58.44%,0.11%,-,690095
48001,36.91%, 8.23%, 59.98%,24.99%, 23.08%,143f98
48003,78.31%, 10.84%, 89.16%,0.0%,-,1b00e3
48005,40.12%, 7.67%, 62.16%,4.45%, 4.45%,130b9e
48007,49.74%, 25.13%, 74.87%,0.0%,-,4000be
48009,43.41%, 26.20%, 69.61%,1.09%,-,4202b1
48011,63.98%, 17.51%, 81.49%,1.01%,-,2c02cf
48013,45.11%, 24.12%, 69.23%,2.48%,-,3d06b0
48015,38.55%, 19.65%, 18.62%,3.53%, 3.01%,32092f
48017,0%,-,-,0.0%,-,000000
48019,10.15%, 40.75%, 50.90%,0.0%,-,670081
48021,27.89%, 22.35%, 50.23%,7.07%, 6.79%,381280
48023,57.39%, 16.18%, 73.57%,0.0%,-,2900bb
48025,28.39%, 30.66%, 59.05%,1.95%,-,4e0496
48027,30.19%, 7.94%, 59.12%,4.01%, 2.76%,140a96
48029,11.55%, 52.18%, 40.63%,4.27%, 3.27%,850a67
48031,26.93%, 22.13%, 24.94%,1.05%,-,38023f
48033,74.29%, 3.81%, 84.76%,0.95%,-,0902d8
48035,38.88%, 22.29%, 61.16%,2.24%,-,38059b
48037,35.42%, 26.80%, 62.22%,7.3999999999999995%, 6.60%,44129e
48039,1.96%, 47.41%, 45.45%,2.92%,-,780773
48041,35.87%, 12.75%, 58.98%,23.34%, 23.11%,203b96
48043,24.50%, 36.02%, 60.52%,1.15%,-,5b029a
48045,67.17%, 11.75%, 78.92%,0.0%,-,1d00c9
48047,54.88%, 22.56%, 77.44%,0.0%,-,3900c5
48049,53.82%, 16.30%, 70.11%,1.72%,-,2904b2
48051,26.26%, 7.09%, 49.35%,23.19%, 23.09%,123b7d
48053,43.62%, 18.98%, 62.60%,0.71%,-,30019f
48055,43.73%, 13.01%, 59.99%,10.74%, 10.55%,211b98
48057,47.77%, 16.93%, 64.71%,6.06%, 6.06%,2b0fa5
48059,49.09%, 17.69%, 66.78%,0.0%,-,2d00aa
48061,0.60%, 49.24%, 49.84%,0.92%,-,7d027f
48063,16.58%, 11.81%, 50.04%,33.76%, 33.46%,1e567f
48065,34.00%, 32.15%, 66.15%,1.7%,-,5104a8
48067,3.44%, 42.57%, 46.01%,6.98%, 5.42%,6c1175
48069,14.18%, 41.84%, 56.03%,2.13%,-,6a058e
48071,6.75%, 49.38%, 42.63%,0.36%,-,7d006c
48073,47.82%, 13.38%, 62.51%,7.28%, 7.28%,22129f
48075,72.98%, 11.00%, 83.98%,1.95%,-,1c04d6
48077,48.22%, 24.49%, 72.71%,2.8%,-,3e07b9
48079,0%,-,-,0.0%,-,000000
48081,68.14%, 10.44%, 78.58%,0.0%,-,1a00c8
48083,49.23%, 16.03%, 65.27%,0.18%,-,2800a6
48085,46.85%, 23.16%, 70.01%,2.32%,-,3b05b2
48087,33.07%, 30.49%, 63.56%,0.89%,-,4d02a2
48089,2.30%, 19.27%, 30.91%,13.98%, 13.98%,31234e
48091,4.18%, 42.03%, 9.95%,1.81%,-,6b0419
48093,24.58%, 32.52%, 57.10%,0.0%,-,520091
48095,37.63%, 22.37%, 60.00%,0.15%,-,390099
48097,34.45%, 29.60%, 64.05%,6.35%, 2.63%,4b10a3
48099,30.42%, 16.31%, 56.65%,0.81%,-,290290
48101,52.86%, 18.22%, 71.08%,1.66%,-,2e04b5
48103,0%,-,-,0.0%,-,000000
48105,5.26%, 46.78%, 52.05%,1.17%,-,770284
48107,54.48%, 18.67%, 73.15%,0.26%,-,2f00ba
48109,72.34%, 12.77%, 85.11%,0.0%,-,2000d9
48111,38.45%, 26.49%, 64.95%,0.0%,-,4300a5
48113,44.06%, 23.35%, 67.41%,9.24%, 7.67%,3b17ab
48115,52.74%, 17.90%, 70.64%,0.0%,-,2d00b4
48117,38.14%, 30.78%, 68.92%,0.3%,-,4e00af
48119,51.13%, 21.03%, 72.16%,6.8100000000000005%, 3.34%,3511b8
48121,13.73%, 34.62%, 48.35%,3.15%, 3.15%,58087b
48123,9.25%, 38.59%, 29.34%,12.51%, 11.91%,621f4a
48125,55.96%, 18.83%, 74.78%,1.38%,-,3003be
48127,35.86%, 31.49%, 67.35%,1.17%,-,5002ab
48129,55.94%, 20.58%, 76.52%,0.1%,-,3400c3
48131,84.75%, 7.33%, 92.08%,0.6%,-,1201ea
48133,49.18%, 23.13%, 72.30%,0.0%,-,3a00b8
48135,61.60%, 18.40%, 80.00%,1.6%,-,2e04cc
48137,18.15%, 56.14%, 38.00%,0.0%,-,8f0060
48139,55.69%, 13.98%, 69.68%,5.74%, 5.48%,230eb1
48141,0.88%, 49.12%, 50.00%,0.88%,-,7d027f
48143,55.78%, 13.05%, 69.78%,0.55%,-,2101b1
48145,29.54%, 15.07%, 48.36%,20.22%, 18.83%,26337b
48147,45.50%, 21.29%, 66.79%,6.16%, 6.16%,360faa
48149,22.69%, 24.32%, 20.59%,8.08%, 7.86%,3e1434
48151,59.46%, 15.29%, 74.75%,0.1%,-,2600be
48153,63.23%, 15.67%, 78.89%,1.69%,-,2704c9
48155,62.00%, 16.06%, 78.06%,0.16%,-,2800c7
48157,13.56%,-, 2.91%,41.77%, 41.77%,006a07
48159,0%,-,-,0.0%,-,000000
48161,30.27%, 13.74%, 53.16%,23.87%, 22.89%,233c87
48163,59.96%, 19.17%, 79.14%,1.69%,-,3004c9
48165,87.41%, 6.29%, 93.71%,0.0%,-,1000ee
48167,24.36%, 30.27%, 54.63%,3.09%, 2.01%,4d078b
48169,74.00%, 5.92%, 82.88%,0.0%,-,0f00d3
48171,27.99%, 60.36%, 6.51%,0.76%,-,990110
48173,56.41%, 21.37%, 77.78%,0.85%,-,3602c6
48175,5.59%, 44.11%, 38.52%,7.56%, 5.67%,701362
48177,22.18%, 30.11%, 52.29%,7.279999999999999%, 6.72%,4c1285
48179,34.28%, 30.95%, 65.23%,0.86%,-,4e02a6
48181,39.22%, 26.75%, 65.97%,7.29%, 4.42%,4412a8
48183,52.10%, 16.89%, 68.99%,14.13%, 11.63%,2b24af
48185,56.11%, 14.77%, 70.88%,0.55%,-,2501b4
48187,33.38%, 56.90%, 17.33%,2.25%, 2.13%,91052c
48189,55.21%, 20.96%, 76.18%,2.86%,-,3507c2
48191,60.47%, 16.11%, 76.58%,0.08%,-,2900c3
48193,39.06%, 25.24%, 64.29%,1.44%,-,4003a3
48195,38.04%, 29.35%, 67.39%,0.0%,-,4a00ab
48197,54.00%, 19.03%, 73.04%,0.0%,-,3000ba
48199,57.92%, 14.68%, 72.60%,4.22%, 4.22%,250ab9
48201,24.53%, 26.82%, 51.35%,19.42%, 18.34%,443182
48203,48.98%, 11.85%, 67.09%,18.36%, 18.11%,1e2eab
48205,26.92%, 34.62%, 61.54%,0.85%,-,58029c
48207,53.33%, 15.52%, 68.85%,0.0%,-,2700af
48209,45.47%, 14.61%, 64.92%,1.03%,-,2502a5
48211,24.19%, 37.32%, 61.50%,1.18%,-,5f039c
48213,39.67%, 18.62%, 58.29%,4.29%, 4.29%,2f0a94
48215,36.56%, 31.13%, 67.69%,1.18%,-,4f03ac
48217,43.30%, 19.83%, 63.12%,1.53%,-,3203a0
48219,0%,-,-,0.0%,-,000000
48221,51.18%, 17.16%, 68.33%,4.609999999999999%, 2.65%,2b0bae
48223,46.32%, 22.66%, 68.98%,2.68%, 2.68%,3906af
48225,29.89%, 12.92%, 49.48%,15.13%, 15.13%,20267e
48227,65.71%, 11.80%, 77.51%,0.0%,-,1e00c5
48229,44.44%, 27.41%, 71.85%,0.74%,-,4501b7
48231,60.76%, 15.20%, 75.97%,4.88%, 3.52%,260cc1
48233,11.74%, 42.91%, 54.66%,2.43%,-,6d068b
48235,45.98%, 20.09%, 66.07%,0.0%,-,3300a8
48237,35.53%, 28.72%, 64.25%,1.59%,-,4904a3
48239,19.62%, 33.65%, 53.27%,2.18%,-,550587
48241,53.15%, 5.66%, 72.42%,2.65%,-,0e06b8
48243,37.88%, 31.06%, 68.94%,0.0%,-,4f00af
48245,48.62%, 17.21%, 65.83%,12.43%, 12.43%,2b1fa7
48247,50.54%, 24.73%, 75.27%,0.0%,-,3f00bf
48249,25.76%, 32.25%, 58.02%,0.0%,-,520093
48251,56.34%, 15.65%, 71.99%,2.89%,-,2707b7
48253,66.70%, 11.83%, 78.53%,0.0%,-,1e00c8
48255,10.21%, 31.27%, 41.47%,1.23%,-,4f0369
48257,55.96%, 12.84%, 68.80%,13.53%, 12.84%,2022af
48259,58.93%, 72.99%, 12.25%,0.69%,-,ba011f
48261,0%,-,-,0.0%,-,000000
48263,59.72%, 15.90%, 75.62%,0.35%,-,2800c0
48265,12.88%, 40.38%, 53.26%,0.0%,-,660087
48267,30.35%, 30.55%, 60.90%,0.0%,-,4d009b
48269,96.88%,-, 98.13%,1.88%,-,0004fa
48271,15.79%, 55.47%, 39.68%,0.4%,-,8d0165
48273,42.05%, 25.56%, 67.61%,2.82%,-,4107ac
48275,59.61%, 15.44%, 75.05%,0.0%,-,2700bf
48277,62.45%, 12.76%, 75.21%,12.03%, 9.17%,201ebf
48279,30.55%, 32.46%, 63.01%,1.19%,-,5203a0
48281,33.38%, 16.84%, 57.72%,1.11%,-,2a0293
48283,63.38%, 16.88%, 80.25%,0.32%,-,2b00cc
48285,12.84%, 3.13%, 39.10%,5.82%, 4.51%,070e63
48287,5.59%, 14.65%, 32.09%,15.590000000000002%, 14.96%,252751
48289,24.43%, 10.58%, 54.06%,3.56%, 3.56%,1a0989
48291,0%,-,-,0.0%,-,000000
48293,51.83%, 12.04%, 63.86%,13.16%, 11.83%,1e21a2
48295,9.14%, 51.77%, 42.63%,0.0%,-,84006c
48297,14.72%, 32.46%, 47.18%,0.0%,-,520078
48299,39.01%, 16.85%, 60.90%,0.37%,-,2a009b
48301,0%,-,-,0.0%,-,000000
48303,67.22%, 14.05%, 81.27%,0.48%,-,2301cf
48305,67.74%, 11.14%, 78.89%,1.76%,-,1c04c9
48307,52.01%, 19.16%, 71.17%,0.09%,-,3000b5
48309,42.52%, 21.19%, 63.71%,3.11%, 2.46%,3607a2
48311,36.79%, 31.13%, 67.92%,0.94%,-,4f02ad
48313,34.37%, 5.60%, 57.73%,13.319999999999999%, 12.79%,0e2193
48315,3.36%, 34.69%, 38.05%,27.25%, 26.90%,584561
48317,58.86%, 18.86%, 77.71%,0.0%,-,3000c6
48319,5.20%, 39.97%, 45.17%,1.04%,-,650273
48321,3.54%, 43.90%, 47.44%,2.77%, 2.77%,6f0778
48323,25.89%, 62.32%, 36.42%,1.26%,-,9e035c
48325,14.98%, 45.71%, 30.73%,0.53%,-,74014e
