id,margin,hoover,smith,other,hex_color
28071,85.31%, 7.35%, 92.65%,-,1200ec
28073,27.30%, 36.35%, 63.65%,-,5c00a2
28075,32.86%, 33.57%, 66.43%,-,5500a9
28077,56.66%, 21.67%, 78.33%,-,3700c7
28079,77.77%, 11.12%, 88.88%,-,1c00e2
28081,76.50%, 11.75%, 88.25%,-,1d00e1
28083,90.96%, 4.52%, 95.48%,-,0b00f3
28085,67.70%, 16.15%, 83.85%,-,2900d5
28087,84.06%, 7.97%, 92.03%,-,1400ea
28089,84.91%, 7.55%, 92.45%,-,1300eb
28091,27.35%, 36.33%, 63.67%,-,5c00a2
28093,86.86%, 6.57%, 93.43%,-,1000ee
28095,77.94%, 11.03%, 88.97%,-,1c00e2
28097,88.50%, 5.75%, 94.25%,-,0e00f0
28099,57.39%, 21.30%, 78.70%,-,3600c8
28101,69.86%, 15.07%, 84.93%,-,2600d8
28103,83.75%, 8.13%, 91.87%,-,1400ea
28105,86.85%, 6.58%, 93.42%,-,1000ee
28107,83.40%, 8.30%, 91.70%,-,1500e9
28109,2.17%, 51.09%, 48.91%,-,82007c
28111,1.07%, 49.46%, 50.54%,-,7e0080
28113,45.09%, 27.45%, 72.55%,-,4500b9
28115,70.97%, 14.52%, 85.48%,-,2500d9
28117,67.09%, 16.45%, 83.55%,-,2900d5
28119,80.43%, 9.78%, 90.22%,-,1800e6
28121,76.08%, 11.96%, 88.04%,-,1e00e0
28123,85.19%, 7.41%, 92.59%,-,1200ec
28125,85.91%, 7.05%, 92.95%,-,1100ed
28127,78.25%, 10.88%, 89.12%,-,1b00e3
28129,55.16%, 22.42%, 77.58%,-,3900c5
28131,25.65%, 62.82%, 37.18%,-,a0005e
28133,93.63%, 3.18%, 96.82%,-,0800f6
28135,97.15%,-, 98.58%, 1.42%,0003fb
28137,93.62%, 3.19%, 96.81%,-,0800f6
28139,66.04%, 16.98%, 83.02%,-,2b00d3
28141,24.52%, 37.74%, 62.26%,-,60009e
28143,92.35%, 3.82%, 96.18%,-,0900f5
28145,70.30%, 14.85%, 85.15%,-,2500d9
28147,59.70%, 20.15%, 79.85%,-,3300cb
28149,67.87%, 16.07%, 83.93%,-,2800d6
28151,71.76%, 14.12%, 85.88%,-,2400da
28153,52.07%, 23.96%, 76.04%,-,3d00c1
28155,53.06%, 23.47%, 76.53%,-,3b00c3
28157,82.62%, 8.69%, 91.31%,-,1600e8
28159,88.70%, 5.65%, 94.35%,-,0e00f0
28161,71.92%, 14.04%, 85.96%,-,2300db
28163,89.54%, 5.23%, 94.77%,-,0d00f1
29001,32.00%, 65.70%, 33.71%, 0.59%,a70155
29003,33.34%, 66.58%, 33.23%, 0.19%,a90054
29005,12.17%, 55.98%, 43.81%, 0.21%,8e006f
29007,10.04%, 44.90%, 54.94%, 0.15%,72008c
29009,26.32%, 62.89%, 36.57%, 0.54%,a0015d
29011,23.17%, 61.19%, 38.01%, 0.80%,9c0260
29013,25.96%, 62.70%, 36.74%, 0.55%,9f015d
29015,44.85%, 72.33%, 27.48%, 0.19%,b80046
29017,24.56%, 62.20%, 37.64%, 0.17%,9e005f
29019,26.62%, 36.61%, 63.23%, 0.16%,5d00a1
29021,25.59%, 62.71%, 37.12%, 0.17%,9f005e
29023,25.38%, 62.48%, 37.10%, 0.42%,9f015e
29025,31.64%, 65.82%, 34.18%,-,a70057
29027,22.33%, 38.75%, 61.08%, 0.18%,62009b
29029,54.88%, 77.37%, 22.49%, 0.15%,c50039
29031,14.65%, 57.25%, 42.59%, 0.16%,91006c
29033,22.24%, 61.05%, 38.81%, 0.15%,9b0062
29035,1.33%, 50.41%, 49.08%, 0.51%,80017d
29037,18.43%, 59.11%, 40.68%, 0.20%,960067
29039,31.73%, 65.75%, 34.02%, 0.24%,a70056
29041,7.41%, 46.22%, 53.63%, 0.15%,750088
29043,51.94%, 75.75%, 23.81%, 0.44%,c1013c
29045,19.99%, 59.83%, 39.84%, 0.33%,980065
29047,0.09%, 49.92%, 49.83%, 0.24%,7f007f
29049,20.08%, 59.98%, 39.89%, 0.13%,980065
29051,1.19%, 50.54%, 49.35%, 0.11%,80007d
29053,4.13%, 52.02%, 47.88%, 0.10%,84007a
29055,32.75%, 66.08%, 33.33%, 0.59%,a80154
29057,41.23%, 70.55%, 29.31%, 0.14%,b3004a
29059,50.33%, 74.94%, 24.61%, 0.45%,bf013e
29061,20.76%, 60.28%, 39.52%, 0.20%,990064
29063,27.41%, 63.53%, 36.12%, 0.34%,a2005c
29065,11.63%, 55.49%, 43.86%, 0.66%,8d016f
29067,68.78%, 84.00%, 15.22%, 0.78%,d60126
29069,15.02%, 42.37%, 57.39%, 0.24%,6c0092
29071,18.07%, 58.92%, 40.84%, 0.24%,960068
29073,59.39%, 79.57%, 20.18%, 0.25%,ca0033
29075,12.32%, 56.04%, 43.72%, 0.24%,8e006f
29077,33.98%, 66.86%, 32.88%, 0.25%,aa0053
29079,38.06%, 68.73%, 30.67%, 0.60%,af014e
29081,34.94%, 67.36%, 32.42%, 0.22%,ab0052
29083,18.33%, 59.07%, 40.73%, 0.20%,960067
29085,69.55%, 84.68%, 15.13%, 0.19%,d70026
29087,33.34%, 66.57%, 33.22%, 0.21%,a90054
29089,32.71%, 33.54%, 66.25%, 0.21%,5500a8
29091,31.18%, 65.26%, 34.08%, 0.66%,a60156
29093,17.45%, 58.68%, 41.23%, 0.09%,950069
29095,13.36%, 56.59%, 43.23%, 0.17%,90006e
29097,42.31%, 70.85%, 28.54%, 0.62%,b40148
29099,9.14%, 54.47%, 45.34%, 0.19%,8a0073
29101,23.89%, 61.86%, 37.97%, 0.17%,9d0060
29103,8.56%, 54.21%, 45.65%, 0.14%,8a0074
29105,32.20%, 65.91%, 33.71%, 0.38%,a80055
29107,12.80%, 56.28%, 43.48%, 0.23%,8f006e
29109,26.77%, 63.17%, 36.40%, 0.43%,a1015c
29111,2.50%, 48.55%, 51.04%, 0.41%,7b0182
29113,10.41%, 44.71%, 55.12%, 0.16%,72008c
29115,22.79%, 61.31%, 38.52%, 0.18%,9c0062
29117,28.07%, 63.94%, 35.87%, 0.19%,a3005b
29119,29.86%, 64.79%, 34.93%, 0.28%,a50059
29121,7.42%, 53.45%, 46.03%, 0.51%,880175
29123,24.03%, 62.02%, 37.98%,-,9e0060
29125,12.16%, 43.79%, 55.96%, 0.25%,6f008e
29127,14.85%, 57.34%, 42.49%, 0.18%,92006c
29129,51.18%, 75.54%, 24.35%, 0.11%,c0003e
29131,26.04%, 62.85%, 36.81%, 0.33%,a0005d
29133,13.08%, 43.37%, 56.45%, 0.17%,6e008f
29135,20.31%, 59.87%, 39.56%, 0.57%,980164
29137,56.33%, 21.69%, 78.01%, 0.30%,3700c6
29139,26.20%, 63.03%, 36.84%, 0.13%,a0005d
29141,35.55%, 67.68%, 32.12%, 0.20%,ac0051
29143,6.69%, 53.22%, 46.53%, 0.25%,870076
29145,36.37%, 67.77%, 31.41%, 0.82%,ac0250
29147,14.94%, 57.40%, 42.46%, 0.14%,92006c
29149,6.25%, 46.82%, 53.07%, 0.11%,770087
29151,11.09%, 44.40%, 55.49%, 0.11%,71008d
29153,65.96%, 82.68%, 16.72%, 0.60%,d2012a
29155,8.66%, 54.33%, 45.67%,-,8a0074
29157,1.09%, 50.49%, 49.40%, 0.11%,80007d
29159,30.06%, 64.91%, 34.85%, 0.24%,a50058
29161,1.21%, 50.51%, 49.30%, 0.19%,80007d
29163,9.82%, 54.74%, 44.91%, 0.35%,8b0072
29165,15.94%, 41.94%, 57.88%, 0.17%,6a0093
29167,39.41%, 69.63%, 30.22%, 0.16%,b1004d
29169,7.07%, 53.44%, 46.37%, 0.19%,880076
29171,47.34%, 73.56%, 26.23%, 0.21%,bb0042
29173,11.77%, 44.07%, 55.83%, 0.10%,70008e
29175,10.91%, 44.50%, 55.41%, 0.08%,71008d
29177,16.40%, 41.70%, 58.10%, 0.20%,6a0094
29179,11.82%, 43.99%, 55.80%, 0.21%,70008e
29181,22.89%, 61.31%, 38.42%, 0.28%,9c0061
29183,3.07%, 51.43%, 48.36%, 0.21%,83007b
29185,38.41%, 68.88%, 30.46%, 0.66%,af014d
29186,39.65%, 30.09%, 69.74%, 0.16%,4c00b1
29187,36.81%, 68.34%, 31.53%, 0.13%,ae0050
29189,11.44%, 55.53%, 44.09%, 0.38%,8d0070
29195,4.06%, 51.98%, 47.92%, 0.10%,84007a
29197,0.69%, 50.22%, 49.53%, 0.25%,80007e
29199,3.42%, 51.47%, 48.05%, 0.48%,83017a
29201,15.43%, 42.25%, 57.68%, 0.07%,6b0093
29203,9.90%, 44.62%, 54.51%, 0.87%,71028b
29205,15.64%, 42.12%, 57.75%, 0.13%,6b0093
29207,9.94%, 54.81%, 44.87%, 0.32%,8b0072
29209,68.11%, 83.88%, 15.78%, 0.34%,d50028
29211,11.89%, 55.80%, 43.92%, 0.28%,8e006f
29213,40.82%, 70.23%, 29.41%, 0.36%,b3004a
29215,13.78%, 56.78%, 43.00%, 0.22%,90006d
29217,22.20%, 60.94%, 38.74%, 0.33%,9b0062
29219,44.50%, 72.10%, 27.60%, 0.30%,b70046
29221,18.13%, 58.96%, 40.84%, 0.20%,960068
29223,13.90%, 56.82%, 42.92%, 0.26%,90006d
29225,26.11%, 62.99%, 36.88%, 0.13%,a0005e
29227,13.26%, 56.46%, 43.20%, 0.34%,8f006e
29229,38.93%, 69.28%, 30.35%, 0.37%,b0004d
29510,4.34%, 47.67%, 52.01%, 0.31%,790084
30001,24.87%, 62.21%, 37.34%, 0.46%,9e015f
30003,11.19%, 55.46%, 44.28%, 0.26%,8d0070
30005,13.89%, 56.63%, 42.74%, 0.63%,90016c
30007,5.65%, 52.51%, 46.86%, 0.64%,850177
30009,19.41%, 58.10%, 38.69%, 3.21%,940862
30011,28.78%, 64.01%, 35.23%, 0.76%,a30159
30013,11.06%, 55.08%, 44.02%, 0.90%,8c0270
30015,19.48%, 59.14%, 39.67%, 1.19%,960365
30017,28.60%, 64.08%, 35.48%, 0.44%,a3015a
30019,8.99%, 53.92%, 44.93%, 1.15%,890272
30021,34.75%, 67.16%, 32.41%, 0.43%,ab0152
30023,8.29%, 45.67%, 53.96%, 0.37%,740089
30025,38.80%, 69.07%, 30.27%, 0.67%,b0014d
30027,21.09%, 60.09%, 39.00%, 0.91%,990263
30029,34.56%, 66.61%, 32.05%, 1.33%,a90351
30031,22.76%, 61.11%, 38.35%, 0.54%,9b0161
30033,40.11%, 69.67%, 29.56%, 0.77%,b1014b
30035,7.06%, 46.39%, 53.45%, 0.16%,760088
30037,28.53%, 63.91%, 35.38%, 0.72%,a2015a
30039,24.89%, 62.15%, 37.26%, 0.59%,9e015f
30041,7.17%, 53.37%, 46.20%, 0.43%,880175
30043,14.74%, 56.97%, 42.24%, 0.79%,91026b
30045,15.40%, 56.77%, 41.37%, 1.86%,900469
30047,19.64%, 59.42%, 39.78%, 0.79%,970265
30049,15.02%, 57.35%, 42.33%, 0.32%,92006b
30051,14.50%, 56.74%, 42.24%, 1.02%,90026b
30053,6.45%, 52.30%, 45.85%, 1.85%,850474
30055,25.64%, 61.87%, 36.23%, 1.90%,9d045c
30057,37.27%, 68.36%, 31.10%, 0.54%,ae014f
30059,36.06%, 67.94%, 31.87%, 0.19%,ad0051
30061,8.77%, 53.25%, 44.47%, 2.28%,870571
30063,20.85%, 59.71%, 38.87%, 1.42%,980363
30065,5.16%, 50.55%, 45.39%, 1.51%,800373
30067,39.08%, 68.84%, 29.76%, 1.40%,af034b
30069,22.22%, 60.85%, 38.63%, 0.52%,9b0162
30071,18.95%, 59.09%, 40.13%, 0.78%,960166
30073,16.64%, 57.99%, 41.35%, 0.66%,930169
30075,30.86%, 65.05%, 34.20%, 0.75%,a50157
30077,20.48%, 59.80%, 39.32%, 0.88%,980264
30079,40.83%, 70.20%, 29.37%, 0.44%,b3014a
30081,38.64%, 68.50%, 29.86%, 1.64%,ae044c
30083,28.18%, 63.53%, 35.35%, 1.12%,a2025a
30085,11.33%, 55.27%, 43.95%, 0.78%,8c0170
30087,19.31%, 59.38%, 40.07%, 0.55%,970166
30089,12.64%, 53.67%, 41.02%, 0.19%,880068
30091,14.61%, 54.66%, 40.05%, 1.45%,8b0366
30093,8.40%, 44.81%, 53.21%, 1.99%,720587
30095,40.53%, 70.06%, 29.53%, 0.42%,b2014b
30097,45.36%, 72.46%, 27.10%, 0.44%,b80145
30099,22.01%, 60.58%, 38.56%, 0.86%,9a0262
30101,10.28%, 54.71%, 44.43%, 0.87%,8b0271
30103,31.05%, 65.43%, 34.38%, 0.18%,a60057
30105,28.39%, 63.85%, 35.46%, 0.69%,a2015a
30107,37.91%, 68.81%, 30.90%, 0.29%,af004e
30109,13.03%, 56.27%, 43.24%, 0.48%,8f016e
30111,36.48%, 68.08%, 31.60%, 0.32%,ad0050
31001,41.90%, 70.63%, 28.73%, 0.65%,b40149
31003,35.84%, 67.80%, 31.96%, 0.24%,ac0051
31005,40.24%, 69.43%, 29.19%, 1.38%,b1034a
31007,73.54%, 86.30%, 12.76%, 0.94%,dc0220
31009,46.68%, 73.11%, 26.44%, 0.45%,ba0143
31011,25.51%, 62.57%, 37.06%, 0.38%,9f005e
31013,41.80%, 70.71%, 28.91%, 0.37%,b40049
31015,18.12%, 58.72%, 40.60%, 0.67%,950167
31017,49.36%, 74.06%, 24.70%, 1.24%,bc033e
31019,45.11%, 72.22%, 27.12%, 0.66%,b80145
31021,33.03%, 66.34%, 33.31%, 0.35%,a90054
31023,8.34%, 45.65%, 53.99%, 0.36%,740089
31025,28.69%, 63.91%, 35.22%, 0.87%,a20259
31027,0.54%, 49.57%, 50.12%, 0.31%,7e007f
31029,44.86%, 71.90%, 27.03%, 1.07%,b70244
31031,38.50%, 69.04%, 30.54%, 0.43%,b0014d
31033,25.10%, 62.29%, 37.19%, 0.52%,9e015e
31035,39.45%, 69.27%, 29.82%, 0.91%,b0024c
31037,31.33%, 34.14%, 65.47%, 0.38%,5700a6
31039,3.55%, 47.95%, 51.50%, 0.56%,7a0183
31041,53.55%, 76.40%, 22.85%, 0.75%,c2013a
31043,1.30%, 49.35%, 50.65%,-,7d0081
31045,47.07%, 73.32%, 26.25%, 0.43%,ba0142
31047,49.36%, 74.25%, 24.89%, 0.85%,bd023f
31049,49.35%, 74.39%, 25.05%, 0.56%,bd013f
31051,29.88%, 64.81%, 34.93%, 0.26%,a50059
31053,21.52%, 60.59%, 39.07%, 0.34%,9a0063
31055,5.84%, 52.60%, 46.75%, 0.65%,860177
31057,53.52%, 76.42%, 22.90%, 0.68%,c2013a
31059,21.65%, 60.55%, 38.90%, 0.56%,9a0163
31061,27.30%, 63.44%, 36.14%, 0.43%,a1015c
31063,44.74%, 71.76%, 27.01%, 1.23%,b60344
31065,47.11%, 73.17%, 26.06%, 0.78%,ba0142
31067,40.44%, 69.83%, 29.39%, 0.78%,b2014a
31069,56.43%, 77.82%, 21.39%, 0.79%,c60236
31071,66.50%, 83.04%, 16.54%, 0.42%,d3012a
31073,33.79%, 66.55%, 32.76%, 0.68%,a90153
31075,42.42%, 70.94%, 28.52%, 0.53%,b40148
31077,17.99%, 40.88%, 58.87%, 0.25%,680096
31079,33.68%, 66.58%, 32.90%, 0.51%,a90153
31081,38.38%, 68.77%, 30.39%, 0.83%,af024d
31083,42.66%, 69.98%, 27.32%,-,b20045
31085,34.24%, 65.83%, 31.59%,-,a70050
31087,48.27%, 73.71%, 25.45%, 0.84%,bb0240
31089,9.01%, 54.43%, 45.42%, 0.15%,8a0073
31091,52.46%, 76.02%, 23.55%, 0.43%,c1013c
31093,6.25%, 46.60%, 52.85%, 0.55%,760186
31095,32.77%, 65.96%, 33.18%, 0.86%,a80254
31097,27.75%, 63.67%, 35.92%, 0.41%,a2015b
31099,37.52%, 68.28%, 30.76%, 0.96%,ae024e
31101,34.55%, 67.10%, 32.55%, 0.35%,ab0053
31103,61.05%, 79.76%, 18.71%, 1.53%,cb032f
31105,49.00%, 74.01%, 25.01%, 0.97%,bc023f
31107,11.40%, 55.46%, 44.06%, 0.48%,8d0170
31109,50.94%, 75.17%, 24.23%, 0.60%,bf013d
31111,42.31%, 70.58%, 28.26%, 1.16%,b30248
31113,50.00%, 74.38%, 24.38%, 1.25%,bd033e
31115,68.83%, 83.78%, 14.95%, 1.27%,d50326
31117,70.42%, 84.31%, 13.88%, 1.81%,d60423
31119,29.14%, 64.32%, 35.18%, 0.50%,a40159
31121,39.71%, 69.57%, 29.86%, 0.57%,b1014c
31123,49.76%, 74.27%, 24.51%, 1.22%,bd033e
31125,27.00%, 63.28%, 36.28%, 0.44%,a1015c
31127,36.23%, 68.08%, 31.85%, 0.07%,ad0051
31129,32.13%, 65.63%, 33.50%, 0.88%,a70255
31131,26.05%, 62.68%, 36.63%, 0.68%,9f015d
31133,29.09%, 64.29%, 35.21%, 0.50%,a30159
31135,39.41%, 69.37%, 29.96%, 0.66%,b0014c
31137,55.75%, 77.56%, 21.81%, 0.64%,c50137
31139,23.11%, 61.45%, 38.34%, 0.22%,9c0061
31141,15.99%, 41.84%, 57.83%, 0.33%,6a0093
31143,34.76%, 67.17%, 32.41%, 0.41%,ab0152
31145,33.23%, 66.10%, 32.88%, 1.02%,a80253
31147,30.81%, 65.09%, 34.28%, 0.64%,a50157
31149,54.36%, 77.11%, 22.74%, 0.15%,c40039
31151,8.30%, 45.67%, 53.97%, 0.35%,740089
31153,2.82%, 51.04%, 48.22%, 0.74%,82017a
31155,17.02%, 58.31%, 41.29%, 0.40%,940169
31157,64.58%, 81.76%, 17.18%, 1.07%,d0022b
31159,19.76%, 59.68%, 39.92%, 0.40%,980165
31161,41.81%, 70.22%, 28.41%, 1.37%,b30348
31163,1.69%, 48.76%, 50.45%, 0.79%,7c0280
31165,45.75%, 72.54%, 26.79%, 0.68%,b80144
31167,3.38%, 48.17%, 51.55%, 0.28%,7a0083
31169,23.99%, 61.80%, 37.80%, 0.40%,9d0160
31171,45.20%, 72.24%, 27.05%, 0.71%,b80144
31173,8.81%, 45.33%, 54.14%, 0.53%,73018a
31175,39.11%, 69.27%, 30.16%, 0.58%,b0014c
31177,17.89%, 58.71%, 40.82%, 0.47%,950168
31179,30.84%, 64.88%, 34.04%, 1.07%,a50256
31181,36.91%, 68.22%, 31.31%, 0.47%,ad014f
31183,28.97%, 64.18%, 35.22%, 0.60%,a30159
31185,48.72%, 74.16%, 25.44%, 0.40%,bd0140
32001,19.98%, 59.99%, 40.01%,-,980066
32003,13.23%, 56.61%, 43.39%,-,90006e
32005,42.06%, 71.03%, 28.97%,-,b50049
32007,13.08%, 56.54%, 43.46%,-,90006e
32009,5.57%, 47.21%, 52.79%,-,780086
32011,1.95%, 49.02%, 50.98%,-,7d0081
32013,13.07%, 56.53%, 43.47%,-,90006e
32015,18.44%, 59.22%, 40.78%,-,970067
32017,1.00%, 50.50%, 49.50%,-,80007e
32019,13.67%, 56.84%, 43.16%,-,90006e
32021,8.49%, 45.76%, 54.24%,-,74008a
32023,7.93%, 46.04%, 53.96%,-,750089
32027,9.15%, 54.57%, 45.43%,-,8b0073
32029,18.86%, 40.57%, 59.43%,-,670097
32031,18.67%, 59.34%, 40.66%,-,970067
32033,17.00%, 58.50%, 41.50%,-,950069
32510,16.14%, 58.07%, 41.93%,-,94006a
33001,29.37%, 64.63%, 35.26%, 0.11%,a40059
33003,55.04%, 77.41%, 22.37%, 0.22%,c50039
33005,26.52%, 63.05%, 36.53%, 0.42%,a0015d
33007,13.53%, 56.64%, 43.11%, 0.24%,90006d
33009,34.82%, 66.99%, 32.17%, 0.84%,aa0252
33011,9.23%, 45.23%, 54.46%, 0.31%,73008a
33013,21.53%, 60.63%, 39.09%, 0.28%,9a0063
33015,38.58%, 69.18%, 30.61%, 0.21%,b0004e
33017,16.88%, 58.36%, 41.48%, 0.16%,940069
33019,23.59%, 61.57%, 37.97%, 0.46%,9d0160
34001,32.03%, 65.95%, 33.92%, 0.13%,a80056
34003,27.65%, 63.62%, 35.96%, 0.42%,a2015b
34005,46.62%, 73.19%, 26.57%, 0.24%,ba0043
34007,40.07%, 69.78%, 29.71%, 0.52%,b1014b
34009,53.05%, 76.40%, 23.35%, 0.25%,c2003b
34011,56.12%, 77.92%, 21.81%, 0.27%,c60037
34013,17.53%, 58.53%, 40.99%, 0.48%,950168
34015,58.92%, 79.34%, 20.41%, 0.25%,ca0034
34017,20.87%, 39.35%, 60.22%, 0.43%,640199
34019,47.24%, 73.53%, 26.28%, 0.19%,bb0043
34021,18.96%, 59.21%, 40.25%, 0.54%,960166
34023,5.15%, 52.35%, 47.20%, 0.44%,850178
34025,31.85%, 65.84%, 33.99%, 0.17%,a70056
34027,37.07%, 68.35%, 31.28%, 0.37%,ae004f
34029,46.70%, 73.19%, 26.49%, 0.32%,ba0043
34031,9.96%, 54.53%, 44.57%, 0.91%,8b0271
34033,60.69%, 80.23%, 19.54%, 0.23%,cc0031
34035,33.63%, 66.66%, 33.03%, 0.30%,a90054
34037,49.21%, 74.50%, 25.29%, 0.21%,bd0040
34039,28.88%, 64.21%, 35.32%, 0.47%,a3015a
34041,46.59%, 73.15%, 26.56%, 0.29%,ba0043
35001,14.06%, 56.99%, 42.92%, 0.09%,91006d
35003,29.62%, 64.77%, 35.15%, 0.08%,a50059
35005,39.15%, 69.48%, 30.34%, 0.18%,b1004d
35006,0%,-,-,-,000000
35007,12.72%, 56.29%, 43.57%, 0.14%,8f006f
35009,12.50%, 56.16%, 43.66%, 0.17%,8f006f
35011,4.04%, 47.83%, 51.87%, 0.30%,790084
35013,18.28%, 59.06%, 40.79%, 0.15%,960068
35015,14.33%, 57.11%, 42.78%, 0.11%,91006d
35017,1.58%, 50.69%, 49.11%, 0.20%,81007d
35019,22.23%, 61.12%, 38.88%,-,9b0063
35021,11.56%, 55.72%, 44.16%, 0.12%,8e0070
35023,4.86%, 52.38%, 47.53%, 0.09%,850079
35025,6.21%, 52.96%, 46.75%, 0.30%,870077
35027,28.86%, 64.32%, 35.46%, 0.22%,a4005a
35028,0%,-,-,-,000000
35029,14.07%, 56.80%, 42.73%, 0.46%,90016c
35031,24.83%, 62.22%, 37.39%, 0.39%,9e005f
35033,5.24%, 52.62%, 47.38%,-,860078
35035,4.24%, 51.91%, 47.67%, 0.42%,840179
35037,0.68%, 50.26%, 49.58%, 0.16%,80007e
35039,25.39%, 62.67%, 37.27%, 0.06%,9f005f
35041,2.61%, 51.10%, 48.50%, 0.40%,82017b
35043,18.92%, 59.44%, 40.52%, 0.03%,970067
35045,32.90%, 66.36%, 33.46%, 0.18%,a90055
35047,18.56%, 59.26%, 40.70%, 0.05%,970067
35049,20.55%, 60.25%, 39.70%, 0.05%,990065
35051,7.65%, 53.79%, 46.14%, 0.07%,890075
35053,10.72%, 55.32%, 44.60%, 0.09%,8d0071
35055,13.98%, 56.98%, 43.00%, 0.02%,91006d
35057,29.27%, 64.54%, 35.27%, 0.20%,a40059
35059,22.79%, 61.21%, 38.41%, 0.38%,9c0061
35061,59.77%, 79.87%, 20.10%, 0.02%,cb0033
36001,12.00%, 42.99%, 54.99%, 2.02%,6d058c
36003,60.91%, 78.90%, 18.00%, 0.07%,c9002d
36005,39.00%, 28.68%, 67.67%, 1.06%,4902ac
36007,33.22%, 65.25%, 32.02%, 0.19%,a60051
36009,36.08%, 67.07%, 31.00%, 1.93%,ab044f
36011,25.87%, 62.11%, 36.24%, 1.65%,9e045c
36013,47.54%, 72.68%, 25.15%, 2.17%,b90540
36015,34.37%, 67.00%, 32.63%, 0.36%,aa0053
36017,55.16%, 77.21%, 22.05%, 0.73%,c40138
36019,16.32%, 41.68%, 58.00%, 0.31%,6a0093
36021,36.86%, 67.92%, 31.06%, 1.01%,ad024f
36023,52.29%, 75.37%, 23.08%, 1.56%,c0033a
36025,57.46%, 78.59%, 21.13%, 0.28%,c80035
36027,25.51%, 61.30%, 35.79%, 0.14%,9c005b
36029,6.49%, 51.36%, 44.87%, 0.18%,820072
36031,32.79%, 66.34%, 33.55%, 0.11%,a90055
36033,0.03%, 49.86%, 49.89%, 0.26%,7f007f
36035,44.07%, 71.16%, 27.10%, 1.74%,b50445
36037,42.04%, 69.03%, 26.99%, 0.13%,b00044
36039,35.62%, 66.71%, 31.08%, 0.06%,aa004f
36041,19.01%, 59.51%, 40.49%,-,970067
36043,26.83%, 62.69%, 35.86%, 1.45%,9f035b
36045,33.89%, 66.41%, 32.52%, 1.07%,a90252
36047,23.35%, 36.13%, 59.48%, 0.73%,5c0197
36049,26.57%, 63.25%, 36.68%, 0.07%,a1005d
36051,33.52%, 64.05%, 30.53%, 0.08%,a3004d
36053,45.92%, 72.20%, 26.28%, 1.52%,b80343
36055,14.54%, 55.73%, 41.19%, 0.19%,8e0069
36057,21.38%, 60.28%, 38.90%, 0.82%,990263
36059,27.34%, 62.77%, 35.42%, 1.81%,a0045a
36061,25.08%, 35.74%, 60.82%, 0.55%,5b019b
36063,31.17%, 63.35%, 32.18%, 0.08%,a10052
36065,7.73%, 52.82%, 45.09%, 2.09%,860572
36067,16.13%, 57.04%, 40.91%, 2.04%,910568
36069,34.08%, 65.27%, 31.19%, 0.04%,a6004f
36071,31.40%, 64.10%, 32.70%, 0.07%,a30053
36073,42.23%, 68.77%, 26.53%, 0.14%,af0043
36075,30.09%, 64.39%, 34.30%, 1.30%,a40357
36077,49.91%, 74.32%, 24.41%, 1.28%,bd033e
36079,32.32%, 64.95%, 32.63%, 0.11%,a50053
36081,7.56%, 45.87%, 53.43%, 0.70%,740188
36083,1.09%, 48.90%, 50.00%, 1.10%,7c027f
36085,7.28%, 46.09%, 53.37%, 0.54%,750188
36087,22.87%, 60.34%, 37.47%, 2.19%,99055f
36089,33.98%, 66.23%, 32.26%, 1.51%,a80352
36091,21.55%, 59.60%, 38.05%, 0.11%,970061
36093,15.67%, 56.58%, 40.91%, 0.23%,900068
36095,38.99%, 67.65%, 28.66%, 0.20%,ac0049
36097,45.82%, 72.10%, 26.28%, 1.62%,b70443
36099,33.82%, 66.27%, 32.44%, 1.29%,a80352
36101,42.82%, 69.26%, 26.44%, 0.11%,b00043
36103,34.28%, 65.07%, 30.79%, 0.12%,a5004e
36105,24.46%, 61.27%, 36.81%, 1.92%,9c045d
36107,55.44%, 76.89%, 21.45%, 1.67%,c40436
36109,47.10%, 72.84%, 25.74%, 1.41%,b90341
36111,27.57%, 62.46%, 34.89%, 0.13%,9f0058
36113,26.48%, 63.16%, 36.68%, 0.16%,a1005d
36115,35.74%, 66.91%, 31.17%, 1.91%,aa044f
36117,53.19%, 75.29%, 22.10%, 0.11%,bf0038
36119,14.84%, 56.22%, 41.39%, 0.14%,8f0069
36121,45.13%, 71.48%, 26.35%, 0.03%,b60043
36123,57.86%, 78.62%, 20.76%, 0.63%,c80134
37001,23.04%, 61.52%, 38.48%,-,9c0062
37003,20.41%, 60.20%, 39.80%,-,990065
37005,1.65%, 49.17%, 50.83%,-,7d0081
37007,60.47%, 19.77%, 80.23%,-,3200cc
37009,11.28%, 55.64%, 44.36%,-,8d0071
37011,78.71%, 89.35%, 10.65%,-,e3001b
37013,16.72%, 41.64%, 58.36%,-,6a0094
37015,68.49%, 15.75%, 84.25%,-,2800d6
37017,10.37%, 55.18%, 44.82%,-,8c0072
37019,30.96%, 65.48%, 34.52%,-,a60058
37021,14.43%, 57.22%, 42.78%,-,91006d
37023,27.88%, 63.94%, 36.06%,-,a3005b
37025,14.71%, 57.35%, 42.65%,-,92006c
37027,29.49%, 64.74%, 35.26%,-,a50059
37029,43.61%, 28.19%, 71.81%,-,4700b7
37031,21.01%, 60.51%, 39.49%,-,9a0064
37033,11.10%, 44.45%, 55.55%,-,71008d
37035,21.17%, 60.58%, 39.42%,-,9a0064
