id,margin,nixon,mcgovern,other,other2,hex_color
26069,29.93%, 64.10%,34.16000000000001,1.74%,0,a30457
26071,1.60%, 49.21%,47.62,3.17%, 3.10%,7d0879
26073,12.81%, 55.47%,42.660000000000004,1.87%,0,8d046c
26075,27.08%, 62.33%,35.25,2.42%, 2.28%,9e0659
26077,19.91%, 58.77%,38.849999999999994,2.38%, 2.12%,950663
26079,32.32%, 64.39%,32.06999999999999,3.54%, 3.47%,a40951
26081,20.78%, 59.30%,38.52,2.1799999999999997%, 2.03%,970562
26083,21.91%, 60.49%,38.58,0.93%,0,9a0262
26085,0.51%, 48.93%,49.44,1.63%,0,7c047e
26087,34.58%, 66.02%,31.450000000000003,2.5300000000000002%, 2.39%,a80650
26089,33.77%, 65.82%,32.05000000000001,2.13%, 2.04%,a70551
26091,26.45%, 62.39%,35.94,1.67%,0,9f045b
26093,36.57%, 66.85%,30.28,2.87%, 2.75%,aa074d
26095,28.83%, 63.49%,34.66,1.85%,0,a10458
26097,22.71%, 60.66%,37.95,1.39%,0,9a0360
26099,27.75%, 62.67%,34.92999999999999,2.4000000000000004%, 2.24%,9f0659
26101,16.30%, 57.20%,40.9,1.9%,0,910468
26103,6.73%, 52.67%,45.93,1.4%,0,860375
26105,29.06%, 63.57%,34.5,1.93%,0,a20457
26107,30.17%, 64.29%,34.11999999999999,1.59%,0,a30457
26109,12.78%, 55.19%,42.400000000000006,2.41%, 2.37%,8c066c
26111,25.97%, 61.38%,35.42,3.1999999999999997%, 3.01%,9c085a
26113,46.73%, 71.79%,25.069999999999993,3.14%, 2.98%,b7083f
26115,13.03%, 54.76%,41.730000000000004,3.5100000000000002%, 3.37%,8b086a
26117,25.77%, 61.97%,36.19,1.84%,0,9e045c
26119,31.71%, 64.49%,32.790000000000006,2.7199999999999998%, 2.65%,a40653
26121,22.29%, 59.60%,37.309999999999995,3.0900000000000003%, 2.87%,97075f
26123,33.96%, 65.62%,31.659999999999997,2.72%, 2.58%,a70650
26125,29.62%, 63.78%,34.150000000000006,2.07%,0,a20557
26127,31.73%, 64.20%,32.47,3.33%, 3.25%,a30852
26129,23.66%, 60.77%,37.099999999999994,2.13%, 2.02%,9a055e
26131,17.03%, 57.51%,40.480000000000004,2.01%,0,920567
26133,43.08%, 69.95%,26.870000000000005,3.1799999999999997%, 2.90%,b20844
26135,38.24%, 67.61%,29.36,3.03%, 2.90%,ac074a
26137,19.45%, 58.93%,39.48,1.59%,0,960464
26139,46.18%, 71.99%,25.810000000000002,2.1999999999999997%, 2.05%,b70541
26141,15.54%, 56.23%,40.68000000000001,3.09%, 3.07%,8f0767
26143,30.24%, 64.17%,33.94,1.89%,0,a30456
26145,23.56%, 61.03%,37.47,1.5%,0,9b035f
26147,28.25%, 63.05%,34.790000000000006,2.1599999999999997%, 2.05%,a00558
26149,40.69%, 69.15%,28.459999999999994,2.3899999999999997%, 2.32%,b00648
26151,47.94%, 72.93%,24.989999999999995,2.08%,0,b9053f
26153,13.36%, 56.01%,42.660000000000004,1.33%,0,8e036c
26155,26.09%, 61.62%,35.540000000000006,2.8400000000000003%, 2.74%,9d075a
26157,37.60%, 67.96%,30.36,1.68%,0,ad044d
26159,31.32%, 64.57%,33.25,2.18%,0,a40554
26161,4.48%, 46.98%,51.45,1.57%,0,770483
26163,8.17%, 45.08%,53.260000000000005,1.66%,0,720487
26165,25.57%, 61.43%,35.870000000000005,2.6999999999999997%, 2.69%,9c065b
27001,9.18%, 53.73%,44.550000000000004,1.72%,0,890471
27003,2.55%, 49.77%,47.23,3.0%, 2.21%,7e0778
27005,12.29%, 55.43%,43.14,1.43%,0,8d036e
27007,6.61%, 52.20%,45.589999999999996,2.21%,0,850574
27009,3.93%, 49.35%,45.43,5.220000000000001%, 4.65%,7d0d73
27011,10.88%, 43.52%,54.39,2.09%,0,6e058a
27013,8.72%, 53.68%,44.96,1.36%,0,880372
27015,27.06%, 61.21%,34.14,4.65%, 4.38%,9c0b57
27017,13.13%, 42.77%,55.9,1.33%,0,6d038e
27019,26.57%, 61.46%,34.89,3.65%, 3.21%,9c0958
27021,18.33%, 57.70%,39.36,2.94%, 2.58%,930764
27023,2.08%, 50.18%,48.1,1.72%,0,7f047a
27025,5.89%, 51.06%,45.16,3.7800000000000002%, 3.31%,820973
27027,9.87%, 54.36%,44.49,1.15%,0,8a0271
27029,1.85%, 49.39%,47.55,3.06%, 2.44%,7d0779
27031,16.79%, 57.62%,40.84,1.54%,0,920368
27033,21.83%, 60.19%,38.370000000000005,1.44%,0,990361
27035,8.74%, 53.01%,44.28,2.71%,0,870670
27037,10.01%, 53.96%,43.96,2.08%,0,890570
27039,32.72%, 65.08%,32.36,2.56%, 2.34%,a50652
27041,9.34%, 52.97%,43.64,3.3899999999999997%, 3.09%,87086f
27043,29.39%, 64.05%,34.66,1.29%,0,a30358
27045,37.78%, 67.94%,30.17,1.89%,0,ad044c
27047,15.08%, 56.90%,41.82,1.28%,0,91036a
27049,28.13%, 63.00%,34.86,2.14%,0,a00558
27051,4.59%, 46.84%,51.43,1.73%,0,770483
27053,5.19%, 51.64%,46.45,1.91%,0,830476
27055,34.90%, 66.57%,31.67,1.76%,0,a90450
27057,20.85%, 59.31%,38.46,2.23%,0,970562
27059,0.72%, 48.66%,47.95,3.3899999999999997%, 2.92%,7c087a
27061,6.78%, 45.58%,52.36,2.06%,0,740585
27063,4.22%, 51.50%,47.27,1.23%,0,830378
27065,9.20%, 51.71%,42.5,5.79%, 5.25%,830e6c
27067,4.26%, 45.74%,50.0,4.26%, 3.53%,740a7f
27069,7.13%, 52.66%,45.53,1.81%,0,860474
27071,3.94%, 50.91%,46.970000000000006,2.12%,0,810577
27073,1.26%, 48.43%,49.68,1.89%,0,7b047e
27075,16.83%, 40.70%,57.529999999999994,1.77%,0,670492
27077,12.96%, 55.44%,42.47,2.09%,0,8d056c
27079,6.46%, 52.50%,46.05,1.45%,0,850375
27081,6.52%, 45.93%,52.46,1.61%,0,750485
27083,1.77%, 50.04%,48.27,1.69%,0,7f047b
27085,25.78%, 61.42%,35.64,2.94%, 2.52%,9c075a
27087,5.61%, 46.30%,51.92,1.78%,0,760484
27089,7.66%, 52.73%,45.07,2.2%,0,860572
27091,32.03%, 64.59%,32.56999999999999,2.84%, 2.65%,a40753
27093,16.75%, 57.06%,40.309999999999995,2.63%, 2.19%,910666
27095,13.92%, 55.83%,41.910000000000004,2.26%,0,8e056a
27097,2.26%, 46.35%,48.599999999999994,5.050000000000001%, 4.61%,760c7b
27099,1.74%, 48.36%,50.11,1.53%,0,7b037f
27101,1.11%, 49.92%,48.809999999999995,1.27%,0,7f037c
27103,14.00%, 56.28%,42.28,1.44%,0,8f036b
27105,4.87%, 47.04%,51.910000000000004,1.05%,0,770284
27107,1.83%, 50.51%,48.67,0.82%,0,80027c
27109,40.52%, 68.96%,28.440000000000012,2.6%, 2.18%,af0648
27111,25.94%, 62.21%,36.269999999999996,1.52%,0,9e035c
27113,9.94%, 53.76%,43.81,2.43%, 2.23%,89066f
27115,1.09%, 48.41%,47.32000000000001,4.27%, 3.82%,7b0a78
27117,12.31%, 55.57%,43.25,1.18%,0,8d036e
27119,4.87%, 51.24%,46.37,2.39%, 2.12%,820676
27121,5.28%, 45.94%,51.230000000000004,2.83%, 2.64%,750782
27123,6.04%, 45.59%,51.629999999999995,2.78%,0,740783
27125,14.05%, 41.40%,55.46,3.14%, 2.83%,69088d
27127,28.09%, 62.43%,34.34,3.2300000000000004%, 2.97%,9f0857
27129,8.26%, 53.06%,44.79,2.15%,0,870572
27131,6.47%, 52.62%,46.150000000000006,1.23%,0,860375
27133,24.61%, 61.83%,37.230000000000004,0.94%,0,9d025e
27135,8.38%, 53.22%,44.83,1.95%,0,870472
27137,18.88%, 39.77%,58.65,1.58%,0,650495
27139,3.93%, 50.85%,46.92,2.23%,0,810577
27141,3.03%, 50.03%,47.019999999999996,2.95%, 2.41%,7f0777
27143,29.80%, 64.17%,34.36,1.47%,0,a30357
27145,0.88%, 45.78%,46.65,7.57%, 6.94%,741376
27147,30.91%, 64.69%,33.790000000000006,1.52%,0,a40356
27149,0.69%, 48.70%,49.39,1.91%,0,7c047d
27151,17.38%, 40.40%,57.77,1.83%,0,670493
27153,11.02%, 53.14%,42.12,4.74%, 4.41%,870c6b
27155,15.32%, 41.77%,57.08,1.15%,0,6a0291
27157,25.45%, 61.31%,35.86,2.83%, 2.54%,9c075b
27159,16.37%, 57.05%,40.67,2.2800000000000002%, 2.08%,910567
27161,28.98%, 63.89%,34.91,1.2%,0,a20359
27163,8.42%, 53.03%,44.6,2.37%,0,870671
27165,27.69%, 63.35%,35.66,0.99%,0,a1025a
27167,13.51%, 56.00%,42.49,1.51%,0,8e036c
27169,14.64%, 56.45%,41.809999999999995,1.74%,0,8f046a
27171,6.71%, 51.56%,44.86,3.58%, 3.17%,830972
27173,3.02%, 50.32%,47.3,2.38%,0,800678
28001,37.95%, 67.16%,29.210000000000008,3.63%, 2.01%,ab094a
28003,69.01%, 83.28%,14.260000000000005,2.46%,0,d40624
28005,40.24%, 68.94%,28.710000000000008,2.35%, 2.25%,af0549
28007,60.99%, 79.50%,18.5,2.0%,0,ca052f
28009,34.99%, 66.35%,31.370000000000005,2.28%, 2.28%,a9054f
28011,33.80%, 66.12%,32.31999999999999,1.56%,0,a80352
28013,83.05%, 90.37%,7.329999999999998,2.3000000000000003%, 2.24%,e60512
28015,49.38%, 73.31%,23.929999999999993,2.7600000000000002%, 2.72%,ba073d
28017,71.60%, 84.66%,13.060000000000002,2.28%,0,d70521
28019,74.30%, 86.57%,12.260000000000005,1.17%,0,dc021f
28021,15.24%, 41.76%,57.0,1.24%,0,6a0391
28023,64.50%, 81.56%,17.060000000000002,1.38%,0,cf032b
28025,46.44%, 71.39%,24.950000000000003,3.66%, 2.05%,b6093f
28027,26.98%, 61.56%,34.58,3.8600000000000003%, 3.10%,9c0958
28029,49.14%, 73.11%,23.980000000000004,2.91%,0,ba073d
28031,70.04%, 84.09%,14.049999999999997,1.86%,0,d60423
28033,64.97%, 80.88%,15.900000000000006,3.2199999999999998%, 3.21%,ce0828
28035,64.17%, 80.56%,16.379999999999995,3.06%, 2.97%,cd0729
28037,60.02%, 78.73%,18.69999999999999,2.5700000000000003%, 2.10%,c8062f
28039,86.60%, 92.90%,6.309999999999988,0.79%,0,ec0210
28041,68.66%, 83.52%,14.86,1.62%,0,d40425
28043,52.08%, 75.09%,23.019999999999996,1.89%,0,bf043a
28045,73.76%, 86.28%,12.530000000000001,1.19%,0,dc031f
28047,70.21%, 84.02%,13.810000000000002,2.17%,0,d60523
28049,58.03%, 77.82%,19.78,2.4%,0,c60632
28051,4.50%, 47.23%,51.74,1.03%,0,780283
28053,42.64%, 69.01%,28.44999999999999,2.54%, 2.54%,af0648
28055,26.54%, 60.80%,34.260000000000005,4.94%, 2.95%,9b0c57
28057,78.93%, 89.20%,10.280000000000001,0.52%,0,e3011a
28059,78.56%, 88.68%,10.11999999999999,1.2%,0,e20319
28061,58.07%, 78.47%,20.400000000000006,1.13%,0,c80234
28063,12.50%, 43.37%,55.86,0.77%,0,6e018e
28065,46.96%, 72.83%,25.86,1.31%,0,b90341
28067,69.61%, 83.79%,14.179999999999993,2.03%,0,d50524
28069,52.33%, 75.25%,22.92,1.83%,0,bf043a
28071,54.86%, 76.89%,22.040000000000006,1.07%,0,c40238
28073,79.71%, 88.38%,8.680000000000007,2.94%, 2.83%,e10716
28075,66.39%, 81.79%,15.399999999999991,2.81%, 2.73%,d00727
28077,64.64%, 81.70%,17.069999999999993,1.23%,0,d0032b
28079,59.37%, 79.13%,19.760000000000005,1.11%,0,c90232
28081,70.03%, 82.60%,12.560000000000002,4.84%, 4.00%,d20c20
28083,52.86%, 75.58%,22.730000000000004,1.69%,0,c00439
28085,73.89%, 86.01%,12.11999999999999,1.87%,0,db041e
28087,60.01%, 78.70%,18.689999999999998,2.61%, 2.54%,c8062f
28089,17.94%, 57.20%,39.25,3.55%, 2.71%,910964
28091,59.65%, 79.40%,19.75999999999999,0.84%,0,ca0232
28093,27.09%, 62.10%,35.0,2.9%, 2.15%,9e0759
28095,69.31%, 84.10%,14.790000000000006,1.11%,0,d60225
28097,54.33%, 76.32%,21.99000000000001,1.69%,0,c20438
28099,77.71%, 88.22%,10.510000000000005,1.27%,0,e0031a
28101,78.64%, 88.05%,9.409999999999997,2.54%, 2.48%,e00617
28103,35.14%, 66.28%,31.14,2.58%, 2.46%,a9064f
28105,52.50%, 75.56%,23.049999999999997,1.39%,0,c0033a
28107,42.67%, 70.61%,27.950000000000003,1.44%,0,b40347
28109,77.45%, 88.04%,10.599999999999994,1.36%,0,e0031b
28111,70.18%, 84.14%,13.950000000000003,1.91%,0,d60423
28113,46.39%, 72.08%,25.700000000000003,2.2199999999999998%, 2.07%,b70541
28115,79.70%, 89.45%,9.75,0.8%,0,e40218
28117,83.25%, 91.12%,7.86999999999999,1.01%,0,e80214
28119,51.12%, 74.41%,23.290000000000006,2.3%,0,bd053b
28121,71.82%, 85.19%,13.379999999999995,1.43%,0,d90322
28123,61.46%, 79.95%,18.489999999999995,1.56%,0,cb032f
28125,36.73%, 67.94%,31.200000000000003,0.86%,0,ad024f
28127,72.67%, 85.87%,13.189999999999998,0.94%,0,da0221
28129,85.48%, 92.35%,6.88000000000001,0.77%,0,eb0111
28131,77.98%, 88.49%,10.510000000000005,1.0%,0,e1021a
28133,47.79%, 73.27%,25.480000000000004,1.25%,0,ba0340
28135,58.60%, 77.37%,18.75999999999999,3.8699999999999997%, 3.53%,c5092f
28137,53.76%, 75.74%,21.99000000000001,2.27%,0,c10538
28139,73.46%, 85.87%,12.409999999999997,1.72%,0,da041f
28141,79.77%, 89.23%,9.469999999999999,1.3%,0,e30318
28143,25.29%, 62.19%,36.910000000000004,0.9%,0,9e025e
28145,77.35%, 87.91%,10.570000000000007,1.52%,0,e0031a
28147,60.53%, 79.66%,19.14,1.2%,0,cb0330
28149,47.93%, 71.97%,24.040000000000006,3.99%, 3.12%,b70a3d
28151,33.18%, 63.78%,32.67999999999999,3.54%, 3.54%,a20953
28153,64.86%, 82.08%,17.210000000000008,0.71%,0,d1012b
28155,79.24%, 89.15%,9.919999999999987,0.93%,0,e30219
28157,6.52%, 52.65%,46.14,1.21%,0,860375
28159,57.99%, 78.64%,20.659999999999997,0.7%,0,c80134
28161,56.54%, 77.53%,21.0,1.47%,0,c50335
28163,46.34%, 72.58%,26.230000000000004,1.19%,0,b90342
29001,45.85%, 72.92%,27.08,0.0%,0,b90045
29003,42.52%, 71.26%,28.739999999999995,0.0%,0,b50049
29005,31.97%, 65.98%,34.019999999999996,0.0%,0,a80056
29007,32.02%, 66.01%,33.989999999999995,0.0%,0,a80056
29009,39.46%, 69.73%,30.269999999999996,0.0%,0,b1004d
29011,55.87%, 77.93%,22.069999999999993,0.0%,0,c60038
29013,27.53%, 63.76%,36.24,0.0%,0,a2005c
29015,42.62%, 71.31%,28.689999999999998,0.0%,0,b50049
29017,25.60%, 62.80%,37.2,0.0%,0,a0005e
29019,12.27%, 56.13%,43.87,0.0%,0,8f006f
29021,31.45%, 65.72%,34.28,0.0%,0,a70057
29023,45.26%, 72.63%,27.370000000000005,0.0%,0,b90045
29025,44.02%, 72.01%,27.989999999999995,0.0%,0,b70047
29027,35.05%, 67.53%,32.47,0.0%,0,ac0052
29029,47.88%, 73.94%,26.060000000000002,0.0%,0,bc0042
29031,42.84%, 71.42%,28.58,0.0%,0,b60048
29033,36.05%, 68.03%,31.97,0.0%,0,ad0051
29035,37.98%, 68.99%,31.010000000000005,0.0%,0,af004f
29037,42.48%, 71.24%,28.760000000000005,0.0%,0,b50049
29039,50.68%, 75.34%,24.659999999999997,0.0%,0,c0003e
29041,16.90%, 58.45%,41.55,0.0%,0,950069
29043,52.85%, 76.42%,23.58,0.0%,0,c2003c
29045,28.09%, 64.04%,35.959999999999994,0.0%,0,a3005b
29047,38.86%, 69.43%,30.569999999999993,0.0%,0,b1004d
29049,33.74%, 66.87%,33.129999999999995,0.0%,0,aa0054
29051,55.65%, 77.83%,22.17,0.0%,0,c60038
29053,37.85%, 68.92%,31.08,0.0%,0,af004f
29055,34.30%, 67.15%,32.849999999999994,0.0%,0,ab0053
29057,55.68%, 77.84%,22.159999999999997,0.0%,0,c60038
29059,48.39%, 74.20%,25.799999999999997,0.0%,0,bd0041
29061,33.02%, 66.51%,33.489999999999995,0.0%,0,a90055
29063,34.76%, 67.38%,32.620000000000005,0.0%,0,ab0053
29065,27.76%, 63.88%,36.12,0.0%,0,a2005c
29067,51.47%, 75.73%,24.269999999999996,0.0%,0,c1003d
29069,36.20%, 68.10%,31.900000000000006,0.0%,0,ad0051
29071,29.75%, 64.87%,35.129999999999995,0.0%,0,a50059
29073,60.26%, 80.13%,19.870000000000005,0.0%,0,cc0032
29075,29.01%, 64.50%,35.5,0.0%,0,a4005a
29077,41.16%, 70.58%,29.42,0.0%,0,b3004b
29079,47.08%, 73.54%,26.459999999999994,0.0%,0,bb0043
29081,44.20%, 72.10%,27.900000000000006,0.0%,0,b70047
29083,29.99%, 64.99%,35.010000000000005,0.0%,0,a50059
29085,49.70%, 74.85%,25.150000000000006,0.0%,0,be0040
29087,43.66%, 71.83%,28.17,0.0%,0,b70047
29089,12.29%, 56.15%,43.85,0.0%,0,8f006f
29091,44.37%, 72.18%,27.819999999999993,0.0%,0,b80046
29093,24.15%, 62.07%,37.93,0.0%,0,9e0060
29095,16.68%, 58.34%,41.66,0.0%,0,94006a
29097,49.21%, 74.61%,25.39,0.0%,0,be0040
29099,22.84%, 61.42%,38.58,0.0%,0,9c0062
29101,40.73%, 70.37%,29.629999999999995,0.0%,0,b3004b
29103,29.55%, 64.78%,35.22,0.0%,0,a50059
29105,47.57%, 73.78%,26.22,0.0%,0,bc0042
29107,38.67%, 69.34%,30.659999999999997,0.0%,0,b0004e
29109,45.92%, 72.96%,27.040000000000006,0.0%,0,ba0044
29111,23.53%, 61.76%,38.24,0.0%,0,9d0061
29113,29.62%, 64.81%,35.19,0.0%,0,a50059
29115,19.85%, 59.92%,40.08,0.0%,0,980066
29117,32.74%, 66.37%,33.629999999999995,0.0%,0,a90055
29119,41.66%, 70.83%,29.17,0.0%,0,b4004a
29121,22.95%, 61.47%,38.53,0.0%,0,9c0062
29123,32.32%, 66.16%,33.84,0.0%,0,a80056
29125,26.14%, 63.07%,36.93,0.0%,0,a0005e
29127,26.62%, 63.31%,36.69,0.0%,0,a1005d
29129,44.79%, 72.40%,27.599999999999994,0.0%,0,b80046
29131,56.10%, 78.05%,21.950000000000003,0.0%,0,c70037
29133,29.95%, 64.97%,35.03,0.0%,0,a50059
29135,47.93%, 73.96%,26.040000000000006,0.0%,0,bc0042
29137,3.56%, 48.22%,51.78,0.0%,0,7a0084
29139,37.35%, 68.67%,31.33,0.0%,0,af004f
29141,40.94%, 70.47%,29.53,0.0%,0,b3004b
29143,15.00%, 57.50%,42.5,0.0%,0,92006c
29145,42.76%, 71.38%,28.620000000000005,0.0%,0,b60048
29147,28.28%, 64.14%,35.86,0.0%,0,a3005b
29149,22.07%, 61.04%,38.96,0.0%,0,9b0063
29151,48.36%, 74.18%,25.819999999999993,0.0%,0,bd0041
29153,54.45%, 77.22%,22.78,0.0%,0,c4003a
29155,39.92%, 69.96%,30.040000000000006,0.0%,0,b2004c
29157,41.61%, 70.80%,29.200000000000003,0.0%,0,b4004a
29159,33.48%, 66.74%,33.260000000000005,0.0%,0,aa0054
29161,36.10%, 68.05%,31.950000000000003,0.0%,0,ad0051
29163,25.21%, 62.61%,37.39,0.0%,0,9f005f
29165,35.38%, 67.69%,32.31,0.0%,0,ac0052
29167,41.34%, 70.67%,29.33,0.0%,0,b4004a
29169,38.07%, 69.04%,30.959999999999994,0.0%,0,b0004e
29171,57.44%, 78.72%,21.28,0.0%,0,c80036
29173,14.26%, 57.13%,42.87,0.0%,0,91006d
29175,15.33%, 57.66%,42.34,0.0%,0,93006b
29177,19.31%, 59.65%,40.35,0.0%,0,980066
29179,19.83%, 59.91%,40.09,0.0%,0,980066
29181,34.74%, 67.37%,32.629999999999995,0.0%,0,ab0053
29183,39.89%, 69.94%,30.060000000000002,0.0%,0,b2004c
29185,33.76%, 66.88%,33.120000000000005,0.0%,0,aa0054
29186,12.69%, 56.34%,43.66,0.0%,0,8f006f
29187,30.84%, 65.42%,34.58,0.0%,0,a60058
29189,24.32%, 62.16%,37.84,0.0%,0,9e0060
29195,31.49%, 65.75%,34.25,0.0%,0,a70057
29197,20.27%, 60.14%,39.86,0.0%,0,990065
29199,20.36%, 60.18%,39.82,0.0%,0,990065
29201,33.48%, 66.74%,33.260000000000005,0.0%,0,aa0054
29203,17.74%, 58.87%,41.13,0.0%,0,960068
29205,13.46%, 56.73%,43.27,0.0%,0,90006e
29207,40.88%, 70.44%,29.560000000000002,0.0%,0,b3004b
29209,58.51%, 79.26%,20.739999999999995,0.0%,0,ca0034
29211,24.36%, 62.18%,37.82,0.0%,0,9e0060
29213,55.28%, 77.64%,22.36,0.0%,0,c50039
29215,30.19%, 65.09%,34.91,0.0%,0,a50059
29217,23.08%, 61.54%,38.46,0.0%,0,9c0062
29219,48.48%, 74.24%,25.760000000000005,0.0%,0,bd0041
29221,26.28%, 63.14%,36.86,0.0%,0,a1005d
29223,27.81%, 63.90%,36.1,0.0%,0,a2005c
29225,37.00%, 68.50%,31.5,0.0%,0,ae0050
29227,23.35%, 61.68%,38.32,0.0%,0,9d0061
29229,52.15%, 76.08%,23.92,0.0%,0,c2003c
29510,24.67%, 37.67%,62.33,0.0%,0,60009e
30001,49.31%, 71.99%,22.680000000000007,5.33%, 5.33%,b70d39
30003,15.59%, 56.17%,40.589999999999996,3.24%, 3.24%,8f0867
30005,13.03%, 54.44%,41.42,4.14%, 4.14%,8a0a69
30007,36.70%, 66.57%,29.870000000000005,3.56%, 3.56%,a9094c
30009,28.27%, 61.91%,33.64,4.45%, 4.45%,9d0b55
30011,51.68%, 73.86%,22.17,3.97%, 3.97%,bc0a38
30013,10.57%, 52.40%,41.83,5.77%, 5.77%,850e6a
30015,25.83%, 59.64%,33.8,6.56%, 6.56%,981056
30017,29.26%, 63.31%,34.06,2.63%, 2.63%,a10656
30019,25.60%, 61.82%,36.21,1.97%,0,9d055c
30021,30.36%, 63.96%,33.61,2.43%, 2.43%,a30655
30023,24.32%, 35.93%,60.25,3.82%, 3.82%,5b0999
30025,31.36%, 64.46%,33.11,2.43%, 2.43%,a40654
30027,40.17%, 67.48%,27.310000000000002,5.21%, 5.21%,ac0d45
30029,29.17%, 60.72%,31.549999999999997,7.73%, 7.73%,9a1350
30031,34.60%, 66.28%,31.67,2.05%, 2.05%,a90550
30033,58.45%, 77.83%,19.370000000000005,2.8%, 2.80%,c60731
30035,17.65%, 56.11%,38.47,5.42%, 5.42%,8f0d62
30037,34.18%, 64.92%,30.739999999999995,4.34%, 4.34%,a50b4e
30039,29.59%, 62.28%,32.69,5.03%, 5.03%,9e0c53
30041,9.85%, 53.06%,43.199999999999996,3.74%, 3.74%,87096e
30043,16.50%, 56.06%,39.559999999999995,4.38%, 4.38%,8e0b64
30045,25.03%, 59.54%,34.510000000000005,5.95%, 5.95%,970f58
30047,28.46%, 62.09%,33.64,4.27%, 4.27%,9e0a55
30049,26.78%, 61.90%,35.120000000000005,2.98%, 2.98%,9d0759
30051,35.87%, 65.43%,29.549999999999997,5.02%, 5.02%,a60c4b
30053,14.08%, 52.77%,38.69,8.54%, 8.54%,861562
30055,19.93%, 58.29%,38.370000000000005,3.34%, 3.34%,940861
30057,42.93%, 68.78%,25.849999999999994,5.37%, 5.37%,af0d41
30059,47.13%, 71.55%,24.42,4.03%, 4.03%,b60a3e
30061,3.31%, 49.75%,46.44,3.81%, 3.81%,7e0976
30063,5.90%, 51.77%,45.87,2.36%, 2.36%,840674
30065,26.08%, 61.11%,35.03,3.86%, 3.86%,9b0959
30067,31.31%, 63.89%,32.59,3.52%, 3.52%,a20853
30069,44.62%, 71.38%,26.77000000000001,1.85%,0,b60444
30071,32.50%, 64.88%,32.38000000000001,2.74%, 2.74%,a50652
30073,20.50%, 57.41%,36.910000000000004,5.68%, 5.68%,920e5e
30075,47.41%, 69.35%,21.939999999999998,8.71%, 8.71%,b01637
30077,23.25%, 59.68%,36.43,3.89%, 3.89%,98095c
30079,38.24%, 68.57%,30.330000000000013,1.1%,0,ae024d
30081,28.57%, 61.83%,33.25,4.92%, 4.92%,9d0c54
30083,28.07%, 61.51%,33.44,5.05%, 5.05%,9c0c55
30085,21.50%, 58.97%,37.47,3.56%, 3.56%,96095f
30087,30.17%, 63.23%,33.07000000000001,3.7%, 3.70%,a10954
30089,17.90%, 54.72%,36.82,8.46%, 8.46%,8b155d
30091,10.90%, 53.96%,43.05,2.99%, 2.99%,89076d
30093,18.32%, 39.05%,57.36,3.59%, 3.59%,630992
30095,39.30%, 67.95%,28.64999999999999,3.4%, 3.40%,ad0849
30097,54.89%, 76.00%,21.099999999999994,2.9%, 2.90%,c10735
30099,26.20%, 59.95%,33.75999999999999,6.29%, 6.29%,981056
30101,27.78%, 59.64%,31.870000000000005,8.49%, 8.49%,981551
30103,35.02%, 65.68%,30.659999999999997,3.66%, 3.66%,a7094e
30105,23.13%, 60.02%,36.89,3.09%, 3.09%,99075e
30107,23.83%, 57.39%,33.56,9.05%, 9.05%,921755
30109,15.22%, 55.48%,40.25,4.27%, 4.27%,8d0a66
30111,28.84%, 62.64%,33.81,3.55%, 3.55%,9f0956
31001,44.93%, 72.47%,27.53,0.0%,0,b80046
31003,58.27%, 79.14%,20.86,0.0%,0,c90035
31005,67.97%, 83.99%,16.010000000000005,0.0%,0,d60028
31007,61.60%, 80.80%,19.200000000000003,0.0%,0,ce0030
31009,71.93%, 85.96%,14.040000000000006,0.0%,0,db0023
31011,46.31%, 73.15%,26.849999999999994,0.0%,0,ba0044
31013,56.27%, 78.14%,21.86,0.0%,0,c70037
31015,47.43%, 73.71%,26.290000000000006,0.0%,0,bb0043
31017,63.17%, 81.58%,18.42,0.0%,0,d0002e
31019,48.37%, 74.19%,25.810000000000002,0.0%,0,bd0041
31021,53.09%, 76.54%,23.459999999999994,0.0%,0,c3003b
31023,11.89%, 55.94%,44.06,0.0%,0,8e0070
31025,42.77%, 71.39%,28.61,0.0%,0,b60048
31027,24.74%, 62.37%,37.63,0.0%,0,9f005f
31029,62.22%, 81.11%,18.89,0.0%,0,ce0030
31031,69.87%, 84.93%,15.069999999999993,0.0%,0,d80026
31033,53.32%, 76.66%,23.340000000000003,0.0%,0,c3003b
31035,49.40%, 74.70%,25.299999999999997,0.0%,0,be0040
31037,43.32%, 71.66%,28.340000000000003,0.0%,0,b60048
31039,57.80%, 78.90%,21.099999999999994,0.0%,0,c90035
31041,61.66%, 80.83%,19.17,0.0%,0,ce0030
31043,24.44%, 62.22%,37.78,0.0%,0,9e0060
31045,61.55%, 80.77%,19.230000000000004,0.0%,0,cd0031
31047,62.70%, 81.35%,18.650000000000006,0.0%,0,cf002f
31049,63.43%, 81.71%,18.290000000000006,0.0%,0,d0002e
31051,41.91%, 70.96%,29.040000000000006,0.0%,0,b4004a
31053,43.99%, 72.00%,28.0,0.0%,0,b70047
31055,35.64%, 67.82%,32.18000000000001,0.0%,0,ac0052
31057,63.89%, 81.94%,18.060000000000002,0.0%,0,d0002e
31059,32.82%, 66.41%,33.59,0.0%,0,a90055
31061,43.20%, 71.60%,28.400000000000006,0.0%,0,b60048
31063,60.46%, 80.23%,19.769999999999996,0.0%,0,cc0032
31065,54.29%, 77.15%,22.849999999999994,0.0%,0,c4003a
31067,27.41%, 63.71%,36.29,0.0%,0,a2005c
31069,70.11%, 85.05%,14.950000000000003,0.0%,0,d80026
