id,1988,1992,1996,2000,2004,2008,2012
26029,-19.7,0.4,-1.6,-16.5,-17.6,-3.4,-14.6
26031,-15.5,5.4,7.1,-10.5,-13.4,-1.5,-10.9
26033,-12.9,-0.2,10.6,-8,-11.6,-0.5,-7.6
26035,-9.1,11.8,22,2.8,-0.7,4.8,-4.8
26037,-25.3,-7,-6.1,-14.5,-17.2,0.7,-6.2
26039,-25.6,1,8.9,-8.8,-12.3,-1.7,-11
26041,11,13.1,16.3,-5.2,-1.5,6.3,-6.7
26043,-0.2,10.9,10.4,-10.9,-15.4,-8,-21.3
26045,-22.3,-4,-0.7,-3.2,-7.8,8.4,3.1
26047,-25.8,-8,-8.8,-21.4,-20.1,-4.4,-17
26049,19.2,28.7,32.6,27.9,20.8,32.4,28.1
26051,-6.5,7.8,17.1,-1.5,-3.2,1.5,-7.1
26053,18.9,21.1,20.4,1.7,5.7,17.2,8.1
26055,-25.8,-7.2,-10.1,-20.9,-19.9,-3,-11.8
26057,-19.2,-3.7,3.9,-11.7,-14.2,4.4,-3.9
26059,-37.5,-13.1,-12.2,-22.8,-28.1,-12,-24.2
26061,-4.3,6.5,0.1,-15.5,-13.6,-3.9,-9.1
26063,-24.3,-2.8,4.8,-12.5,-11.7,-0.4,-14.8
26065,-2.1,13.2,17.5,18.2,16.7,33.2,27.7
26067,-19,-3.2,-1.4,-18.5,-21.6,-5.8,-12.8
26069,-18.9,3.4,14.7,1.2,-5.3,5.1,-5
26071,13.6,23.9,20.1,0.8,-0.1,2.2,-8.9
26073,-13,4.9,11.2,0.8,2.4,19.2,9.2
26075,-21.4,-2.7,-0.6,-6.3,-12.6,2.4,-5.7
26077,-11.9,5.3,5.3,0.6,3.6,19.5,13.2
26079,-23.2,1.9,3.4,-15.6,-22.6,-8.8,-19.7
26081,-28.3,-13.6,-15.8,-21.3,-18.7,0.5,-7.7
26083,8.1,17.4,6.6,-14.9,-10.5,-10.3,-13.8
26085,6.6,25.4,31.7,13.3,3.3,12.3,5
26087,-21.4,-0.9,2.9,-12.4,-16.9,-3,-11.4
26089,-21.9,-5.4,-11.1,-18.4,-12.1,2.9,-6.4
26091,-16.4,2.8,7.7,-5.8,-10.4,5.1,-1.2
26093,-38.6,-15.7,-13.4,-21,-26.5,-13.2,-23.2
26095,-27.5,0.5,5.8,-20.7,-24.9,-10.9,-22.7
26097,-19.8,0.3,7.3,-12.4,-13.5,-3.8,-12.1
26099,-21.5,-4.9,10.1,2.5,-1.5,8.6,4
26101,-5.9,14.6,15,2,-0.2,13.2,5.9
26103,13.6,20.1,23.8,10,8.4,20.2,13.9
26105,-19.9,-2.1,4.3,-11.4,-12.3,4.4,-4.9
26107,-26.5,0.3,8.2,-12,-11.2,-0.7,-9.7
26109,-5,5.1,8.2,-8.9,-5.4,10.2,-2.9
26111,-19.3,-7.2,-3.8,-15.3,-13.9,-3.5,-15.4
26113,-37.3,-15.5,-12.6,-34.1,-36.9,-21,-34
26115,-9,8,12.1,4.3,-1.8,4.3,1
26117,-17.6,1.3,6.4,-13.4,-13.1,-0.4,-8.6
26119,-23.2,2.3,7.9,-12.2,-19.8,-8.2,-17.4
26121,-7.3,12.2,21.2,11.4,11.1,29.2,17.8
26123,-29.3,-4.9,-1.5,-19,-19.9,-4.6,-17.4
26125,-23.5,-5,4.3,1.2,0.5,14.5,8
26127,-25.7,-1,4.9,-12.2,-10.1,4.4,-10.3
26129,-1,11.8,20.1,1.9,-2.2,2.4,-6.2
26131,10.9,20.9,13.1,-23.1,-9.6,3.7,-9.1
26133,-29.1,-0.9,2.5,-16.9,-19.1,-10.2,-21
26135,-25.4,-2.9,2.8,-13.3,-17.7,-10,-16
26137,-27.2,-2.9,-3.4,-19.7,-22.7,-8.9,-19.6
26139,-53,-36,-36.1,-44.4,-44,-23.8,-34.2
26141,-8.8,12.4,14.3,-5.9,-7.3,1.6,-8.5
26143,-14.3,9,16.6,1.9,-3.9,2.5,-3.8
26145,3.6,12.1,18.2,10.3,7.5,17.3,11.8
26147,-21.3,-1.7,10.6,-0.8,-8.2,2.7,-7.1
26149,-30.1,-8.4,-6,-19.7,-22.6,-2.2,-12.3
26151,-32.1,-10.8,-4.2,-20.6,-22.8,-8,-20.3
26153,6.9,21.5,25.5,-1.2,-2.9,2.9,-6.8
26155,-8.5,5.2,9.7,-0.9,-6.9,8.6,3.7
26157,-14.3,2,5.2,-9.6,-9.7,-0.8,-10.7
26159,-15.2,6.9,7.1,-3.4,-4.3,8.8,0.4
26161,5.7,23.2,26.6,23.6,28,40.8,35.7
26163,21.2,33.4,45,40,39.6,49.4,46.7
26165,-16.9,1.6,5.4,-14.6,-19.3,-4.2,-15.2
27001,12.2,16.5,20.1,0.9,-2.4,0,-1.3
27003,10.5,11.7,17.7,-0.9,-6.7,-2.4,-2.6
27005,-7.6,-3.4,3.4,-20.3,-18.1,-6.9,-14.5
27007,6.3,12.5,13.9,-6.1,1.7,10.2,9.9
27009,-1.6,0.7,8.9,-11.1,-10.8,-9.8,-13.6
27011,15.8,16.3,20.9,2,1.7,6.3,-1.5
27013,1.7,9.8,13.2,-2.2,3.4,13,9.5
27015,-14.7,-8.2,-5.7,-21.2,-23.5,-12,-16.6
27017,30.7,25.9,28.9,20.2,26.3,26.8,26.1
27019,-19.4,-6.9,-3,-23.8,-26.6,-15.1,-19.7
27021,-6.9,5.1,5.4,-11.8,-12.8,-8.5,-13
27023,0.7,11.9,17.3,-0.4,5,5.9,1.9
27025,12.1,13.2,14.9,-6.1,-12.4,-10.3,-12.6
27027,3.7,0.7,8,-6.7,-5,16.1,7.9
27029,0.2,7.2,4.4,-17.6,-13,-9.7,-14.4
27031,0.1,4.9,6.3,-4.4,7.4,23.3,23.2
27033,-4.5,-1.5,1.6,-14,-13,-6.6,-15.1
27035,-6.4,-0.8,4.3,-13.5,-15.3,-7.7,-13.3
27037,0.2,7.2,13,-1,-2,5.5,3
27039,-13.5,-5.3,4.7,-10.4,-15,-9.8,-10.1
27041,-15.1,-7,-1.9,-20.1,-17.6,-9.5,-15.4
27043,-11,-1.1,6.6,-8.5,-11.8,-5.7,-9
27045,-9.7,3.7,12.9,3.7,1.1,8.3,7.4
27047,9.9,15,20.6,10.4,11.6,17.2,14.1
27049,-0.1,2.8,13,-4,-4,-1.4,-3
27051,7,9.8,14.7,-8.2,-1,5.6,-2.9
27053,9.8,16.9,21.2,14.3,19.9,28.6,27
27055,-9.5,-1.1,5,-5.6,-3.2,10.7,3.2
27057,-13.7,1.5,2.4,-17.4,-15,-14.4,-16.9
27059,7.2,10.5,12.3,-9.6,-17.1,-15.4,-18
27061,11.3,17.6,20.5,4.7,10.6,12.9,9.8
27063,10.9,10.5,9.8,-7.5,-6.4,-4.2,-14.3
27065,7.2,10.5,16.9,-9.5,-11.4,-8.7,-9
27067,1.9,5.8,10.2,-9.4,-11.1,-5.5,-6.7
27069,8.8,7,12.3,-9.3,1,18.5,6.1
27071,15.1,20.3,20.7,-9,1.7,10.1,9.4
27073,13.8,18.2,21.8,6.8,6.5,5.9,0.9
27075,35.5,30.7,28.3,16.9,20.4,22.1,21
27077,-10.2,1.4,3.7,-16.8,-21.1,-13.3,-20
27079,-0.1,6.7,13.9,-6.3,-8.9,-4.3,-6.5
27081,12,13,13.1,2.3,-5.3,0.8,-5.3
27083,-2.7,-0.9,1.1,-11.8,-15,-1.6,-9.1
27085,-16.1,-3.2,4,-20.6,-25.5,-18.4,-22.1
27087,9.6,7.6,6.7,-9,8.3,25.3,18.6
27089,4.2,3,5.2,-19.3,-15.8,0.6,-12.2
27091,-7.4,-3.6,4,-14.6,-15.6,-15.3,-23.7
27093,-4.7,3.4,11.4,-10.5,-12.7,-10.8,-15.9
27095,5.6,9.2,15.7,-8.2,-11.6,-7.2,-8.6
27097,-1,3.8,5.1,-19.9,-17.4,-19,-24
27099,25.9,23.7,30,20.7,23.5,23.6,22.6
27101,10.1,7.3,5.4,-6.6,-10,0.5,-7.2
27103,-0.7,6.4,12.4,-1.2,0.6,10.5,7.9
27105,6.4,2.1,3.7,-11.3,-13.7,-1.4,-9.3
27107,9.1,5.9,13,-6.4,4.2,26.9,10.7
27109,-17.4,-7.7,0,-8.1,-5.7,3.3,3.2
27111,-14.8,-7.1,-5,-25,-23.9,-12.9,-21.2
27113,3,6.6,11.6,-14.6,-9.3,2.2,-4.3
27115,17.7,19.3,22.8,2.2,1.4,1.6,-0.7
27117,-7.3,-3.5,-2.1,-14.7,-23.1,-13.1,-23.7
27119,3.3,0.2,6,-13,-12.8,4.6,-5.7
27121,7.7,12.3,14.7,-0.6,0,3.7,-2.6
27123,23.4,24.9,29.4,20.8,27.4,33.9,35.2
27125,14.3,14.9,17,-12.5,-9.3,6.2,-2.5
27127,-22.7,-7.5,-8.9,-24.6,-22.1,-13.6,-20.1
27129,1.1,6.3,13,-6.2,-7.7,-0.6,-9.8
27131,9.9,16.1,24.9,8.7,8.3,11.5,8.3
27133,-5.8,-1.1,-0.5,-13.8,-21.4,-14,-17.8
27135,-14,-6,-3.3,-35.8,-36.8,-17.4,-22.3
27137,37.3,34.2,35.1,26.8,31.7,32.5,29.6
27139,-6.7,0.9,5.8,-14.7,-20,-11.2,-14.8
27141,-2.5,2.3,7.9,-15.2,-22.5,-18.2,-22.1
27143,-7.2,1.5,2.7,-19.1,-19.6,-19.3,-22.8
27145,-7.1,-1.8,5,-12.2,-12,-7,-12
27147,-18.2,-5.2,9.1,-8.3,-12.8,-5.3,-6.3
27149,0.8,4.1,11,-6.9,-3.5,1.3,-0.4
27151,24.5,22.9,28.4,5.9,11.9,13.8,9.8
27153,-5.7,0.7,4.1,-17.1,-15.7,-11,-16.1
27155,13.6,8.5,16.1,-9,-2.4,5.5,4.5
27157,-2.6,3.4,11.1,-6.9,-4.8,-2.4,-5.4
27159,-19.9,-2.3,-3.5,-23.2,-20.1,-17.4,-24.3
27161,-9.1,0.3,7.7,-10.3,-13.1,-8.2,-7.7
27163,6.1,10.8,15.7,-1.7,-3.4,4.4,0.8
27165,-5.1,4.1,10.2,-5.9,-8.2,0.7,-0.4
27167,-13,-14.3,-5.8,-29.9,-32.2,-6.9,-19.5
27169,-3.2,4.6,10.7,1.3,5.6,19.1,12.8
27171,-2.7,2.4,6.7,-16.3,-22.8,-17.4,-21.7
27173,5.7,11.1,13,-1.3,-1.4,4.3,-6.3
28001,-2.4,15.3,19.7,9.2,9.2,15.7,18
28003,-10.8,0.9,0.1,-17.4,-22.3,-44,-51.2
28005,-8.1,0.8,5.3,-15.7,-15.7,-11.7,-15.2
28007,-20.2,-7.2,-0.5,-17.9,-22.8,-15.5,-13.2
28009,4.6,29,30,9.4,6.5,-2.2,0.2
28011,10.7,28.5,35.2,26.5,26.7,35.4,38.1
28013,-23.6,-11.7,-5.8,-20.8,-29.7,-27.6,-25.8
28015,-25.4,-16.7,-11.9,-29.2,-31.5,-31.3,-32.6
28017,-11,1,7.4,-0.5,-1.4,2.2,4.5
28019,-26.4,-15.7,-14.5,-30.1,-32.5,-28.3,-32.4
28021,42.5,53.6,63.6,60.4,63.8,72.2,76.8
28023,-27.4,-28.1,-18.3,-30.9,-35.5,-25.1,-23.5
28025,2.7,15.5,17.4,11.6,4.5,18.8,21.8
28027,10.6,20.4,24.3,20.6,29.4,44.3,48.2
28029,-9.9,-2.2,3.1,-7.5,-12.4,7,10.4
28031,-21.3,-10.7,-9.4,-22.6,-22.8,-17.7,-16.3
28033,-45.6,-26.4,-23.2,-43.8,-45.3,-38.2,-33.4
28035,-34.2,-18,-16.2,-21.5,-22.8,-13.5,-10.9
28037,-20.6,-9,-6.1,-23.8,-29.4,-25.1,-22.5
28039,-27.1,-15.6,-23.9,-43.5,-56.3,-66.1,-71.2
28041,-24.2,-16,-16.5,-39.8,-45.9,-51.7,-54.1
28043,-18.4,-5.4,-1.3,-10.3,-16.8,-10.7,-6.1
28045,-34.2,-13.2,-13.4,-31.1,-41.8,-54.2,-52.7
28047,-38.7,-20.6,-13.9,-24.9,-26.2,-26,-25.8
28049,-12.3,-1.7,11.5,10.3,19.3,38.9,43.6
28051,32.1,39.8,49.6,47.3,52.5,63.4,68.6
28053,13.3,20.9,24.3,16.7,30.4,42.4,50.1
28055,8.9,25.5,31.7,20.1,7.9,22.6,22.5
28057,-18,-5.8,-6.9,-28.3,-41.5,-56.1,-61
28059,-48.3,-27.4,-27.2,-35.2,-38.3,-33.6,-34.4
28061,-2.8,4.2,9,-3,3.3,9.7,9.7
28063,58.6,63.4,65.4,64.1,63.1,74.4,78.5
28065,3.6,13.5,15.9,7.5,5,21.4,25.7
28067,-38.7,-23.7,-25.9,-35.4,-44,-38.7,-38.1
28069,-1.3,9.4,16.5,9.3,7.8,25.3,28.7
28071,-19,-0.3,-1.1,-15.4,-18.1,-12.4,-15.3
28073,-56.3,-38.8,-42.6,-56.2,-61,-55.8,-54.6
28075,-39,-31.4,-25.7,-34.3,-31.3,-18.8,-15
28077,-18.8,-1.7,1.7,-12.7,-26.1,-25.4,-25.8
28079,-19.9,-7.8,-1.8,-19,-21.3,-10.6,-8.7
28081,-34.5,-20.1,-15.6,-25.6,-33,-30.5,-27.9
28083,-4.6,8.6,20.5,15.8,23.5,36.7,43.3
28085,-31.4,-17.6,-15.1,-32.2,-38.5,-32.1,-32.7
28087,-30.4,-21,-18.1,-20.1,-13.5,-2.9,-0.5
28089,-15.9,-14.4,-20.7,-29.1,-29.1,-15.5,-15.7
28091,-24.5,-9.6,-6.9,-24.4,-34.5,-31.4,-30.2
28093,19.7,32.5,37.4,23.9,17.8,18.2,19.5
28095,-15.9,-8.6,-0.2,-12.1,-19.6,-17.2,-15.8
28097,-13.9,-5.2,0.7,-9.1,-9.6,-8.1,-4.8
28099,-36.6,-30.3,-24.4,-42.4,-49.7,-44.7,-43.1
28101,-41.6,-38.2,-29.9,-43.9,-45.7,-34.1,-31.5
28103,18.4,31.1,35.3,37.4,43,53.2,57.3
28105,-16.5,-5,-1.7,-10.3,-12.6,0,1.8
28107,-1.5,12.4,17.7,4,-1.2,6.5,8.7
28109,-43.8,-20.6,-23.1,-42.2,-53.5,-60.5,-59.4
28111,-38.1,-23.3,-18.8,-39.9,-49.4,-44.7,-45.6
28113,-7.7,2,7.3,-6.5,-4.7,3.5,8.2
28115,-28,-19.5,-21.9,-40.3,-51.7,-52.4,-53.5
28117,-11.7,-10.9,-5.9,-21.3,-32.3,-42.8,-42.4
28119,15.3,23.7,31,24.1,19.6,35.3,43.3
28121,-57.2,-45.3,-45.1,-60.2,-58.6,-53.5,-52.1
28123,-30.5,-20.6,-11.1,-22.3,-25.3,-13.3,-9.5
28125,11.2,18.9,25.2,21.8,14.2,37,41.3
28127,-34,-23,-20.4,-31.6,-36.9,-22.4,-22
28129,-46.4,-31.5,-26.3,-49.3,-57.3,-51.7,-50.3
28131,-34.5,-20.1,-17.2,-36.6,-45.7,-43.6,-45.4
28133,5.7,14.1,24.7,19.2,28.2,41,46.9
28135,4.4,12.5,26.6,11.1,11,19,22.5
28137,-22.5,-8.1,-6.8,-19.6,-21.6,-20.9,-19.3
28139,-21.5,-11.1,-3.7,-29.4,-34.1,-44.3,-48
28141,-3.8,6.4,-1,-19.7,-30.4,-50.9,-56.6
28143,25.2,33.8,37.5,31.5,38,52.2,59.1
28145,-28.7,-15,-12.3,-32.2,-46.9,-49.9,-50.7
28147,-13.6,-4.2,0,-19,-22.9,-10.3,-8.3
28149,-25.1,-9.9,-2.5,-18.3,-15.9,-3,1.5
28151,0,15.2,18.8,16.6,19.6,34.7,42.2
28153,-21.6,-10.4,-8.7,-21.5,-26.9,-21.8,-19
28155,-32.6,-21,-22.5,-36.1,-46.7,-49.9,-53.6
28157,27.2,36.6,43.6,27.5,28.1,38.4,41.1
28159,-15.9,-4,-0.1,-11.6,-14.9,-8.3,-5.7
28161,-5,8.4,16.2,3.9,-10.4,-6.9,-3.9
28163,-4.7,-2.2,6.4,-2.5,-6,7.2,14.3
29001,-23,0.9,-2.1,-18.4,-12.5,-1.3,-14.1
29003,-4.6,0.3,-6.7,-20.1,-25,-22,-33.6
29005,-9.1,2.2,-2.1,-27.3,-35.9,-31.5,-42.3
29007,1.5,8.8,7.6,-7,-18.5,-16.1,-26.5
29009,-26.3,-6,-12.7,-30.4,-38.6,-35,-44.6
29011,-35,-25.8,-23.5,-45,-53.4,-49.7,-55.5
29013,-3.5,6.4,4.5,-11,-19,-18.8,-31.7
29015,-13.2,9.4,1.5,-14.2,-24.4,-22.1,-34.4
29017,-17.9,-2.6,-7.4,-33.9,-39.8,-39.5,-52.9
29019,3,11.7,5.6,0.6,-0.2,12,3.1
29021,9.6,14.1,9.8,1.9,-5.3,0.1,-8.8
29023,-16.1,1,-8.5,-28.6,-42.7,-37.4,-46.7
29025,-9.1,4,0.7,-19.1,-22.3,-18.5,-33.8
29027,-12.4,6.6,2.4,-10,-25.6,-19.7,-31.1
29029,-32.7,-2.9,-11,-23.6,-34.9,-28.4,-39.3
29031,-35.3,-13.6,-20.3,-35.1,-38.3,-33.5,-43.6
29033,-9.3,6,5.4,-27.5,-33.4,-31.3,-44.6
29035,-13.5,2.5,-0.3,-26.1,-30,-29.5,-43.8
29037,-11.7,-0.3,-6,-14.5,-23.9,-19.6,-28.3
29039,-25.1,-0.4,-8.8,-27.4,-37.5,-33.6,-47
29041,3.4,16.5,14,-12.3,-12.2,-12.8,-27.9
29043,-23.7,-6.9,-15.4,-29.8,-41.6,-35.7,-46.6
29045,12.6,21.6,20.2,-2.2,-2.8,-6.1,-10.3
29047,-1.2,8.9,5.4,0,-6.8,-0.6,-8.4
29049,5.4,12.2,9.3,-3.9,-11.7,-11.1,-22.7
29051,-36.6,-16.2,-18,-24.7,-35.4,-26.9,-33.6
29053,-19.5,-2.2,-2.2,-22.2,-35.4,-23.8,-32.2
29055,-10.7,8.1,4.6,-16.9,-21.9,-20.8,-36.4
29057,-24.2,-6.5,-16.3,-34,-45.5,-40.8,-50.2
29059,-11.5,6.9,-4.9,-22.7,-32.8,-29.1,-39.4
29061,-0.7,9.9,6.4,-18.5,-25,-22.8,-33
29063,2.8,7.5,1.4,-19.8,-26.4,-25.4,-42.9
29065,-10.2,9.6,-5.6,-36,-39.7,-37.9,-49.4
29067,-30,-7.7,-16.6,-38.8,-43.6,-33.7,-44.8
29069,2.5,19.6,16.4,-4.6,-15.5,-21.3,-30.2
29071,-16.5,5.4,0.5,-14.5,-17.4,-12.3,-27.8
29073,-44.3,-11.7,-15,-29.2,-33.5,-24,-39.2
29075,9.2,6.6,4,-16.1,-26.7,-22.2,-35.1
29077,-19.1,-5,-9.2,-17.6,-25,-15.8,-24.2
29079,-13,4.3,4,-30,-33.5,-30.1,-41.6
29081,-12.2,0.7,-2.8,-30.6,-35.8,-31.3,-44.4
29083,-0.3,15.9,14.4,-6.8,-17.5,-11,-25.8
29085,-9.8,16.5,9.4,-5,-15.4,-13.3,-23.6
29087,-11.4,-5,-6.3,-32.6,-39.2,-37.6,-50.8
29089,13.4,18.7,11.1,-10.4,-19.1,-13.9,-26.6
29091,-25.4,1,-5.4,-31.1,-36.6,-30.8,-43.7
29093,9.7,26.6,21.5,-4.4,-6.8,2.8,-14.5
29095,15.7,23.1,21.9,20.6,16.8,25.3,19.6
29097,-28.1,-16.3,-20.4,-35.1,-41.8,-33.1,-41
29099,-2.7,16.2,12.4,2.4,-0.6,2.5,-12.7
29101,-16.5,3.4,-0.4,-14.3,-22.1,-12.3,-24.2
29103,1.8,12.7,1.4,-21.4,-22.5,-22.3,-25.9
29105,-27.6,-8.1,-16,-33.5,-42.8,-34.5,-44.3
29107,-9.3,4.2,4.7,-10.4,-20.1,-15.3,-26.2
29109,-21.8,-7.3,-13.3,-31.6,-42.3,-37,-47
29111,15.4,16.1,14.3,-8.2,-23.8,-16.8,-27.4
29113,-7.1,13.6,6,-10,-14.8,-11.4,-28.9
29115,1.5,14.7,14.8,-10,-16.6,-8.4,-23.5
29117,-5.9,2,8.6,-20.5,-27.6,-23.7,-34.7
29119,-24.6,-10.6,-17.3,-39.7,-41.8,-37.4,-48.2
29121,-2.9,13.1,4.7,-19.7,-24,-24.2,-33.5
29123,-7.7,16.3,16.2,-14.5,-19,-17,-33.3
29125,-10.5,9.3,-0.5,-17.2,-28.6,-27.5,-41.1
29127,5.4,3.4,2.5,-13.3,-26.1,-23.9,-32
29129,0.1,11.7,2.6,-37.8,-34.4,-37.2,-54.5
29131,-37.7,-13.4,-14.6,-29.1,-44.7,-36.7,-49.3
29133,11.8,27.2,31.2,6.9,-10,-14.6,-23.1
29135,-28.8,-9,-8.6,-26.2,-42.3,-35.7,-48
29137,22.9,21.7,15.8,-7.7,-22.9,-19.2,-28.7
29139,-13.6,1.7,2.9,-19.2,-24.6,-18.4,-32.7
29141,-20.5,1.1,-0.8,-15.6,-29.7,-20.6,-34.1
29143,5.9,29.6,26.9,4.4,-5.5,-15.2,-20.3
29145,-29.3,-15.2,-23.4,-36.8,-44.4,-40.1,-46.7
29147,1.7,6.2,7.2,-17.7,-23.7,-10.5,-27
29149,8.6,20.2,7.6,-22.6,-20.3,-18.4,-33.2
29151,-37.3,-15.2,-15.2,-35.8,-49.5,-44.6,-55.7
29153,-28.7,-4.5,-11,-28.6,-32.3,-26.9,-40.9
29155,3.5,26.1,27.3,8.1,-0.2,-13.1,-14.6
29157,-28.4,-9.4,-13.4,-37.4,-35.9,-29.1,-43.7
29159,-27.4,-9.1,-8.4,-23.3,-33.1,-22.3,-28.7
29161,-17.2,4.8,-3.8,-19.7,-27.9,-22.1,-33.3
29163,7.6,18.5,19.2,-1.2,-8.1,-9.9,-27.2
29165,-2.7,5.2,-2.2,-7.2,-11.6,-6.4,-14.1
29167,-19,-1.7,-13.3,-27.5,-38.6,-32.2,-43.2
29169,-14.7,3.2,-3.3,-25.9,-41.4,-28.7,-36.1
29171,-25.8,-12.2,-10.4,-38,-36.3,-38.3,-47.1
29173,25,18.4,12,-9.1,-19,-18.7,-29.7
29175,9.4,18.9,13.7,-7.9,-29,-23.2,-36.4
29177,12.9,19.7,20.8,4.7,-5.9,-3.2,-14.9
29179,23.1,37.3,24.6,-14.8,-13.3,-11.1,-24.2
29181,-14.9,10,2,-25.7,-31.6,-30,-44.6
29183,-26.1,-1.3,-6.2,-14.2,-17.7,-9.7,-20.9
29185,-10.7,8.9,3.5,-18.2,-25.3,-22,-33.7
29186,17.5,28.3,22.6,1.3,6.1,14.1,-3
29187,1.5,18.3,16,-1.3,-5.8,-4.6,-19.4
29189,-9.7,8.9,6.4,5.4,9.3,19.9,13.6
29195,4.3,19.3,20.7,0.1,-9.1,-2.6,-14.4
29197,-2.4,8.9,4.1,-17.5,-11.3,-18.3,-24.6
29199,-5.5,10.9,10.3,-25,-23.8,-21.7,-31.2
29201,-15,7.1,2.5,-16.2,-30.2,-29.3,-38.3
29203,2.8,23,14.3,-21.6,-21.5,-11.4,-26
29205,6.8,7.9,6.5,-20.7,-30.8,-31.7,-37.8
29207,-10.6,9.1,-1.2,-26.1,-39.9,-39.8,-49.3
29209,-27.4,-8.5,-17,-30.7,-39.3,-37.2,-49.1
29211,-9.6,5.3,4.2,-24.5,-22.8,-15.1,-27
29213,-28.8,-10.6,-16.9,-30.1,-41.3,-37.1,-47.2
29215,-8.2,11.3,-1.8,-26.7,-32.4,-35.1,-44.1
29217,-9.9,8.4,3.1,-21.8,-28,-22,-37.3
29219,-20.5,3,-3.8,-13.6,-18,-12.7,-26.7
29221,7.2,25.7,26.2,0.4,-2,0.1,-19
29223,-3.8,16.2,10.4,-16.4,-26.9,-25.1,-34.6
29225,-13.6,-2,-10.8,-26.8,-37,-29,-40.6
29227,3.9,8.2,2.5,-15.7,-22.5,-23.8,-30.9
29229,-30,-8,-21.1,-40.1,-46.8,-37.9,-48.7
29510,45.6,52.1,56.7,57.5,61.1,68,66.5
30001,-34.8,-15.6,-31.1,-55.2,-46.3,-29.3,-39.8
30003,13.1,17.7,26.4,16.7,4.4,36.2,26.3
30005,2,12.6,6.5,-5.9,-4.4,19.3,15.3
30007,-27.4,-18.4,-21.6,-49.4,-52.9,-36.3,-46.1
30009,-7.2,-0.3,-6.2,-32.9,-28.1,-11.6,-23.7
30011,-47.1,-39.3,-48.6,-80.6,-77.2,-64,-73.1
30013,-0.7,6,4.1,-15.1,-16,2.3,-9
30015,-25.3,-13,-19.7,-46.9,-33.1,-17.9,-27.6
30017,-12.2,-2.4,-6.6,-33.7,-33,-14.3,-28.7
30019,-16.6,-2.9,-3.6,-40.3,-39.2,-32.7,-50
30021,-11,2.2,0.3,-31.9,-31,-23.6,-40.9
30023,45.8,44.4,48.9,26,21.4,37.4,31.6
30025,-23.8,-17.8,-21.5,-58.8,-59.6,-52,-63.3
30027,-31,-17.3,-29.2,-50,-46.4,-34.9,-43.1
30029,-16.9,-6.2,-18.9,-41.9,-37.3,-21.5,-32.9
30031,-15.8,-5.5,-12.4,-27.6,-15,3.3,-5
30033,-51.1,-33.9,-61,-79.3,-82.2,-67.2,-79.3
30035,10.5,19.7,25,12.2,17.8,39.7,33.8
30037,-24.3,-10.1,-32,-59.7,-53.1,-44.5,-50.3
30039,-21,-15,-21.6,-55.7,-46.1,-24,-33.6
30041,9.7,15,12.9,-9.6,-7.7,12.2,3.5
30043,-6.8,-3,-9.8,-34.8,-33.4,-15.1,-27.4
30045,-20.6,-13.9,-22.5,-55.9,-48.4,-32.7,-42.6
30047,-8.5,3.2,-4.9,-22.4,-18.2,1.9,-10
30049,4.2,6.8,-0.4,-18.7,-12.7,6.5,-3.5
30051,-29.2,-15.8,-22,-48.7,-43.9,-22.6,-44.5
30053,1.4,-0.4,-10.8,-50.3,-42.2,-29,-39.4
30055,-17.7,-7.7,-17.9,-49,-41.5,-37.1,-52.5
30057,-39.1,-19.3,-29.5,-51.9,-47.9,-26.6,-40.7
30059,-31.6,-16.2,-24,-55.9,-46.3,-33.8,-41.2
30061,12.2,16,6.7,-42.5,-38.1,-10.4,-25.6
30063,9,17.2,13.2,-9.1,5.7,26.6,17.8
30065,-17.4,-10.2,-22.6,-48.5,-50.1,-41,-55.8
30067,-20,-7.8,-17.1,-32,-19.2,-2.3,-10.6
30069,-37.4,-25,-42.7,-71.2,-59.3,-53,-64.1
30071,-23,-14.9,-27.3,-58.5,-56.3,-36.9,-54.7
30073,-17.6,-6.6,-10.6,-40,-31.4,-12.6,-25.6
30075,-34.1,-25,-40.8,-73.9,-68.2,-57.3,-64.5
30077,-14.3,-2.3,-11.5,-47.1,-43.5,-23.5,-33
30079,-22,-17.7,-20.3,-50.5,-49.6,-39.7,-50.2
30081,-21.3,-5,-18.1,-39.4,-35.9,-20.8,-31.6
30083,-17.7,-6.8,-8.9,-45.7,-46.2,-43.9,-53.9
30085,3.1,14.7,22.8,11.9,10.8,26.2,15.6
30087,1.3,13.8,7.2,-12.6,-12.9,4,-16.5
30089,-4.6,7.3,-10.1,-41.9,-38.1,-27.1,-38.3
30091,-1,10.5,14.5,-24.1,-15.4,-1.7,-28.1
30093,38.2,35.7,41.3,16,18.2,40.2,32.4
30095,-15.2,-5.8,-15.5,-47,-49,-31.7,-44.5
30097,-45,-27,-35.9,-62,-53.7,-45.7,-52.9
30099,-17.6,-9.5,-15.4,-43.6,-35.2,-17.8,-31.4
30101,-16.5,-3.3,-13.3,-42.4,-38.6,-27.4,-40.8
30103,-11.2,-9,-13.3,-49.7,-47.1,-32.5,-45
30105,-6.4,4.7,-3.9,-31,-26,-12.1,-24.7
30107,-19.8,-8.2,-15.8,-46.6,-46.6,-37.4,-42.5
30109,-15.9,-6.5,-14.2,-47.8,-47,-41.4,-59.4
30111,-12,-4.7,-6.1,-23.6,-25.3,-6.3,-20.5
31001,-31.8,-22.1,-23.9,-36,-41,-27,-33.5
